,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b,c"
0,60.0,60,15.198023689282055,15.19802368928205,-5.784682859621574e-13,0.0,15.198023727660795,-3.837874862726137e-08,190.57107617125837
1,120.0,120,15.198023689403467,15.198023689403461,0.2335429639748062,0.0,15.198023727782214,-3.837875613473801e-08,0.09863013698630137
2,180.0,180,15.19802368964629,15.198023689646286,0.4670859279520566,0.0,15.198023728025053,-3.837877114966839e-08,0.040740740740740744
3,240.0,240,15.198023690010524,15.198023690010519,0.7006288919330383,0.0,15.198023728389309,-3.8378793672008557e-08,0.12
4,300.0,300,15.198023690496166,15.198023690496164,0.934171855919617,0.0,15.198023728874983,-3.837882370168856e-08,0.0
5,360.0,360,15.198023691103218,15.198023691103213,1.1677148199136587,0.0,15.19802372948207,-3.83788612386174e-08,0.0
6,420.0,420,15.198023691831676,15.19802369183167,1.4012577839170282,0.0,15.198023730210572,-3.837890628267994e-08,0.0
7,480.0,480,15.198023692681536,15.19802369268153,1.634800747931592,0.0,15.198023731060486,-3.837895883374433e-08,0.0
8,540.0,540,15.198023693652797,15.198023693652791,1.868343711959215,0.0,15.198023732031805,-3.837901889164405e-08,0.0
9,600.0,600,15.198023694745453,15.19802369474545,2.1018866760017634,0.0,15.198023733124531,-3.8379086456200196e-08,0.0
10,660.0,660,15.198023695959503,15.1980236959595,2.335429640061102,0.0,15.198023734338657,-3.837916152720849e-08,0.0
11,720.0,720,15.198023697294945,15.19802369729494,2.568972604139096,0.0,15.198023735674182,-3.837924410444237e-08,0.0
12,780.0,780,15.19802369875177,15.198023698751765,2.8025155682376117,0.0,15.198023737131095,-3.8379334187644946e-08,0.0
13,840.0,840,15.198023700329976,15.198023700329971,3.0360585323585134,0.0,15.198023738709399,-3.8379431776546926e-08,0.0
14,900.0,900,15.198023702029557,15.198023702029552,3.2696014965036677,0.0,15.198023740409084,-3.837953687085057e-08,0.0
15,960.0,960,15.198023703850506,15.1980237038505,3.5031444606749385,0.0,15.198023742230147,-3.837964947023769e-08,0.0
16,1020.0,1020,15.198023705792819,15.198023705792814,3.7366874248741904,0.0,15.198023744172579,-3.83797695743672e-08,0.0
17,1080.0,1080,15.198023707856489,15.198023707856484,3.9702303891032895,0.0,15.198023746236377,-3.837989718287078e-08,0.0
18,1140.0,1140,15.198023710041511,15.198023710041506,4.2037733533641,0.0,15.198023748421534,-3.838003229536526e-08,0.0
19,1200.0,1200,15.198023712347874,15.19802371234787,4.437316317658486,0.0,15.198023750728039,-3.838017491143773e-08,0.0
20,1260.0,1260,15.198023714775575,15.19802371477557,4.670859281988314,0.0,15.19802375315589,-3.838032503065551e-08,0.0
21,1320.0,1320,15.198023717324604,15.198023717324599,4.904402246355447,0.0,15.198023755705076,-3.838048265255926e-08,0.0
22,1380.0,1380,15.198023719994953,15.198023719994948,5.1379452107617505,0.0,15.198023758375593,-3.838064777667731e-08,0.0
23,1440.0,1440,15.198023722786616,15.198023722786612,5.371488175209088,0.0,15.198023761167429,-3.838082040249769e-08,0.0
24,1500.0,1500,15.198023725699583,15.198023725699578,5.605031139699324,0.0,15.198023764080574,-3.8381000529506e-08,0.0
25,1560.0,1560,15.198023728733842,15.19802372873384,5.838574104234322,0.0,15.198023767115023,-3.838118815715131e-08,0.0
26,1620.0,1620,15.19802373188939,15.198023731889387,6.072117068815947,0.0,15.198023770270765,-3.83813832848604e-08,0.0
27,1680.0,1680,15.198023735166215,15.19802373516621,6.3056600334460615,0.0,15.198023773547794,-3.838158591204333e-08,0.0
28,1740.0,1740,15.198023738564308,15.198023738564302,6.53920299812653,0.0,15.198023776946094,-3.838179603808231e-08,0.0
29,1800.0,1800,15.198023742083656,15.19802374208365,6.772745962859215,0.0,15.198023780465661,-3.83820136623416e-08,0.0
30,1860.0,1860,15.198023745724251,15.198023745724246,7.006288927645982,0.0,15.198023784106482,-3.8382238784154504e-08,0.0
31,1920.0,1920,15.198023749486087,15.198023749486081,7.2398318924886915,0.0,15.198023787868546,-3.8382471402843814e-08,0.0
32,1980.0,1980,15.198023753369146,15.19802375336914,7.473374857389207,0.0,15.198023791751847,-3.838271151769516e-08,0.0
33,2040.0,2040,15.19802375737342,15.198023757373418,7.706917822349392,0.0,15.198023795756372,-3.838295912798242e-08,0.0
34,2100.0,2100,15.198023761498902,15.198023761498897,7.940460787371109,0.0,15.198023799882108,-3.838321423295101e-08,0.0
35,2160.0,2160,15.19802376574558,15.198023765745575,8.17400375245622,0.0,15.198023804129045,-3.838347683182466e-08,0.0
36,2220.0,2220,15.198023770113437,15.198023770113432,8.40754671760659,0.0,15.198023808497176,-3.838374692380669e-08,0.0
37,2280.0,2280,15.198023774602468,15.198023774602465,8.641089682824077,0.0,15.198023812986486,-3.838402450807873e-08,0.0
38,2340.0,2340,15.198023779212662,15.198023779212656,8.874632648110547,0.0,15.198023817596962,-3.8384309583786526e-08,0.0
