time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,4.4208481069508435e-06,0.8,180.00000046945254,0.0,4.4208481069508435e-06,210.0,0,0.0,0.0,0.0,0.0
120,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,6.781489076489324e-06,0.8000000002783497,180.00000053208123,0.0,6.781489076489324e-06,210.0,0,0.0,300.0,0.0,0.0
180,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,8.531708797696912e-06,0.8000000007053324,180.00000062815232,0.0,8.531708797696912e-06,210.0,0,0.0,300.0,0.0,0.0
240,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.699217440588877e-06,0.800000001242514,180.0000007490182,0.0,9.699217440588877e-06,210.0,0,0.0,300.0,0.0,0.0
300,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0543328836920102e-05,0.8000000018532055,180.00000088642378,0.0,1.0543328836920102e-05,210.0,0,0.0,300.0,0.0,0.0
360,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1258880484651409e-05,0.8000000025170446,180.0000010357876,0.0,1.1258880484651409e-05,210.0,0,0.0,300.0,0.0,0.0
420,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.2321717207345816e-05,0.8000000032259372,180.0000011952884,0.0,1.2321717207345816e-05,210.0,0,0.0,300.0,0.0,0.0
480,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.2836908677106423e-05,0.8000000040017491,180.00000136984607,0.0,1.2836908677106423e-05,210.0,0,0.0,300.0,0.0,0.0
540,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.396418664795163e-05,0.8000000048099988,180.00000155170227,0.0,1.396418664795163e-05,210.0,0,0.0,300.0,0.0,0.0
600,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4169687508184822e-05,0.8000000056892254,180.00000174952825,0.0,1.4169687508184822e-05,210.0,0,0.0,300.0,0.0,0.0
660,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4341473516480683e-05,0.8000000065813909,180.0000019502655,0.0,1.4341473516480683e-05,210.0,0,0.0,300.0,0.0,0.0
720,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4416579362777656e-05,0.8000000074843726,180.00000215343638,0.0,1.4416579362777656e-05,210.0,0,0.0,300.0,0.0,0.0
780,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4488114934423968e-05,0.8000000083920832,180.00000235767126,0.0,1.4488114934423968e-05,210.0,0,0.0,300.0,0.0,0.0
840,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4511640041303562e-05,0.8000000093042978,180.00000256291955,0.0,1.4511640041303562e-05,210.0,0,0.0,300.0,0.0,0.0
900,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.5822915674258994e-05,0.8000000102179936,180.0000027685011,0.0,1.5822915674258994e-05,210.0,0,0.0,300.0,0.0,0.0
960,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.5691502164802348e-05,0.8000000112142512,180.00000299265906,0.0,1.5691502164802348e-05,210.0,0,0.0,300.0,0.0,0.0
1020,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.5565656892570535e-05,0.8000000122022346,180.00000321495534,0.0,1.5565656892570535e-05,210.0,0,0.0,300.0,0.0,0.0
1080,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.5439155072105296e-05,0.8000000131822945,180.0000034354688,0.0,1.5439155072105296e-05,210.0,0,0.0,300.0,0.0,0.0
1140,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.5264896680727246e-05,0.8000000141543895,180.00000365419018,0.0,1.5264896680727246e-05,210.0,0,0.0,300.0,0.0,0.0
1200,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.509466491440113e-05,0.8000000151155127,180.0000038704429,0.0,1.509466491440113e-05,210.0,0,0.0,300.0,0.0,0.0
1260,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.497206546698641e-05,0.8000000160659174,180.00000408428397,0.0,1.497206546698641e-05,210.0,0,0.0,300.0,0.0,0.0
1320,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4887836038487082e-05,0.800000017008603,180.00000429638823,0.0,1.4887836038487082e-05,210.0,0,0.0,300.0,0.0,0.0
1380,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4819553292895575e-05,0.8000000179459852,180.00000450729922,0.0,1.4819553292895575e-05,210.0,0,0.0,300.0,0.0,0.0
1440,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4696014661405658e-05,0.8000000188790681,180.0000047172429,0.0,1.4696014661405658e-05,210.0,0,0.0,300.0,0.0,0.0
1500,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4577173387610472e-05,0.8000000198043727,180.00000492543643,0.0,1.4577173387610472e-05,210.0,0,0.0,300.0,0.0,0.0
1560,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4494877096703888e-05,0.8000000207221948,180.00000513194638,0.0,1.4494877096703888e-05,210.0,0,0.0,300.0,0.0,0.0
1620,18,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.4333193638577571e-05,0.8000000216348352,180.00000533729047,0.0,1.4333193638577571e-05,210.0,0,0.0,300.0,0.0,0.0
