time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
6120,ArrivalEvent,594,rideHailVehicle-4803071@GlobalRHM,,1.0515873015873016,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,6081,6876.0,0.0,66.25,0.0,83.95390333333333,400.0,
6120,ReparkEvent,594,rideHailVehicle-4803071@GlobalRHM,Bay,1.0515873015873016,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,6081,6876.0,0.0,66.25,0.0,83.95390333333333,400.0,300.0
6900,ArrivalEvent,594,rideHailVehicle-1949773@GlobalRHM,,1.027027027027027,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6876,7788.0,0.0,76.0,0.0,83.95390333333333,400.0,
6960,ReleaseEvent,594,rideHailVehicle-4803071@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,6081,6876.0,66.24614597675716,66.25,0.7890776169600036,83.95390333333333,400.0,
6960,ReparkEvent,594,rideHailVehicle-1949773@GlobalRHM,Bay,1.027027027027027,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6876,7788.0,0.0,76.0,0.0,83.95390333333333,400.0,300.0
7800,ArrivalEvent,594,rideHailVehicle-5479906@GlobalRHM,,1.0153452685421995,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,7788,8582.0,0.0,66.16666666666667,0.0,83.95390333333333,400.0,
8520,ReleaseEvent,594,rideHailVehicle-1949773@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6876,7788.0,75.99244201671797,76.0,0.9051686580312424,83.95390333333333,400.0,
8520,ReparkEvent,594,rideHailVehicle-5479906@GlobalRHM,Bay,6.508196721311476,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,7788,8582.0,0.0,66.16666666666667,0.0,83.95390333333333,400.0,300.0
8640,ArrivalEvent,594,rideHailVehicle-1946491@GlobalRHM,,1.0394289598912305,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,8582,10111.0,0.0,63.708333333333336,0.0,83.95390333333333,150.0,
10140,ArrivalEvent,594,rideHailVehicle-5414696@GlobalRHM,,1.0394557823129251,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,10111,10875.0,0.0,63.666666666666664,0.0,83.95390333333333,400.0,
