time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,4.3228912828333365e-06,0.8,180.00000070239412,0.0,4.3228912828333365e-06,630.0,0,0.0,0.0,0.0,0.0
120,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,6.701487238152036e-06,0.8000000002721821,180.0000007636351,0.0,6.701487238152036e-06,630.0,0,0.0,900.0,0.0,0.0
180,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,8.248244011819812e-06,0.8000000006941276,180.00000085857283,0.0,8.248244011819812e-06,630.0,0,0.0,900.0,0.0,0.0
240,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,9.50900053027724e-06,0.8000000012134615,180.00000097542295,0.0,9.50900053027724e-06,630.0,0,0.0,900.0,0.0,0.0
300,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.042390471136274e-05,0.8000000018121762,180.00000111013378,0.0,1.042390471136274e-05,630.0,0,0.0,900.0,0.0,0.0
360,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.1197251442767191e-05,0.8000000024684962,180.00000125780576,0.0,1.1197251442767191e-05,630.0,0,0.0,900.0,0.0,0.0
420,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.1839137477167149e-05,0.8000000031735083,180.0000014164335,0.0,1.1839137477167149e-05,630.0,0,0.0,900.0,0.0,0.0
480,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.2328676174515588e-05,0.8000000039189354,180.0000015841546,0.0,1.2328676174515588e-05,630.0,0,0.0,900.0,0.0,0.0
540,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.2770062379055314e-05,0.8000000046951854,180.00000175881084,0.0,1.2770062379055314e-05,630.0,0,0.0,900.0,0.0,0.0
600,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3097659636572884e-05,0.8000000054992263,180.00000193972005,0.0,1.3097659636572884e-05,630.0,0,0.0,900.0,0.0,0.0
660,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3374600344115648e-05,0.8000000063238939,180.00000212527024,0.0,1.3374600344115648e-05,630.0,0,0.0,900.0,0.0,0.0
720,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3532477294617978e-05,0.8000000071659983,180.00000231474374,0.0,1.3532477294617978e-05,630.0,0,0.0,900.0,0.0,0.0
780,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3740006634741027e-05,0.8000000080180432,180.00000250645382,0.0,1.3740006634741027e-05,630.0,0,0.0,900.0,0.0,0.0
840,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4028528281720627e-05,0.8000000088831546,180.0000027011039,0.0,1.4028528281720627e-05,630.0,0,0.0,900.0,0.0,0.0
900,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4099143190886179e-05,0.8000000097664324,180.0000028998414,0.0,1.4099143190886179e-05,630.0,0,0.0,900.0,0.0,0.0
960,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4227876000243824e-05,0.8000000106541562,180.00000309957926,0.0,1.4227876000243824e-05,630.0,0,0.0,900.0,0.0,0.0
1020,992,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4266260956774424e-05,0.8000000115499855,180.00000330114085,0.0,1.4266260956774424e-05,630.0,0,0.0,900.0,0.0,0.0
