time,VehicleId,ChargingStationId,QueueOrBay,ChargingPower,possiblePower,ChargingDesire,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,EnergyLag,TimeLag
6120,rideHailVehicle-4803071@GlobalRHM,594,Bay,264.9459750602383,400.0,1.0515873015873016,6876.0,0.0,66.25,0.0,-3.25,0.0
6180,rideHailVehicle-4803071@GlobalRHM,594,Bay,281.90505178744365,400.0,1.066107478430966,6876.0,4.415766251003972,66.25,0.05259750977237436,-3.834233748996028,0.0
6240,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.0780342682868924,6876.0,9.114183780794699,66.25,0.10856176328821121,-4.135816219205301,0.0
6300,rideHailVehicle-4803071@GlobalRHM,594,Bay,299.9999999999999,400.0,1.0861628379001105,6876.0,14.114183780794699,66.25,0.16811825561886362,-4.135816219205301,0.0
6360,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.0961817725396583,6876.0,19.114183780794697,66.25,0.227674747949516,-4.135816219205303,0.0
6420,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.1088372689264554,6876.0,24.114183780794697,66.25,0.2872312402801684,-4.135816219205303,0.0
6480,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.1253277642183426,6876.0,29.114183780794697,66.25,0.3467877326108208,-4.135816219205303,0.0
6540,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.1477077221144751,6876.0,34.1141837807947,66.25,0.4063442249414732,-4.135816219205303,0.0
6600,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.1798180964871872,6876.0,39.1141837807947,66.25,0.4659007172721256,-4.135816219205303,0.0
6660,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.229767567733628,6876.0,44.1141837807947,66.25,0.5254572096027781,-4.135816219205303,0.0
6720,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.3181397091696387,6876.0,49.1141837807947,66.25,0.5850137019334305,-4.135816219205303,0.0
6780,rideHailVehicle-4803071@GlobalRHM,594,Bay,300.0,400.0,1.5169770274006629,6876.0,54.1141837807947,66.25,0.6445701942640829,-4.135816219205303,0.0
6840,rideHailVehicle-4803071@GlobalRHM,594,Bay,299.9999999999996,400.0,2.3786054064017677,6876.0,59.1141837807947,66.25,0.7041266865947352,-4.135816219205303,0.0
6900,rideHailVehicle-4803071@GlobalRHM,594,Bay,128.1489731523186,128.1489731523186,inf,6876.0,64.11418378079469,66.25,0.7636831789253876,-2.13581621920531,24.0
6900,rideHailVehicle-4803071@GlobalRHM,594,Bay,128.1489731523186,0.0,inf,6876.0,66.25,66.25,0.7891235233811444,0.0,84.0
6960,rideHailVehicle-4803071@GlobalRHM,594,Bay,0.0,0.0,inf,6876.0,66.25,66.25,0.7891235233811444,0.0,84.0
6960,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.1014492753623188,7788.0,0.0,76.0,0.0,-7.0,0.0
7020,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.109375,7788.0,5.0,76.0,0.059556492330652404,-7.0,0.0
7080,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.11864406779661,7788.0,10.0,76.0,0.11911298466130481,-7.0,0.0
7140,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.1296296296296295,7788.0,15.0,76.0,0.17866947699195723,-7.0,0.0
7200,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.1428571428571428,7788.0,20.0,76.0,0.23822596932260962,-7.0,0.0
7260,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.1590909090909092,7788.0,25.0,76.0,0.29778246165326205,-7.0,0.0
7320,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.1794871794871795,7788.0,30.0,76.0,0.35733895398391446,-7.0,0.0
7380,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.2058823529411764,7788.0,35.0,76.0,0.4168954463145669,-7.0,0.0
7440,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.2413793103448276,7788.0,40.0,76.0,0.47645193864521923,-7.0,0.0
7500,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.2916666666666667,7788.0,45.0,76.0,0.5360084309758717,-7.0,0.0
7560,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.368421052631579,7788.0,50.0,76.0,0.5955649233065241,-7.0,0.0
7620,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.5,7788.0,55.0,76.0,0.6551214156371765,-7.0,0.0
7680,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,1.7777777777777777,7788.0,60.0,76.0,0.7146779079678289,-7.0,0.0
7740,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,400.0,2.75,7788.0,65.0,76.0,0.7742344002984813,-7.0,0.0
7800,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,360.0,inf,7788.0,70.0,76.0,0.8337908926291338,-6.0,12.0
7800,rideHailVehicle-1949773@GlobalRHM,594,Bay,300.0,60.0,inf,7788.0,75.0,76.0,0.8933473849597862,-1.0,72.0
7860,rideHailVehicle-1949773@GlobalRHM,594,Bay,60.0,60.0,inf,7788.0,75.0,76.0,0.8933473849597862,-1.0,72.0
7860,rideHailVehicle-1949773@GlobalRHM,594,Bay,60.0,0.0,inf,7788.0,76.0,76.0,0.9052586834259166,0.0,132.0
7920,rideHailVehicle-1949773@GlobalRHM,594,Bay,0.0,0.0,inf,7788.0,76.0,76.0,0.9052586834259166,0.0,132.0
7920,rideHailVehicle-5479906@GlobalRHM,594,Bay,300.0,400.0,1.1993957703927494,8582.0,0.0,66.16666666666667,0.0,-11.000000000000002,0.0
7980,rideHailVehicle-5479906@GlobalRHM,594,Bay,300.0,400.0,1.2192691029900333,8582.0,5.0,66.16666666666667,0.059556492330652404,-11.0,0.0
8040,rideHailVehicle-5479906@GlobalRHM,594,Bay,300.0,400.0,1.2435424354243545,8582.0,10.0,66.16666666666667,0.11911298466130481,-11.000000000000004,0.0
8100,rideHailVehicle-5479906@GlobalRHM,594,Bay,300.0,400.0,1.2738589211618259,8582.0,15.0,66.16666666666667,0.17866947699195723,-11.000000000000004,0.0
8160,rideHailVehicle-5479906@GlobalRHM,594,Bay,300.0,400.0,1.3127962085308058,8582.0,20.0,66.16666666666667,0.23822596932260962,-11.000000000000004,0.0
