time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,3.1471612778194474e-06,0.8,120.83795634541391,0.0,3.1471612778194474e-06,315.0,0,0.0,0.0,0.0,0.0
120,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,3.5033326525370895e-06,0.8000000002951707,120.8379563899987,0.0,3.5033326525370895e-06,315.0,0,0.0,450.0,0.0,0.0
180,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,5.291289437574861e-06,0.8000000006237465,120.83795643962924,0.0,5.291289437574861e-06,315.0,0,0.0,450.0,0.0,0.0
240,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,5.503667631190209e-06,0.800000001120014,120.83795651458917,0.0,5.503667631190209e-06,315.0,0,0.0,450.0,0.0,0.0
300,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,6.701674861321814e-06,0.8000000016362003,120.83795659255779,0.0,6.701674861321814e-06,315.0,0,0.0,450.0,0.0,0.0
360,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,6.823612426141949e-06,0.8000000022647471,120.83795668749818,0.0,6.823612426141949e-06,315.0,0,0.0,450.0,0.0,0.0
420,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,7.521419440285315e-06,0.8000000029047305,120.83795678416602,0.0,7.521419440285315e-06,315.0,0,0.0,450.0,0.0,0.0
480,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,7.5703156455779595e-06,0.8000000036101608,120.83795689071947,0.0,7.5703156455779595e-06,315.0,0,0.0,450.0,0.0,0.0
540,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,7.680346984123023e-06,0.8000000043201769,120.8379569979656,0.0,7.680346984123023e-06,315.0,0,0.0,450.0,0.0,0.0
600,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,7.788150443902342e-06,0.8000000050405129,120.83795710677052,0.0,7.788150443902342e-06,315.0,0,0.0,450.0,0.0,0.0
660,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,8.642163789452996e-06,0.8000000057709599,120.83795721710266,0.0,8.642163789452996e-06,315.0,0,0.0,450.0,0.0,0.0
720,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,8.700218858167828e-06,0.8000000065815042,120.8379573395333,0.0,8.700218858167828e-06,315.0,0,0.0,450.0,0.0,0.0
780,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.445758633694325e-06,0.8000000073974936,120.8379574627864,0.0,9.445758633694325e-06,315.0,0,0.0,450.0,0.0,0.0
840,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.424750911229832e-06,0.8000000082834066,120.83795759660131,0.0,9.424750911229832e-06,315.0,0,0.0,450.0,0.0,0.0
900,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.620017490899826e-06,0.8000000091673494,120.83795773011862,0.0,9.620017490899826e-06,315.0,0,0.0,450.0,0.0,0.0
960,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.613620026164997e-06,0.8000000100696061,120.83795786640219,0.0,9.613620026164997e-06,315.0,0,0.0,450.0,0.0,0.0
1020,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.606344666641237e-06,0.8000000109712629,120.83795800259514,0.0,9.606344666641237e-06,315.0,0,0.0,450.0,0.0,0.0
1080,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.61805905227178e-06,0.8000000118722373,120.83795813868502,0.0,9.61805905227178e-06,315.0,0,0.0,450.0,0.0,0.0
1140,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.023118951696593e-05,0.8000000127743104,120.83795827494086,0.0,1.023118951696593e-05,315.0,0,0.0,450.0,0.0,0.0
1200,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0788211485134264e-05,0.8000000137338887,120.83795841988271,0.0,1.0788211485134264e-05,315.0,0,0.0,450.0,0.0,0.0
1260,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0894358344915808e-05,0.8000000147457098,120.8379585727157,0.0,1.0894358344915808e-05,315.0,0,0.0,450.0,0.0,0.0
1320,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0821401248250814e-05,0.8000000157674864,120.83795872705245,0.0,1.0821401248250814e-05,315.0,0,0.0,450.0,0.0,0.0
1380,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0724591613302699e-05,0.8000000167824204,120.83795888035564,0.0,1.0724591613302699e-05,315.0,0,0.0,450.0,0.0,0.0
1440,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.063173253740727e-05,0.8000000177882747,120.83795903228736,0.0,1.063173253740727e-05,315.0,0,0.0,450.0,0.0,0.0
1500,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0600562488395005e-05,0.8000000187854197,120.83795918290357,0.0,1.0600562488395005e-05,315.0,0,0.0,450.0,0.0,0.0
1560,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.062071831902768e-05,0.8000000197796413,120.8379593330782,0.0,1.062071831902768e-05,315.0,0,0.0,450.0,0.0,0.0
1620,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0757722923354865e-05,0.8000000207757534,120.83795948353838,0.0,1.0757722923354865e-05,315.0,0,0.0,450.0,0.0,0.0
1680,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0655874480229734e-05,0.800000021784715,120.83795963593946,0.0,1.0655874480229734e-05,315.0,0,0.0,450.0,0.0,0.0
1740,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0647079198605476e-05,0.8000000227841242,120.83795978689767,0.0,1.0647079198605476e-05,315.0,0,0.0,450.0,0.0,0.0
1800,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1123530437730984e-05,0.8000000237827086,120.8379599377313,0.0,1.1123530437730984e-05,315.0,0,0.0,450.0,0.0,0.0
1860,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1535710698197963e-05,0.8000000248259792,120.83796009531464,0.0,1.1535710698197963e-05,315.0,0,0.0,450.0,0.0,0.0
1920,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1476875822609659e-05,0.8000000259079079,120.83796025873721,0.0,1.1476875822609659e-05,315.0,0,0.0,450.0,0.0,0.0
1980,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1374003028037695e-05,0.8000000269843185,120.83796042132629,0.0,1.1374003028037695e-05,315.0,0,0.0,450.0,0.0,0.0
2040,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1750325372197722e-05,0.8000000280510807,120.837960582458,0.0,1.1750325372197722e-05,315.0,0,0.0,450.0,0.0,0.0
2100,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.2072638831525645e-05,0.8000000291531381,120.83796074892093,0.0,1.2072638831525645e-05,315.0,0,0.0,450.0,0.0,0.0
2160,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.2381372654263656e-05,0.8000000302854249,120.83796091994998,0.0,1.2381372654263656e-05,315.0,0,0.0,450.0,0.0,0.0
2220,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.2226664338458986e-05,0.8000000314466679,120.83796109535275,0.0,1.2226664338458986e-05,315.0,0,0.0,450.0,0.0,0.0
2280,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.208139711533592e-05,0.8000000325934008,120.83796126856383,0.0,1.208139711533592e-05,315.0,0,0.0,450.0,0.0,0.0
2340,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.2052823053962403e-05,0.8000000337265092,120.83796143971696,0.0,1.2052823053962403e-05,315.0,0,0.0,450.0,0.0,0.0
2400,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1858726974578474e-05,0.8000000348569376,120.83796161046529,0.0,1.1858726974578474e-05,315.0,0,0.0,450.0,0.0,0.0
2460,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1738116485277011e-05,0.8000000359691618,120.83796177846392,0.0,1.1738116485277011e-05,315.0,0,0.0,450.0,0.0,0.0
2520,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1526127373145906e-05,0.800000037070074,120.8379619447539,0.0,1.1526127373145906e-05,315.0,0,0.0,450.0,0.0,0.0
2580,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1368388118979006e-05,0.800000038151104,120.8379621080407,0.0,1.1368388118979006e-05,315.0,0,0.0,450.0,0.0,0.0
2640,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1693857036321453e-05,0.8000000392173395,120.83796226909287,0.0,1.1693857036321453e-05,315.0,0,0.0,450.0,0.0,0.0
2700,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.18146165628589e-05,0.8000000403141008,120.83796243475584,0.0,1.18146165628589e-05,315.0,0,0.0,450.0,0.0,0.0
2760,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1598280691571853e-05,0.800000041422188,120.83796260212958,0.0,1.1598280691571853e-05,315.0,0,0.0,450.0,0.0,0.0
2820,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1381431231833125e-05,0.800000042509985,120.83796276643855,0.0,1.1381431231833125e-05,315.0,0,0.0,450.0,0.0,0.0
2880,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1273364951970849e-05,0.8000000435774439,120.83796292767549,0.0,1.1273364951970849e-05,315.0,0,0.0,450.0,0.0,0.0
2940,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.1055487736614688e-05,0.8000000446347674,120.8379630873815,0.0,1.1055487736614688e-05,315.0,0,0.0,450.0,0.0,0.0
3000,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0827260469098694e-05,0.8000000456716562,120.8379632440009,0.0,1.0827260469098694e-05,315.0,0,0.0,450.0,0.0,0.0
3060,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.061856603819999e-05,0.8000000466871398,120.8379633973871,0.0,1.061856603819999e-05,315.0,0,0.0,450.0,0.0,0.0
3120,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0457814552003957e-05,0.8000000476830499,120.83796354781678,0.0,1.0457814552003957e-05,315.0,0,0.0,450.0,0.0,0.0
3180,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.049578641603517e-05,0.8000000486638832,120.83796369596915,0.0,1.049578641603517e-05,315.0,0,0.0,450.0,0.0,0.0
3240,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0311578985543544e-05,0.8000000496482779,120.83796384465946,0.0,1.0311578985543544e-05,315.0,0,0.0,450.0,0.0,0.0
3300,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0289681258376378e-05,0.8000000506153959,120.83796399074016,0.0,1.0289681258376378e-05,315.0,0,0.0,450.0,0.0,0.0
3360,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.0031256273233813e-05,0.8000000515804602,120.83796413651065,0.0,1.0031256273233813e-05,315.0,0,0.0,450.0,0.0,0.0
3420,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,1.006496404639545e-05,0.8000000525212868,120.83796427862012,0.0,1.006496404639545e-05,315.0,0,0.0,450.0,0.0,0.0
3480,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.818421124419643e-06,0.8000000534652749,120.8379644212071,0.0,9.818421124419643e-06,315.0,0,0.0,450.0,0.0,0.0
3540,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.52235145824798e-06,0.8000000543861399,120.8379645603014,0.0,9.52235145824798e-06,315.0,0,0.0,450.0,0.0,0.0
3600,135,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,9.28420266504032e-06,0.8000000552792366,120.83796469520138,0.0,9.28420266504032e-06,315.0,0,0.0,450.0,0.0,0.0
