,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,c"
0,60.0,60,25.39810197549475,25.39810197549475,-1.7809535821611287e-15,0.0,25.398102073868053,9.837330432779534e-08,227.92547296799052
1,120.0,120,25.398101975494715,25.398101975494715,0.35980644440691245,0.0,25.398102073868007,9.837328851036159e-08,0.558904109589041
2,180.0,180,25.398101975494654,25.398101975494654,0.7196128888138259,0.0,25.39810207386791,9.837325687552759e-08,0.03397260273972603
3,240.0,240,25.39810197549455,25.39810197549455,1.0794193332207387,0.0,25.39810207386776,9.837320942343849e-08,0.023148148148148147
4,300.0,300,25.398101975494423,25.398101975494423,1.43922577762765,0.0,25.39810207386757,9.837314615423946e-08,0.12
5,360.0,360,25.39810197549426,25.39810197549426,1.7990322220345596,0.0,25.398102073867324,9.837306706820221e-08,0.0
6,420.0,420,25.39810197549406,25.39810197549406,2.158838666441467,0.0,25.398102073867037,9.837297216557238e-08,0.0
7,480.0,480,25.398101975493834,25.398101975493834,2.518645110848372,0.0,25.398102073866692,9.837286144673334e-08,0.0
8,540.0,540,25.398101975493567,25.398101975493567,2.8784515552552747,0.0,25.398102073866305,9.837273491206849e-08,0.0
9,600.0,600,25.398101975493276,25.398101975493276,3.238257999662173,0.0,25.398102073865868,9.837259256205978e-08,0.0
10,660.0,660,25.39810197549295,25.39810197549295,3.5980644440690677,0.0,25.39810207386538,9.837243439721159e-08,0.0
11,720.0,720,25.398101975492587,25.398101975492587,3.9578708884759584,0.0,25.398102073864845,9.83722604181343e-08,0.0
12,780.0,780,25.398101975492196,25.398101975492196,4.317677332882845,0.0,25.398102073864266,9.837207062543648e-08,0.0
13,840.0,840,25.398101975491766,25.398101975491766,4.6774837772897255,0.0,25.398102073863633,9.837186501981974e-08,0.0
14,900.0,900,25.398101975491308,25.398101975491308,5.0372902216966,0.0,25.398102073862955,9.837164360205079e-08,0.0
15,960.0,960,25.398101975490817,25.398101975490817,5.39709666610347,0.0,25.398102073862223,9.837140637294291e-08,0.0
16,1020.0,1020,25.39810197549029,25.39810197549029,5.756903110510333,0.0,25.39810207386145,9.837115333336146e-08,0.0
17,1080.0,1080,25.398101975489737,25.398101975489737,6.116709554917189,0.0,25.39810207386062,9.837088448424069e-08,0.0
18,1140.0,1140,25.398101975489144,25.398101975489144,6.476515999324038,0.0,25.398102073859746,9.837059982654273e-08,0.0
19,1200.0,1200,25.398101975488522,25.398101975488522,6.836322443730878,0.0,25.39810207385882,9.837029936136371e-08,0.0
20,1260.0,1260,25.398101975487865,25.398101975487865,7.196128888137711,0.0,25.39810207385785,9.83699830897458e-08,0.0
21,1320.0,1320,25.398101975487176,25.398101975487176,7.555935332544536,0.0,25.39810207385683,9.836965101290798e-08,0.0
22,1380.0,1380,25.398101975486455,25.398101975486455,7.915741776951352,0.0,25.39810207385576,9.836930313202826e-08,0.0
23,1440.0,1440,25.3981019754857,25.3981019754857,8.275548221358159,0.0,25.39810207385464,9.836893944839631e-08,0.0
24,1500.0,1500,25.398101975484913,25.398101975484913,8.635354665764956,0.0,25.398102073853472,9.836855996335208e-08,0.0
25,1560.0,1560,25.398101975484092,25.398101975484092,8.995161110171741,0.0,25.39810207385226,9.836816467828201e-08,0.0
26,1620.0,1620,25.398101975483243,25.398101975483243,9.354967554578518,0.0,25.398102073850996,9.836775359464699e-08,0.0
27,1680.0,1680,25.398101975482355,25.398101975482355,9.714773998985283,0.0,25.398102073849685,9.836732671393957e-08,0.0
28,1740.0,1740,25.39810197548144,25.39810197548144,10.074580443392037,0.0,25.39810207384832,9.836688403774534e-08,0.0
29,1800.0,1800,25.398101975480486,25.398101975480486,10.43438688779878,0.0,25.398102073846914,9.836642556767962e-08,0.0
30,1860.0,1860,25.398101975479502,25.398101975479502,10.79419333220551,0.0,25.398102073845454,9.836595130542666e-08,0.0
31,1920.0,1920,25.398101975478486,25.398101975478486,11.153999776612224,0.0,25.398102073843948,9.836546125273209e-08,0.0
32,1980.0,1980,25.398101975477434,25.398101975477434,11.513806221018926,0.0,25.398102073842388,9.836495541137503e-08,0.0
33,2040.0,2040,25.398101975476354,25.398101975476354,11.873612665425616,0.0,25.398102073840786,9.836443378323881e-08,0.0
34,2100.0,2100,25.39810197547524,25.39810197547524,12.233419109832292,0.0,25.398102073839134,9.836389637021052e-08,0.0
35,2160.0,2160,25.398101975474084,25.39810197547409,12.593225554238954,0.0,25.398102073837432,9.836334317428516e-08,0.0
36,2220.0,2220,25.39810197547291,25.39810197547291,12.953031998645601,0.0,25.39810207383568,9.836277419748193e-08,0.0
37,2280.0,2280,25.398101975471693,25.398101975471693,13.31283844305223,0.0,25.398102073833883,9.836218944189259e-08,0.0
38,2340.0,2340,25.398101975470446,25.398101975470446,13.672644887458848,0.0,25.398102073832035,9.836158890967222e-08,0.0
39,2400.0,2400,25.398101975469164,25.398101975469164,14.032451331865444,0.0,25.398102073830138,9.836097260299818e-08,0.0
40,2460.0,2460,25.398101975467853,25.398101975467853,14.392257776272029,0.0,25.39810207382819,9.836034052414652e-08,0.0
41,2520.0,2520,25.398101975466506,25.398101975466506,14.752064220678594,0.0,25.398102073826195,9.835969267542674e-08,0.0
42,2580.0,2580,25.398101975465124,25.398101975465124,15.111870665085142,0.0,25.398102073824155,9.835902905924884e-08,0.0
43,2640.0,2640,25.398101975463717,25.398101975463717,15.471677109491672,0.0,25.398102073822063,9.83583496780154e-08,0.0
44,2700.0,2700,25.398101975462268,25.398101975462268,15.831483553898185,0.0,25.398102073819924,9.835765453420715e-08,0.0
45,2760.0,2760,25.398101975460794,25.398101975460794,16.191289998304676,0.0,25.398102073817736,9.835694363040345e-08,0.0
46,2820.0,2820,25.398101975459284,25.398101975459284,16.55109644271115,0.0,25.398102073815497,9.835621696920787e-08,0.0
47,2880.0,2880,25.398101975457738,25.398101975457738,16.910902887117604,0.0,25.398102073813213,9.835547455325746e-08,0.0
48,2940.0,2940,25.39810197545616,25.39810197545616,17.270709331524035,0.0,25.39810207381088,9.835471638531767e-08,0.0
49,3000.0,3000,25.39810197545455,25.39810197545455,17.630515775930448,0.0,25.39810207380849,9.835394246813908e-08,0.0
50,3060.0,3060,25.39810197545291,25.39810197545291,17.990322220336843,0.0,25.39810207380606,9.835315280454858e-08,0.0
51,3120.0,3120,25.39810197545123,25.39810197545123,18.350128664743217,0.0,25.398102073803578,9.835234739747913e-08,0.0
52,3180.0,3180,25.39810197544952,25.39810197544952,18.709935109149566,0.0,25.398102073801052,9.835152624984692e-08,0.0
53,3240.0,3240,25.39810197544778,25.39810197544778,19.069741553555893,0.0,25.39810207379847,9.835068936468915e-08,0.0
54,3300.0,3300,25.398101975446004,25.398101975446004,19.4295479979622,0.0,25.398102073795844,9.834983674505785e-08,0.0
55,3360.0,3360,25.3981019754442,25.3981019754442,19.78935444236848,0.0,25.398102073793165,9.834896839408326e-08,0.0
56,3420.0,3420,25.398101975442355,25.398101975442355,20.14916088677474,0.0,25.398102073790444,9.834808431495516e-08,0.0
57,3480.0,3480,25.398101975440483,25.398101975440483,20.508967331180973,0.0,25.39810207378767,9.834718451089681e-08,0.0
58,3540.0,3540,25.39810197543858,25.39810197543858,20.868773775587186,0.0,25.398102073784845,9.834626898521897e-08,0.0
59,3600.0,3600,25.39810197543664,25.39810197543664,21.228580219993376,0.0,25.398102073781974,9.834533774127145e-08,0.0
60,3660.0,3660,25.398101975434663,25.398101975434663,21.588386664399533,0.0,25.398102073779054,9.83443907824692e-08,0.0
61,3720.0,3720,25.398101975432656,25.398101975432656,21.94819310880567,0.0,25.398102073776084,9.834342811227001e-08,0.0
62,3780.0,3780,25.398101975430617,25.398101975430617,22.307999553211776,0.0,25.398102073773067,9.834244973421723e-08,0.0
63,3840.0,3840,25.398101975428546,25.398101975428546,22.667805997617858,0.0,25.398102073769998,9.834145565188028e-08,0.0
64,3900.0,3900,25.39810197542644,25.39810197542644,23.027612442023916,0.0,25.398102073766886,9.834044586890117e-08,0.0
65,3960.0,3960,25.398101975424296,25.398101975424296,23.38741888642994,0.0,25.39810207376372,9.833942038899635e-08,0.0
66,4020.0,4020,25.39810197542213,25.39810197542213,23.747225330835942,0.0,25.39810207376051,9.83383792159083e-08,0.0
67,4080.0,4080,25.398101975419923,25.398101975419923,24.107031775241914,0.0,25.398102073757244,9.833732235344466e-08,0.0
68,4140.0,4140,25.39810197541768,25.39810197541768,24.466838219647858,0.0,25.398102073753932,9.833624980548565e-08,0.0
69,4200.0,4200,25.39810197541541,25.39810197541541,24.826644664053774,0.0,25.39810207375057,9.833516157595242e-08,0.0
70,4260.0,4260,25.39810197541311,25.39810197541311,25.18645110845966,0.0,25.398102073747165,9.83340576688238e-08,0.0
71,4320.0,4320,25.398101975410768,25.398101975410768,25.54625755286552,0.0,25.398102073743708,9.833293808814193e-08,0.0
72,4380.0,4380,25.398101975408398,25.398101975408398,25.906063997271346,0.0,25.398102073740198,9.833180283802149e-08,0.0
73,4440.0,4440,25.398101975405993,25.398101975405993,26.26587044167714,0.0,25.39810207373664,9.833065192260697e-08,0.0
74,4500.0,4500,25.398101975403556,25.398101975403556,26.625676886082903,0.0,25.39810207373304,9.832948534609497e-08,0.0
75,4560.0,4560,25.398101975401083,25.398101975401083,26.985483330488634,0.0,25.398102073729387,9.83283031127751e-08,0.0
76,4620.0,4620,25.39810197539858,25.39810197539858,27.345289774894336,0.0,25.39810207372568,9.832710522696305e-08,0.0
77,4680.0,4680,25.39810197539604,25.39810197539604,27.7050962193,0.0,25.398102073721933,9.832589169303406e-08,0.0
78,4740.0,4740,25.39810197539347,25.39810197539347,28.064902663705634,0.0,25.398102073718132,9.832466251544714e-08,0.0
79,4800.0,4800,25.398101975390865,25.398101975390865,28.424709108111234,0.0,25.398102073714284,9.832341769868544e-08,0.0
80,4860.0,4860,25.39810197538823,25.39810197538823,28.784515552516805,0.0,25.398102073710383,9.832215724729916e-08,0.0
81,4920.0,4920,25.398101975385554,25.398101975385554,29.144321996922336,0.0,25.398102073706433,9.832088116589616e-08,0.0
82,4980.0,4980,25.39810197538285,25.39810197538285,29.504128441327833,0.0,25.39810207370244,9.831958945915688e-08,0.0
83,5040.0,5040,25.398101975380115,25.398101975380115,29.863934885733297,0.0,25.398102073698393,9.831828213178411e-08,0.0
84,5100.0,5100,25.39810197537734,25.39810197537734,30.223741330138726,0.0,25.3981020736943,9.831695918857368e-08,0.0
85,5160.0,5160,25.398101975374537,25.398101975374537,30.583547774544115,0.0,25.398102073690154,9.831562063435305e-08,0.0
86,5220.0,5220,25.398101975371695,25.398101975371695,30.94335421894947,0.0,25.398102073685966,9.831426647401855e-08,0.0
87,5280.0,5280,25.398101975368828,25.398101975368828,31.303160663354788,0.0,25.39810207368172,9.831289671251303e-08,0.0
88,5340.0,5340,25.39810197536592,25.39810197536592,31.662967107760068,0.0,25.398102073677432,9.831151135483516e-08,0.0
89,5400.0,5400,25.39810197536298,25.39810197536298,32.02277355216531,0.0,25.398102073673094,9.831011040607483e-08,0.0
90,5460.0,5460,25.39810197536001,25.39810197536001,32.38257999657052,0.0,25.398102073668703,9.83086938713126e-08,0.0
91,5520.0,5520,25.398101975357,25.398101975357,32.742386440975686,0.0,25.398102073664266,9.830726175574813e-08,0.0
92,5580.0,5580,25.398101975353963,25.398101975353963,33.10219288538081,0.0,25.398102073659775,9.830581406460344e-08,0.0
93,5640.0,5640,25.39810197535089,25.39810197535089,33.4619993297859,0.0,25.39810207365524,9.830435080317495e-08,0.0
94,5700.0,5700,25.39810197534778,25.39810197534778,33.82180577419095,0.0,25.398102073650655,9.830287197678888e-08,0.0
95,5760.0,5760,25.398101975344645,25.398101975344645,34.18161221859595,0.0,25.398102073646022,9.830137759084777e-08,0.0
96,5820.0,5820,25.398101975341472,25.398101975341472,34.54141866300092,0.0,25.39810207364134,9.829986765081368e-08,0.0
97,5880.0,5880,25.398101975338264,25.398101975338264,34.90122510740585,0.0,25.398102073636604,9.829834216219894e-08,0.0
