,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b,c"
372,22380.0,22380,2.0732773235598523,2.0732773235598523,12.453315444015855,0.0,2.0732774521386736,-1.2857882106680558e-07,0.0
373,22440.0,22440,2.072489636301684,2.072489636301684,12.485174805387473,0.0,2.0724897648976914,-1.2859600772844928e-07,0.0
374,22500.0,22500,2.0717005835355344,2.0717005835355344,12.517022062631536,0.0,2.07170071214878,-1.2861324556670118e-07,0.0
375,22560.0,22560,2.0709101702623376,2.070910170262337,12.548857194764734,0.0,2.0709102988928723,-1.2863053462168921e-07,0.0
376,22620.0,22620,2.0701184014670697,2.0701184014670697,12.580680180880611,0.0,2.0701185301149447,-1.286478749336633e-07,0.0
377,22680.0,22680,2.0693252821619113,2.0693252821619113,12.612491000149314,0.0,2.0693254108271772,-1.2866526654293325e-07,0.0
378,22740.0,22740,2.0685308173389267,2.0685308173389267,12.644289631818003,0.0,2.068530946021636,-1.2868270948992668e-07,0.0
379,22800.0,22800,2.06773501199566,2.0677350119956595,12.676076055210556,0.0,2.0677351406958633,-1.28700203815156e-07,0.0
380,22860.0,22860,2.0669378711410333,2.0669378711410333,12.707850249727647,0.0,2.0669379998587827,-1.2871774955922864e-07,0.0
381,22920.0,22920,2.0661393997749444,2.0661393997749444,12.739612194846915,0.0,2.0661395285102913,-1.2873534676289047e-07,0.0
382,22980.0,22980,2.065339602904346,2.065339602904346,12.771361870122837,0.0,2.0653397316573407,-1.287529954669391e-07,0.0
383,23040.0,23040,2.0645384855417976,2.0645384855417976,12.803099255186822,0.0,2.064538614312493,-1.2877069571230027e-07,0.0
384,23100.0,23100,2.0637360526796997,2.0637360526796997,12.834824329747313,0.0,2.063736181468147,-1.28788447539941e-07,0.0
385,23160.0,23160,2.062932309336376,2.0629323093363756,12.866537073589466,0.0,2.062932438142627,-1.2880625099102058e-07,0.0
386,23220.0,23220,2.0621272605155023,2.062127260515502,12.898237466575555,0.0,2.062127389339608,-1.2882410610671684e-07,0.0
387,23280.0,23280,2.0613209112305775,2.0613209112305775,12.929925488644738,0.0,2.0613210400725905,-1.2884201292832336e-07,0.0
388,23340.0,23340,2.06051326649248,2.06051326649248,12.96160111981322,0.0,2.0605133953524515,-1.288599714972537e-07,0.0
389,23400.0,23400,2.0597043313196006,2.0597043313196006,12.993264340174203,0.0,2.0597044601975822,-1.2887798185501836e-07,0.0
390,23460.0,23460,2.058894110714259,2.058894110714259,13.024915129898009,0.0,2.058894239610303,-1.2889604404319002e-07,0.0
391,23520.0,23520,2.0580826096880096,2.0580826096880096,13.05655346923182,0.0,2.058082738602167,-1.2891415810345078e-07,0.0
392,23580.0,23580,2.0572698332678137,2.0572698332678137,13.08817933849984,0.0,2.057269962200138,-1.289323240776172e-07,0.0
393,23640.0,23640,2.0564557864572977,2.0564557864572977,13.119792718103513,0.0,2.0564559154078395,-1.289505420075677e-07,0.0
394,23700.0,23700,2.055640474272914,2.055640474272914,13.151393588521172,0.0,2.0556406032417263,-1.2896881193529444e-07,0.0
395,23760.0,23760,2.05482390173098,2.05482390173098,13.18298193030824,0.0,2.054824030718114,-1.2898713390285575e-07,0.0
396,23820.0,23820,2.054006073849369,2.054006073849369,13.214557724097224,0.0,2.0540062028548767,-1.290055079524422e-07,0.0
397,23880.0,23880,2.053186995637539,2.053186995637539,13.246120950597737,0.0,2.0531871246614726,-1.2902393412632904e-07,0.0
398,23940.0,23940,2.0523666721214577,2.0523666721214577,13.277671590596372,0.0,2.05236680116387,-1.2904241246688672e-07,0.0
399,24000.0,24000,2.0515451083071246,2.0515451083071246,13.309209624956953,0.0,2.0515452373680674,-1.2906094301659922e-07,0.0
400,24060.0,24060,2.0507223092170066,2.0507223092170066,13.340735034620227,0.0,2.050722438296532,-1.2907952581802502e-07,0.0
401,24120.0,24120,2.0498982798683203,2.0498982798683203,13.372247800604127,0.0,2.049898408966481,-1.290981609138259e-07,0.0
402,24180.0,24180,2.0490730252719063,2.0490730252719063,13.403747904003676,0.0,2.0490731543887546,-1.291168483467608e-07,0.0
403,24240.0,24240,2.0482465504496314,2.0482465504496314,13.435235325990908,0.0,2.0482466795852194,-1.2913558815969812e-07,0.0
404,24300.0,24300,2.0474188604122068,2.0474188604122063,13.466710047815008,0.0,2.047418989566587,-1.2915438039557047e-07,0.0
405,24360.0,24360,2.046589960178299,2.046589960178299,13.498172050802179,0.0,2.046590089351524,-1.29173225097455e-07,0.0
406,24420.0,24420,2.0457598547624487,2.0457598547624487,13.529621316355728,0.0,2.045759983954571,-1.2919212230848678e-07,0.0
407,24480.0,24480,2.0449285491861433,2.0449285491861433,13.56105782595603,0.0,2.0449286783972154,-1.2921107207192906e-07,0.0
408,24540.0,24540,2.044096048451093,2.044096048451093,13.59248156116062,0.0,2.0440961776811672,-1.2923007443110287e-07,0.0
409,24600.0,24600,2.043262357583003,2.043262357583003,13.623892503603885,0.0,2.0432624868321323,-1.292491294294595e-07,0.0
410,24660.0,24660,2.0424274815933847,2.0424274815933847,13.655290634997456,0.0,2.0424276108616217,-1.2926823711053915e-07,0.0
411,24720.0,24720,2.0415914254918874,2.041591425491887,13.686675937129962,0.0,2.0415915547792847,-1.2928739751796046e-07,0.0
412,24780.0,24780,2.040754194293467,2.040754194293467,13.718048391867015,0.0,2.040754323600077,-1.2930661069545785e-07,0.0
413,24840.0,24840,2.039915793007196,2.039915793007196,13.749407981151295,0.0,2.0399159223330723,-1.2932587668686707e-07,0.0
414,24900.0,24900,2.039076226654375,2.0390762266543745,13.78075468700245,0.0,2.03907635599957,-1.293451955361023e-07,0.0
415,24960.0,24960,2.0382355002316492,2.0382355002316492,13.812088491517294,0.0,2.0382356295962163,-1.2936456728718733e-07,0.0
416,25020.0,25020,2.037393618755038,2.037393618755038,13.843409376869417,0.0,2.03739374813903,-1.293839919842472e-07,0.0
417,25080.0,25080,2.03655058723318,2.03655058723318,13.87471732530949,0.0,2.0365507166366497,-1.29403469671469e-07,0.0
418,25140.0,25140,2.0357064106702643,2.035706410670264,13.90601231916515,0.0,2.035706540093264,-1.294230003931844e-07,0.0
419,25200.0,25200,2.034861094079897,2.034861094079897,13.937294340840937,0.0,2.034861223522481,-1.2944258419379537e-07,0.0
420,25260.0,25260,2.0340146424567416,2.0340146424567416,13.968563372818428,0.0,2.0340147719189625,-1.294622211177907e-07,0.0
421,25320.0,25320,2.0331670608155954,2.0331670608155954,13.999819397655948,0.0,2.0331671902975064,-1.2948191120980184e-07,0.0
422,25380.0,25380,2.0323183541490724,2.0323183541490724,14.03106239798889,0.0,2.0323184836507266,-1.2950165451447877e-07,0.0
423,25440.0,25440,2.0314685274635527,2.031468527463552,14.062292356529365,0.0,2.0314686569850036,-1.2952145107664092e-07,0.0
424,25500.0,25500,2.0306175857613753,2.0306175857613753,14.093509256066413,0.0,2.030617715302676,-1.2954130094117186e-07,0.0
425,25560.0,25560,2.029765534041285,2.0297655340412843,14.124713079465948,0.0,2.029765663602489,-1.295612041530543e-07,0.0
426,25620.0,25620,2.028912377292059,2.028912377292059,14.15590380967069,0.0,2.02891250687322,-1.2958116075737229e-07,0.0
427,25680.0,25680,2.0280581205195642,2.0280581205195642,14.187081429700028,0.0,2.028058250120735,-1.2960117079929248e-07,0.0
428,25740.0,25740,2.0272027687090026,2.0272027687090026,14.218245922650267,0.0,2.027202898330237,-1.2962123432408907e-07,0.0
429,25800.0,25800,2.0263463268634876,2.026346326863487,14.249397271694324,0.0,2.0263464565048386,-1.2964135137714983e-07,0.0
430,25860.0,25860,2.0254887999633087,2.025488799963308,14.280535460081996,0.0,2.02548892962483,-1.2966152200393084e-07,0.0
431,25920.0,25920,2.0246301930021664,2.0246301930021664,14.311660471139609,0.0,2.024630322683912,-1.2968174624997074e-07,0.0
432,25980.0,25980,2.023770510963147,2.023770510963147,14.342772288270224,0.0,2.023770640665171,-1.297020241609612e-07,0.0
433,26040.0,26040,2.022909758836993,2.022909758836993,14.373870894953486,0.0,2.0229098885593486,-1.2972235578263313e-07,0.0
434,26100.0,26100,2.0220479416068913,2.0220479416068913,14.404956274745713,0.0,2.0220480713496323,-1.2974274116084763e-07,0.0
435,26160.0,26160,2.0211850642492255,2.0211850642492255,14.436028411279809,0.0,2.0211851940124057,-1.297631803415402e-07,0.0
436,26220.0,26220,2.020321131743082,2.020321131743082,14.467087288265153,0.0,2.0203212615267554,-1.2978367337075384e-07,0.0
437,26280.0,26280,2.019456149067561,2.0194561490675604,14.498132889487625,0.0,2.0194562788717807,-1.2980422029463072e-07,0.0
438,26340.0,26340,2.0185901212026605,2.01859012120266,14.52916519880962,0.0,2.0185902510274816,-1.298248211594143e-07,0.0
439,26400.0,26400,2.0177230531145516,2.0177230531145516,14.560184200170067,0.0,2.0177231829600273,-1.2984547601143695e-07,0.0
440,26460.0,26460,2.016854949773446,2.0168549497734456,14.591189877584199,0.0,2.0168550796396305,-1.2986618489709086e-07,0.0
441,26520.0,26520,2.0159858161517086,2.0159858161517086,14.622182215143633,0.0,2.0159859460386564,-1.2988694786293781e-07,0.0
442,26580.0,26580,2.015115657208507,2.015115657208507,14.65316119701638,0.0,2.015115787116272,-1.299077649555561e-07,0.0
443,26640.0,26640,2.014244477912322,2.0142444779123214,14.684126807446676,0.0,2.0142446078409577,-1.2992863622168515e-07,0.0
444,26700.0,26700,2.01337228322129,2.01337228322129,14.715079030755094,0.0,2.0133724131708517,-1.2994956170813883e-07,0.0
445,26760.0,26760,2.0124990780947893,2.0124990780947893,14.746017851338397,0.0,2.012499208065331,-1.299705414618117e-07,0.0
446,26820.0,26820,2.0116248674875905,2.0116248674875905,14.776943253669563,0.0,2.011624997479166,-1.2999157552971597e-07,0.0
447,26880.0,26880,2.0107496563523934,2.0107496563523934,14.807855222297706,0.0,2.010749786365057,-1.300126639589198e-07,0.0
448,26940.0,26940,2.0098734496392456,2.0098734496392456,14.838753741848041,0.0,2.0098735796730525,-1.300338067966462e-07,0.0
449,27000.0,27000,2.0089962522958604,2.0089962522958604,14.869638797021858,0.0,2.0089963823508645,-1.300550040901762e-07,0.0
450,27060.0,27060,2.0081180692635754,2.0081180692635754,14.900510372596472,0.0,2.008118199339831,-1.3007625588688167e-07,0.0
451,27120.0,27120,2.0072389054892597,2.0072389054892597,14.93136845342513,0.0,2.0072390355868217,-1.3009756223426062e-07,0.0
452,27180.0,27180,2.006358765912424,2.006358765912424,14.962213024437093,0.0,2.006358896031347,-1.301189231798709e-07,0.0
453,27240.0,27240,2.0054776554594027,2.0054776554594027,14.99304407063753,0.0,2.0054777855997417,-1.3014033877139035e-07,0.0
454,27300.0,27300,2.0045955790712964,2.0045955790712964,15.023861577107313,0.0,2.0045957092331053,-1.3016180905659384e-07,0.0
455,27360.0,27360,2.003712541672021,2.003712541672021,15.054665529003238,0.0,2.003712671855355,-1.3018333408334104e-07,0.0
456,27420.0,27420,2.0028285481968395,2.0028285481968395,15.085455911557766,0.0,2.0028286784017535,-1.3020491389957636e-07,0.0
457,27480.0,27480,2.001943603557704,2.001943603557704,15.116232710079197,0.0,2.0019437337842523,-1.3022654855337644e-07,0.0
458,27540.0,27540,2.001057712680066,2.001057712680066,15.146995909951311,0.0,2.001057842928304,-1.3024823809287786e-07,0.0
459,27600.0,27600,2.000170880479676,2.000170880479676,15.177745496633577,0.0,2.0001710107496584,-1.3026998256632885e-07,0.0
460,27660.0,27660,1.9992831118720233,1.9992831118720233,15.208481455661003,0.0,1.9992832421638052,-1.3029178202206443e-07,0.0
461,27720.0,27720,299.99999992448943,-7.551063450994561e-08,15.23920377264413,300.0,2.2142769874522823e-06,-2.2897876219061956e-06,0.0
462,27780.0,27780,299.9999999245552,-7.544480678188842e-08,15.239203768507133,300.0,2.2143246965453803e-06,-2.2897695032704632e-06,0.0
463,27840.0,27840,299.99999992461954,-7.538047280191928e-08,15.23920376437117,300.0,2.214371256160887e-06,-2.2897517289051296e-06,0.0
464,27900.0,27900,299.9999999246824,-7.531759111632825e-08,15.23920376023622,300.0,2.2144166961863404e-06,-2.2897342872441838e-06,0.0
465,27960.0,27960,299.99999992474386,-7.525613303684203e-08,15.23920375610226,300.0,2.2144610373694963e-06,-2.289717170347086e-06,0.0
