time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
120,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
180,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
240,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
300,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
360,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
420,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
480,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
540,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
600,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
660,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
720,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
780,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
840,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
900,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
960,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1020,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1080,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1140,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1200,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1260,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1320,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1380,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1440,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1500,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1560,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1620,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1680,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1740,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1800,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1860,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1920,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
1980,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2040,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2100,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2160,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2220,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2280,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2340,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2400,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2460,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2520,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2580,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2640,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2700,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2760,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2820,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2880,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
2940,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
3000,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
3060,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
3120,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
3180,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
3240,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
3300,1184,[],"[0, 0, 0]",0.0,"[nan, nan, nan]",0,[],[],0,0.0,1.0,150.0000013289268,0.0,0.0,315.0,0,0.0,0.0,0.0,0.0
