,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,2.2439162210527595e-07,2.2439162194989987e-07,3.742256098472406e-06,0.0,2.680235877305789e-07,4.363196591099043e-08,8.479970920568754e-06
1,120.0,120,2.243186035918525e-07,2.243186034343262e-07,3.7453258790807205e-06,0.0,2.679592868075126e-07,4.364068350566578e-08,0.06575342465753424
2,180.0,180,2.2424619046714718e-07,2.2424619030749965e-07,3.7483946032209024e-06,0.0,2.6789551723448715e-07,4.3649327061598014e-08,0.04323985936321764
3,240.0,240,2.2417437910231116e-07,2.2417437894055298e-07,3.75146227965577e-06,0.0,2.6783227578248637e-07,4.3657896978645985e-08,0.023148148148148147
4,300.0,300,2.2410316592007757e-07,2.2410316575623776e-07,3.754528917097655e-06,0.0,2.677695592692661e-07,4.366639365182986e-08,0.009341992564003648
5,360.0,360,2.240325473940041e-07,2.2403254722812223e-07,3.757594524206797e-06,0.0,2.6770736455852603e-07,4.367481747126914e-08,0.12
6,420.0,420,2.2396252004789004e-07,2.2396251987997137e-07,3.7606591095924013e-06,0.0,2.676456885592921e-07,4.3683168822222176e-08,0.0
7,480.0,480,2.238930804548185e-07,2.238930802849e-07,3.7637226818132267e-06,0.0,2.6758452822505663e-07,4.369144808506713e-08,0.0
8,540.0,540,2.2382422523652863e-07,2.2382422506463137e-07,3.7667852493786867e-06,0.0,2.6752388055302887e-07,4.369965563528805e-08,0.0
9,600.0,600,2.2375595106280333e-07,2.237559508889537e-07,3.7698468207494373e-06,0.0,2.6746374258360746e-07,4.370779184351184e-08,0.0
10,660.0,660,2.2368825465057232e-07,2.2368825447480202e-07,3.7729074043379696e-06,0.0,2.674041113994886e-07,4.371585707548054e-08,0.0
11,720.0,720,2.2362113276343735e-07,2.236211325857569e-07,3.7759670085093697e-06,0.0,2.673449841251173e-07,4.372385169207245e-08,0.0
12,780.0,780,2.2355458221086728e-07,2.2355458203129777e-07,3.7790256415816976e-06,0.0,2.6728635792602255e-07,4.373177604930807e-08,0.0
13,840.0,840,2.2348859984762574e-07,2.234885996662094e-07,3.782083311827298e-06,0.0,2.672282300080786e-07,4.373963049834216e-08,0.0
