time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,4.50442693227813e-06,0.8,120.00001181489309,0.0,4.50442693227813e-06,210.0,0,0.0,0.0,0.0,0.0
120,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,6.772095908847795e-06,0.8000000004254181,120.0000118787058,0.0,6.772095908847795e-06,210.0,0,0.0,300.0,0.0,0.0
180,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,8.145897397308096e-06,0.8000000010650049,120.00001197464383,0.0,8.145897397308096e-06,210.0,0,0.0,300.0,0.0,0.0
240,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.133271256806973e-06,0.8000000018343395,120.00001209004404,0.0,9.133271256806973e-06,210.0,0,0.0,300.0,0.0,0.0
300,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.812443477410595e-06,0.8000000026969262,120.00001221943205,0.0,9.812443477410595e-06,210.0,0,0.0,300.0,0.0,0.0
360,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0312696737567623e-05,0.8000000036236569,120.00001235844167,0.0,1.0312696737567623e-05,210.0,0,0.0,300.0,0.0,0.0
420,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0671649895971847e-05,0.8000000045976337,120.0000125045382,0.0,1.0671649895971847e-05,210.0,0,0.0,300.0,0.0,0.0
480,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0943289629015642e-05,0.8000000056055117,120.00001265571991,0.0,1.0943289629015642e-05,210.0,0,0.0,300.0,0.0,0.0
540,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1161082523688905e-05,0.8000000066390445,120.00001281074985,0.0,1.1161082523688905e-05,210.0,0,0.0,300.0,0.0,0.0
600,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.125246916762543e-05,0.8000000076931466,120.00001296886519,0.0,1.125246916762543e-05,210.0,0,0.0,300.0,0.0,0.0
660,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1343030307349647e-05,0.8000000087558797,120.00001312827517,0.0,1.1343030307349647e-05,210.0,0,0.0,300.0,0.0,0.0
720,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1338746262607381e-05,0.8000000098271659,120.0000132889681,0.0,1.1338746262607381e-05,210.0,0,0.0,300.0,0.0,0.0
780,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1387916123441744e-05,0.8000000108980474,120.00001344960035,0.0,1.1387916123441744e-05,210.0,0,0.0,300.0,0.0,0.0
840,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1303317970110228e-05,0.8000000119735726,120.00001361092916,0.0,1.1303317970110228e-05,210.0,0,0.0,300.0,0.0,0.0
900,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1263968909824438e-05,0.8000000130411081,120.0000137710595,0.0,1.1263968909824438e-05,210.0,0,0.0,300.0,0.0,0.0
960,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1140773926972737e-05,0.8000000141049274,120.00001393063239,0.0,1.1140773926972737e-05,210.0,0,0.0,300.0,0.0,0.0
1020,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1029814313779338e-05,0.8000000151571114,120.00001408846002,0.0,1.1029814313779338e-05,210.0,0,0.0,300.0,0.0,0.0
1080,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0909909699279945e-05,0.800000016198816,120.00001424471573,0.0,1.0909909699279945e-05,210.0,0,0.0,300.0,0.0,0.0
1140,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0789667292196862e-05,0.8000000172291963,120.00001439927279,0.0,1.0789667292196862e-05,210.0,0,0.0,300.0,0.0,0.0
1200,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0691595786307494e-05,0.8000000182482203,120.0000145521264,0.0,1.0691595786307494e-05,210.0,0,0.0,300.0,0.0,0.0
1260,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0586923248306077e-05,0.800000019257982,120.00001470359068,0.0,1.0586923248306077e-05,210.0,0,0.0,300.0,0.0,0.0
1320,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.048691165003737e-05,0.8000000202578581,120.0000148535721,0.0,1.048691165003737e-05,210.0,0,0.0,300.0,0.0,0.0
1380,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0330419746155974e-05,0.8000000212482885,120.00001500213668,0.0,1.0330419746155974e-05,210.0,0,0.0,300.0,0.0,0.0
1440,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.020296597657114e-05,0.8000000222239392,120.0000151484843,0.0,1.020296597657114e-05,210.0,0,0.0,300.0,0.0,0.0
1500,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.0067147192665075e-05,0.8000000231875526,120.00001529302631,0.0,1.0067147192665075e-05,210.0,0,0.0,300.0,0.0,0.0
1560,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.956677383510773e-06,0.8000000241383386,120.00001543564423,0.0,9.956677383510773e-06,210.0,0,0.0,300.0,0.0,0.0
1620,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.803857674597199e-06,0.8000000250786914,120.00001557669717,0.0,9.803857674597199e-06,210.0,0,0.0,300.0,0.0,0.0
1680,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.703357466053665e-06,0.8000000260046112,120.00001571558515,0.0,9.703357466053665e-06,210.0,0,0.0,300.0,0.0,0.0
1740,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.584056902248094e-06,0.8000000269210393,120.00001585304938,0.0,9.584056902248094e-06,210.0,0,0.0,300.0,0.0,0.0
1800,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.41437747815141e-06,0.8000000278262002,120.00001598882352,0.0,9.41437747815141e-06,210.0,0,0.0,300.0,0.0,0.0
1860,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.369561101920551e-06,0.8000000287153357,120.00001612219387,0.0,9.369561101920551e-06,210.0,0,0.0,300.0,0.0,0.0
1920,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.21731402365288e-06,0.8000000296002386,120.00001625492932,0.0,9.21731402365288e-06,210.0,0,0.0,300.0,0.0,0.0
1980,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.208801333859535e-06,0.8000000304707626,120.00001638550793,0.0,9.208801333859535e-06,210.0,0,0.0,300.0,0.0,0.0
2040,945,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.137052701102923e-06,0.8000000313404827,120.00001651596595,0.0,9.137052701102923e-06,210.0,0,0.0,300.0,0.0,0.0
