time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
2100,ArrivalEvent,437,rideHailVehicle-3381570@GlobalRHM,,1.0039331366764994,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,2096,3117.0,0.0,42.541666666666664,0.0,83.95390333333333,150.0,
2100,ReparkEvent,437,rideHailVehicle-3381570@GlobalRHM,Bay,1.0039331366764994,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,2096,3117.0,0.0,42.541666666666664,0.0,83.95390333333333,150.0,300.0
2280,ArrivalEvent,437,rideHailVehicle-3054247@GlobalRHM,,1.0018281535648994,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,2279,2827.0,0.0,45.666666666666664,0.0,83.95390333333333,400.0,
2280,ReparkEvent,437,rideHailVehicle-3054247@GlobalRHM,Bay,1.0018281535648994,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,2279,2827.0,0.0,45.666666666666664,0.0,83.95390333333333,400.0,300.0
2880,ReleaseEvent,437,rideHailVehicle-3054247@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,2279,2827.0,45.666666666666664,45.666666666666664,0.5439492966199586,83.95390333333333,400.0,
3180,ReleaseEvent,437,rideHailVehicle-3381570@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,2096,3117.0,42.541666666666664,42.541666666666664,0.5067264889133009,83.95390333333333,150.0,
28080,ArrivalEvent,437,rideHailVehicle-374927@GlobalRHM,,1.0057142857142858,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,28077,28605.0,0.0,44.0,0.0,83.95390333333333,400.0,
28080,ReparkEvent,437,rideHailVehicle-374927@GlobalRHM,Bay,1.0057142857142858,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,28077,28605.0,0.0,44.0,0.0,83.95390333333333,400.0,300.0
28620,ReleaseEvent,437,rideHailVehicle-374927@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,28077,28605.0,44.0,44.0,0.5240971325097412,83.95390333333333,400.0,
29460,ArrivalEvent,437,rideHailVehicle-1205785@GlobalRHM,,1.0739910313901346,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,29427,29906.0,0.0,39.916666666666664,0.0,83.95390333333333,400.0,
29460,ReparkEvent,437,rideHailVehicle-1205785@GlobalRHM,Bay,1.0739910313901346,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,29427,29906.0,0.0,39.916666666666664,0.0,83.95390333333333,400.0,300.0
29940,ReleaseEvent,437,rideHailVehicle-1205785@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,29427,29906.0,39.916666666666664,39.916666666666664,0.47545933043970834,83.95390333333333,400.0,
31080,ArrivalEvent,437,rideHailVehicle-1596803@GlobalRHM,,1.0523513753327416,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,31021,32207.0,0.0,49.416666666666664,0.0,83.95390333333333,150.0,
