,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,c"
1218,73140.0,73140,5.898218985395304,5.898218985395304,31.534268183662714,0.0,5.898219008024985,2.262968155901329e-08,0.0
1219,73200.0,73200,5.8969556362471085,5.8969556362471085,31.617826285899245,0.0,5.896955658883748,2.2636639397789436e-08,0.0
1220,73260.0,73260,5.895689439621088,5.895689439621088,31.701366490689487,0.0,5.8956894622647065,2.264361793772915e-08,0.0
1221,73320.0,73320,5.894420399325831,5.894420399325831,31.784888757694183,0.0,5.894420421976448,2.2650617199770344e-08,0.0
1222,73380.0,73380,5.893148519191782,5.893148519191782,31.868393046628007,0.0,5.893148541849419,2.2657637204872326e-08,0.0
1223,73440.0,73440,5.891873803069912,5.891873803069912,31.951879317259916,0.0,5.89187382573459,2.2664677974007654e-08,0.0
1224,73500.0,73500,5.890596254831564,5.890596254831564,32.035347529413414,0.0,5.890596277503304,2.2671739528165577e-08,0.0
1225,73560.0,73560,5.889315878368993,5.889315878368993,32.118797642966854,0.0,5.889315901047815,2.2678821888349888e-08,0.0
1226,73620.0,73620,5.8880326775929905,5.8880326775929905,32.20222961785372,0.0,5.888032700278916,2.2685925075575494e-08,0.0
1227,73680.0,73680,5.886746656439294,5.886746656439294,32.28564341406291,0.0,5.886746679132343,2.2693049110875712e-08,0.0
1228,73740.0,73740,5.885457818861174,5.885457818861174,32.369038991639066,0.0,5.885457841561368,2.270019401530481e-08,0.0
1229,73800.0,73800,5.884166168834233,5.884166168834233,32.45241631068286,0.0,5.884166191541593,2.2707359809920478e-08,0.0
1230,73860.0,73860,5.882871710355778,5.882871710355778,32.53577533135124,0.0,5.882871733070325,2.2714546515803512e-08,0.0
1231,73920.0,73920,5.881574447438754,5.881574447438754,32.61911601385783,0.0,5.881574470160508,2.272175415404283e-08,0.0
1232,73980.0,73980,5.880274384125175,5.880274384125175,32.702438318473085,0.0,5.880274406854158,2.2728982745750024e-08,0.0
1233,74040.0,74040,5.878971524473425,5.878971524473425,32.7857422055247,0.0,5.878971547209657,2.2736232312043533e-08,0.0
1234,74100.0,74100,5.877665872562108,5.877665872562108,32.869027635397906,0.0,5.877665895305611,2.27435028740572e-08,0.0
1235,74160.0,74160,5.8763574324930925,5.8763574324930925,32.95229456853568,0.0,5.8763574552438875,2.275079445294967e-08,0.0
1236,74220.0,74220,5.875046208388237,5.875046208388237,33.03554296543913,0.0,5.875046231146344,2.2758107069875313e-08,0.0
1237,74280.0,74280,5.87373220439177,5.87373220439177,33.11877278666773,0.0,5.873732227157211,2.2765440746019736e-08,0.0
1238,74340.0,74340,5.872415424668333,5.872415424668333,33.20198399283971,0.0,5.872415447441128,2.2772795502565108e-08,0.0
1239,74400.0,74400,5.871095873404446,5.871095873404446,33.28517654463225,0.0,5.871095896184617,2.278017136072912e-08,0.0
1240,74460.0,74460,5.869773554805306,5.869773554805306,33.368350402781864,0.0,5.869773577592875,2.2787568341726456e-08,0.0
1241,74520.0,74520,5.868448473102488,5.868448473102488,33.45150552808464,0.0,5.868448495897474,2.279498646678721e-08,0.0
1242,74580.0,74580,5.867120632543787,5.867120632543787,33.53464188139661,0.0,5.867120655346212,2.2802425757161575e-08,0.0
1243,74640.0,74640,5.865790037403572,5.865790037403572,33.617759423633984,0.0,5.865790060213459,2.2809886234109157e-08,0.0
1244,74700.0,74700,5.864456691972767,5.864456691972767,33.700858115773514,0.0,5.864456714790134,2.281736791890197e-08,0.0
1245,74760.0,74760,300.0000000572365,5.7236534521671514e-08,33.78393791885274,300.0,9.9030275812059e-08,4.1793741270479256e-08,0.0
1246,74820.0,74820,300.00000005723086,5.7230926873713493e-08,33.783937919559115,300.0,9.903632562877469e-08,4.180539873513199e-08,0.0
