,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,1.807281798693258e-07,1.8072817976802628e-07,1.987539993112321e-06,0.0,1.9423133069641137e-07,1.3503151006061926e-08,4.363456326271738e-06
1,120.0,120,1.804546143041084e-07,1.8045461419895818e-07,1.990066540477483e-06,0.0,1.9396420265335753e-07,1.3509588535948662e-08,0.1643835616438356
2,180.0,180,1.801859363109368e-07,1.8018593620198557e-07,1.992589195760783e-06,0.0,1.9370188550089095e-07,1.351594938431014e-08,0.04323985936321764
3,240.0,240,1.7992200067775067e-07,1.7992200056502478e-07,1.995108028398405e-06,0.0,1.934442360054379e-07,1.3522235529627122e-08,0.023148148148148147
4,300.0,300,1.7966266875506738e-07,1.7966266863859312e-07,1.9976231057654323e-06,0.0,1.9319111739747463e-07,1.3528448851869657e-08,0.009341992564003648
5,360.0,360,1.7940780803479927e-07,1.794078079146205e-07,2.0001344932676347e-06,0.0,1.9294239895758414e-07,1.3534591139684981e-08,0.12
6,420.0,420,1.7915729176537335e-07,1.7915729164152808e-07,2.0026422544289246e-06,0.0,1.9269795563800824e-07,1.3540664096905634e-08,0.0
7,480.0,480,1.7891099859913623e-07,1.7891099847165955e-07,2.00514645097339e-06,0.0,1.9245766771602887e-07,1.3546669348452516e-08,0.0
8,540.0,540,1.7866881226876335e-07,1.786688121376874e-07,2.0076471429020623e-06,0.0,1.922214204756753e-07,1.3552608445703797e-08,0.0
9,600.0,600,1.7843062128939528e-07,1.784306211547581e-07,2.0101443885643506e-06,0.0,1.9198910391481648e-07,1.3558482871372443e-08,0.0
10,660.0,660,1.781963186842204e-07,1.7819631854606584e-07,2.0126382447272805e-06,0.0,1.9176061247516437e-07,1.3564294043969458e-08,0.0
11,720.0,720,1.7796580173105641e-07,1.7796580158939614e-07,2.01512876663818e-06,0.0,1.9153584479287296e-07,1.3570043321881368e-08,0.0
12,780.0,780,1.777389717276241e-07,1.7773897158249908e-07,2.01761600808608e-06,0.0,1.913147034677036e-07,1.3575732007109458e-08,0.0
13,840.0,840,1.7751573377426487e-07,1.7751573362570726e-07,2.0201000214581804e-06,0.0,1.9109709484904066e-07,1.3581361348691944e-08,0.0
14,900.0,900,1.7729599657211645e-07,1.7729599642016134e-07,2.022580857794256e-06,0.0,1.9088292883724252e-07,1.3586932545866114e-08,0.0
15,960.0,960,1.7707967223542836e-07,1.7707967208010496e-07,2.025058566837416e-06,0.0,1.9067211869888964e-07,1.3592446750969328e-08,0.0
16,1020.0,1020,1.7686667611678624e-07,1.768666759581209e-07,2.0275331970832228e-06,0.0,1.9046458089468434e-07,1.3597905072120367e-08,0.0
17,1080.0,1080,1.7665692664417773e-07,1.7665692648220843e-07,2.030004795824838e-06,0.0,1.902602349190221e-07,1.3603308575701593e-08,0.0
18,1140.0,1140,1.7645034516880623e-07,1.7645034500356225e-07,2.0324734091973223e-06,0.0,1.9005900315001907e-07,1.3608658288652162e-08,0.0
19,1200.0,1200,1.7624685582275543e-07,1.7624685565426596e-07,2.0349390822187813e-06,0.0,1.8986081070938666e-07,1.3613955200590178e-08,0.0
20,1260.0,1260,1.7604638538580213e-07,1.7604638521410228e-07,2.0374018588302006e-06,0.0,1.8966558533118605e-07,1.3619200265792689e-08,0.0
21,1320.0,1320,1.758488631605331e-07,1.7584886298565505e-07,2.0398617819327056e-06,0.0,1.8947325723877528e-07,1.3624394405034058e-08,0.0
22,1380.0,1380,1.7565422085517208e-07,1.7565422067713335e-07,2.042318893423701e-06,0.0,1.8928375902932035e-07,1.3629538507290373e-08,0.0
23,1440.0,1440,1.7546239247346474e-07,1.7546239229230335e-07,2.0447732342306233e-06,0.0,1.8909702556538192e-07,1.36346334313377e-08,0.0
24,1500.0,1500,1.7527331421114836e-07,1.752733140268789e-07,2.0472248443438763e-06,0.0,1.889129938727358e-07,1.3639680007239768e-08,0.0
25,1560.0,1560,1.7508692435851757e-07,1.7508692417118687e-07,2.0496737628480095e-06,0.0,1.8873160304444444e-07,1.3644679037738444e-08,0.0
26,1620.0,1620,1.7490316320856894e-07,1.749031630181916e-07,2.0521200279510034e-06,0.0,1.8855279415020904e-07,1.3649631299553742e-08,0.0
27,1680.0,1680,1.7472197297038204e-07,1.7472197277699018e-07,2.0545636770133455e-06,0.0,1.883765101510255e-07,1.3654537544610747e-08,0.0
28,1740.0,1740,1.7454329768730143e-07,1.7454329749092724e-07,2.0570047465747877e-06,0.0,1.882026958185125e-07,1.3659398501173693e-08,0.0
29,1800.0,1800,1.743670831597239e-07,1.7436708296039078e-07,2.059443272380358e-06,0.0,1.8803129765874834e-07,1.3664214874927796e-08,0.0
30,1860.0,1860,1.741932768719789e-07,1.7419327666971904e-07,2.0618792894055516e-06,0.0,1.8786226384017782e-07,1.3668987349987425e-08,0.0
31,1920.0,1920,1.7402182792321472e-07,1.740218277180427e-07,2.0643128318802836e-06,0.0,1.8769554412543092e-07,1.3673716589842695e-08,0.0
32,1980.0,1980,1.7385268696181373e-07,1.7385268675376757e-07,2.066743933311531e-06,0.0,1.875310898066679e-07,1.3678403238256913e-08,0.0
33,2040.0,2040,1.7368580612337762e-07,1.736858059124778e-07,2.0691726265054373e-06,0.0,1.8736885364436577e-07,1.3683047920114848e-08,0.0
34,2100.0,2100,1.7352113897179736e-07,1.735211387580731e-07,2.0715989435885967e-06,0.0,1.872087898092009e-07,1.3687651242207244e-08,0.0
35,2160.0,2160,1.7335864044330833e-07,1.733586402267801e-07,2.0740229160281957e-06,0.0,1.8705085382687618e-07,1.3692213793993757e-08,0.0
36,2220.0,2220,1.7319826679341666e-07,1.7319826657411954e-07,2.0764445746514495e-06,0.0,1.8689500252572568e-07,1.3696736148307965e-08,0.0
37,2280.0,2280,1.7303997554638404e-07,1.7303997532434144e-07,2.0788639496643615e-06,0.0,1.867411939868982e-07,1.3701218862032046e-08,0.0
38,2340.0,2340,1.728837254472357e-07,1.7288372522246808e-07,2.0812810706699675e-06,0.0,1.8658938749697933e-07,1.3705662476728516e-08,0.0
39,2400.0,2400,1.7272947641602568e-07,1.7272947618855935e-07,2.0836959666852726e-06,0.0,1.8643954350287346e-07,1.3710067519251855e-08,0.0
40,2460.0,2460,1.7257718950433575e-07,1.7257718927418533e-07,2.086108666158254e-06,0.0,1.8629162356886735e-07,1.3714434502311345e-08,0.0
41,2520.0,2520,1.7242682685374816e-07,1.7242682662095458e-07,2.0885191969837447e-06,0.0,1.8614559033567855e-07,1.3718763925019303e-08,0.0
42,2580.0,2580,1.722783516563708e-07,1.722783514209516e-07,2.090927586519011e-06,0.0,1.860014074814135e-07,1.3723056273405662e-08,0.0
43,2640.0,2640,1.7213172811709036e-07,1.7213172787906602e-07,2.0933338615987005e-06,0.0,1.858590396844082e-07,1.3727312020905896e-08,0.0
44,2700.0,2700,1.719869214175593e-07,1.7198692117695907e-07,2.0957380485489913e-06,0.0,1.8571845258762177e-07,1.3731531628827926e-08,0.0
45,2760.0,2760,1.7184389768179102e-07,1.7184389743863242e-07,2.0981401732016754e-06,0.0,1.8557961276468472e-07,1.3735715546794157e-08,0.0
46,2820.0,2820,1.7170262394333675e-07,1.7170262369764608e-07,2.100540260907537e-06,0.0,1.854424876875232e-07,1.3739864213165444e-08,0.0
47,2880.0,2880,1.7156306811391563e-07,1.7156306786572216e-07,2.1029383365491704e-06,0.0,1.8530704569533997e-07,1.3743978055441471e-08,0.0
48,2940.0,2940,1.714251989533196e-07,1.7142519870263796e-07,2.1053344245535423e-06,0.0,1.8517325596494905e-07,1.3748057490643052e-08,0.0
49,3000.0,3000,1.7128898604066327e-07,1.712889857875168e-07,2.1077285489039662e-06,0.0,1.8504108848238815e-07,1.3752102925677967e-08,0.0
50,3060.0,3060,1.7115439974697855e-07,1.711543994913936e-07,2.110120733151635e-06,0.0,1.849105140158204e-07,1.375611475769347e-08,0.0
51,3120.0,3120,1.7102141120875703e-07,1.7102141095075408e-07,2.112511000427364e-06,0.0,1.8478150408945377e-07,1.3760093374399745e-08,0.0
52,3180.0,3180,1.708899923027726e-07,1.70889992042375e-07,2.114899373451388e-06,0.0,1.8465403095865027e-07,1.3764039154399565e-08,0.0
53,3240.0,3240,1.7076011562185154e-07,1.7076011535908564e-07,2.117285874545343e-06,0.0,1.845280675860587e-07,1.3767952467484517e-08,0.0
54,3300.0,3300,1.70631754451745e-07,1.7063175418662248e-07,2.119670525640962e-06,0.0,1.8440358761866537e-07,1.3771833674926831e-08,0.0
55,3360.0,3360,1.70504882748744e-07,1.705048824812941e-07,2.122053348291073e-06,0.0,1.84280565365833e-07,1.3775683129760994e-08,0.0
56,3420.0,3420,1.7037947511848156e-07,1.7037947484871597e-07,2.12443436367839e-06,0.0,1.8415897577820534e-07,1.3779501177043963e-08,0.0
57,3480.0,3480,1.702555067952845e-07,1.7025550652322953e-07,2.126813592625248e-06,0.0,1.8403879442747994e-07,1.3783288154117581e-08,0.0
58,3540.0,3540,1.7013295362256614e-07,1.7013295334824226e-07,2.129191055601949e-06,0.0,1.8391999748693826e-07,1.3787044390843588e-08,0.0
59,3600.0,3600,1.7001179203387688e-07,1.7001179175731044e-07,2.1315667727360757e-06,0.0,1.8380256171273893e-07,1.3790770209848482e-08,0.0
60,3660.0,3660,1.6989199903473544e-07,1.6989199875594394e-07,2.1339407638199963e-06,0.0,1.8368646442602092e-07,1.3794465926736427e-08,0.0
61,3720.0,3720,1.6977355218517933e-07,1.6977355190418619e-07,2.136313048320222e-06,0.0,1.8357168349562062e-07,1.3798131850314734e-08,0.0
