,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b,c"
0,60.0,60,30.895093657377885,30.895093657377885,-4.4125566953034565e-15,0.0,30.89509367155241,-1.4174524035113175e-08,471.525661477555
1,120.0,120,30.8950936573779,30.8950936573779,0.47475460584993934,0.0,30.89509367155242,-1.4174523754967303e-08,0.36164383561643837
2,180.0,180,30.89509365737792,30.89509365737792,0.9495092116998831,0.0,30.89509367155244,-1.4174523194679154e-08,0.040740740740740744
3,240.0,240,30.89509365737795,30.89509365737795,1.4242638175498272,0.0,30.89509367155247,-1.4174522354251292e-08,0.12
4,300.0,300,30.895093657377995,30.895093657377995,1.8990184233997718,0.0,30.895093671552512,-1.4174521233690647e-08,0.0
5,360.0,360,30.895093657378045,30.895093657378045,2.3737730292497172,0.0,30.895093671552566,-1.4174519833004919e-08,0.0
6,420.0,420,30.89509365737811,30.89509365737811,2.8485276350996633,0.0,30.895093671552626,-1.4174518152205403e-08,0.0
7,480.0,480,30.895093657378183,30.895093657378183,3.3232822409496108,0.0,30.8950936715527,-1.417451619130262e-08,0.0
8,540.0,540,30.895093657378265,30.895093657378265,3.7980368467995587,0.0,30.895093671552782,-1.4174513950316846e-08,0.0
9,600.0,600,30.89509365737836,30.89509365737836,4.272791452649508,0.0,30.89509367155287,-1.4174511429259116e-08,0.0
10,660.0,660,30.895093657378467,30.895093657378467,4.747546058499458,0.0,30.895093671552974,-1.4174508628149454e-08,0.0
11,720.0,720,30.895093657378577,30.895093657378577,5.222300664349412,0.0,30.895093671553088,-1.417450554701198e-08,0.0
12,780.0,780,30.89509365737871,30.89509365737871,5.697055270199366,0.0,30.89509367155321,-1.4174502185865179e-08,0.0
13,840.0,840,30.89509365737884,30.89509365737884,6.1718098760493225,0.0,30.89509367155334,-1.4174498544737021e-08,0.0
14,900.0,900,30.895093657378993,30.895093657378993,6.646564481899281,0.0,30.895093671553486,-1.4174494623654716e-08,0.0
15,960.0,960,30.895093657379146,30.895093657379146,7.1213190877492405,0.0,30.89509367155364,-1.417449042264829e-08,0.0
16,1020.0,1020,30.895093657379316,30.895093657379316,7.596073693599204,0.0,30.895093671553802,-1.4174485941747775e-08,0.0
17,1080.0,1080,30.895093657379498,30.895093657379498,8.07082829944917,0.0,30.895093671553973,-1.4174481180987305e-08,0.0
18,1140.0,1140,30.895093657379686,30.895093657379686,8.545582905299138,0.0,30.895093671554157,-1.4174476140402297e-08,0.0
19,1200.0,1200,30.895093657379885,30.895093657379885,9.02033751114911,0.0,30.895093671554353,-1.4174470820030994e-08,0.0
20,1260.0,1260,30.895093657380094,30.895093657380094,9.495092116999084,0.0,30.89509367155456,-1.417446521991318e-08,0.0
21,1320.0,1320,30.895093657380315,30.895093657380315,9.969846722849063,0.0,30.895093671554775,-1.4174459340090175e-08,0.0
22,1380.0,1380,30.895093657380546,30.895093657380546,10.444601328699045,0.0,30.895093671555,-1.4174453180607664e-08,0.0
23,1440.0,1440,30.895093657380787,30.895093657380787,10.91935593454903,0.0,30.89509367155523,-1.4174446741509793e-08,0.0
24,1500.0,1500,30.895093657381036,30.895093657381036,11.394110540399017,0.0,30.895093671555475,-1.4174440022844556e-08,0.0
25,1560.0,1560,30.8950936573813,30.8950936573813,11.868865146249009,0.0,30.895093671555735,-1.4174433024663284e-08,0.0
26,1620.0,1620,30.895093657381572,30.895093657381572,12.343619752099006,0.0,30.895093671555998,-1.417442574702039e-08,0.0
27,1680.0,1680,30.895093657381857,30.895093657381857,12.818374357949006,0.0,30.895093671556275,-1.4174418189968232e-08,0.0
28,1740.0,1740,30.895093657382148,30.895093657382148,13.29312896379901,0.0,30.895093671556562,-1.4174410353562762e-08,0.0
29,1800.0,1800,30.895093657382454,30.895093657382454,13.767883569649019,0.0,30.895093671556857,-1.4174402237864035e-08,0.0
30,1860.0,1860,30.89509365738277,30.89509365738277,14.242638175499032,0.0,30.895093671557163,-1.4174393842931598e-08,0.0
31,1920.0,1920,30.895093657383097,30.895093657383097,14.717392781349053,0.0,30.89509367155748,-1.4174385168829358e-08,0.0
32,1980.0,1980,30.89509365738343,30.89509365738343,15.192147387199077,0.0,30.895093671557806,-1.4174376215621737e-08,0.0
33,2040.0,2040,30.895093657383775,30.895093657383775,15.666901993049105,0.0,30.895093671558143,-1.4174366983374693e-08,0.0
34,2100.0,2100,30.895093657384134,30.895093657384134,16.14165659889914,0.0,30.89509367155849,-1.4174357472160864e-08,0.0
35,2160.0,2160,30.8950936573845,30.8950936573845,16.61641120474918,0.0,30.895093671558847,-1.417434768204749e-08,0.0
36,2220.0,2220,30.89509365738488,30.895093657384873,17.091165810599225,0.0,30.895093671559213,-1.4174337613110034e-08,0.0
37,2280.0,2280,30.895093657385267,30.895093657385267,17.565920416449277,0.0,30.895093671559593,-1.4174327265423435e-08,0.0
38,2340.0,2340,30.89509365738566,30.89509365738566,18.040675022299336,0.0,30.89509367155998,-1.417431663906495e-08,0.0
39,2400.0,2400,30.89509365738607,30.89509365738607,18.5154296281494,0.0,30.895093671560378,-1.4174305734113115e-08,0.0
40,2460.0,2460,30.89509365738649,30.89509365738649,18.990184233999468,0.0,30.895093671560787,-1.4174294550652113e-08,0.0
41,2520.0,2520,30.89509365738692,30.89509365738692,19.464938839849545,0.0,30.895093671561202,-1.4174283088762536e-08,0.0
42,2580.0,2580,30.89509365738736,30.89509365738736,19.93969344569963,0.0,30.89509367156163,-1.4174271348530876e-08,0.0
43,2640.0,2640,30.895093657387807,30.895093657387807,20.41444805154972,0.0,30.89509367156207,-1.4174259330046193e-08,0.0
44,2700.0,2700,30.895093657388266,30.895093657388266,20.88920265739981,0.0,30.895093671562517,-1.4174247033396523e-08,0.0
45,2760.0,2760,30.895093657388742,30.895093657388742,21.363957263249915,0.0,30.89509367156297,-1.417423445867657e-08,0.0
46,2820.0,2820,30.895093657389218,30.895093657389218,21.838711869100027,0.0,30.895093671563444,-1.4174221605976423e-08,0.0
47,2880.0,2880,30.895093657389708,30.895093657389708,22.313466474950143,0.0,30.89509367156392,-1.4174208475397975e-08,0.0
48,2940.0,2940,30.895093657390213,30.895093657390213,22.78822108080027,0.0,30.895093671564407,-1.417419506703131e-08,0.0
49,3000.0,3000,30.895093657390728,30.895093657390728,23.2629756866504,0.0,30.895093671564908,-1.417418138098166e-08,0.0
50,3060.0,3060,30.895093657391246,30.895093657391246,23.737730292500544,0.0,30.895093671565416,-1.4174167417352202e-08,0.0
51,3120.0,3120,30.89509365739178,30.89509365739178,24.21248489835069,0.0,30.895093671565935,-1.4174153176244057e-08,0.0
52,3180.0,3180,30.895093657392323,30.895093657392323,24.68723950420085,0.0,30.89509367156646,-1.4174138657764508e-08,0.0
53,3240.0,3240,30.89509365739288,30.89509365739288,25.161994110051015,0.0,30.895093671567,-1.4174123862022636e-08,0.0
54,3300.0,3300,30.895093657393442,30.895093657393442,25.636748715901188,0.0,30.89509367156755,-1.417410878912906e-08,0.0
55,3360.0,3360,30.895093657394018,30.895093657394018,26.111503321751375,0.0,30.89509367156811,-1.4174093439196197e-08,0.0
56,3420.0,3420,30.895093657394597,30.895093657394597,26.58625792760156,0.0,30.895093671568677,-1.4174077812337743e-08,0.0
57,3480.0,3480,30.895093657395197,30.895093657395197,27.061012533451766,0.0,30.895093671569256,-1.417406190867048e-08,0.0
58,3540.0,3540,30.895093657395797,30.895093657395797,27.535767139301978,0.0,30.895093671569846,-1.4174045728312983e-08,0.0
59,3600.0,3600,30.895093657396416,30.895093657396416,28.010521745152197,0.0,30.895093671570443,-1.4174029271385369e-08,0.0
60,3660.0,3660,30.895093657397037,30.895093657397037,28.485276351002426,0.0,30.89509367157105,-1.4174012538012628e-08,0.0
61,3720.0,3720,30.895093657397677,30.895093657397677,28.960030956852666,0.0,30.895093671571672,-1.4173995528317443e-08,0.0
62,3780.0,3780,30.895093657398323,30.895093657398323,29.434785562702913,0.0,30.8950936715723,-1.4173978242427887e-08,0.0
63,3840.0,3840,30.895093657398977,30.895093657398977,29.90954016855317,0.0,30.895093671572937,-1.4173960680469979e-08,0.0
64,3900.0,3900,30.895093657399645,30.895093657399645,30.38429477440344,0.0,30.895093671573584,-1.4173942842578206e-08,0.0
65,3960.0,3960,30.89509365740032,30.89509365740032,30.859049380253722,0.0,30.89509367157424,-1.4173924728882182e-08,0.0
66,4020.0,4020,30.895093657401006,30.895093657401006,31.333803986104012,0.0,30.89509367157491,-1.417390633951896e-08,0.0
