time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,4.2735145597763944e-06,0.8,180.00000469809353,0.0,4.2735145597763944e-06,630.0,0,0.0,0.0,0.0,0.0
120,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,6.702454986594247e-06,0.8000000002690731,180.000004758635,0.0,6.702454986594247e-06,630.0,0,0.0,900.0,0.0,0.0
180,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,8.343815944102302e-06,0.8000000006910796,180.00000485358643,0.0,8.343815944102302e-06,630.0,0,0.0,900.0,0.0,0.0
240,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,9.575844475616887e-06,0.800000001216431,180.0000049717905,0.0,9.575844475616887e-06,630.0,0,0.0,900.0,0.0,0.0
300,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.048576515138079e-05,0.8000000018193545,180.0000051074483,0.0,1.048576515138079e-05,630.0,0,0.0,900.0,0.0,0.0
360,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.1191413151239056e-05,0.8000000024795693,180.00000525599663,0.0,1.1191413151239056e-05,630.0,0,0.0,900.0,0.0,0.0
420,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.1772720746958539e-05,0.8000000031842138,180.00000541454165,0.0,1.1772720746958539e-05,630.0,0,0.0,900.0,0.0,0.0
480,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.227007843522615e-05,0.8000000039254592,180.00000558132186,0.0,1.227007843522615e-05,630.0,0,0.0,900.0,0.0,0.0
540,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.2638258705184565e-05,0.8000000046980197,180.00000575514798,0.0,1.2638258705184565e-05,630.0,0,0.0,900.0,0.0,0.0
600,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3018414820330439e-05,0.8000000054937618,180.00000593418997,0.0,1.3018414820330439e-05,630.0,0,0.0,900.0,0.0,0.0
660,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.325967910703739e-05,0.8000000063134398,180.0000061186175,0.0,1.325967910703739e-05,630.0,0,0.0,900.0,0.0,0.0
720,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3486628037144845e-05,0.8000000071483084,180.00000630646295,0.0,1.3486628037144845e-05,630.0,0,0.0,900.0,0.0,0.0
780,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3690923643618321e-05,0.8000000079974664,180.00000649752351,0.0,1.3690923643618321e-05,630.0,0,0.0,900.0,0.0,0.0
840,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.387171919581752e-05,0.8000000088594875,180.00000669147826,0.0,1.387171919581752e-05,630.0,0,0.0,900.0,0.0,0.0
900,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4056383401497732e-05,0.8000000097328921,180.0000068879943,0.0,1.4056383401497732e-05,630.0,0,0.0,900.0,0.0,0.0
960,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4135034181004575e-05,0.8000000106179236,180.0000070871264,0.0,1.4135034181004575e-05,630.0,0,0.0,900.0,0.0,0.0
1020,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4251346993440925e-05,0.8000000115079072,180.0000072873727,0.0,1.4251346993440925e-05,630.0,0,0.0,900.0,0.0,0.0
1080,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4275685173957855e-05,0.8000000124052143,180.0000074892668,0.0,1.4275685173957855e-05,630.0,0,0.0,900.0,0.0,0.0
1140,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.427909941089152e-05,0.8000000133040538,180.0000076915057,0.0,1.427909941089152e-05,630.0,0,0.0,900.0,0.0,0.0
1200,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4242003555595038e-05,0.8000000142031082,180.00000789379294,0.0,1.4242003555595038e-05,630.0,0,0.0,900.0,0.0,0.0
1260,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4277994589177908e-05,0.8000000150998269,180.00000809555465,0.0,1.4277994589177908e-05,630.0,0,0.0,900.0,0.0,0.0
1320,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4204185791999122e-05,0.8000000159988117,180.00000829782624,0.0,1.4204185791999122e-05,630.0,0,0.0,900.0,0.0,0.0
1380,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4115334816859989e-05,0.8000000168931493,180.0000084990522,0.0,1.4115334816859989e-05,630.0,0,0.0,900.0,0.0,0.0
1440,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.4088596064721093e-05,0.8000000177818926,180.00000869901945,0.0,1.4088596064721093e-05,630.0,0,0.0,900.0,0.0,0.0
1500,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3967948894127932e-05,0.8000000186689523,180.0000088986079,0.0,1.3967948894127932e-05,630.0,0,0.0,900.0,0.0,0.0
1560,351,[],"[0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3817185119871757e-05,0.8000000195484157,180.00000909648716,0.0,1.3817185119871757e-05,630.0,0,0.0,900.0,0.0,0.0
