time,ChargingStationID,Status,Iterations,OptimalValue,SetupTime,SolveTime,SolverName,sum_t1,sum_t2,T1,T2
60,458,optimal,29,3.887076346710183e-10,0.000421012,0.009817361,ECOS,"[2.07859516e-07 2.07850435e-07 2.07886364e-07 2.07822588e-07
 2.07760922e-07 2.07861493e-07 2.07842608e-07 2.07857830e-07
 2.07885901e-07 2.07975725e-07 2.07879036e-07 2.07852558e-07
 2.07861131e-07 2.07871227e-07 2.07853927e-07 2.07820156e-07
 2.07777657e-07 2.07895248e-07 2.07875209e-07 2.07793988e-07
 2.07808055e-07 2.07836908e-07 2.07837801e-07 2.07739612e-07
 2.07836703e-07 2.07881018e-07 2.07876580e-07 2.07864386e-07
 2.07861387e-07 2.07817698e-07]","[2.07859516e-07 2.07850435e-07 2.07886364e-07 2.07822588e-07
 2.07760922e-07 2.07861493e-07 2.07842608e-07 2.07857830e-07
 2.07885901e-07 2.07975725e-07 2.07879036e-07 2.07852558e-07
 2.07861131e-07 2.07871227e-07 2.07853927e-07 2.07820156e-07
 2.07777657e-07 2.07895248e-07 2.07875209e-07 2.07793988e-07
 2.07808055e-07 2.07836908e-07 2.07837801e-07 2.07739612e-07
 2.07836703e-07 2.07881018e-07 2.07876580e-07 2.07864386e-07
 2.07861387e-07 2.07817698e-07]","[[2.07859516e-07 2.07850435e-07 2.07886364e-07 2.07822588e-07
  2.07760922e-07 2.07861493e-07 2.07842608e-07 2.07857830e-07
  2.07885901e-07 2.07975725e-07 2.07879036e-07 2.07852558e-07
  2.07861131e-07 2.07871227e-07 2.07853927e-07 2.07820156e-07
  2.07777657e-07 2.07895248e-07 2.07875209e-07 2.07793988e-07
  2.07808055e-07 2.07836908e-07 2.07837801e-07 2.07739612e-07
  2.07836703e-07 2.07881018e-07 2.07876580e-07 2.07864386e-07
  2.07861387e-07 2.07817698e-07]]","[[2.07859516e-07 2.07850435e-07 2.07886364e-07 2.07822588e-07
  2.07760922e-07 2.07861493e-07 2.07842608e-07 2.07857830e-07
  2.07885901e-07 2.07975725e-07 2.07879036e-07 2.07852558e-07
  2.07861131e-07 2.07871227e-07 2.07853927e-07 2.07820156e-07
  2.07777657e-07 2.07895248e-07 2.07875209e-07 2.07793988e-07
  2.07808055e-07 2.07836908e-07 2.07837801e-07 2.07739612e-07
  2.07836703e-07 2.07881018e-07 2.07876580e-07 2.07864386e-07
  2.07861387e-07 2.07817698e-07]]"
120,458,optimal,29,4.3407426129888975e-10,0.000436112,0.022471099,ECOS,"[2.19388992e-07 2.19221073e-07 2.19381913e-07 2.19307707e-07
 2.19297163e-07 2.19360087e-07 2.19278730e-07 2.19265939e-07
 2.19387731e-07 2.19346098e-07 2.19430121e-07 2.19437697e-07
 2.19329971e-07 2.19250246e-07 2.19312559e-07 2.19399449e-07
 2.19430929e-07 2.19433437e-07 2.19418190e-07 2.19328608e-07
 2.19353818e-07 2.19438826e-07 2.19369939e-07 2.19280732e-07
 2.19373575e-07 2.19425041e-07 2.19392130e-07 2.19407805e-07
 2.19216950e-07 2.19290736e-07]","[2.19388992e-07 2.19221073e-07 2.19381913e-07 2.19307707e-07
 2.19297163e-07 2.19360087e-07 2.19278730e-07 2.19265939e-07
 2.19387731e-07 2.19346098e-07 2.19430121e-07 2.19437697e-07
 2.19329971e-07 2.19250246e-07 2.19312559e-07 2.19399449e-07
 2.19430929e-07 2.19433437e-07 2.19418190e-07 2.19328608e-07
 2.19353818e-07 2.19438826e-07 2.19369939e-07 2.19280732e-07
 2.19373575e-07 2.19425041e-07 2.19392130e-07 2.19407805e-07
 2.19216950e-07 2.19290736e-07]","[[2.19388992e-07 2.19221073e-07 2.19381913e-07 2.19307707e-07
  2.19297163e-07 2.19360087e-07 2.19278730e-07 2.19265939e-07
  2.19387731e-07 2.19346098e-07 2.19430121e-07 2.19437697e-07
  2.19329971e-07 2.19250246e-07 2.19312559e-07 2.19399449e-07
  2.19430929e-07 2.19433437e-07 2.19418190e-07 2.19328608e-07
  2.19353818e-07 2.19438826e-07 2.19369939e-07 2.19280732e-07
  2.19373575e-07 2.19425041e-07 2.19392130e-07 2.19407805e-07
  2.19216950e-07 2.19290736e-07]]","[[2.19388992e-07 2.19221073e-07 2.19381913e-07 2.19307707e-07
  2.19297163e-07 2.19360087e-07 2.19278730e-07 2.19265939e-07
  2.19387731e-07 2.19346098e-07 2.19430121e-07 2.19437697e-07
  2.19329971e-07 2.19250246e-07 2.19312559e-07 2.19399449e-07
  2.19430929e-07 2.19433437e-07 2.19418190e-07 2.19328608e-07
  2.19353818e-07 2.19438826e-07 2.19369939e-07 2.19280732e-07
  2.19373575e-07 2.19425041e-07 2.19392130e-07 2.19407805e-07
  2.19216950e-07 2.19290736e-07]]"
180,458,optimal,29,4.481959323146334e-10,0.000422011,0.009441852,ECOS,"[2.21668286e-07 2.21575779e-07 2.21654762e-07 2.21636258e-07
 2.21607979e-07 2.21645078e-07 2.21627960e-07 2.21652986e-07
 2.21611848e-07 2.21747144e-07 2.21540462e-07 2.21583322e-07
 2.21688439e-07 2.21660786e-07 2.21625013e-07 2.21578189e-07
 2.21731793e-07 2.21685579e-07 2.21669181e-07 2.21630648e-07
 2.21655967e-07 2.21626104e-07 2.21557677e-07 2.21555122e-07
 2.21588828e-07 2.21690624e-07 2.21631991e-07 2.21583004e-07
 2.21603977e-07 2.21595500e-07]","[2.21668286e-07 2.21575779e-07 2.21654762e-07 2.21636258e-07
 2.21607979e-07 2.21645078e-07 2.21627960e-07 2.21652986e-07
 2.21611848e-07 2.21747144e-07 2.21540462e-07 2.21583322e-07
 2.21688439e-07 2.21660786e-07 2.21625013e-07 2.21578189e-07
 2.21731793e-07 2.21685579e-07 2.21669181e-07 2.21630648e-07
 2.21655967e-07 2.21626104e-07 2.21557677e-07 2.21555122e-07
 2.21588828e-07 2.21690624e-07 2.21631991e-07 2.21583004e-07
 2.21603977e-07 2.21595500e-07]","[[2.21668286e-07 2.21575779e-07 2.21654762e-07 2.21636258e-07
  2.21607979e-07 2.21645078e-07 2.21627960e-07 2.21652986e-07
  2.21611848e-07 2.21747144e-07 2.21540462e-07 2.21583322e-07
  2.21688439e-07 2.21660786e-07 2.21625013e-07 2.21578189e-07
  2.21731793e-07 2.21685579e-07 2.21669181e-07 2.21630648e-07
  2.21655967e-07 2.21626104e-07 2.21557677e-07 2.21555122e-07
  2.21588828e-07 2.21690624e-07 2.21631991e-07 2.21583004e-07
  2.21603977e-07 2.21595500e-07]]","[[2.21668286e-07 2.21575779e-07 2.21654762e-07 2.21636258e-07
  2.21607979e-07 2.21645078e-07 2.21627960e-07 2.21652986e-07
  2.21611848e-07 2.21747144e-07 2.21540462e-07 2.21583322e-07
  2.21688439e-07 2.21660786e-07 2.21625013e-07 2.21578189e-07
  2.21731793e-07 2.21685579e-07 2.21669181e-07 2.21630648e-07
  2.21655967e-07 2.21626104e-07 2.21557677e-07 2.21555122e-07
  2.21588828e-07 2.21690624e-07 2.21631991e-07 2.21583004e-07
  2.21603977e-07 2.21595500e-07]]"
240,458,optimal,29,4.956823624686253e-10,0.000416311,0.00973896,ECOS,"[2.32816372e-07 2.32812831e-07 2.32738680e-07 2.32695063e-07
 2.32754488e-07 2.32817018e-07 2.32825071e-07 2.32839307e-07
 2.32726635e-07 2.32714950e-07 2.32810524e-07 2.32774789e-07
 2.32837759e-07 2.32753750e-07 2.32805623e-07 2.32771161e-07
 2.32773113e-07 2.32649664e-07 2.32803351e-07 2.32903256e-07
 2.32883058e-07 2.32783534e-07 2.32724984e-07 2.32703458e-07
 2.32820666e-07 2.32728387e-07 2.32794875e-07 2.32717287e-07
 2.32675129e-07 2.32659885e-07]","[2.32816372e-07 2.32812831e-07 2.32738680e-07 2.32695063e-07
 2.32754488e-07 2.32817018e-07 2.32825071e-07 2.32839307e-07
 2.32726635e-07 2.32714950e-07 2.32810524e-07 2.32774789e-07
 2.32837759e-07 2.32753750e-07 2.32805623e-07 2.32771161e-07
 2.32773113e-07 2.32649664e-07 2.32803351e-07 2.32903256e-07
 2.32883058e-07 2.32783534e-07 2.32724984e-07 2.32703458e-07
 2.32820666e-07 2.32728387e-07 2.32794875e-07 2.32717287e-07
 2.32675129e-07 2.32659885e-07]","[[2.32816372e-07 2.32812831e-07 2.32738680e-07 2.32695063e-07
  2.32754488e-07 2.32817018e-07 2.32825071e-07 2.32839307e-07
  2.32726635e-07 2.32714950e-07 2.32810524e-07 2.32774789e-07
  2.32837759e-07 2.32753750e-07 2.32805623e-07 2.32771161e-07
  2.32773113e-07 2.32649664e-07 2.32803351e-07 2.32903256e-07
  2.32883058e-07 2.32783534e-07 2.32724984e-07 2.32703458e-07
  2.32820666e-07 2.32728387e-07 2.32794875e-07 2.32717287e-07
  2.32675129e-07 2.32659885e-07]]","[[2.32816372e-07 2.32812831e-07 2.32738680e-07 2.32695063e-07
  2.32754488e-07 2.32817018e-07 2.32825071e-07 2.32839307e-07
  2.32726635e-07 2.32714950e-07 2.32810524e-07 2.32774789e-07
  2.32837759e-07 2.32753750e-07 2.32805623e-07 2.32771161e-07
  2.32773113e-07 2.32649664e-07 2.32803351e-07 2.32903256e-07
  2.32883058e-07 2.32783534e-07 2.32724984e-07 2.32703458e-07
  2.32820666e-07 2.32728387e-07 2.32794875e-07 2.32717287e-07
  2.32675129e-07 2.32659885e-07]]"
300,458,optimal,29,5.525788168222939e-10,0.000428911,0.010062468,ECOS,"[2.44420775e-07 2.44558402e-07 2.44492444e-07 2.44501548e-07
 2.44494050e-07 2.44474161e-07 2.44560885e-07 2.44574763e-07
 2.44606034e-07 2.44418002e-07 2.44387613e-07 2.44446139e-07
 2.44488048e-07 2.44419123e-07 2.44486356e-07 2.44506695e-07
 2.44535704e-07 2.44498133e-07 2.44503068e-07 2.44474631e-07
 2.44580213e-07 2.44555896e-07 2.44535033e-07 2.44548808e-07
 2.44414034e-07 2.44439855e-07 2.44464295e-07 2.44462221e-07
 2.44433734e-07 2.44412143e-07]","[2.44420775e-07 2.44558402e-07 2.44492444e-07 2.44501548e-07
 2.44494050e-07 2.44474161e-07 2.44560885e-07 2.44574763e-07
 2.44606034e-07 2.44418002e-07 2.44387613e-07 2.44446139e-07
 2.44488048e-07 2.44419123e-07 2.44486356e-07 2.44506695e-07
 2.44535704e-07 2.44498133e-07 2.44503068e-07 2.44474631e-07
 2.44580213e-07 2.44555896e-07 2.44535033e-07 2.44548808e-07
 2.44414034e-07 2.44439855e-07 2.44464295e-07 2.44462221e-07
 2.44433734e-07 2.44412143e-07]","[[2.44420775e-07 2.44558402e-07 2.44492444e-07 2.44501548e-07
  2.44494050e-07 2.44474161e-07 2.44560885e-07 2.44574763e-07
  2.44606034e-07 2.44418002e-07 2.44387613e-07 2.44446139e-07
  2.44488048e-07 2.44419123e-07 2.44486356e-07 2.44506695e-07
  2.44535704e-07 2.44498133e-07 2.44503068e-07 2.44474631e-07
  2.44580213e-07 2.44555896e-07 2.44535033e-07 2.44548808e-07
  2.44414034e-07 2.44439855e-07 2.44464295e-07 2.44462221e-07
  2.44433734e-07 2.44412143e-07]]","[[2.44420775e-07 2.44558402e-07 2.44492444e-07 2.44501548e-07
  2.44494050e-07 2.44474161e-07 2.44560885e-07 2.44574763e-07
  2.44606034e-07 2.44418002e-07 2.44387613e-07 2.44446139e-07
  2.44488048e-07 2.44419123e-07 2.44486356e-07 2.44506695e-07
  2.44535704e-07 2.44498133e-07 2.44503068e-07 2.44474631e-07
  2.44580213e-07 2.44555896e-07 2.44535033e-07 2.44548808e-07
  2.44414034e-07 2.44439855e-07 2.44464295e-07 2.44462221e-07
  2.44433734e-07 2.44412143e-07]]"
360,458,optimal,29,5.900272721970826e-10,0.000424512,0.009614856,ECOS,"[2.52110589e-07 2.52134213e-07 2.52250593e-07 2.52195936e-07
 2.52212876e-07 2.52208444e-07 2.52118184e-07 2.52232876e-07
 2.52174704e-07 2.52163724e-07 2.52189845e-07 2.52172881e-07
 2.52203188e-07 2.52203472e-07 2.52190773e-07 2.52246579e-07
 2.52268276e-07 2.52240493e-07 2.52202041e-07 2.52172904e-07
 2.52183388e-07 2.52181373e-07 2.52153624e-07 2.52197987e-07
 2.52161261e-07 2.52213638e-07 2.52079847e-07 2.52163348e-07
 2.52054601e-07 2.52078955e-07]","[2.52110589e-07 2.52134213e-07 2.52250593e-07 2.52195936e-07
 2.52212876e-07 2.52208444e-07 2.52118184e-07 2.52232876e-07
 2.52174704e-07 2.52163724e-07 2.52189845e-07 2.52172881e-07
 2.52203188e-07 2.52203472e-07 2.52190773e-07 2.52246579e-07
 2.52268276e-07 2.52240493e-07 2.52202041e-07 2.52172904e-07
 2.52183388e-07 2.52181373e-07 2.52153624e-07 2.52197987e-07
 2.52161261e-07 2.52213638e-07 2.52079847e-07 2.52163348e-07
 2.52054601e-07 2.52078955e-07]","[[2.52110589e-07 2.52134213e-07 2.52250593e-07 2.52195936e-07
  2.52212876e-07 2.52208444e-07 2.52118184e-07 2.52232876e-07
  2.52174704e-07 2.52163724e-07 2.52189845e-07 2.52172881e-07
  2.52203188e-07 2.52203472e-07 2.52190773e-07 2.52246579e-07
  2.52268276e-07 2.52240493e-07 2.52202041e-07 2.52172904e-07
  2.52183388e-07 2.52181373e-07 2.52153624e-07 2.52197987e-07
  2.52161261e-07 2.52213638e-07 2.52079847e-07 2.52163348e-07
  2.52054601e-07 2.52078955e-07]]","[[2.52110589e-07 2.52134213e-07 2.52250593e-07 2.52195936e-07
  2.52212876e-07 2.52208444e-07 2.52118184e-07 2.52232876e-07
  2.52174704e-07 2.52163724e-07 2.52189845e-07 2.52172881e-07
  2.52203188e-07 2.52203472e-07 2.52190773e-07 2.52246579e-07
  2.52268276e-07 2.52240493e-07 2.52202041e-07 2.52172904e-07
  2.52183388e-07 2.52181373e-07 2.52153624e-07 2.52197987e-07
  2.52161261e-07 2.52213638e-07 2.52079847e-07 2.52163348e-07
  2.52054601e-07 2.52078955e-07]]"
420,458,optimal,29,6.018641398344519e-10,0.000428411,0.025332076,ECOS,"[2.54679132e-07 2.54689285e-07 2.54650797e-07 2.54613703e-07
 2.54663575e-07 2.54668799e-07 2.54708096e-07 2.54725773e-07
 2.54743896e-07 2.54726178e-07 2.54760818e-07 2.54751214e-07
 2.54719843e-07 2.54709806e-07 2.54671191e-07 2.54736642e-07
 2.54723893e-07 2.54739655e-07 2.54698314e-07 2.54726378e-07
 2.54655304e-07 2.54683117e-07 2.54715126e-07 2.54705333e-07
 2.54701293e-07 2.54668299e-07 2.54736816e-07 2.54682744e-07
 2.54667706e-07 2.54572840e-07]","[2.54679132e-07 2.54689285e-07 2.54650797e-07 2.54613703e-07
 2.54663575e-07 2.54668799e-07 2.54708096e-07 2.54725773e-07
 2.54743896e-07 2.54726178e-07 2.54760818e-07 2.54751214e-07
 2.54719843e-07 2.54709806e-07 2.54671191e-07 2.54736642e-07
 2.54723893e-07 2.54739655e-07 2.54698314e-07 2.54726378e-07
 2.54655304e-07 2.54683117e-07 2.54715126e-07 2.54705333e-07
 2.54701293e-07 2.54668299e-07 2.54736816e-07 2.54682744e-07
 2.54667706e-07 2.54572840e-07]","[[2.54679132e-07 2.54689285e-07 2.54650797e-07 2.54613703e-07
  2.54663575e-07 2.54668799e-07 2.54708096e-07 2.54725773e-07
  2.54743896e-07 2.54726178e-07 2.54760818e-07 2.54751214e-07
  2.54719843e-07 2.54709806e-07 2.54671191e-07 2.54736642e-07
  2.54723893e-07 2.54739655e-07 2.54698314e-07 2.54726378e-07
  2.54655304e-07 2.54683117e-07 2.54715126e-07 2.54705333e-07
  2.54701293e-07 2.54668299e-07 2.54736816e-07 2.54682744e-07
  2.54667706e-07 2.54572840e-07]]","[[2.54679132e-07 2.54689285e-07 2.54650797e-07 2.54613703e-07
  2.54663575e-07 2.54668799e-07 2.54708096e-07 2.54725773e-07
  2.54743896e-07 2.54726178e-07 2.54760818e-07 2.54751214e-07
  2.54719843e-07 2.54709806e-07 2.54671191e-07 2.54736642e-07
  2.54723893e-07 2.54739655e-07 2.54698314e-07 2.54726378e-07
  2.54655304e-07 2.54683117e-07 2.54715126e-07 2.54705333e-07
  2.54701293e-07 2.54668299e-07 2.54736816e-07 2.54682744e-07
  2.54667706e-07 2.54572840e-07]]"
480,458,optimal,29,5.449887521356005e-10,0.000442912,0.009565455,ECOS,"[2.39904289e-07 2.39947053e-07 2.39908986e-07 2.39937894e-07
 2.39912158e-07 2.39935571e-07 2.39994286e-07 2.39961537e-07
 2.39939170e-07 2.39915468e-07 2.39928544e-07 2.39930708e-07
 2.39902520e-07 2.39890362e-07 2.39940844e-07 2.39996950e-07
 2.39911950e-07 2.39929269e-07 2.39942444e-07 2.39981766e-07
 2.39950277e-07 2.39906026e-07 2.39940010e-07 2.39910223e-07
 2.39937664e-07 2.39893543e-07 2.39879845e-07 2.39896721e-07
 2.39964596e-07 2.39830043e-07]","[2.39904289e-07 2.39947053e-07 2.39908986e-07 2.39937894e-07
 2.39912158e-07 2.39935571e-07 2.39994286e-07 2.39961537e-07
 2.39939170e-07 2.39915468e-07 2.39928544e-07 2.39930708e-07
 2.39902520e-07 2.39890362e-07 2.39940844e-07 2.39996950e-07
 2.39911950e-07 2.39929269e-07 2.39942444e-07 2.39981766e-07
 2.39950277e-07 2.39906026e-07 2.39940010e-07 2.39910223e-07
 2.39937664e-07 2.39893543e-07 2.39879845e-07 2.39896721e-07
 2.39964596e-07 2.39830043e-07]","[[2.39904289e-07 2.39947053e-07 2.39908986e-07 2.39937894e-07
  2.39912158e-07 2.39935571e-07 2.39994286e-07 2.39961537e-07
  2.39939170e-07 2.39915468e-07 2.39928544e-07 2.39930708e-07
  2.39902520e-07 2.39890362e-07 2.39940844e-07 2.39996950e-07
  2.39911950e-07 2.39929269e-07 2.39942444e-07 2.39981766e-07
  2.39950277e-07 2.39906026e-07 2.39940010e-07 2.39910223e-07
  2.39937664e-07 2.39893543e-07 2.39879845e-07 2.39896721e-07
  2.39964596e-07 2.39830043e-07]]","[[2.39904289e-07 2.39947053e-07 2.39908986e-07 2.39937894e-07
  2.39912158e-07 2.39935571e-07 2.39994286e-07 2.39961537e-07
  2.39939170e-07 2.39915468e-07 2.39928544e-07 2.39930708e-07
  2.39902520e-07 2.39890362e-07 2.39940844e-07 2.39996950e-07
  2.39911950e-07 2.39929269e-07 2.39942444e-07 2.39981766e-07
  2.39950277e-07 2.39906026e-07 2.39940010e-07 2.39910223e-07
  2.39937664e-07 2.39893543e-07 2.39879845e-07 2.39896721e-07
  2.39964596e-07 2.39830043e-07]]"
540,458,optimal,29,4.650142099011369e-10,0.000421611,0.009230647,ECOS,"[2.18297088e-07 2.18257269e-07 2.18313036e-07 2.18279256e-07
 2.18282334e-07 2.18265778e-07 2.18284031e-07 2.18281207e-07
 2.18350331e-07 2.18316677e-07 2.18260704e-07 2.18265870e-07
 2.18266039e-07 2.18245691e-07 2.18336038e-07 2.18300288e-07
 2.18257807e-07 2.18252897e-07 2.18300824e-07 2.18296768e-07
 2.18291189e-07 2.18313617e-07 2.18265024e-07 2.18312790e-07
 2.18321902e-07 2.18337188e-07 2.18241723e-07 2.18263950e-07
 2.18284548e-07 2.18205540e-07]","[2.18297088e-07 2.18257269e-07 2.18313036e-07 2.18279256e-07
 2.18282334e-07 2.18265778e-07 2.18284031e-07 2.18281207e-07
 2.18350331e-07 2.18316677e-07 2.18260704e-07 2.18265870e-07
 2.18266039e-07 2.18245691e-07 2.18336038e-07 2.18300288e-07
 2.18257807e-07 2.18252897e-07 2.18300824e-07 2.18296768e-07
 2.18291189e-07 2.18313617e-07 2.18265024e-07 2.18312790e-07
 2.18321902e-07 2.18337188e-07 2.18241723e-07 2.18263950e-07
 2.18284548e-07 2.18205540e-07]","[[2.18297088e-07 2.18257269e-07 2.18313036e-07 2.18279256e-07
  2.18282334e-07 2.18265778e-07 2.18284031e-07 2.18281207e-07
  2.18350331e-07 2.18316677e-07 2.18260704e-07 2.18265870e-07
  2.18266039e-07 2.18245691e-07 2.18336038e-07 2.18300288e-07
  2.18257807e-07 2.18252897e-07 2.18300824e-07 2.18296768e-07
  2.18291189e-07 2.18313617e-07 2.18265024e-07 2.18312790e-07
  2.18321902e-07 2.18337188e-07 2.18241723e-07 2.18263950e-07
  2.18284548e-07 2.18205540e-07]]","[[2.18297088e-07 2.18257269e-07 2.18313036e-07 2.18279256e-07
  2.18282334e-07 2.18265778e-07 2.18284031e-07 2.18281207e-07
  2.18350331e-07 2.18316677e-07 2.18260704e-07 2.18265870e-07
  2.18266039e-07 2.18245691e-07 2.18336038e-07 2.18300288e-07
  2.18257807e-07 2.18252897e-07 2.18300824e-07 2.18296768e-07
  2.18291189e-07 2.18313617e-07 2.18265024e-07 2.18312790e-07
  2.18321902e-07 2.18337188e-07 2.18241723e-07 2.18263950e-07
  2.18284548e-07 2.18205540e-07]]"
600,458,optimal,29,4.5778096872219003e-10,0.000431311,0.009270747,ECOS,"[2.14428188e-07 2.14447091e-07 2.14449157e-07 2.14440173e-07
 2.14382834e-07 2.14437067e-07 2.14429445e-07 2.14411654e-07
 2.14470926e-07 2.14460755e-07 2.14462567e-07 2.14443487e-07
 2.14393094e-07 2.14361901e-07 2.14435153e-07 2.14434326e-07
 2.14428532e-07 2.14413878e-07 2.14434015e-07 2.14291527e-07
 2.14370828e-07 2.14446611e-07 2.14446531e-07 2.14424214e-07
 2.14401633e-07 2.14459069e-07 2.14438686e-07 2.14322211e-07
 2.14328208e-07 2.14313215e-07]","[2.14428188e-07 2.14447091e-07 2.14449157e-07 2.14440173e-07
 2.14382834e-07 2.14437067e-07 2.14429445e-07 2.14411654e-07
 2.14470926e-07 2.14460755e-07 2.14462567e-07 2.14443487e-07
 2.14393094e-07 2.14361901e-07 2.14435153e-07 2.14434326e-07
 2.14428532e-07 2.14413878e-07 2.14434015e-07 2.14291527e-07
 2.14370828e-07 2.14446611e-07 2.14446531e-07 2.14424214e-07
 2.14401633e-07 2.14459069e-07 2.14438686e-07 2.14322211e-07
 2.14328208e-07 2.14313215e-07]","[[2.14428188e-07 2.14447091e-07 2.14449157e-07 2.14440173e-07
  2.14382834e-07 2.14437067e-07 2.14429445e-07 2.14411654e-07
  2.14470926e-07 2.14460755e-07 2.14462567e-07 2.14443487e-07
  2.14393094e-07 2.14361901e-07 2.14435153e-07 2.14434326e-07
  2.14428532e-07 2.14413878e-07 2.14434015e-07 2.14291527e-07
  2.14370828e-07 2.14446611e-07 2.14446531e-07 2.14424214e-07
  2.14401633e-07 2.14459069e-07 2.14438686e-07 2.14322211e-07
  2.14328208e-07 2.14313215e-07]]","[[2.14428188e-07 2.14447091e-07 2.14449157e-07 2.14440173e-07
  2.14382834e-07 2.14437067e-07 2.14429445e-07 2.14411654e-07
  2.14470926e-07 2.14460755e-07 2.14462567e-07 2.14443487e-07
  2.14393094e-07 2.14361901e-07 2.14435153e-07 2.14434326e-07
  2.14428532e-07 2.14413878e-07 2.14434015e-07 2.14291527e-07
  2.14370828e-07 2.14446611e-07 2.14446531e-07 2.14424214e-07
  2.14401633e-07 2.14459069e-07 2.14438686e-07 2.14322211e-07
  2.14328208e-07 2.14313215e-07]]"
