time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.299748636070685e-06,0.8,36.833341889556884,0.0,4.299748636070685e-06,420.0,0,0.0,0.0,0.0,0.0
120,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.830603316737249e-06,0.8000000013229994,36.83334195046999,0.0,4.830603316737249e-06,420.0,0,0.0,552.5001246885664,0.0,0.0
180,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.806968883511858e-06,0.8000000028093387,36.833342018903544,0.0,4.806968883511858e-06,420.0,0,0.0,552.5001205825533,0.0,0.0
240,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.742183170941074e-06,0.8000000042884057,36.83334208700227,0.0,4.742183170941074e-06,420.0,0,0.0,552.5001164966296,0.0,0.0
300,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.610688688259693e-06,0.8000000057475386,36.8333421541832,0.0,4.610688688259693e-06,420.0,0,0.0,552.500112465774,0.0,0.0
360,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.481898842064843e-06,0.8000000071662118,36.83334221950129,0.0,4.481898842064843e-06,420.0,0,0.0,552.5001085466886,0.0,0.0
420,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.45031949638233e-06,0.8000000085452572,36.833342282994856,0.0,4.45031949638233e-06,420.0,0,0.0,552.5001047370746,0.0,0.0
480,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.309373024420188e-06,0.800000009914586,36.83334234604105,0.0,4.309373024420188e-06,420.0,0,0.0,552.500100954303,0.0,0.0
540,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.205056906859467e-06,0.8000000112405465,36.8333424070905,0.0,4.205056906859467e-06,420.0,0,0.0,552.5000972913361,0.0,0.0
600,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.138472610004799e-06,0.8000000125344099,36.83334246666214,0.0,4.138472610004799e-06,420.0,0,0.0,552.5000937170377,0.0,0.0
660,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.085722168121483e-06,0.8000000138077857,36.8333425252905,0.0,4.085722168121483e-06,420.0,0,0.0,552.5000901993361,0.0,0.0
720,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.056160491486275e-06,0.8000000150649308,36.833342583171564,0.0,4.056160491486275e-06,420.0,0,0.0,552.5000867264721,0.0,0.0
780,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.895442192451043e-06,0.8000000163129799,36.83334264063384,0.0,3.895442192451043e-06,420.0,0,0.0,552.5000832787357,0.0,0.0
840,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.871352993072658e-06,0.8000000175115772,36.83334269581927,0.0,3.871352993072658e-06,420.0,0,0.0,552.5000799676098,0.0,0.0
900,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.7339422068951478e-06,0.8000000187027624,36.833342750663434,0.0,3.7339422068951478e-06,420.0,0,0.0,552.50007667696,0.0,0.0
960,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.630208414371919e-06,0.8000000198516675,36.833342803560946,0.0,3.630208414371919e-06,420.0,0,0.0,552.5000735031092,0.0,0.0
1020,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.6006763986673678e-06,0.8000000209686544,36.8333428549889,0.0,3.6006763986673678e-06,420.0,0,0.0,552.5000704174321,0.0,0.0
1080,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.55026009963196e-06,0.8000000220765545,36.83334290599848,0.0,3.55026009963196e-06,420.0,0,0.0,552.5000673568574,0.0,0.0
1140,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.5422089146242816e-06,0.8000000231689419,36.833342956293826,0.0,3.5422089146242816e-06,420.0,0,0.0,552.5000643391364,0.0,0.0
1200,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.4298235791449242e-06,0.8000000242588521,36.83334300647512,0.0,3.4298235791449242e-06,420.0,0,0.0,552.5000613282589,0.0,0.0
1260,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.3537185135281084e-06,0.800000025314182,36.83334305506428,0.0,3.3537185135281084e-06,420.0,0,0.0,552.500058412909,0.0,0.0
1320,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.2806856773958323e-06,0.8000000263460952,36.8333431025753,0.0,3.2806856773958323e-06,420.0,0,0.0,552.5000555622481,0.0,0.0
1380,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.1880334707271594e-06,0.8000000273555368,36.83334314905168,0.0,3.1880334707271594e-06,420.0,0,0.0,552.5000527736653,0.0,0.0
1440,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.1330386699401827e-06,0.80000002833647,36.83334319421549,0.0,3.1330386699401827e-06,420.0,0,0.0,552.5000500638367,0.0,0.0
1500,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.0143242926756906e-06,0.8000000293004816,36.8333432386002,0.0,3.0143242926756906e-06,420.0,0,0.0,552.5000474007539,0.0,0.0
1560,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.12891238340482e-06,0.8000000302279658,36.83334328130313,0.0,3.12891238340482e-06,420.0,0,0.0,552.5000448385782,0.0,0.0
1620,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.074658736007222e-06,0.8000000311907078,36.833343325629386,0.0,3.074658736007222e-06,420.0,0,0.0,552.5000421790029,0.0,0.0
1680,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,3.134427709027907e-06,0.8000000321367564,36.83334336918705,0.0,3.134427709027907e-06,420.0,0,0.0,552.5000395655431,0.0,0.0
1740,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.9897748372670143e-06,0.8000000331011955,36.83334341359144,0.0,2.9897748372670143e-06,420.0,0,0.0,552.5000369012794,0.0,0.0
1800,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.9536123308188784e-06,0.8000000340211261,36.83334345594659,0.0,2.9536123308188784e-06,420.0,0,0.0,552.5000343599706,0.0,0.0
1860,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.8684143844232776e-06,0.8000000349299295,36.83334349778943,0.0,2.8684143844232776e-06,420.0,0,0.0,552.5000318494003,0.0,0.0
1920,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.8673775372696944e-06,0.8000000358125183,36.8333435384253,0.0,2.8673775372696944e-06,420.0,0,0.0,552.5000294112482,0.0,0.0
1980,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.8505274915026395e-06,0.8000000366947881,36.83334357904648,0.0,2.8505274915026395e-06,420.0,0,0.0,552.5000269739774,0.0,0.0
2040,1096,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.769679392979788e-06,0.8000000375718734,36.83334361942895,0.0,2.769679392979788e-06,420.0,0,0.0,552.5000245510289,0.0,0.0
