,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,37.64007094304307,37.640070943043085,3.085497287399823,0.0,37.64007230548797,1.3624448881713862e-06,213.27027278154966
1,120.0,120,36.776980162914086,36.77698016291409,3.618731622354772,0.0,36.77698152548065,1.3625665578606285e-06,0.26301369863013696
2,180.0,180,36.0768857496309,36.0768857496309,4.139738837924253,0.0,36.07688711233104,1.362700139287099e-06,0.04323985936321764
3,240.0,240,35.48791295103452,35.48791295103452,4.650828049305218,0.0,35.487914313882776,1.3628482545048962e-06,0.023148148148148147
4,300.0,300,34.97717827155057,34.97717827155057,5.153573479372362,0.0,34.97717963456068,1.3630101072929229e-06,0.009341992564003648
5,360.0,360,34.52339174248878,34.52339174248878,5.649083501479742,0.0,34.52339310567262,1.3631838328026242e-06,0.12
6,420.0,420,34.11242519183539,34.1124251918354,6.138164881091639,0.0,34.1124265552028,1.3633674081720304e-06,0.0
7,480.0,480,33.734661619507065,33.734661619507065,6.62142423456882,0.0,33.73466298306606,1.3635589829484537e-06,0.0
8,540.0,540,33.383387858647474,33.38338785864748,7.099331937437532,0.0,33.38338922240445,1.3637569736568777e-06,0.0
9,600.0,600,33.05380130440894,33.05380130440894,7.5722632620269,0.0,33.05380266836901,1.3639600654545656e-06,0.0
10,660.0,660,32.742383587900825,32.742383587900825,8.040525443764043,0.0,32.742384952068015,1.3641671810213212e-06,0.0
11,720.0,720,32.4464976198596,32.4464976198596,8.5043758745168,0.0,32.44649898423704,1.3643774416532655e-06,0.0
12,780.0,780,32.164123246388385,32.16412324638839,8.964034587388442,0.0,32.16412461097852,1.3645901303334426e-06,0.0
13,840.0,840,31.893680564869584,31.893680564869587,9.419692996635373,0.0,31.893681929674248,1.3648046600134575e-06,0.0
14,900.0,900,31.63390969897882,31.63390969897882,9.871520134560244,0.0,31.633911063999374,1.3650205476141503e-06,0.0
15,960.0,960,31.383787577942314,31.383787577942314,10.31966718521779,0.0,31.383788943179713,1.3652373932139255e-06,0.0
16,1020.0,1020,31.14246937670255,31.142469376702554,10.764270839160105,0.0,31.142470742157414,1.3654548635886783e-06,0.0
17,1080.0,1080,30.90924665442558,30.90924665442558,11.205455818584305,0.0,30.90924802009826,1.3656726792592452e-06,0.0
18,1140.0,1140,30.683516973020264,30.683516973020268,11.643336809442369,0.0,30.683518338910872,1.3658906043096974e-06,0.0
19,1200.0,1200,30.464761523629452,30.464761523629456,12.078019963146641,0.0,30.464762889737894,1.3661084383696105e-06,0.0
