,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b,c"
0,60.0,60,6.442922322983255e-10,6.442922327289808e-10,1.5493465765964346e-15,0.0,2.8865042462788867e-09,-2.2422120129485874e-09,8.837990430914264e-09
1,120.0,120,6.44292135902662e-10,6.442921363332598e-10,6.9519155072377035e-12,0.0,2.886503961384285e-09,-2.2422118244496983e-09,0.0
2,180.0,180,6.442919431131694e-10,6.442919435437672e-10,1.3902280433810964e-11,0.0,2.8865033915972195e-09,-2.2422114474521835e-09,0.040740740740740744
3,240.0,240,6.442916539343553e-10,6.44291654364953e-10,2.0852642892235503e-11,0.0,2.886502536923054e-09,-2.242210881956799e-09,0.12
4,300.0,300,6.442912683726025e-10,6.442912688032003e-10,2.780300164851921e-11,0.0,2.886501397369224e-09,-2.242210127964763e-09,0.0
5,360.0,360,6.442907864357008e-10,6.442907868663068e-10,3.475335546876741e-11,0.0,2.8864999729451397e-09,-2.24220918547749e-09,0.0
6,420.0,420,6.442902081348368e-10,6.442902085654345e-10,4.170370311920597e-11,0.0,2.8864982636633695e-09,-2.2422080544965592e-09,0.0
7,480.0,480,6.442895334822583e-10,6.442895339128806e-10,4.865404336622449e-11,0.0,2.8864962695387526e-09,-2.242206735024471e-09,0.0
8,540.0,540,6.442887624925243e-10,6.442887629231056e-10,5.5604374976398184e-11,0.0,2.8864939905882e-09,-2.242205227063595e-09,0.0
9,600.0,600,6.442878951829087e-10,6.442878956134982e-10,6.255469671652845e-11,0.0,2.8864914268315194e-09,-2.24220353061676e-09,0.0
10,660.0,660,6.442869315717626e-10,6.442869320023438e-10,6.950500735367217e-11,0.0,2.8864885782911167e-09,-2.2422016456875204e-09,0.0
11,720.0,720,6.442858716800526e-10,6.44285872110675e-10,7.645530565517263e-11,0.0,2.8864854449914713e-09,-2.2421995722793296e-09,0.0
12,780.0,780,6.442847155313368e-10,6.442847159619427e-10,8.340559038867844e-11,0.0,2.886482026959464e-09,-2.2421973103962027e-09,0.0
13,840.0,840,6.442834631504151e-10,6.442834635809963e-10,9.035586032220529e-11,0.0,2.886478324224707e-09,-2.2421948600423837e-09,0.0
14,900.0,900,6.442821145643739e-10,6.442821149949717e-10,9.730611422413493e-11,0.0,2.8864743368191805e-09,-2.2421922212227752e-09,0.0
15,960.0,960,6.442806698029818e-10,6.442806702335794e-10,1.0425635086326343e-10,0.0,2.8864700647773664e-09,-2.242189393942411e-09,0.0
16,1020.0,1020,6.442791288977422e-10,6.442791293283151e-10,1.1120656900884648e-10,0.0,2.8864655081362135e-09,-2.242186378206588e-09,0.0
17,1080.0,1080,6.44277491881952e-10,6.442774923125579e-10,1.181567674306076e-10,0.0,2.8864606669350728e-09,-2.2421831740211637e-09,0.0
18,1140.0,1140,6.442757587914664e-10,6.442757592220476e-10,1.2510694489878027e-10,0.0,2.8864555412159604e-09,-2.2421797813924875e-09,0.0
19,1200.0,1200,6.442739296633824e-10,6.442739300939883e-10,1.3205710018412447e-10,0.0,2.8864501310223068e-09,-2.242176200327041e-09,0.0
20,1260.0,1260,6.442720045388606e-10,6.442720049694582e-10,1.3900723205799024e-10,0.0,2.886444436402149e-09,-2.2421724308313395e-09,0.0
21,1320.0,1320,6.44269983458247e-10,6.442699838888365e-10,1.4595733929231177e-10,0.0,2.886438457403491e-09,-2.2421684729134103e-09,0.0
22,1380.0,1380,6.442678664662228e-10,6.442678668968205e-10,1.5290742065967297e-10,0.0,2.886432194078516e-09,-2.2421643265802952e-09,0.0
23,1440.0,1440,6.442656536092785e-10,6.442656540398597e-10,1.598574749333158e-10,0.0,2.886425646481216e-09,-2.2421599918400548e-09,0.0
24,1500.0,1500,6.442633449354018e-10,6.442633453660077e-10,1.6680750088718558e-10,0.0,2.8864188146684133e-09,-2.2421554687011775e-09,0.0
25,1560.0,1560,6.442609404945628e-10,6.442609409251604e-10,1.7375749729595959e-10,0.0,2.886411698698574e-09,-2.24215075717212e-09,0.0
26,1620.0,1620,6.442584403392402e-10,6.442584407698297e-10,1.8070746293506783e-10,0.0,2.886404298633489e-09,-2.2421458572623245e-09,0.0
27,1680.0,1680,6.442558445243641e-10,6.442558449549371e-10,1.8765739658073605e-10,0.0,2.8863966145369875e-09,-2.2421407689807404e-09,0.0
28,1740.0,1740,6.442531531057692e-10,6.442531535363506e-10,1.9460729701002088e-10,0.0,2.886388646475368e-09,-2.2421354923376333e-09,0.0
29,1800.0,1800,6.442503661426959e-10,6.442503665732773e-10,2.0155716300083633e-10,0.0,2.886380394517659e-09,-2.2421300273430714e-09,0.0
30,1860.0,1860,6.442474836961611e-10,6.442474841267259e-10,2.0850699333197666e-10,0.0,2.88637185873506e-09,-2.242124374006991e-09,0.0
31,1920.0,1920,6.442445058276667e-10,6.442445062582562e-10,2.154567867831573e-10,0.0,2.8863630392008114e-09,-2.242118532341303e-09,0.0
32,1980.0,1980,6.442414326032804e-10,6.442414330338452e-10,2.2240654213504994e-10,0.0,2.886353935991345e-09,-2.2421125023563706e-09,0.0
33,2040.0,2040,6.44238264089423e-10,6.442382645200372e-10,2.293562581692907e-10,0.0,2.8863445491854934e-09,-2.2421062840643025e-09,0.0
