time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
30720,ArrivalEvent,921,rideHailVehicle-3891702@GlobalRHM,,1.1042830540037243,ev-L1-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,30664,31257.0,0.0,49.416666666666664,0.0,83.95390333333333,400.0,
30720,ReparkEvent,921,rideHailVehicle-3891702@GlobalRHM,Bay,1.1042830540037243,ev-L1-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,30664,31257.0,0.0,49.416666666666664,0.0,83.95390333333333,400.0,300.0
31320,ReleaseEvent,921,rideHailVehicle-3891702@GlobalRHM,,,ev-L1-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,30664,31257.0,49.416666666666664,49.416666666666664,0.5886166658679479,83.95390333333333,400.0,
49740,ArrivalEvent,921,rideHailVehicle-2730121@GlobalRHM,,1.016638935108153,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,49730,50341.0,0.0,50.916666666666664,0.0,83.95390333333333,400.0,
49740,ReparkEvent,921,rideHailVehicle-2730121@GlobalRHM,Bay,1.016638935108153,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,49730,50341.0,0.0,50.916666666666664,0.0,83.95390333333333,400.0,300.0
50400,ReleaseEvent,921,rideHailVehicle-2730121@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,49730,50341.0,50.916666666666664,50.916666666666664,0.6064836135671436,83.95390333333333,400.0,
50640,ArrivalEvent,921,rideHailVehicle-4413374@GlobalRHM,,1.0,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,50640,51837.0,0.0,49.875,0.0,83.95390333333333,150.0,
50640,ReparkEvent,921,rideHailVehicle-4413374@GlobalRHM,Bay,1.0,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,50640,51837.0,0.0,49.875,0.0,83.95390333333333,150.0,300.0
51480,ArrivalEvent,921,rideHailVehicle-2712972@GlobalRHM,,1.078095238095238,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,51439,52005.0,0.0,47.166666666666664,0.0,83.95390333333333,400.0,
51480,ReparkEvent,921,rideHailVehicle-2712972@GlobalRHM,Bay,1.078095238095238,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,51439,52005.0,0.0,47.166666666666664,0.0,83.95390333333333,400.0,300.0
51840,ReleaseEvent,921,rideHailVehicle-4413374@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,50640,51837.0,49.875,49.875,0.5940760109982578,83.95390333333333,150.0,
52080,ReleaseEvent,921,rideHailVehicle-2712972@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,51439,52005.0,47.166666666666664,47.166666666666664,0.5618162443191543,83.95390333333333,400.0,
55680,ArrivalEvent,921,rideHailVehicle-7374152@GlobalRHM,,1.0428816466552315,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,55655,56263.0,0.0,50.666666666666664,0.0,83.95390333333333,400.0,
55680,ReparkEvent,921,rideHailVehicle-7374152@GlobalRHM,Bay,1.0428816466552315,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,55655,56263.0,0.0,50.666666666666664,0.0,83.95390333333333,400.0,300.0
56100,ArrivalEvent,921,rideHailVehicle-4261455@GlobalRHM,,1.043010752688172,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,56076,56658.0,0.0,48.5,0.0,83.95390333333333,400.0,
56100,ReparkEvent,921,rideHailVehicle-4261455@GlobalRHM,Bay,1.043010752688172,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,56076,56658.0,0.0,48.5,0.0,83.95390333333333,400.0,300.0
56340,ReleaseEvent,921,rideHailVehicle-7374152@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,55655,56263.0,50.666666666666664,50.666666666666664,0.603505788950611,83.95390333333333,400.0,
56700,ReleaseEvent,921,rideHailVehicle-4261455@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,56076,56658.0,48.5,48.5,0.5776979756073284,83.95390333333333,400.0,
62700,ArrivalEvent,921,rideHailVehicle-7271117@GlobalRHM,,1.0816666666666668,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,62651,63300.0,0.0,54.083333333333336,0.0,83.95390333333333,400.0,
62700,ReparkEvent,921,rideHailVehicle-7271117@GlobalRHM,Bay,1.0816666666666668,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,62651,63300.0,0.0,54.083333333333336,0.0,83.95390333333333,400.0,300.0
63360,ReleaseEvent,921,rideHailVehicle-7271117@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,62651,63300.0,54.083333333333336,54.083333333333336,0.6442027253765569,83.95390333333333,400.0,
63720,ArrivalEvent,921,rideHailVehicle-1965522@GlobalRHM,,1.0932642487046633,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,63666,64299.0,0.0,52.75,0.0,83.95390333333333,400.0,
63720,ReparkEvent,921,rideHailVehicle-1965522@GlobalRHM,Bay,1.0932642487046633,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,63666,64299.0,0.0,52.75,0.0,83.95390333333333,400.0,300.0
64380,ReleaseEvent,921,rideHailVehicle-1965522@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,63666,64299.0,52.75,52.75,0.6283209940883829,83.95390333333333,400.0,
64560,ArrivalEvent,921,rideHailVehicle-5473249@GlobalRHM,,1.0774410774410774,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,64514,65154.0,0.0,53.333333333333336,0.0,83.95390333333333,300.0,
64560,ReparkEvent,921,rideHailVehicle-5473249@GlobalRHM,Bay,1.0774410774410774,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,64514,65154.0,0.0,53.333333333333336,0.0,83.95390333333333,300.0,300.0
65220,ReleaseEvent,921,rideHailVehicle-5473249@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,64514,65154.0,53.333333333333336,53.333333333333336,0.635269251526959,83.95390333333333,300.0,
71820,ArrivalEvent,921,rideHailVehicle-2357874@GlobalRHM,,1.0085763293310464,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,71815,72403.0,0.0,49.0,0.0,83.95390333333333,400.0,
71820,ReparkEvent,921,rideHailVehicle-2357874@GlobalRHM,Bay,1.0085763293310464,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,71815,72403.0,0.0,49.0,0.0,83.95390333333333,400.0,300.0
72420,ReleaseEvent,921,rideHailVehicle-2357874@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,71815,72403.0,49.0,49.0,0.5836536248403936,83.95390333333333,400.0,
73560,ArrivalEvent,921,rideHailVehicle-2868580@GlobalRHM,,1.0064,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,73556,74185.0,0.0,52.416666666666664,0.0,83.95390333333333,400.0,
73560,ReparkEvent,921,rideHailVehicle-2868580@GlobalRHM,Bay,1.0064,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,73556,74185.0,0.0,52.416666666666664,0.0,83.95390333333333,400.0,300.0
73800,ArrivalEvent,921,rideHailVehicle-5837381@GlobalRHM,,1.0127442650807137,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,73785,74977.0,0.0,49.666666666666664,0.0,83.95390333333333,150.0,
73800,ReparkEvent,921,rideHailVehicle-5837381@GlobalRHM,Bay,1.0127442650807137,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,73785,74977.0,0.0,49.666666666666664,0.0,83.95390333333333,150.0,300.0
74220,ReleaseEvent,921,rideHailVehicle-2868580@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,73556,74185.0,52.416666666666664,52.416666666666664,0.6243505612663394,83.95390333333333,400.0,
74700,ArrivalEvent,921,rideHailVehicle-1409339@GlobalRHM,,1.0664451827242525,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,74660,75302.0,0.0,53.5,0.0,83.95390333333333,400.0,
74700,ReparkEvent,921,rideHailVehicle-1409339@GlobalRHM,Bay,1.0664451827242525,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,74660,75302.0,0.0,53.5,0.0,83.95390333333333,400.0,300.0
74760,ArrivalEvent,921,rideHailVehicle-6548990@GlobalRHM,,1.077943615257048,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,74713,75363.0,0.0,54.166666666666664,0.0,83.95390333333333,300.0,
74760,ReparkEvent,921,rideHailVehicle-6548990@GlobalRHM,Bay,1.077943615257048,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,74713,75363.0,0.0,54.166666666666664,0.0,83.95390333333333,300.0,300.0
75000,ReleaseEvent,921,rideHailVehicle-5837381@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,73785,74977.0,49.666666666666664,49.666666666666664,0.5915944904844805,83.95390333333333,150.0,
75360,ReleaseEvent,921,rideHailVehicle-1409339@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,74660,75302.0,53.5,53.5,0.6372544679379808,83.95390333333333,400.0,
75420,ReleaseEvent,921,rideHailVehicle-6548990@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,74713,75363.0,54.166666666666664,54.166666666666664,0.6451953335820677,83.95390333333333,300.0,
76680,ArrivalEvent,921,rideHailVehicle-3125909@GlobalRHM,,1.0618556701030928,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,76644,77262.0,0.0,51.5,0.0,83.95390333333333,400.0,
76680,ReparkEvent,921,rideHailVehicle-3125909@GlobalRHM,Bay,1.0618556701030928,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,76644,77262.0,0.0,51.5,0.0,83.95390333333333,400.0,300.0
77040,ArrivalEvent,921,rideHailVehicle-5180532@GlobalRHM,,1.0403508771929824,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,77017,77610.0,0.0,49.416666666666664,0.0,83.95390333333333,400.0,
77040,ReparkEvent,921,rideHailVehicle-5180532@GlobalRHM,Bay,1.0403508771929824,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,77017,77610.0,0.0,49.416666666666664,0.0,83.95390333333333,400.0,300.0
77340,ReleaseEvent,921,rideHailVehicle-3125909@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,76644,77262.0,51.5,51.5,0.6134318710057198,83.95390333333333,400.0,
77640,ReleaseEvent,921,rideHailVehicle-5180532@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,77017,77610.0,49.416666666666664,49.416666666666664,0.5886166658679479,83.95390333333333,400.0,
79380,ArrivalEvent,921,rideHailVehicle-3079146@GlobalRHM,,1.0183727034120735,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,79359,80523.0,0.0,48.5,0.0,83.95390333333333,150.0,
79380,ReparkEvent,921,rideHailVehicle-3079146@GlobalRHM,Bay,1.0183727034120735,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,79359,80523.0,0.0,48.5,0.0,83.95390333333333,150.0,300.0
80580,ReleaseEvent,921,rideHailVehicle-3079146@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,79359,80523.0,48.5,48.5,0.5776979756073284,83.95390333333333,150.0,
83700,ArrivalEvent,921,rideHailVehicle-906978@GlobalRHM,,1.0451127819548873,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,83676,84232.0,0.0,46.333333333333336,0.0,83.95390333333333,400.0,
