time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,446,[],[0],0.0,[nan],0,[],[],0,5.322666473132917e-06,0.8,81.38333264494807,0.0,5.322666473132917e-06,105.0,0,0.0,0.0,0.0,0.0
120,446,[],[0],0.0,[nan],0,[],[],0,7.782383605685893e-06,0.8000000007412275,81.38333272035251,0.0,7.782383605685893e-06,105.0,0,0.0,150.0,0.0,0.0
180,446,[],[0],0.0,[nan],0,[],[],0,9.491463903873399e-06,0.8000000018249918,81.38333283060295,0.0,9.491463903873399e-06,105.0,0,0.0,150.0,0.0,0.0
240,446,[],[0],0.0,[nan],0,[],[],0,1.0156378982646828e-05,0.8000000031467603,81.38333296506536,0.0,1.0156378982646828e-05,105.0,0,0.0,150.0,0.0,0.0
300,446,[],[0],0.0,[nan],0,[],[],0,1.0512948134905779e-05,0.800000004561124,81.3833331089474,0.0,1.0512948134905779e-05,105.0,0,0.0,150.0,0.0,0.0
360,446,[],[0],0.0,[nan],0,[],[],0,1.1051320577425708e-05,0.800000006025143,81.38333325788084,0.0,1.1051320577425708e-05,105.0,0,0.0,150.0,0.0,0.0
420,446,[],[0],0.0,[nan],0,[],[],0,1.120504715240758e-05,0.800000007564135,81.38333341444121,0.0,1.120504715240758e-05,105.0,0,0.0,150.0,0.0,0.0
480,446,[],[0],0.0,[nan],0,[],[],0,1.1164282192983077e-05,0.8000000091245348,81.38333357317939,0.0,1.1164282192983077e-05,105.0,0,0.0,150.0,0.0,0.0
540,446,[],[0],0.0,[nan],0,[],[],0,1.0946770795249937e-05,0.8000000106792577,81.38333373134004,0.0,1.0946770795249937e-05,105.0,0,0.0,150.0,0.0,0.0
600,446,[],[0],0.0,[nan],0,[],[],0,1.0970442024737798e-05,0.8000000122036902,81.3833338864193,0.0,1.0970442024737798e-05,105.0,0,0.0,150.0,0.0,0.0
660,446,[],[0],0.0,[nan],0,[],[],0,1.0896416865497158e-05,0.8000000137314193,81.38333404183389,0.0,1.0896416865497158e-05,105.0,0,0.0,150.0,0.0,0.0
720,446,[],[0],0.0,[nan],0,[],[],0,1.0101252688406175e-05,0.8000000152488396,81.3833341961998,0.0,1.0101252688406175e-05,105.0,0,0.0,150.0,0.0,0.0
780,446,[],[0],0.0,[nan],0,[],[],0,1.0041833765201075e-05,0.8000000166555264,81.38333433930087,0.0,1.0041833765201075e-05,105.0,0,0.0,150.0,0.0,0.0
840,446,[],[0],0.0,[nan],0,[],[],0,9.934581915702989e-06,0.8000000180539386,81.38333448156018,0.0,9.934581915702989e-06,105.0,0,0.0,150.0,0.0,0.0
900,446,[],[0],0.0,[nan],0,[],[],0,9.963204115556459e-06,0.8000000194374152,81.3833346223001,0.0,9.963204115556459e-06,105.0,0,0.0,150.0,0.0,0.0
960,446,[],[0],0.0,[nan],0,[],[],0,1.011033948013214e-05,0.8000000208248776,81.38333476344549,0.0,1.011033948013214e-05,105.0,0,0.0,150.0,0.0,0.0
1020,446,[],[0],0.0,[nan],0,[],[],0,9.970148626833303e-06,0.8000000222328298,81.3833349066753,0.0,9.970148626833303e-06,105.0,0,0.0,150.0,0.0,0.0
1080,446,[],[0],0.0,[nan],0,[],[],0,9.79416718040531e-06,0.8000000236212593,81.38333504791908,0.0,9.79416718040531e-06,105.0,0,0.0,150.0,0.0,0.0
1140,446,[],[0],0.0,[nan],0,[],[],0,9.758578069644224e-06,0.800000024985182,81.38333518666978,0.0,9.758578069644224e-06,105.0,0,0.0,150.0,0.0,0.0
