time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.1191127646209274e-06,0.8,84.15178930332013,0.0,1.1191127646209274e-06,944.9999999999999,0,0.0,0.0,0.0,0.0
120,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.7531023008350998e-06,0.800000000150719,84.15178931917423,0.0,1.7531023008350998e-06,944.9999999999999,0,0.0,1262.276838598556,0.0,0.0
180,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,2.246739890363267e-06,0.8000000003868221,84.15178934400984,0.0,2.246739890363267e-06,944.9999999999999,0,0.0,1262.2768371084192,0.0,0.0
240,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,2.629542310223064e-06,0.8000000006894069,84.15178937583866,0.0,2.629542310223064e-06,944.9999999999999,0,0.0,1262.2768351986902,0.0,0.0
300,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,2.9363538271801964e-06,0.8000000010435465,84.15178941309051,0.0,2.9363538271801964e-06,944.9999999999999,0,0.0,1262.276832963579,0.0,0.0
360,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,3.2172429191480773e-06,0.8000000014390066,84.15178945468885,0.0,3.2172429191480773e-06,944.9999999999999,0,0.0,1262.2768304676786,0.0,0.0
420,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,3.45585906717827e-06,0.800000001872296,84.15178950026646,0.0,3.45585906717827e-06,944.9999999999999,0,0.0,1262.2768277330222,0.0,0.0
480,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,3.6709074668542527e-06,0.8000000023377217,84.15178954922446,0.0,3.6709074668542527e-06,944.9999999999999,0,0.0,1262.276824795542,0.0,0.0
540,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,3.855578560533838e-06,0.8000000028321095,84.15178960122898,0.0,3.855578560533838e-06,944.9999999999999,0,0.0,1262.2768216752706,0.0,0.0
600,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.047885227129809e-06,0.8000000033513683,84.15178965584968,0.0,4.047885227129809e-06,944.9999999999999,0,0.0,1262.2768183980288,0.0,0.0
660,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.207393329976712e-06,0.8000000038965266,84.15178971319473,0.0,4.207393329976712e-06,944.9999999999999,0,0.0,1262.2768149573258,0.0,0.0
720,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.378172767911626e-06,0.8000000044631669,84.15178977279948,0.0,4.378172767911626e-06,944.9999999999999,0,0.0,1262.2768113810412,0.0,0.0
780,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.5151788480830566e-06,0.8000000050528072,84.15178983482359,0.0,4.5151788480830566e-06,944.9999999999999,0,0.0,1262.2768076595944,0.0,0.0
840,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.654365912829037e-06,0.8000000056608991,84.15178989878862,0.0,4.654365912829037e-06,944.9999999999999,0,0.0,1262.2768038216925,0.0,0.0
900,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.778052568580288e-06,0.8000000062877364,84.15178996472547,0.0,4.778052568580288e-06,944.9999999999999,0,0.0,1262.2767998654817,0.0,0.0
960,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,4.900188395306464e-06,0.8000000069312314,84.15179003241454,0.0,4.900188395306464e-06,944.9999999999999,0,0.0,1262.2767958041375,0.0,0.0
1020,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.0162697764139325e-06,0.8000000075911754,84.15179010183387,0.0,5.0162697764139325e-06,944.9999999999999,0,0.0,1262.2767916389776,0.0,0.0
1080,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.110330236920775e-06,0.8000000082667529,84.15179017289769,0.0,5.110330236920775e-06,944.9999999999999,0,0.0,1262.2767873751482,0.0,0.0
1140,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.213091343423562e-06,0.8000000089549982,84.15179024529404,0.0,5.213091343423562e-06,944.9999999999999,0,0.0,1262.2767830313674,0.0,0.0
1200,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.513897789609841e-06,0.8000000096570831,84.15179031914616,0.0,5.513897789609841e-06,944.9999999999999,0,0.0,1262.2767786002403,0.0,0.0
1260,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.5881023480382515e-06,0.8000000103996798,84.15179039725972,0.0,5.5881023480382515e-06,944.9999999999999,0,0.0,1262.2767739134267,0.0,0.0
1320,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.665054879558829e-06,0.8000000111522702,84.1517904764245,0.0,5.665054879558829e-06,944.9999999999999,0,0.0,1262.27676916354,0.0,0.0
1380,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.728824018193532e-06,0.8000000119152244,84.15179055667944,0.0,5.728824018193532e-06,944.9999999999999,0,0.0,1262.276764348243,0.0,0.0
1440,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.804063675057993e-06,0.8000000126867667,84.15179063783778,0.0,5.804063675057993e-06,944.9999999999999,0,0.0,1262.276759478743,0.0,0.0
1500,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.8623620255908256e-06,0.8000000134684422,84.15179072006201,0.0,5.8623620255908256e-06,944.9999999999999,0,0.0,1262.2767545452891,0.0,0.0
1560,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,5.946913352043342e-06,0.8000000142579691,84.15179080311214,0.0,5.946913352043342e-06,944.9999999999999,0,0.0,1262.2767495622816,0.0,0.0
1620,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.006274024044815e-06,0.8000000150588831,84.15179088736008,0.0,6.006274024044815e-06,944.9999999999999,0,0.0,1262.276744507405,0.0,0.0
1680,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.054077912721154e-06,0.8000000158677918,84.15179097244896,0.0,6.054077912721154e-06,944.9999999999999,0,0.0,1262.2767394020718,0.0,0.0
1740,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.097699128085721e-06,0.8000000166831385,84.15179105821507,0.0,6.097699128085721e-06,944.9999999999999,0,0.0,1262.2767342561056,0.0,0.0
1800,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.151708322648567e-06,0.80000001750436,84.15179114459914,0.0,6.151708322648567e-06,944.9999999999999,0,0.0,1262.276729073061,0.0,0.0
1860,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.195884738099535e-06,0.8000000183328553,84.15179123174835,0.0,6.195884738099535e-06,944.9999999999999,0,0.0,1262.2767238441088,0.0,0.0
1920,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.231893159887428e-06,0.8000000191673001,84.15179131952338,0.0,6.231893159887428e-06,944.9999999999999,0,0.0,1262.2767185776067,0.0,0.0
1980,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.265820905876378e-06,0.8000000200065944,84.15179140780853,0.0,6.265820905876378e-06,944.9999999999999,0,0.0,1262.276713280498,0.0,0.0
2040,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.290771424813387e-06,0.8000000208504582,84.15179149657433,0.0,6.290771424813387e-06,944.9999999999999,0,0.0,1262.2767079545497,0.0,0.0
2100,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.315356729421231e-06,0.8000000216976821,84.1517915856936,0.0,6.315356729421231e-06,944.9999999999999,0,0.0,1262.2767026073936,0.0,0.0
2160,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.333623942813808e-06,0.8000000225482171,84.15179167516115,0.0,6.333623942813808e-06,944.9999999999999,0,0.0,1262.2766972393408,0.0,0.0
2220,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.356774263841168e-06,0.8000000234012123,84.15179176488749,0.0,6.356774263841168e-06,944.9999999999999,0,0.0,1262.2766918557602,0.0,0.0
2280,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.371321236154437e-06,0.8000000242573253,84.15179185494179,0.0,6.371321236154437e-06,944.9999999999999,0,0.0,1262.2766864525022,0.0,0.0
2340,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.387263214267578e-06,0.8000000251153975,84.15179194520218,0.0,6.387263214267578e-06,944.9999999999999,0,0.0,1262.2766810368792,0.0,0.0
2400,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.404840161218558e-06,0.8000000259756166,84.1517920356884,0.0,6.404840161218558e-06,944.9999999999999,0,0.0,1262.2766756077056,0.0,0.0
2460,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.424415376734245e-06,0.800000026838203,84.15179212642364,0.0,6.424415376734245e-06,944.9999999999999,0,0.0,1262.276670163591,0.0,0.0
2520,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.435997010844088e-06,0.8000000277034258,84.1517922174362,0.0,6.435997010844088e-06,944.9999999999999,0,0.0,1262.276664702838,0.0,0.0
2580,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.45460654770452e-06,0.8000000285702084,84.15179230861283,0.0,6.45460654770452e-06,944.9999999999999,0,0.0,1262.27665923224,0.0,0.0
2640,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.459252559508878e-06,0.8000000294394972,84.15179240005308,0.0,6.459252559508878e-06,944.9999999999999,0,0.0,1262.2766537458247,0.0,0.0
2700,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.458539049017964e-06,0.8000000303094117,84.15179249155916,0.0,6.458539049017964e-06,944.9999999999999,0,0.0,1262.2766482554598,0.0,0.0
2760,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.454176845324079e-06,0.80000003117923,84.15179258305513,0.0,6.454176845324079e-06,944.9999999999999,0,0.0,1262.276642765702,0.0,0.0
2820,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.455835556166246e-06,0.800000032048461,84.1517926744893,0.0,6.455835556166246e-06,944.9999999999999,0,0.0,1262.2766372796516,0.0,0.0
2880,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.450392461102294e-06,0.8000000329179152,84.15179276594696,0.0,6.450392461102294e-06,944.9999999999999,0,0.0,1262.276631792192,0.0,0.0
2940,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.453150763486571e-06,0.8000000337866364,84.15179285732752,0.0,6.453150763486571e-06,944.9999999999999,0,0.0,1262.2766263093583,0.0,0.0
3000,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.477072668407533e-06,0.8000000346557292,84.15179294874716,0.0,6.477072668407533e-06,944.9999999999999,0,0.0,1262.2766208241803,0.0,0.0
3060,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.473842348830806e-06,0.8000000355280437,84.15179304050568,0.0,6.473842348830806e-06,944.9999999999999,0,0.0,1262.276615318669,0.0,0.0
3120,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.465965259272555e-06,0.800000036399923,84.15179313221844,0.0,6.465965259272555e-06,944.9999999999999,0,0.0,1262.2766098159032,0.0,0.0
3180,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.454090950525017e-06,0.8000000372707416,84.15179322381962,0.0,6.454090950525017e-06,944.9999999999999,0,0.0,1262.2766043198324,0.0,0.0
3240,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.476859464201607e-06,0.8000000381399609,84.15179331525258,0.0,6.476859464201607e-06,944.9999999999999,0,0.0,1262.2765988338551,0.0,0.0
3300,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.460583655881442e-06,0.8000000390122467,84.15179340700809,0.0,6.460583655881442e-06,944.9999999999999,0,0.0,1262.2765933285245,0.0,0.0
3360,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.443723543606614e-06,0.8000000398823405,84.15179349853302,0.0,6.443723543606614e-06,944.9999999999999,0,0.0,1262.2765878370283,0.0,0.0
3420,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.43323392014579e-06,0.8000000407501636,84.1517935898191,0.0,6.43323392014579e-06,944.9999999999999,0,0.0,1262.2765823598634,0.0,0.0
3480,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.416414209817686e-06,0.800000041616574,84.15179368095659,0.0,6.416414209817686e-06,944.9999999999999,0,0.0,1262.2765768916145,0.0,0.0
3540,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.390503036787465e-06,0.8000000424807192,84.1517937718558,0.0,6.390503036787465e-06,944.9999999999999,0,0.0,1262.2765714376621,0.0,0.0
3600,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.364891972955204e-06,0.8000000433413748,84.15179386238792,0.0,6.364891972955204e-06,944.9999999999999,0,0.0,1262.2765660057346,0.0,0.0
3660,85,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.346696430927405e-06,0.8000000441985811,84.15179395255723,0.0,6.346696430927405e-06,944.9999999999999,0,0.0,1262.276560595576,0.0,0.0
