time,VehicleId,ChargingStationId,QueueOrBay,ChargingPower,possiblePower,ChargingDesire,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,EnergyLag,TimeLag
4440,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.0542857142857143,5140.0,0.0,61.5,0.0,-3.1666666666666665,0.0
4500,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.059375,5140.0,5.0,61.5,0.059556492330652404,-3.166666666666666,0.0
4560,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.0655172413793104,5140.0,10.0,61.5,0.11911298466130481,-3.166666666666666,0.0
4620,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.073076923076923,5140.0,15.0,61.5,0.17866947699195723,-3.1666666666666643,0.0
4680,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.0826086956521739,5140.0,20.0,61.5,0.23822596932260962,-3.1666666666666643,0.0
4740,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.095,5140.0,25.0,61.5,0.29778246165326205,-3.1666666666666643,0.0
4800,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.111764705882353,5140.0,30.0,61.5,0.35733895398391446,-3.1666666666666643,0.0
4860,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.1357142857142857,5140.0,35.0,61.5,0.4168954463145669,-3.1666666666666643,0.0
4920,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.1727272727272728,5140.0,40.0,61.5,0.47645193864521923,-3.1666666666666643,0.0
4980,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.2375,5140.0,45.0,61.5,0.5360084309758717,-3.1666666666666643,0.0
5040,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.38,5140.0,50.0,61.5,0.5955649233065241,-3.1666666666666643,0.0
5100,rideHailVehicle-954518@GlobalRHM,435,Bay,300.0,300.0,1.95,5140.0,55.0,61.5,0.6551214156371765,-3.1666666666666643,0.0
5160,rideHailVehicle-954518@GlobalRHM,435,Bay,90.0,90.0,inf,5140.0,60.0,61.5,0.7146779079678289,-1.5,20.0
5220,rideHailVehicle-954518@GlobalRHM,435,Bay,0.0,0.0,inf,5140.0,61.5,61.5,0.7325448556670247,0.0,80.0
34860,rideHailVehicle-2341718@GlobalRHM,435,Bay,299.9999998149384,400.0,1.018413597733711,35566.0,0.0,59.916666666666664,0.0,-1.0833333333333333,0.0
34920,rideHailVehicle-2341718@GlobalRHM,435,Bay,299.9999998113291,400.0,1.0201238390665825,35566.0,4.99999999691564,59.916666666666664,0.059556492293913674,-1.0833333364176934,0.0
