time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
2820,ArrivalEvent,669,rideHailVehicle-2153270@GlobalRHM,,1.030791788856305,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,2799,3502.0,0.0,58.583333333333336,0.0,83.95390333333333,400.0,
2820,ReparkEvent,669,rideHailVehicle-2153270@GlobalRHM,Bay,1.030791788856305,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,2799,3502.0,0.0,58.583333333333336,0.0,83.95390333333333,400.0,300.0
3360,ArrivalEvent,669,rideHailVehicle-1907871@GlobalRHM,,1.0300632911392407,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,3341,3992.0,0.0,54.25000000000001,0.0,83.95390333333333,400.0,
3360,ReparkEvent,669,rideHailVehicle-1907871@GlobalRHM,Bay,1.0300632911392407,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,3341,3992.0,0.0,54.25000000000001,0.0,83.95390333333333,400.0,300.0
3540,ReleaseEvent,669,rideHailVehicle-2153270@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,2799,3502.0,58.583333333333336,58.583333333333336,0.697803568474144,83.95390333333333,400.0,
3540,ArrivalEvent,669,rideHailVehicle-3415464@GlobalRHM,,1.029532403609516,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,3504,4759.0,0.0,52.291666666666664,0.0,83.95390333333333,150.0,
3540,ReparkEvent,669,rideHailVehicle-3415464@GlobalRHM,Bay,1.029532403609516,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,3504,4759.0,0.0,52.291666666666664,0.0,83.95390333333333,150.0,300.0
4140,ReleaseEvent,669,rideHailVehicle-1907871@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,3341,3992.0,54.25000000000001,54.25000000000001,0.6461879417875787,83.95390333333333,400.0,
4320,ArrivalEvent,669,rideHailVehicle-4874690@GlobalRHM,,1.004231311706629,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,4317,5029.0,0.0,59.333333333333336,0.0,83.95390333333333,400.0,
4320,ReparkEvent,669,rideHailVehicle-4874690@GlobalRHM,Bay,1.004231311706629,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,4317,5029.0,0.0,59.333333333333336,0.0,83.95390333333333,400.0,300.0
5040,ReleaseEvent,669,rideHailVehicle-3415464@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,3504,4759.0,52.291666666666664,52.291666666666664,0.622861648958073,83.95390333333333,150.0,
5880,ArrivalEvent,669,rideHailVehicle-7295796@GlobalRHM,,1.0172955974842768,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,5869,6516.0,0.0,53.916666666666664,0.0,83.95390333333333,400.0,
5880,ReparkEvent,669,rideHailVehicle-7295796@GlobalRHM,Bay,1.0172955974842768,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,5869,6516.0,0.0,53.916666666666664,0.0,83.95390333333333,400.0,300.0
6480,ReleaseEvent,669,rideHailVehicle-4874690@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,4317,5029.0,59.333333333333336,59.333333333333336,0.7067370423237419,83.95390333333333,400.0,
