,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost",E_Shift,P_Shift
0,60.0,60,0.012166176977262431,0.012166177053586203,27.404614485766967,0.0,0.012166218641938446,4.158833765993674e-08,27.500462443343196,-4.220664386507369e-13,7.630919557006557e-11
1,120.0,120,0.012154197484986019,0.012154197536969913,27.404786839840014,0.0,0.012154239125541621,4.1588557111256345e-08,0.06575342465753424,6.798720544103409e-16,5.1969306000754346e-11
2,180.0,180,0.012142264785380323,0.012142264836945754,27.404959024203247,0.0,0.012142306425719462,4.158875909432724e-08,0.04323985936321764,8.806092683502147e-15,5.1550827215776304e-11
3,240.0,240,0.012130371696178779,0.012130371747787078,27.405131039519894,0.0,0.012130413336777281,4.158897557838409e-08,0.023148148148148147,8.956494430514128e-15,5.1593680350883396e-11
4,300.0,300,0.012118521157339477,0.012118521208998513,27.405302886351116,0.0,0.012118562798204927,4.1589191774713473e-08,0.009341992564003648,8.968556705772347e-15,5.164440270357959e-11
5,360.0,360,0.012106713690552785,0.01210671374226252,27.40547456529971,0.0,0.012106755331681667,4.1589404492402175e-08,0.12,8.975827625250592e-15,5.169508709270711e-11
6,420.0,420,0.012094949038242885,0.012094949090003292,27.405646076975852,0.0,0.01209499067963208,4.1589614118188585e-08,1000000.0,8.979454692340193e-15,5.1745742762690226e-11
7,480.0,480,0.012083226852801872,0.012083226904612892,27.405817421986093,0.0,0.012083268494449101,4.158982152730864e-08,0.0,8.981226611379104e-15,5.1796341969884874e-11
8,540.0,540,0.012071546837369678,0.012071546889231228,27.40598860093204,0.0,0.012071588479273358,4.1590027433663104e-08,0.0,8.982400881823878e-15,5.18468589019844e-11
9,600.0,600,0.012059908760624625,0.012059908812536607,27.406159614411106,0.0,0.012059950402783615,4.159023229517109e-08,0.0,8.983498069613688e-15,5.1897275760186654e-11
10,660.0,660,0.012048312439609557,0.01204831249157188,27.40633046301742,0.0,0.012048354082022981,4.1590436375712525e-08,0.0,8.984619491177873e-15,5.1947604632698235e-11
11,720.0,720,0.012036757720332985,0.012036757772345554,27.40650114734252,0.0,0.012036799363000119,4.159063982344311e-08,0.0,8.985845334988378e-15,5.1997836053259005e-11
12,780.0,780,0.012025244464468504,0.012025244516531228,27.40667166797577,0.0,0.012025286107388709,4.159084272503702e-08,0.0,8.987115695646507e-15,5.204797561772833e-11
13,840.0,840,0.012013772541877583,0.012013772593990389,27.40684202550456,0.0,0.012013814185050294,4.159104513585555e-08,0.0,8.988342189004789e-15,5.209804305679207e-11
14,900.0,900,0.012002341826822503,0.01200234187898529,27.407012220514453,0.0,0.012002383470247168,4.159124709479263e-08,0.0,8.989717316452986e-15,5.214800962025056e-11
15,960.0,960,0.011990952196195455,0.011990952248408154,27.407182253589216,0.0,0.011990993839871582,4.159144863102732e-08,0.0,8.990993862401456e-15,5.219790739266564e-11
16,1020.0,1020,0.011979603528777534,0.01197960358104005,27.407352125310883,0.0,0.011979645172704627,4.159164976699011e-08,0.0,8.99239199286885e-15,5.2247709789865406e-11
