,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c"
0,60.0,60,47.884773681085136,47.88477368108512,110.20414717297972,0.0,47.88477450306942,8.219843164685096e-07,387.257218354333
1,120.0,120,47.88477368125276,47.88477368125274,110.88251479807249,0.0,47.88477450323706,8.219843389665421e-07,0.39452054794520547
2,180.0,180,47.88477368142792,47.88477368142791,111.56088242316764,0.0,47.88477450341219,8.219842937066449e-07,0.04323985936321764
3,240.0,240,47.88477368161062,47.884773681610596,112.23925004826526,0.0,47.88477450359477,8.219841808924009e-07,0.023148148148148147
4,300.0,300,47.8847736818008,47.884773681800795,112.91761767336548,0.0,47.88477450378478,8.219840007108986e-07,0.009341992564003648
5,360.0,360,47.88477368199847,47.88477368199846,113.59598529846835,0.0,47.8847745039822,8.219837533325133e-07,0.12
6,420.0,420,47.884773682203594,47.88477368220358,114.27435292357401,0.0,47.88477450418701,8.219834389116294e-07,0.0
7,480.0,480,47.884773682416146,47.88477368241613,114.95272054868259,0.0,47.884774504399175,8.219830575866064e-07,0.0
8,540.0,540,47.88477368263611,47.884773682636094,115.63108817379417,0.0,47.88477450461869,8.21982609480239e-07,0.0
9,600.0,600,47.88477368286346,47.88477368286345,116.30945579890887,0.0,47.884774504845524,8.219820946997676e-07,0.0
10,660.0,660,47.88477368309818,47.88477368309816,116.98782342402681,0.0,47.88477450507967,8.219815133373588e-07,0.0
11,720.0,720,47.88477368334025,47.884773683340235,117.66619104914807,0.0,47.88477450532109,8.219808654701285e-07,0.0
12,780.0,780,47.88477368358965,47.884773683589636,118.34455867427278,0.0,47.88477450556978,8.21980151160545e-07,0.0
13,840.0,840,47.88477368384636,47.884773683846355,119.02292629940098,0.0,47.88477450582571,8.219793704564953e-07,0.0
14,900.0,900,47.88477368411038,47.88477368411036,119.70129392453285,0.0,47.884774506088874,8.219785233916568e-07,0.0
15,960.0,960,47.88477368438166,47.88477368438165,120.37966154966847,0.0,47.88477450635924,8.219776099856279e-07,0.0
16,1020.0,1020,47.88477368466021,47.884773684660196,121.05802917480791,0.0,47.884774506636816,8.219766302441473e-07,0.0
17,1080.0,1080,47.884773684946005,47.88477368494599,121.73639679995138,0.0,47.88477450692156,8.219755841593887e-07,0.0
18,1140.0,1140,47.884773685239026,47.88477368523902,122.41476442509888,0.0,47.88477450721348,8.219744717099827e-07,0.0
19,1200.0,1200,47.884773685539265,47.88477368553926,123.09313205025046,0.0,47.88477450751254,8.219732928613994e-07,0.0
20,1260.0,1260,47.88477368584672,47.884773685846696,123.77149967540633,0.0,47.88477450781873,8.219720475662e-07,0.0
21,1320.0,1320,47.884773686161346,47.88477368616133,124.4498673005666,0.0,47.88477450813206,8.219707357640147e-07,0.0
22,1380.0,1380,47.88477368648315,47.884773686483136,125.12823492573126,0.0,47.88477450845248,8.219693573820346e-07,0.0
23,1440.0,1440,47.88477368681212,47.8847736868121,125.80660255090056,0.0,47.884774508780005,8.2196791233499e-07,0.0
24,1500.0,1500,47.88477368714824,47.884773687148225,126.48497017607448,0.0,47.884774509114614,8.219664005255765e-07,0.0
25,1560.0,1560,47.884777062555656,-252.11522293744432,127.1633378012532,300.0,8.209058693299376e-07,252.11522375835023,0.0
26,1620.0,1620,47.88477706256228,-252.11522293743772,122.96141741690919,300.0,8.209052972305283e-07,252.11522375834298,0.0
27,1680.0,1680,47.884777062566684,-252.11522293743332,118.75949703256532,300.0,8.209049775402993e-07,252.11522375833832,0.0
28,1740.0,1740,47.884777062568894,-252.1152229374311,114.55757664822146,300.0,8.209049037055581e-07,252.11522375833601,0.0
29,1800.0,1800,47.88477706256894,-252.115222937431,110.35565626387773,300.0,8.209050706433594e-07,252.11522375833613,0.0
30,1860.0,1860,47.88477706256685,-252.11522293743312,106.15373587953398,300.0,8.209054746445402e-07,252.1152237583386,0.0
31,1920.0,1920,47.8847770625626,-252.11522293743738,101.95181549519017,300.0,8.209061133009102e-07,252.1152237583435,0.0
32,1980.0,1980,47.88477706255617,-252.1152229374438,97.74989511084634,300.0,8.209069854562068e-07,252.11522375835082,0.0
33,2040.0,2040,47.88477706254751,-252.11522293745247,93.54797472650237,300.0,8.209080911796647e-07,252.1152237583606,0.0
34,2100.0,2100,47.884777062536585,-252.1152229374634,89.34605434215821,300.0,8.209094317615228e-07,252.11522375837285,0.0
35,2160.0,2160,47.884777062523305,-252.1152229374767,85.14413395781393,300.0,8.209110097343402e-07,252.11522375838769,0.0
36,2220.0,2220,47.884777061658276,-182.11522293834182,80.94221357346939,230.0000000000001,8.213377101474073e-07,182.11522375967957,0.0
37,2280.0,2280,47.88477705992657,-102.11522294007345,77.90695985577604,150.0,8.218950856859471e-07,102.11522376196855,0.0
38,2340.0,2340,47.884777059908245,-102.11522294009175,76.20503947138582,150.0,8.218948524270896e-07,102.11522376198663,0.0
39,2400.0,2400,47.884777059888876,-102.11522294011114,74.50311908699527,150.0,8.218945929206588e-07,102.11522376200575,0.0
