,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,1.1464747794003871e-08,1.1464747516259447e-08,1.085778263266847e-06,0.0,1.4698065761493296e-08,3.23331852107762e-09,1.6534337330359593e-06
1,120.0,120,1.146340655237229e-08,1.1463406274486129e-08,1.0859325634729376e-06,0.0,1.4697694092243902e-08,3.234288093743539e-09,0.06575342465753424
2,180.0,180,1.1462075036846573e-08,1.1462074758819549e-08,1.0860868422318407e-06,0.0,1.4697327169339028e-08,3.2352526866461447e-09,0.04323985936321764
3,240.0,240,1.1460753118338654e-08,1.1460752840171935e-08,1.0862410996939531e-06,0.0,1.4696964884334668e-08,3.2362123204303684e-09,0.023148148148148147
4,300.0,300,1.1459440669657581e-08,1.1459440391350439e-08,1.0863953360078193e-06,0.0,1.4696607130465469e-08,3.237167015521409e-09,0.009341992564003648
5,360.0,360,1.1458137565471082e-08,1.1458137287025708e-08,1.0865495513200389e-06,0.0,1.4696253802603676e-08,3.2381167921228713e-09,0.12
6,420.0,420,1.1456843682284815e-08,1.1456843403701939e-08,1.0867037457753596e-06,0.0,1.4695904797242033e-08,3.2390616702234124e-09,0.0
7,480.0,480,1.1455558898407148e-08,1.1455558619687795e-08,1.0868579195168649e-06,0.0,1.4695560012464851e-08,3.240001669597292e-09,0.0
8,540.0,540,1.145428309392389e-08,1.1454282815068058e-08,1.0870120726857487e-06,0.0,1.46952193479201e-08,3.240936809808134e-09,0.0
9,600.0,600,1.1453016150667744e-08,1.1453015871677187e-08,1.0871662054215036e-06,0.0,1.4694882704796318e-08,3.2418671102106434e-09,0.0
10,660.0,660,1.1451757952193905e-08,1.1451757673068767e-08,1.0873203178619378e-06,0.0,1.4694549985794855e-08,3.242792589952543e-09,0.0
11,720.0,720,1.1450508383748204e-08,1.1450508104489658e-08,1.0874744101430275e-06,0.0,1.4694221095108236e-08,3.2437132679784434e-09,0.0
12,780.0,780,1.1449267332246514e-08,1.1449267052855873e-08,1.0876284823992335e-06,0.0,1.4693895938395184e-08,3.244629163032441e-09,0.0
13,840.0,840,1.1448034686243175e-08,1.1448034406720146e-08,1.0877825347632586e-06,0.0,1.4693574422753875e-08,3.2455402936581506e-09,0.0
14,900.0,900,1.1446810335908935e-08,1.144681005625498e-08,1.0879365673662528e-06,0.0,1.4693256456704113e-08,3.246446678204186e-09,0.0
15,960.0,960,1.144559417300553e-08,1.144559389322138e-08,1.088090580337702e-06,0.0,1.4692941950158685e-08,3.247348334823504e-09,0.0
16,1020.0,1020,1.1444386090858788e-08,1.1444385810945466e-08,1.0882445738055582e-06,0.0,1.4692630814408903e-08,3.2482452814783346e-09,0.0
17,1080.0,1080,1.1443185984338028e-08,1.1443185704296265e-08,1.0883985478961835e-06,0.0,1.4692322962092887e-08,3.2491375359407646e-09,0.0
18,1140.0,1140,1.1441993749826553e-08,1.1441993469657078e-08,1.0885525027344247e-06,0.0,1.4692018307180668e-08,3.250025115795078e-09,0.0
19,1200.0,1200,1.144080928520556e-08,1.1440809004909398e-08,1.0887064384436146e-06,0.0,1.4691716764950949e-08,3.2509080384408963e-09,0.0
20,1260.0,1260,1.143963248982566e-08,1.143963220940354e-08,1.0888603551456259e-06,0.0,1.4691418251972256e-08,3.2517863210942373e-09,0.0
21,1320.0,1320,1.1438463264486124e-08,1.143846298393863e-08,1.089014252960817e-06,0.0,1.46911226860781e-08,3.2526599807903286e-09,0.0
22,1380.0,1380,1.1437301511415007e-08,1.1437301230743016e-08,1.089168132008106e-06,0.0,1.4690829986352657e-08,3.2535290343853258e-09,0.0
23,1440.0,1440,1.1436147134243138e-08,1.1436146853447381e-08,1.089321992404952e-06,0.0,1.4690540073106652e-08,3.2543934985585384e-09,0.0
24,1500.0,1500,1.1435000037985427e-08,1.1434999757067367e-08,1.0894758342675054e-06,0.0,1.4690252867859979e-08,3.2552533898148053e-09,0.0
25,1560.0,1560,1.1433860129021127e-08,1.1433859847980908e-08,1.0896296577104381e-06,0.0,1.468996829332182e-08,3.2561087244853e-09,0.0
26,1620.0,1620,1.1432727315068703e-08,1.1432727033907493e-08,1.0897834628470944e-06,0.0,1.4689686273373114e-08,3.2569595187313277e-09,0.0
27,1680.0,1680,1.1431601505172828e-08,1.1431601223890921e-08,1.0899372497894722e-06,0.0,1.468940673304888e-08,3.2578057885444355e-09,0.0
28,1740.0,1740,1.1430482609676042e-08,1.1430482328274314e-08,1.0900910186482226e-06,0.0,1.468912959851863e-08,3.2586475497495543e-09,0.0
29,1800.0,1800,1.1429370540205587e-08,1.1429370258685063e-08,1.0902447695326872e-06,0.0,1.4688854797066793e-08,3.2594848180064235e-09,0.0
30,1860.0,1860,1.1428265209652524e-08,1.1428264928013934e-08,1.0903985025508988e-06,0.0,1.468858225708219e-08,3.2603176088111984e-09,0.0
31,1920.0,1920,1.1427166532151857e-08,1.1427166250396368e-08,1.090552217809674e-06,0.0,1.4688311908035243e-08,3.2611459374986424e-09,0.0
32,1980.0,1980,1.1426074423064993e-08,1.1426074141193045e-08,1.0907059154145762e-06,0.0,1.4688043680460147e-08,3.26196981924428e-09,0.0
33,2040.0,2040,1.1424988798961191e-08,1.1424988516974096e-08,1.090859595469879e-06,0.0,1.4687777505947272e-08,3.2627892690650947e-09,0.0
34,2100.0,2100,1.1423909577601482e-08,1.142390929549983e-08,1.091013258078583e-06,0.0,1.4687513317115104e-08,3.2636043018222296e-09,0.0
35,2160.0,2160,1.1422836677917346e-08,1.1422836395701425e-08,1.0911669033425866e-06,0.0,1.468725104760338e-08,3.264414932222704e-09,0.0
36,2220.0,2220,1.142177001999667e-08,1.1421769737667943e-08,1.0913205313626649e-06,0.0,1.4686990632053366e-08,3.2652211748202197e-09,0.0
37,2280.0,2280,1.1420709525066226e-08,1.1420709242624837e-08,1.091474142238247e-06,0.0,1.4686732006094693e-08,3.2660230440171304e-09,0.0
38,2340.0,2340,1.1419655115473543e-08,1.1419654832920663e-08,1.0916277360677138e-06,0.0,1.4686475106329446e-08,3.266820554067842e-09,0.0
39,2400.0,2400,1.1418606714672445e-08,1.141860643200895e-08,1.0917813129482875e-06,0.0,1.4686219870316224e-08,3.267613719076838e-09,0.0
40,2460.0,2460,1.1417564247208584e-08,1.1417563964435351e-08,1.091934872976105e-06,0.0,1.4685966236559187e-08,3.2684025530041595e-09,0.0
41,2520.0,2520,1.1416527638697376e-08,1.1416527355814552e-08,1.0920884162461251e-06,0.0,1.4685714144489494e-08,3.2691870696645294e-09,0.0
42,2580.0,2580,1.1415496815813481e-08,1.1415496532822232e-08,1.0922419428522962e-06,0.0,1.4685463534454348e-08,3.2699672827296893e-09,0.0
43,2640.0,2640,1.141447170627677e-08,1.141447142317812e-08,1.092395452887482e-06,0.0,1.4685214347701657e-08,3.2707432057290567e-09,0.0
44,2700.0,2700,1.1413452238833335e-08,1.1413451955627871e-08,1.0925489464434247e-06,0.0,1.4684966526368769e-08,3.2715148520535622e-09,0.0
45,2760.0,2760,1.1412438343241463e-08,1.1412438059929767e-08,1.0927024236108742e-06,0.0,1.4684720013464658e-08,3.2722822349542246e-09,0.0
46,2820.0,2820,1.1411429950262126e-08,1.1411429666844785e-08,1.0928558844795333e-06,0.0,1.468447475286641e-08,3.2730453675458017e-09,0.0
47,2880.0,2880,1.1410426991635473e-08,1.1410426708114385e-08,1.093009329138095e-06,0.0,1.4684230689292048e-08,3.273804262807158e-09,0.0
48,2940.0,2940,1.1409429400076138e-08,1.1409429116451303e-08,1.0931627576743173e-06,0.0,1.4683987768300677e-08,3.2745589335824343e-09,0.0
49,3000.0,3000,1.1408437109254837e-08,1.1408436825526693e-08,1.0933161701748915e-06,0.0,1.4683745936274657e-08,3.2753093925837478e-09,0.0
50,3060.0,3060,1.1407450053785507e-08,1.1407449769954931e-08,1.0934695667254993e-06,0.0,1.4683505140407618e-08,3.2760556523911213e-09,0.0
51,3120.0,3120,1.1406468169210551e-08,1.1406467885279002e-08,1.0936229474109432e-06,0.0,1.4683265328694675e-08,3.276797725455333e-09,0.0
52,3180.0,3180,1.1405491391992645e-08,1.1405491107959982e-08,1.0937763123151842e-06,0.0,1.4683026449917081e-08,3.2775356240973306e-09,0.0
53,3240.0,3240,1.1404519659493858e-08,1.1404519375361685e-08,1.0939296615209487e-06,0.0,1.4682788453632879e-08,3.2782693605118843e-09,0.0
54,3300.0,3300,1.1403552909973008e-08,1.1403552625741909e-08,1.0940829951103647e-06,0.0,1.4682551290169007e-08,3.278998946766639e-09,0.0
55,3360.0,3360,1.1402591082563896e-08,1.1402590798234603e-08,1.0942363131644188e-06,0.0,1.4682314910600988e-08,3.279724394804961e-09,0.0
56,3420.0,3420,1.1401634117268731e-08,1.1401633832841683e-08,1.0943896157633503e-06,0.0,1.4682079266752642e-08,3.2804457164464885e-09,0.0
57,3480.0,3480,1.1400681954945416e-08,1.1400681670421489e-08,1.0945429029865374e-06,0.0,1.4681844311178547e-08,3.281162923389504e-09,0.0
58,3540.0,3540,1.1399734537293225e-08,1.1399734252673441e-08,1.0946961749122737e-06,0.0,1.4681609997153958e-08,3.2818760272090725e-09,0.0
59,3600.0,3600,1.1398791806843604e-08,1.1398791522128987e-08,1.0948494316182546e-06,0.0,1.4681376278667495e-08,3.2825850393626666e-09,0.0
60,3660.0,3660,1.1397853706949644e-08,1.139785342214063e-08,1.09500267318124e-06,0.0,1.4681143110410053e-08,3.283289971188121e-09,0.0
61,3720.0,3720,1.139692018177001e-08,1.1396919896866893e-08,1.0951558996771106e-06,0.0,1.4680910447760612e-08,3.2839908339060446e-09,0.0
62,3780.0,3780,1.1395991176264119e-08,1.1395990891268652e-08,1.0953091111809618e-06,0.0,1.4680678246783467e-08,3.284687638620585e-09,0.0
63,3840.0,3840,1.1395066636176359e-08,1.1395066351088251e-08,1.0954623077671034e-06,0.0,1.468044646421157e-08,3.285380396321111e-09,0.0
64,3900.0,3900,1.1394146508028638e-08,1.1394146222849203e-08,1.0956154895090036e-06,0.0,1.468021505744215e-08,3.2860691178826147e-09,0.0
65,3960.0,3960,1.1393230739108395e-08,1.1393230453837927e-08,1.0957686564793634e-06,0.0,1.4679983984525017e-08,3.2867538140672076e-09,0.0
66,4020.0,4020,1.1392319277456775e-08,1.1392318992097172e-08,1.0959218087501738e-06,0.0,1.4679753204151898e-08,3.2874344955255107e-09,0.0
67,4080.0,4080,1.1391412071863362e-08,1.1391411786414331e-08,1.096074946392583e-06,0.0,1.4679522675652633e-08,3.2881111727976747e-09,0.0
68,4140.0,4140,1.1390509071851125e-08,1.1390508786313546e-08,1.0962280694768984e-06,0.0,1.4679292358978968e-08,3.2887838563137115e-09,0.0
69,4200.0,4200,1.138961022766766e-08,1.1389609942042407e-08,1.0963811780729786e-06,0.0,1.4679062214701911e-08,3.28945255639532e-09,0.0
70,4260.0,4260,1.1388715490278316e-08,1.1388715204566703e-08,1.096534272249653e-06,0.0,1.4678832204000487e-08,3.2901172832566155e-09,0.0
71,4320.0,4320,1.138782481135421e-08,1.1387824525556239e-08,1.0966873520752272e-06,0.0,1.4678602288653116e-08,3.290778047005373e-09,0.0
72,4380.0,4380,1.1386938143262009e-08,1.1386937857378996e-08,1.096840417617166e-06,0.0,1.4678372431028847e-08,3.2914348576438664e-09,0.0
73,4440.0,4440,1.1386055439058952e-08,1.1386055153091186e-08,1.0969934689422596e-06,0.0,1.4678142594081948e-08,3.2920877250698195e-09,0.0
74,4500.0,4500,1.138517665247897e-08,1.1385176366426454e-08,1.097146506116701e-06,0.0,1.4677912741340657e-08,3.2927366590777573e-09,0.0
75,4560.0,4560,1.1384301737923925e-08,1.1384301451788848e-08,1.0972995292058965e-06,0.0,1.4677682836902215e-08,3.293381669359224e-09,0.0
76,4620.0,4620,1.1383430650461554e-08,1.1383430364244357e-08,1.0974525382746547e-06,0.0,1.467745284542015e-08,3.2940227655045376e-09,0.0
77,4680.0,4680,1.1382563345810137e-08,1.1382563059510966e-08,1.0976055333870546e-06,0.0,1.4677222732104426e-08,3.2946599570035578e-09,0.0
78,4740.0,4740,1.1381699780327823e-08,1.1381699493948285e-08,1.0977585146066134e-06,0.0,1.4676992462702589e-08,3.2952932532457933e-09,0.0
79,4800.0,4800,1.1380839911014823e-08,1.1380839624555208e-08,1.0979114819961012e-06,0.0,1.467676200350635e-08,3.2959226635226688e-09,0.0
80,4860.0,4860,1.1379983695496168e-08,1.1379983408957355e-08,1.0980644356177263e-06,0.0,1.4676531321333897e-08,3.2965481970277428e-09,0.0
81,4920.0,4920,1.1379131092013819e-08,1.1379130805395955e-08,1.0982173755330424e-06,0.0,1.4676300383523762e-08,3.2971698628574763e-09,0.0
82,4980.0,4980,1.1378282059425353e-08,1.1378281772729751e-08,1.0983703018030238e-06,0.0,1.467606915793394e-08,3.297787670012071e-09,0.0
83,5040.0,5040,1.1377436557188325e-08,1.137743627041557e-08,1.0985232144880084e-06,0.0,1.4675837612927286e-08,3.298401627396712e-09,0.0
84,5100.0,5100,1.1376594545360561e-08,1.1376594258511821e-08,1.0986761136477359e-06,0.0,1.4675605717372815e-08,3.299011743822411e-09,0.0
85,5160.0,5160,1.1375755984584378e-08,1.1375755697659364e-08,1.0988289993414034e-06,0.0,1.4675373440628326e-08,3.299618028006366e-09,0.0
86,5220.0,5220,1.137492083608366e-08,1.1374920549083978e-08,1.098981871627535e-06,0.0,1.4675140752544932e-08,3.3002204885733173e-09,0.0
87,5280.0,5280,1.1374089061656412e-08,1.1374088774582937e-08,1.0991347305641866e-06,0.0,1.4674907623452874e-08,3.30081913405613e-09,0.0
