,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
729,43800.0,43800,0.3174891930779946,0.3174891930779964,0.9766461321958405,0.0,0.31748927871216276,8.563416456793237e-08,0.0
730,43860.0,43860,0.3165072726987819,0.3165072726987837,0.9811438955506123,0.0,0.3165073583338392,8.563505370655488e-08,0.0
731,43920.0,43920,0.3155284345278116,0.3155284345278134,0.9856277483666759,0.0,0.3155285201637468,8.563593165617976e-08,0.0
732,43980.0,43980,0.31455347600515726,0.31455347600515904,0.990097734308653,0.0,0.31455356164196097,8.56368001446971e-08,0.0
733,44040.0,44040,0.31358311559519153,0.3135831155951933,0.9945539083382161,0.0,0.31358320123285593,8.563766077152856e-08,0.0
734,44100.0,44100,0.31261799919242733,0.3126179991924291,0.998996335595307,0.0,0.312618084830946,8.563851501574432e-08,0.0
735,44160.0,44160,0.3116587060115124,0.3116587060115143,1.003425090370022,0.0,0.31165879165088034,8.56393642437569e-08,0.0
736,44220.0,44220,0.31070575402129036,0.31070575402129214,1.007840255158009,0.0,0.31070583966150367,8.564020971648914e-08,0.0
737,44280.0,44280,0.30975960495033156,0.3097596049503334,1.012241919792792,0.0,0.3097596905913878,8.564105259607028e-08,0.0
738,44340.0,44340,0.3088206688979444,0.30882066889794624,1.0166301806490774,0.0,0.3088207545398419,8.564189395216693e-08,0.0
739,44400.0,44400,0.3078893085802676,0.3078893085802694,1.021005139911285,0.0,0.307889394223006,8.564273476788052e-08,0.0
740,44460.0,44460,0.3069658432487261,0.30696584324872794,1.0253669049023217,0.0,0.30696592889230573,8.564357594531773e-08,0.0
741,44520.0,44520,0.30605055228963035,0.30605055228963224,1.0297155874678259,0.0,0.30605063793405235,8.564441831075416e-08,0.0
742,44580.0,44580,0.30514367855138996,0.30514367855139185,1.0340513034114094,0.0,0.3051437641966563,8.564526261956071e-08,0.0
743,44640.0,44640,0.3042454314061382,0.30424543140614,1.0383741719770347,0.0,0.3042455170522515,8.564610956077934e-08,0.0
744,44700.0,44700,0.3033559895656463,0.30335598956564813,1.0426843153747658,0.0,0.30335607521260977,8.564695976139066e-08,0.0
745,44760.0,44760,300.0000000301092,3.010924203342673e-08,1.0469818583464228,300.0,3.6290454404915525e-07,3.327953016055377e-07,0.0
746,44820.0,44820,300.00000003017414,3.0174135723464376e-08,1.0469818579412489,300.0,3.6292854384831693e-07,3.3275440771252344e-07,0.0
747,44880.0,44880,300.00000003024746,3.024748379275586e-08,1.0469818575370877,300.0,3.629580670710167e-07,3.327105828420118e-07,0.0
748,44940.0,44940,300.0000000303301,3.0330151497767567e-08,1.0469818571340783,300.0,3.62993674334703e-07,3.326635223892247e-07,0.0
749,45000.0,45000,300.0000000304231,3.042310308681214e-08,1.0469818567323559,300.0,3.6303597374851037e-07,3.326128702263216e-07,0.0
750,45060.0,45060,300.00000003052764,3.05276361890768e-08,1.0469818563320825,300.0,3.630857928627642e-07,3.325581562375503e-07,0.0
751,45120.0,45120,300.00000003064525,3.0645289166358777e-08,1.0469818559334247,300.0,3.631440951743253e-07,3.3249880557112875e-07,0.0
752,45180.0,45180,300.0000000307779,3.077787668226964e-08,1.0469818555365782,300.0,3.632119916255642e-07,3.324341145039218e-07,0.0
