,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,1.7174105517896656,1.7174105517896656,14.88399062648567,0.0,1.7174105639046482,1.2114982737399015e-08,29.83333358047
1,120.0,120,1.7166445680864648,1.7166445680864648,14.908320609272414,0.0,1.7166445802015895,1.2115124474392384e-08,0.06575342465753424
2,180.0,180,1.7158842805157462,1.7158842805157462,14.932639740623365,0.0,1.7158842926310098,1.2115263463094339e-08,0.04323985936321764
3,240.0,240,1.7151296695626772,1.7151296695626772,14.95694810123373,0.0,1.715129681678077,1.21153997088094e-08,0.023148148148148147
4,300.0,300,1.7143807161706521,1.7143807161706521,14.981245771522257,0.0,1.7143807282861854,1.2115533216597992e-08,0.009341992564003648
5,360.0,360,1.7136374017396627,1.7136374017396627,15.00553283163773,0.0,1.7136374138553268,1.2115663991273039e-08,0.12
6,420.0,420,1.7128997081223898,1.7128997081223898,15.029809361465432,0.0,1.7128997202381817,1.2115792037410756e-08,0.0
7,480.0,480,1.712167617629799,1.712167617629799,15.054075440633557,0.0,1.7121676297457167,1.2115917359347781e-08,0.0
8,540.0,540,1.7114411130253955,1.7114411130253955,15.078331148519704,0.0,1.7114411251414354,1.2116039961191613e-08,0.0
9,600.0,600,1.7107201775284568,1.7107201775284568,15.102576564257285,0.0,1.710720189644617,1.2116159846818636e-08,0.0
10,660.0,660,1.7100047948138006,1.7100047948138006,15.126811766741993,0.0,1.710004806930078,1.2116277019884027e-08,0.0
11,720.0,720,1.709294949008096,1.709294949008096,15.151036834638244,0.0,1.7092949611244879,1.2116391483821027e-08,0.0
12,780.0,780,1.7085906246967955,1.7085906246967955,15.17525184638558,0.0,1.7085906368132986,1.2116503241844016e-08,0.0
13,840.0,840,1.707891806916361,1.707891806916361,15.199456880205172,0.0,1.7078918190329735,1.2116612296955349e-08,0.0
14,900.0,900,1.7071984811606824,1.7071984811606824,15.223652014106207,0.0,1.707198493277401,1.2116718651948784e-08,0.0
15,960.0,960,1.7065106333775297,1.7065106333775302,15.247837325892371,0.0,1.7065106454943522,1.2116822309408392e-08,0.0
16,1020.0,1020,1.7058282499707682,1.7058282499707682,15.272012893168275,0.0,1.7058282620876914,1.2116923271716859e-08,0.0
17,1080.0,1080,1.7051513178015854,1.7051513178015856,15.296178793345911,0.0,1.7051513299186072,1.211702154105511e-08,0.0
18,1140.0,1140,1.7044798241858936,1.7044798241858936,15.320335103651155,0.0,1.7044798363030111,1.2117117119410426e-08,0.0
19,1200.0,1200,1.7038137568990028,1.7038137568990028,15.344481901130175,0.0,1.7038137690162127,1.2117210008572295e-08,0.0
20,1260.0,1260,1.7031531041743826,1.703153104174383,15.368619262655963,0.0,1.7031531162916829,1.2117300210143942e-08,0.0
21,1320.0,1320,1.7024978547044973,1.7024978547044973,15.39274726493482,0.0,1.7024978668218853,1.2117387725536026e-08,0.0
22,1380.0,1380,1.7018479976403942,1.7018479976403944,15.416865984512853,0.0,1.701848009757867,1.211747255598105e-08,0.0
23,1440.0,1440,1.7012035225958504,1.7012035225958504,15.44097549778248,0.0,1.7012035347134051,1.211755470252381e-08,0.0
24,1500.0,1500,1.7005644196468475,1.7005644196468475,15.465075880988973,0.0,1.7005644317644817,1.2117634166036176e-08,0.0
25,1560.0,1560,1.6999306793339026,1.6999306793339026,15.489167210237024,0.0,1.6999306914516137,1.2117710947210956e-08,0.0
26,1620.0,1620,1.6993022926619814,1.6993022926619814,15.513249561497304,0.0,1.6993023047797666,1.2117785046569649e-08,0.0
27,1680.0,1680,1.6986792511024067,1.698679251102407,15.537323010613067,0.0,1.6986792632202636,1.2117856464464065e-08,0.0
28,1740.0,1740,1.698061546596679,1.698061546596679,15.561387633306737,0.0,1.6980615587146044,1.2117925201080284e-08,0.0
29,1800.0,1800,1.6974491715537487,1.6974491715537487,15.585443505186575,0.0,1.69744918367174,1.2117991256437402e-08,0.0
30,1860.0,1860,1.696842118857076,1.696842118857076,15.609490701753307,0.0,1.696842130975131,1.2118054630397434e-08,0.0
31,1920.0,1920,1.6962403818652667,1.6962403818652667,15.633529298406833,0.0,1.696240393983382,1.2118115322662792e-08,0.0
32,1980.0,1980,1.6956439544101662,1.6956439544101665,15.657559370452974,0.0,1.6956439665283398,1.2118173332778629e-08,0.0
33,2040.0,2040,1.6950528308031998,1.6950528308031998,15.681580993110167,0.0,1.6950528429214287,1.211822866014202e-08,0.0
34,2100.0,2100,1.6944670058407418,1.694467005840742,15.705594241516263,0.0,1.6944670179590233,1.2118281303997833e-08,0.0
35,2160.0,2160,1.6938864747979856,1.6938864747979858,15.72959919073539,0.0,1.693886486916317,1.2118331263444117e-08,0.0
36,2220.0,2220,1.693311233439236,1.6933112334392362,15.753595915764746,0.0,1.693311245557615,1.211837853743535e-08,0.0
37,2280.0,2280,1.6927412780202329,1.692741278020233,15.777584491541516,0.0,1.6927412901386563,1.211842312478713e-08,0.0
38,2340.0,2340,1.6921766052828415,1.6921766052828418,15.801564992949857,0.0,1.6921766174013069,1.2118465024176341e-08,0.0
39,2400.0,2400,1.691617212471512,1.691617212471512,15.825537494827744,0.0,1.6916172245900163,1.2118504234144232e-08,0.0
40,2460.0,2460,1.6910630973283596,1.6910630973283598,15.849502071974143,0.0,1.6910631094469006,1.2118540753102168e-08,0.0
41,2520.0,2520,1.6905142580946662,1.6905142580946662,15.873458799156014,0.0,1.690514270213241,1.2118574579332172e-08,0.0
42,2580.0,2580,1.689970693522481,1.6899706935224812,15.897407751115404,0.0,1.689970705641087,1.2118605710989097e-08,0.0
43,2640.0,2640,1.6894324028718297,1.6894324028718297,15.92134900257669,0.0,1.689432414990464,1.2118634146107999e-08,0.0
44,2700.0,2700,1.6888993859170622,1.6888993859170622,15.94528262825376,0.0,1.688899398035722,1.2118659882603242e-08,0.0
45,2760.0,2760,150.85312850696917,0.8531285069691531,15.969208702857301,150.0,0.8531285221810242,1.5211871132247164e-08,0.0
46,2820.0,2820,150.8528611303957,0.852861130395717,15.981294690001347,150.0,0.8528611456108852,1.5215168087557066e-08,0.0
47,2880.0,2880,150.85259236942258,0.8525923694225787,15.993376889310593,150.0,0.852592384640951,1.5218372308258044e-08,0.0
48,2940.0,2940,150.8523221965438,0.8523221965438027,16.005455281172715,150.0,0.8523222117652851,1.5221482143634615e-08,0.0
49,3000.0,3000,150.8520505819549,0.8520505819549004,16.01752984558571,150.0,0.8520505971793954,1.5224494835925893e-08,0.0
50,3060.0,3060,150.85177749333167,0.8517774933316928,16.029600562125353,150.0,0.8517775085590995,1.5227406483485065e-08,0.0
51,3120.0,3120,150.85150289558356,0.8515028955835813,16.0416674099095,150.0,0.8515029108137935,1.5230211996996573e-08,0.0
52,3180.0,3180,150.85122675056476,0.8512267505647585,16.05373036755887,150.0,0.8512267657976637,1.5232905048235923e-08,0.0
53,3240.0,3240,150.85094901674046,0.850949016740458,16.0657894131538,150.0,0.850949031975936,1.5235478010873386e-08,0.0
54,3300.0,3300,150.85066964881128,0.8506696488112996,16.077844524186215,150.0,0.8506696640492215,1.5237921892653737e-08,0.0
55,3360.0,3360,150.85038859728505,0.8503885972850582,16.089895677506295,150.0,0.8503886125252846,1.5240226258262565e-08,0.0
56,3420.0,3420,150.85010580798703,0.8501058079870462,16.101942849263082,150.0,0.8501058232294254,1.5242379142013147e-08,0.0
57,3480.0,3480,150.84982122150646,0.8498212215064583,16.11398601483814,150.0,0.8498212367508254,1.524436694941433e-08,0.0
58,3540.0,3540,150.8495347725735,0.8495347725735016,16.126025148771383,150.0,0.849534787819676,1.5246174346511387e-08,0.0
59,3600.0,3600,150.849246389341,0.8492463893409952,16.13806022467807,150.0,0.8492464045887794,1.5247784135712928e-08,0.0
60,3660.0,3660,150.84895599258502,0.8489559925850149,16.15009121515563,150.0,0.848956007834192,1.524917711665182e-08,0.0
61,3720.0,3720,150.84866349478384,0.848663494783816,16.162118091679144,150.0,0.8486635100341481,1.5250331930385483e-08,0.0
62,3780.0,3780,150.8483687990833,0.8483687990832979,16.1741408244838,150.0,0.8483688143345229,1.5251224884980623e-08,0.0
63,3840.0,3840,150.8480717981091,0.848071798109111,16.1861593824327,150.0,0.8480718133609408,1.5251829760205004e-08,0.0
64,3900.0,3900,150.84777237263137,0.8477723726313523,16.198173732867797,150.0,0.84777238788347,1.525211758871128e-08,0.0
65,3960.0,3960,58.39785813112636,0.8978581311262069,16.210183841441957,57.50000000000014,0.8978581447190546,1.359284762504349e-08,0.0
66,4020.0,4020,1.6769442525308602,1.6769442525308602,16.22290349826561,0.0,1.6769442646522825,1.2121422072031022e-08,0.0
67,4080.0,4080,1.6763942090914319,1.6763942090914319,16.246660208479508,0.0,1.6763942212130722,1.2121640295349558e-08,0.0
68,4140.0,4140,1.6758491518740748,1.6758491518740748,16.27040912641135,0.0,1.6758491639959305,1.2121855589987122e-08,0.0
69,4200.0,4200,1.6753090690280863,1.6753090690280863,16.294150322699274,0.0,1.6753090811501545,1.212206796920023e-08,0.0
70,4260.0,4260,1.6747739490305382,1.6747739490305384,16.317883867813546,0.0,1.6747739611528158,1.2122277445889987e-08,0.0
71,4320.0,4320,1.6742437806889734,1.6742437806889734,16.341609832061188,0.0,1.6742437928114577,1.2122484032606766e-08,0.0
72,4380.0,4380,1.6737185531507865,1.6737185531507865,16.365328285590657,0.0,1.6737185652734745,1.2122687741564268e-08,0.0
73,4440.0,4440,1.6731982558979905,1.6731982558979908,16.389039298396664,0.0,1.6731982680208795,1.2122888584645455e-08,0.0
74,4500.0,4500,1.6726828787605224,1.6726828787605224,16.412742940324925,0.0,1.672682890883609,1.212308657341337e-08,0.0
75,4560.0,4560,1.6721724119151082,1.6721724119151082,16.43643928107707,0.0,1.67217242403839,1.2123281719115271e-08,0.0
76,4620.0,4620,1.6716668458906012,1.6716668458906012,16.460128390215576,0.0,1.6716668580140754,1.2123474032695426e-08,0.0
77,4680.0,4680,1.671166171569829,1.6711661715698292,16.48381033716873,0.0,1.6711661836934928,1.2123663524801237e-08,0.0
78,4740.0,4740,1.6706703801956093,1.6706703801956095,16.507485191235673,0.0,1.6706703923194597,1.2123850205791343e-08,0.0
