,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,3.698154090665502e-06,3.6981540876605887e-06,1.3606588859343602e-05,0.0,3.755695339636188e-06,5.754125493825937e-08,5.248856528588093e-05
1,120.0,120,3.6927632613032828e-06,3.6927632582946844e-06,1.3658834749825732e-05,0.0,3.750307464310945e-06,5.754420898268143e-08,0.06575342465753424
2,180.0,180,3.6874166312353116e-06,3.6874166282231333e-06,1.3711004262346782e-05,0.0,3.7449637718274725e-06,5.754714657449927e-08,0.04323985936321764
3,240.0,240,3.682113652699031e-06,3.6821136496832203e-06,1.376309802310882e-05,0.0,3.7396637145507754e-06,5.755006784129489e-08,0.023148148148148147
4,300.0,300,3.676853787859817e-06,3.676853784840479e-06,1.3815116650554361e-05,0.0,3.734406754771894e-06,5.7552972908846345e-08,0.009341992564003648
5,360.0,360,3.6716365085811264e-06,3.671636505558208e-06,1.3867060755504283e-05,0.0,3.729192364478371e-06,5.755586190116397e-08,0.12
6,420.0,420,3.666461296201964e-06,3.6664612931755714e-06,1.3918930941299353e-05,0.0,3.724020025131455e-06,5.755873494052735e-08,0.0
7,480.0,480,3.661327641319667e-06,3.661327638289747e-06,1.3970727803931624e-05,0.0,3.7188892274490944e-06,5.7561592147507564e-08,0.0
8,540.0,540,3.6562350435795315e-06,3.656235040546084e-06,1.4022451932175418e-05,0.0,3.713799471195459e-06,5.7564433640996776e-08,0.0
9,600.0,600,3.651183011470389e-06,3.651183008433625e-06,1.4074103907717465e-05,0.0,3.7087502649767814e-06,5.756725953825513e-08,0.0
10,660.0,660,3.6461710621246593e-06,3.6461710590845263e-06,1.412568430527989e-05,0.0,3.7037411260408796e-06,5.757006995492968e-08,0.0
11,720.0,720,3.641198721125613e-06,3.6411987180821107e-06,1.4177193692745923e-05,0.0,3.6987715800852665e-06,5.757286500507495e-08,0.0
12,780.0,780,3.6362655223188485e-06,3.636265519272082e-06,1.4228632631275092e-05,0.0,3.693841161067938e-06,5.757564480119981e-08,0.0
