,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,4.7961277385355403e-08,4.796127722221861e-08,2.1815790069287274e-06,0.0,5.7458117440706966e-08,9.496840374572972e-09,3.5531892859468254e-06
1,120.0,120,4.794402724999993e-08,4.7944027085794036e-08,2.1822346959862862e-06,0.0,5.744429492294664e-08,9.500267994309717e-09,0.06575342465753424
2,180.0,180,4.792692781457101e-08,4.792692764930217e-08,2.182890131974693e-06,0.0,5.743059840824603e-08,9.503670917164073e-09,0.04323985936321764
3,240.0,240,4.790997741541885e-08,4.790997724910185e-08,2.1835453170918276e-06,0.0,5.74170264849552e-08,9.507049395127573e-09,0.023148148148148147
4,300.0,300,4.7893174413517554e-08,4.7893174246161e-08,2.184200253511093e-06,0.0,5.7403577760149525e-08,9.510403674309832e-09,0.009341992564003648
5,360.0,360,4.7876517194175594e-08,4.7876517025788124e-08,2.184854943382481e-06,0.0,5.7390250859533645e-08,9.513733995097748e-09,0.12
6,420.0,420,4.7860004166734135e-08,4.7860003997326216e-08,2.1855093888319005e-06,0.0,5.737704442727269e-08,9.517040592324545e-09,0.0
7,480.0,480,4.78436337642683e-08,4.784363359384794e-08,2.186163591962756e-06,0.0,5.7363957125878386e-08,9.520323695423583e-09,0.0
8,540.0,540,4.782740444329342e-08,4.78274042718717e-08,2.186817554855158e-06,0.0,5.7350987636055054e-08,9.523583528581086e-09,0.0
9,600.0,600,4.7811314683471293e-08,4.781131451105437e-08,2.1874712795671054e-06,0.0,5.7338134656546305e-08,9.526820310887181e-09,0.0
10,660.0,660,4.779536298727699e-08,4.7795362813877796e-08,2.1881247681342504e-06,0.0,5.732539690397735e-08,9.530034256481073e-09,0.0
11,720.0,720,4.7779547879727294e-08,4.77795477053526e-08,2.1887780225708026e-06,0.0,5.7312773112683826e-08,9.533225574689778e-09,0.0
12,780.0,780,4.7763867908046885e-08,4.776386773270717e-08,2.189431044869295e-06,0.0,5.730026203454303e-08,9.536394470163594e-09,0.0
13,840.0,840,4.774832164137461e-08,4.774832146507787e-08,2.190083837001214e-06,0.0,5.728786243880887e-08,9.539541143016524e-09,0.0
14,900.0,900,4.7732907670445075e-08,4.773290749320055e-08,2.190736400917312e-06,0.0,5.727557311190561e-08,9.542665788944515e-09,0.0
15,960.0,960,4.7717624607285655e-08,4.771762442910074e-08,2.19138873854777e-06,0.0,5.726339285727875e-08,9.54576859935478e-09,0.0
16,1020.0,1020,4.770247108490488e-08,4.770247090579128e-08,2.1920408518027454e-06,0.0,5.725132049516478e-08,9.548849761486201e-09,0.0
17,1080.0,1080,4.768744575699006e-08,4.7687445576954535e-08,2.1926927425725307e-06,0.0,5.72393548624421e-08,9.551909458526184e-09,0.0
18,1140.0,1140,4.767254729758825e-08,4.76725471166382e-08,2.1933444127277512e-06,0.0,5.722749481240748e-08,9.554947869721816e-09,0.0
19,1200.0,1200,4.7657774400815e-08,4.7657774218959046e-08,2.193995864120075e-06,0.0,5.7215739214589485e-08,9.557965170490877e-09,0.0
20,1260.0,1260,4.764312578054086e-08,4.7643125597789474e-08,2.1946470985818948e-06,0.0,5.7204086954556886e-08,9.56096153252606e-09,0.0
21,1320.0,1320,4.76286001700921e-08,4.762859998645513e-08,2.195298117927041e-06,0.0,5.719253693370504e-08,9.563937123898448e-09,0.0
