time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
120,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
180,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
240,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
300,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
360,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
420,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
480,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
540,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
600,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
660,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
720,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
780,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
840,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
900,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
960,546,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,0.0,1.0,55.333333863572456,0.0,0.0,525.0,0,0.0,0.0,0.0,0.0
