time,ChargingStationID,Status,Iterations,OptimalValue,SetupTime,SolveTime,SolverName,sum_t1,sum_t2,T1,T2
60,71,optimal,28,5.907512903550431e-10,0.00040161,0.008580812,ECOS,"[2.55965981e-07 2.55908187e-07 2.55813630e-07 2.55899633e-07
 2.55760601e-07 2.55863003e-07 2.55879525e-07 2.55906108e-07
 2.55851298e-07 2.55865206e-07 2.55988468e-07 2.55922378e-07
 2.55884365e-07 2.55997731e-07 2.55875052e-07 2.55866652e-07
 2.55925265e-07 2.55889541e-07 2.55762833e-07 2.55846671e-07
 2.55952359e-07 2.55853944e-07 2.55800625e-07 2.55857720e-07
 2.55974628e-07 2.55932774e-07 2.55861659e-07 2.55767614e-07
 2.55857621e-07 2.56040023e-07]","[2.55965981e-07 2.55908187e-07 2.55813630e-07 2.55899633e-07
 2.55760601e-07 2.55863003e-07 2.55879525e-07 2.55906108e-07
 2.55851298e-07 2.55865206e-07 2.55988468e-07 2.55922378e-07
 2.55884365e-07 2.55997731e-07 2.55875052e-07 2.55866652e-07
 2.55925265e-07 2.55889541e-07 2.55762833e-07 2.55846671e-07
 2.55952359e-07 2.55853944e-07 2.55800625e-07 2.55857720e-07
 2.55974628e-07 2.55932774e-07 2.55861659e-07 2.55767614e-07
 2.55857621e-07 2.56040023e-07]","[[2.55965981e-07 2.55908187e-07 2.55813630e-07 2.55899633e-07
  2.55760601e-07 2.55863003e-07 2.55879525e-07 2.55906108e-07
  2.55851298e-07 2.55865206e-07 2.55988468e-07 2.55922378e-07
  2.55884365e-07 2.55997731e-07 2.55875052e-07 2.55866652e-07
  2.55925265e-07 2.55889541e-07 2.55762833e-07 2.55846671e-07
  2.55952359e-07 2.55853944e-07 2.55800625e-07 2.55857720e-07
  2.55974628e-07 2.55932774e-07 2.55861659e-07 2.55767614e-07
  2.55857621e-07 2.56040023e-07]]","[[2.55965981e-07 2.55908187e-07 2.55813630e-07 2.55899633e-07
  2.55760601e-07 2.55863003e-07 2.55879525e-07 2.55906108e-07
  2.55851298e-07 2.55865206e-07 2.55988468e-07 2.55922378e-07
  2.55884365e-07 2.55997731e-07 2.55875052e-07 2.55866652e-07
  2.55925265e-07 2.55889541e-07 2.55762833e-07 2.55846671e-07
  2.55952359e-07 2.55853944e-07 2.55800625e-07 2.55857720e-07
  2.55974628e-07 2.55932774e-07 2.55861659e-07 2.55767614e-07
  2.55857621e-07 2.56040023e-07]]"
120,71,optimal,28,6.149136502162813e-10,0.000522713,0.010252854,ECOS,"[2.61844746e-07 2.61905809e-07 2.61805231e-07 2.62013108e-07
 2.61851873e-07 2.61932141e-07 2.61871916e-07 2.61963466e-07
 2.62061481e-07 2.62043760e-07 2.61831552e-07 2.61935781e-07
 2.61949059e-07 2.61914969e-07 2.61990398e-07 2.61991896e-07
 2.61970827e-07 2.61869072e-07 2.61779261e-07 2.61837635e-07
 2.61995796e-07 2.61966888e-07 2.62024366e-07 2.61923344e-07
 2.61864596e-07 2.61980650e-07 2.61945959e-07 2.61947693e-07
 2.61851119e-07 2.61920877e-07]","[2.61844746e-07 2.61905809e-07 2.61805231e-07 2.62013108e-07
 2.61851873e-07 2.61932141e-07 2.61871916e-07 2.61963466e-07
 2.62061481e-07 2.62043760e-07 2.61831552e-07 2.61935781e-07
 2.61949059e-07 2.61914969e-07 2.61990398e-07 2.61991896e-07
 2.61970827e-07 2.61869072e-07 2.61779261e-07 2.61837635e-07
 2.61995796e-07 2.61966888e-07 2.62024366e-07 2.61923344e-07
 2.61864596e-07 2.61980650e-07 2.61945959e-07 2.61947693e-07
 2.61851119e-07 2.61920877e-07]","[[2.61844746e-07 2.61905809e-07 2.61805231e-07 2.62013108e-07
  2.61851873e-07 2.61932141e-07 2.61871916e-07 2.61963466e-07
  2.62061481e-07 2.62043760e-07 2.61831552e-07 2.61935781e-07
  2.61949059e-07 2.61914969e-07 2.61990398e-07 2.61991896e-07
  2.61970827e-07 2.61869072e-07 2.61779261e-07 2.61837635e-07
  2.61995796e-07 2.61966888e-07 2.62024366e-07 2.61923344e-07
  2.61864596e-07 2.61980650e-07 2.61945959e-07 2.61947693e-07
  2.61851119e-07 2.61920877e-07]]","[[2.61844746e-07 2.61905809e-07 2.61805231e-07 2.62013108e-07
  2.61851873e-07 2.61932141e-07 2.61871916e-07 2.61963466e-07
  2.62061481e-07 2.62043760e-07 2.61831552e-07 2.61935781e-07
  2.61949059e-07 2.61914969e-07 2.61990398e-07 2.61991896e-07
  2.61970827e-07 2.61869072e-07 2.61779261e-07 2.61837635e-07
  2.61995796e-07 2.61966888e-07 2.62024366e-07 2.61923344e-07
  2.61864596e-07 2.61980650e-07 2.61945959e-07 2.61947693e-07
  2.61851119e-07 2.61920877e-07]]"
180,71,optimal,28,5.802555680822766e-10,0.00042561,0.009586537,ECOS,"[2.53888203e-07 2.53992152e-07 2.54010940e-07 2.54052178e-07
 2.54090169e-07 2.54003607e-07 2.54040778e-07 2.54140437e-07
 2.54048467e-07 2.54035504e-07 2.53873130e-07 2.54046655e-07
 2.53991515e-07 2.53972890e-07 2.53951083e-07 2.53977726e-07
 2.54022559e-07 2.53992728e-07 2.54077792e-07 2.54052141e-07
 2.53992690e-07 2.54077616e-07 2.54041444e-07 2.54065789e-07
 2.53968261e-07 2.53972486e-07 2.54087649e-07 2.54086409e-07
 2.53997180e-07 2.54098953e-07]","[2.53888203e-07 2.53992152e-07 2.54010940e-07 2.54052178e-07
 2.54090169e-07 2.54003607e-07 2.54040778e-07 2.54140437e-07
 2.54048467e-07 2.54035504e-07 2.53873130e-07 2.54046655e-07
 2.53991515e-07 2.53972890e-07 2.53951083e-07 2.53977726e-07
 2.54022559e-07 2.53992728e-07 2.54077792e-07 2.54052141e-07
 2.53992690e-07 2.54077616e-07 2.54041444e-07 2.54065789e-07
 2.53968261e-07 2.53972486e-07 2.54087649e-07 2.54086409e-07
 2.53997180e-07 2.54098953e-07]","[[2.53888203e-07 2.53992152e-07 2.54010940e-07 2.54052178e-07
  2.54090169e-07 2.54003607e-07 2.54040778e-07 2.54140437e-07
  2.54048467e-07 2.54035504e-07 2.53873130e-07 2.54046655e-07
  2.53991515e-07 2.53972890e-07 2.53951083e-07 2.53977726e-07
  2.54022559e-07 2.53992728e-07 2.54077792e-07 2.54052141e-07
  2.53992690e-07 2.54077616e-07 2.54041444e-07 2.54065789e-07
  2.53968261e-07 2.53972486e-07 2.54087649e-07 2.54086409e-07
  2.53997180e-07 2.54098953e-07]]","[[2.53888203e-07 2.53992152e-07 2.54010940e-07 2.54052178e-07
  2.54090169e-07 2.54003607e-07 2.54040778e-07 2.54140437e-07
  2.54048467e-07 2.54035504e-07 2.53873130e-07 2.54046655e-07
  2.53991515e-07 2.53972890e-07 2.53951083e-07 2.53977726e-07
  2.54022559e-07 2.53992728e-07 2.54077792e-07 2.54052141e-07
  2.53992690e-07 2.54077616e-07 2.54041444e-07 2.54065789e-07
  2.53968261e-07 2.53972486e-07 2.54087649e-07 2.54086409e-07
  2.53997180e-07 2.54098953e-07]]"
240,71,optimal,28,6.041905772527859e-10,0.000418811,0.00928813,ECOS,"[2.59533383e-07 2.59531741e-07 2.59507181e-07 2.59464326e-07
 2.59457591e-07 2.59407824e-07 2.59440712e-07 2.59471950e-07
 2.59506571e-07 2.59501574e-07 2.59448550e-07 2.59596107e-07
 2.59513340e-07 2.59510184e-07 2.59580632e-07 2.59515308e-07
 2.59255731e-07 2.59372004e-07 2.59475430e-07 2.59586340e-07
 2.59451674e-07 2.59337754e-07 2.59341178e-07 2.59494006e-07
 2.59536993e-07 2.59466515e-07 2.59558093e-07 2.59514687e-07
 2.59515632e-07 2.59523015e-07]","[2.59533383e-07 2.59531741e-07 2.59507181e-07 2.59464326e-07
 2.59457591e-07 2.59407824e-07 2.59440712e-07 2.59471950e-07
 2.59506571e-07 2.59501574e-07 2.59448550e-07 2.59596107e-07
 2.59513340e-07 2.59510184e-07 2.59580632e-07 2.59515308e-07
 2.59255731e-07 2.59372004e-07 2.59475430e-07 2.59586340e-07
 2.59451674e-07 2.59337754e-07 2.59341178e-07 2.59494006e-07
 2.59536993e-07 2.59466515e-07 2.59558093e-07 2.59514687e-07
 2.59515632e-07 2.59523015e-07]","[[2.59533383e-07 2.59531741e-07 2.59507181e-07 2.59464326e-07
  2.59457591e-07 2.59407824e-07 2.59440712e-07 2.59471950e-07
  2.59506571e-07 2.59501574e-07 2.59448550e-07 2.59596107e-07
  2.59513340e-07 2.59510184e-07 2.59580632e-07 2.59515308e-07
  2.59255731e-07 2.59372004e-07 2.59475430e-07 2.59586340e-07
  2.59451674e-07 2.59337754e-07 2.59341178e-07 2.59494006e-07
  2.59536993e-07 2.59466515e-07 2.59558093e-07 2.59514687e-07
  2.59515632e-07 2.59523015e-07]]","[[2.59533383e-07 2.59531741e-07 2.59507181e-07 2.59464326e-07
  2.59457591e-07 2.59407824e-07 2.59440712e-07 2.59471950e-07
  2.59506571e-07 2.59501574e-07 2.59448550e-07 2.59596107e-07
  2.59513340e-07 2.59510184e-07 2.59580632e-07 2.59515308e-07
  2.59255731e-07 2.59372004e-07 2.59475430e-07 2.59586340e-07
  2.59451674e-07 2.59337754e-07 2.59341178e-07 2.59494006e-07
  2.59536993e-07 2.59466515e-07 2.59558093e-07 2.59514687e-07
  2.59515632e-07 2.59523015e-07]]"
300,71,optimal,28,5.93938499007249e-10,0.000442111,0.009237228,ECOS,"[2.56940951e-07 2.56863802e-07 2.56803867e-07 2.56866527e-07
 2.56952101e-07 2.56855145e-07 2.56777136e-07 2.56775345e-07
 2.56879461e-07 2.56849213e-07 2.56997885e-07 2.56865867e-07
 2.56835348e-07 2.56896669e-07 2.56804146e-07 2.56828698e-07
 2.56807464e-07 2.56853725e-07 2.56836516e-07 2.56855962e-07
 2.56937775e-07 2.56744170e-07 2.56836492e-07 2.56943276e-07
 2.56824651e-07 2.56873217e-07 2.56866937e-07 2.56896545e-07
 2.56883601e-07 2.56810568e-07]","[2.56940951e-07 2.56863802e-07 2.56803867e-07 2.56866527e-07
 2.56952101e-07 2.56855145e-07 2.56777136e-07 2.56775345e-07
 2.56879461e-07 2.56849213e-07 2.56997885e-07 2.56865867e-07
 2.56835348e-07 2.56896669e-07 2.56804146e-07 2.56828698e-07
 2.56807464e-07 2.56853725e-07 2.56836516e-07 2.56855962e-07
 2.56937775e-07 2.56744170e-07 2.56836492e-07 2.56943276e-07
 2.56824651e-07 2.56873217e-07 2.56866937e-07 2.56896545e-07
 2.56883601e-07 2.56810568e-07]","[[2.56940951e-07 2.56863802e-07 2.56803867e-07 2.56866527e-07
  2.56952101e-07 2.56855145e-07 2.56777136e-07 2.56775345e-07
  2.56879461e-07 2.56849213e-07 2.56997885e-07 2.56865867e-07
  2.56835348e-07 2.56896669e-07 2.56804146e-07 2.56828698e-07
  2.56807464e-07 2.56853725e-07 2.56836516e-07 2.56855962e-07
  2.56937775e-07 2.56744170e-07 2.56836492e-07 2.56943276e-07
  2.56824651e-07 2.56873217e-07 2.56866937e-07 2.56896545e-07
  2.56883601e-07 2.56810568e-07]]","[[2.56940951e-07 2.56863802e-07 2.56803867e-07 2.56866527e-07
  2.56952101e-07 2.56855145e-07 2.56777136e-07 2.56775345e-07
  2.56879461e-07 2.56849213e-07 2.56997885e-07 2.56865867e-07
  2.56835348e-07 2.56896669e-07 2.56804146e-07 2.56828698e-07
  2.56807464e-07 2.56853725e-07 2.56836516e-07 2.56855962e-07
  2.56937775e-07 2.56744170e-07 2.56836492e-07 2.56943276e-07
  2.56824651e-07 2.56873217e-07 2.56866937e-07 2.56896545e-07
  2.56883601e-07 2.56810568e-07]]"
360,71,optimal,28,6.170117080299029e-10,0.000428911,0.009262729,ECOS,"[2.61025858e-07 2.61018755e-07 2.60998758e-07 2.61132485e-07
 2.61004228e-07 2.60938697e-07 2.61083032e-07 2.61011708e-07
 2.61029884e-07 2.61053277e-07 2.61050664e-07 2.61019807e-07
 2.60995844e-07 2.61031500e-07 2.61010368e-07 2.61102768e-07
 2.60959743e-07 2.60929589e-07 2.60943570e-07 2.60929780e-07
 2.61001304e-07 2.61128231e-07 2.61068443e-07 2.61034593e-07
 2.61038070e-07 2.61086613e-07 2.61018296e-07 2.61061663e-07
 2.61000070e-07 2.61051677e-07]","[2.61025858e-07 2.61018755e-07 2.60998758e-07 2.61132485e-07
 2.61004228e-07 2.60938697e-07 2.61083032e-07 2.61011708e-07
 2.61029884e-07 2.61053277e-07 2.61050664e-07 2.61019807e-07
 2.60995844e-07 2.61031500e-07 2.61010368e-07 2.61102768e-07
 2.60959743e-07 2.60929589e-07 2.60943570e-07 2.60929780e-07
 2.61001304e-07 2.61128231e-07 2.61068443e-07 2.61034593e-07
 2.61038070e-07 2.61086613e-07 2.61018296e-07 2.61061663e-07
 2.61000070e-07 2.61051677e-07]","[[2.61025858e-07 2.61018755e-07 2.60998758e-07 2.61132485e-07
  2.61004228e-07 2.60938697e-07 2.61083032e-07 2.61011708e-07
  2.61029884e-07 2.61053277e-07 2.61050664e-07 2.61019807e-07
  2.60995844e-07 2.61031500e-07 2.61010368e-07 2.61102768e-07
  2.60959743e-07 2.60929589e-07 2.60943570e-07 2.60929780e-07
  2.61001304e-07 2.61128231e-07 2.61068443e-07 2.61034593e-07
  2.61038070e-07 2.61086613e-07 2.61018296e-07 2.61061663e-07
  2.61000070e-07 2.61051677e-07]]","[[2.61025858e-07 2.61018755e-07 2.60998758e-07 2.61132485e-07
  2.61004228e-07 2.60938697e-07 2.61083032e-07 2.61011708e-07
  2.61029884e-07 2.61053277e-07 2.61050664e-07 2.61019807e-07
  2.60995844e-07 2.61031500e-07 2.61010368e-07 2.61102768e-07
  2.60959743e-07 2.60929589e-07 2.60943570e-07 2.60929780e-07
  2.61001304e-07 2.61128231e-07 2.61068443e-07 2.61034593e-07
  2.61038070e-07 2.61086613e-07 2.61018296e-07 2.61061663e-07
  2.61000070e-07 2.61051677e-07]]"
420,71,optimal,28,8.596512268512923e-10,0.000466911,0.009802843,ECOS,"[3.11105404e-07 3.11160305e-07 3.11092193e-07 3.11205546e-07
 3.11237165e-07 3.11104540e-07 3.11091440e-07 3.11111577e-07
 3.10998127e-07 3.11149275e-07 3.11095377e-07 3.11073674e-07
 3.11102559e-07 3.11064933e-07 3.11082878e-07 3.11051469e-07
 3.11091469e-07 3.11230683e-07 3.11055734e-07 3.11107563e-07
 3.11114206e-07 3.11086518e-07 3.11151626e-07 3.11045136e-07
 3.11165933e-07 3.11094084e-07 3.11094037e-07 3.11117373e-07
 3.11120543e-07 3.11095543e-07]","[3.11105404e-07 3.11160305e-07 3.11092193e-07 3.11205546e-07
 3.11237165e-07 3.11104540e-07 3.11091440e-07 3.11111577e-07
 3.10998127e-07 3.11149275e-07 3.11095377e-07 3.11073674e-07
 3.11102559e-07 3.11064933e-07 3.11082878e-07 3.11051469e-07
 3.11091469e-07 3.11230683e-07 3.11055734e-07 3.11107563e-07
 3.11114206e-07 3.11086518e-07 3.11151626e-07 3.11045136e-07
 3.11165933e-07 3.11094084e-07 3.11094037e-07 3.11117373e-07
 3.11120543e-07 3.11095543e-07]","[[3.11105404e-07 3.11160305e-07 3.11092193e-07 3.11205546e-07
  3.11237165e-07 3.11104540e-07 3.11091440e-07 3.11111577e-07
  3.10998127e-07 3.11149275e-07 3.11095377e-07 3.11073674e-07
  3.11102559e-07 3.11064933e-07 3.11082878e-07 3.11051469e-07
  3.11091469e-07 3.11230683e-07 3.11055734e-07 3.11107563e-07
  3.11114206e-07 3.11086518e-07 3.11151626e-07 3.11045136e-07
  3.11165933e-07 3.11094084e-07 3.11094037e-07 3.11117373e-07
  3.11120543e-07 3.11095543e-07]]","[[3.11105404e-07 3.11160305e-07 3.11092193e-07 3.11205546e-07
  3.11237165e-07 3.11104540e-07 3.11091440e-07 3.11111577e-07
  3.10998127e-07 3.11149275e-07 3.11095377e-07 3.11073674e-07
  3.11102559e-07 3.11064933e-07 3.11082878e-07 3.11051469e-07
  3.11091469e-07 3.11230683e-07 3.11055734e-07 3.11107563e-07
  3.11114206e-07 3.11086518e-07 3.11151626e-07 3.11045136e-07
  3.11165933e-07 3.11094084e-07 3.11094037e-07 3.11117373e-07
  3.11120543e-07 3.11095543e-07]]"
480,71,optimal,28,5.785920318515951e-10,0.00041871,0.009722641,ECOS,"[2.51883703e-07 2.51989433e-07 2.52046832e-07 2.51957838e-07
 2.52184053e-07 2.51892614e-07 2.52032831e-07 2.51980053e-07
 2.52026240e-07 2.51999934e-07 2.52073837e-07 2.52032160e-07
 2.52079129e-07 2.51982424e-07 2.52093261e-07 2.51979747e-07
 2.52012398e-07 2.52008035e-07 2.51913636e-07 2.52002703e-07
 2.52118311e-07 2.52067262e-07 2.51993346e-07 2.51900285e-07
 2.51901715e-07 2.51949847e-07 2.51958555e-07 2.52058048e-07
 2.51988667e-07 2.51913908e-07]","[2.51883703e-07 2.51989433e-07 2.52046832e-07 2.51957838e-07
 2.52184053e-07 2.51892614e-07 2.52032831e-07 2.51980053e-07
 2.52026240e-07 2.51999934e-07 2.52073837e-07 2.52032160e-07
 2.52079129e-07 2.51982424e-07 2.52093261e-07 2.51979747e-07
 2.52012398e-07 2.52008035e-07 2.51913636e-07 2.52002703e-07
 2.52118311e-07 2.52067262e-07 2.51993346e-07 2.51900285e-07
 2.51901715e-07 2.51949847e-07 2.51958555e-07 2.52058048e-07
 2.51988667e-07 2.51913908e-07]","[[2.51883703e-07 2.51989433e-07 2.52046832e-07 2.51957838e-07
  2.52184053e-07 2.51892614e-07 2.52032831e-07 2.51980053e-07
  2.52026240e-07 2.51999934e-07 2.52073837e-07 2.52032160e-07
  2.52079129e-07 2.51982424e-07 2.52093261e-07 2.51979747e-07
  2.52012398e-07 2.52008035e-07 2.51913636e-07 2.52002703e-07
  2.52118311e-07 2.52067262e-07 2.51993346e-07 2.51900285e-07
  2.51901715e-07 2.51949847e-07 2.51958555e-07 2.52058048e-07
  2.51988667e-07 2.51913908e-07]]","[[2.51883703e-07 2.51989433e-07 2.52046832e-07 2.51957838e-07
  2.52184053e-07 2.51892614e-07 2.52032831e-07 2.51980053e-07
  2.52026240e-07 2.51999934e-07 2.52073837e-07 2.52032160e-07
  2.52079129e-07 2.51982424e-07 2.52093261e-07 2.51979747e-07
  2.52012398e-07 2.52008035e-07 2.51913636e-07 2.52002703e-07
  2.52118311e-07 2.52067262e-07 2.51993346e-07 2.51900285e-07
  2.51901715e-07 2.51949847e-07 2.51958555e-07 2.52058048e-07
  2.51988667e-07 2.51913908e-07]]"
540,71,optimal,28,6.058542785058215e-10,0.000446911,0.00967144,ECOS,"[2.57606825e-07 2.57557062e-07 2.57777494e-07 2.57611606e-07
 2.57608111e-07 2.57570498e-07 2.57613605e-07 2.57644484e-07
 2.57547489e-07 2.57730238e-07 2.57652184e-07 2.57540438e-07
 2.57701084e-07 2.57561882e-07 2.57613263e-07 2.57549534e-07
 2.57605077e-07 2.57611959e-07 2.57517591e-07 2.57650383e-07
 2.57622975e-07 2.57597044e-07 2.57572368e-07 2.57633312e-07
 2.57648672e-07 2.57453909e-07 2.57720957e-07 2.57630567e-07
 2.57515948e-07 2.57662714e-07]","[2.57606825e-07 2.57557062e-07 2.57777494e-07 2.57611606e-07
 2.57608111e-07 2.57570498e-07 2.57613605e-07 2.57644484e-07
 2.57547489e-07 2.57730238e-07 2.57652184e-07 2.57540438e-07
 2.57701084e-07 2.57561882e-07 2.57613263e-07 2.57549534e-07
 2.57605077e-07 2.57611959e-07 2.57517591e-07 2.57650383e-07
 2.57622975e-07 2.57597044e-07 2.57572368e-07 2.57633312e-07
 2.57648672e-07 2.57453909e-07 2.57720957e-07 2.57630567e-07
 2.57515948e-07 2.57662714e-07]","[[2.57606825e-07 2.57557062e-07 2.57777494e-07 2.57611606e-07
  2.57608111e-07 2.57570498e-07 2.57613605e-07 2.57644484e-07
  2.57547489e-07 2.57730238e-07 2.57652184e-07 2.57540438e-07
  2.57701084e-07 2.57561882e-07 2.57613263e-07 2.57549534e-07
  2.57605077e-07 2.57611959e-07 2.57517591e-07 2.57650383e-07
  2.57622975e-07 2.57597044e-07 2.57572368e-07 2.57633312e-07
  2.57648672e-07 2.57453909e-07 2.57720957e-07 2.57630567e-07
  2.57515948e-07 2.57662714e-07]]","[[2.57606825e-07 2.57557062e-07 2.57777494e-07 2.57611606e-07
  2.57608111e-07 2.57570498e-07 2.57613605e-07 2.57644484e-07
  2.57547489e-07 2.57730238e-07 2.57652184e-07 2.57540438e-07
  2.57701084e-07 2.57561882e-07 2.57613263e-07 2.57549534e-07
  2.57605077e-07 2.57611959e-07 2.57517591e-07 2.57650383e-07
  2.57622975e-07 2.57597044e-07 2.57572368e-07 2.57633312e-07
  2.57648672e-07 2.57453909e-07 2.57720957e-07 2.57630567e-07
  2.57515948e-07 2.57662714e-07]]"
600,71,optimal,28,6.359456818862192e-10,0.000438511,0.009764342,ECOS,"[2.63606056e-07 2.63496332e-07 2.63516880e-07 2.63516000e-07
 2.63569719e-07 2.63650460e-07 2.63567413e-07 2.63514184e-07
 2.63454138e-07 2.63618537e-07 2.63617443e-07 2.63557143e-07
 2.63433455e-07 2.63569545e-07 2.63646912e-07 2.63603629e-07
 2.63573643e-07 2.63590284e-07 2.63530731e-07 2.63546429e-07
 2.63532888e-07 2.63294649e-07 2.63610664e-07 2.63601952e-07
 2.63683795e-07 2.63598469e-07 2.63557204e-07 2.63454293e-07
 2.63569369e-07 2.63588353e-07]","[2.63606056e-07 2.63496332e-07 2.63516880e-07 2.63516000e-07
 2.63569719e-07 2.63650460e-07 2.63567413e-07 2.63514184e-07
 2.63454138e-07 2.63618537e-07 2.63617443e-07 2.63557143e-07
 2.63433455e-07 2.63569545e-07 2.63646912e-07 2.63603629e-07
 2.63573643e-07 2.63590284e-07 2.63530731e-07 2.63546429e-07
 2.63532888e-07 2.63294649e-07 2.63610664e-07 2.63601952e-07
 2.63683795e-07 2.63598469e-07 2.63557204e-07 2.63454293e-07
 2.63569369e-07 2.63588353e-07]","[[2.63606056e-07 2.63496332e-07 2.63516880e-07 2.63516000e-07
  2.63569719e-07 2.63650460e-07 2.63567413e-07 2.63514184e-07
  2.63454138e-07 2.63618537e-07 2.63617443e-07 2.63557143e-07
  2.63433455e-07 2.63569545e-07 2.63646912e-07 2.63603629e-07
  2.63573643e-07 2.63590284e-07 2.63530731e-07 2.63546429e-07
  2.63532888e-07 2.63294649e-07 2.63610664e-07 2.63601952e-07
  2.63683795e-07 2.63598469e-07 2.63557204e-07 2.63454293e-07
  2.63569369e-07 2.63588353e-07]]","[[2.63606056e-07 2.63496332e-07 2.63516880e-07 2.63516000e-07
  2.63569719e-07 2.63650460e-07 2.63567413e-07 2.63514184e-07
  2.63454138e-07 2.63618537e-07 2.63617443e-07 2.63557143e-07
  2.63433455e-07 2.63569545e-07 2.63646912e-07 2.63603629e-07
  2.63573643e-07 2.63590284e-07 2.63530731e-07 2.63546429e-07
  2.63532888e-07 2.63294649e-07 2.63610664e-07 2.63601952e-07
  2.63683795e-07 2.63598469e-07 2.63557204e-07 2.63454293e-07
  2.63569369e-07 2.63588353e-07]]"
