time,ChargingStationID,Status,Iterations,OptimalValue,SetupTime,SolveTime,SolverName,sum_t1,sum_t2,T1,T2
60,761,optimal,21,187.50000012842787,0.0005703,0.009485,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
120,761,optimal,21,187.50000012842787,0.0005497,0.0084388,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
180,761,optimal,21,187.50000012842787,0.0005138,0.0102749,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
240,761,optimal,21,187.50000012842787,0.0004831,0.0094705,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
300,761,optimal,21,187.50000012842787,0.0003709,0.0063835,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
360,761,optimal,21,187.50000012842787,0.0004865,0.0093073,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
420,761,optimal,21,187.50000012842787,0.0003329,0.0066098,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
480,761,optimal,21,187.50000012842787,0.0004867,0.0088134,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
540,761,optimal,21,187.50000012842787,0.0004617,0.0094065,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
600,761,optimal,21,187.50000012842787,0.0004742,0.0092771,ECOS,"[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
 5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
 4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
 4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
 4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
 4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
 4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
 4.65131181e-06 4.51690856e-06]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]","[[4.33930841e-06 4.13035362e-06 5.45752737e-06 4.75503141e-06
  5.46739077e-06 4.49384706e-06 4.01655638e-06 3.57149181e-06
  4.00169446e-06 4.70919512e-06 4.90281413e-06 4.80845160e-06
  4.72156693e-06 4.68715362e-06 4.67963559e-06 4.67872280e-06
  4.67764708e-06 4.67649226e-06 4.67643447e-06 4.67739326e-06
  4.67835591e-06 4.67861855e-06 4.67930645e-06 4.68399696e-06
  4.69735370e-06 4.72029441e-06 4.73620684e-06 4.68565146e-06
  4.65131181e-06 4.51690856e-06]]"
