time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
5940,ArrivalEvent,500,rideHailVehicle-6228792@GlobalRHM,,1.0352250489236792,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-200,5904,6962.0,0.0,58.77777777777778,0.0,83.95390333333333,200.0,
5940,ReparkEvent,500,rideHailVehicle-6228792@GlobalRHM,Bay,1.0352250489236792,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-200,5904,6962.0,0.0,58.77777777777778,0.0,83.95390333333333,200.0,300.0
7740,ReleaseEvent,500,rideHailVehicle-6228792@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-200,5904,6962.0,58.77456612429268,58.77777777777778,0.700081399323772,83.95390333333333,200.0,
39780,ArrivalEvent,500,rideHailVehicle-1666428@GlobalRHM,,1.0567081604426003,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,39739,40503.0,0.0,63.666666666666664,0.0,83.95390333333333,300.0,
39780,ReparkEvent,500,rideHailVehicle-1666428@GlobalRHM,Bay,1.0567081604426003,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,39739,40503.0,0.0,63.666666666666664,0.0,83.95390333333333,300.0,300.0
41340,ReleaseEvent,500,rideHailVehicle-1666428@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,39739,40503.0,63.66079200802435,63.666666666666664,0.7582826941978321,83.95390333333333,300.0,
43440,ArrivalEvent,500,rideHailVehicle-6706065@GlobalRHM,,1.0330459770114941,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,43417,44136.0,0.0,59.916666666666664,0.0,83.95390333333333,400.0,
43440,ReparkEvent,500,rideHailVehicle-6706065@GlobalRHM,Bay,1.0330459770114941,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,43417,44136.0,0.0,59.916666666666664,0.0,83.95390333333333,400.0,300.0
44880,ReleaseEvent,500,rideHailVehicle-6706065@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,43417,44136.0,59.91283964797749,59.916666666666664,0.7136397150004758,83.95390333333333,400.0,
51360,ArrivalEvent,500,rideHailVehicle-3928391@GlobalRHM,,1.0602055800293686,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,51319,52041.0,0.0,60.166666666666664,0.0,83.95390333333333,400.0,
51360,ReparkEvent,500,rideHailVehicle-3928391@GlobalRHM,Bay,1.0602055800293686,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,51319,52041.0,0.0,60.166666666666664,0.0,83.95390333333333,400.0,300.0
52800,ReleaseEvent,500,rideHailVehicle-3928391@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,51319,52041.0,60.16246893818524,60.166666666666664,0.7166131239820286,83.95390333333333,400.0,
53100,ArrivalEvent,500,rideHailVehicle-4764237@GlobalRHM,,1.0677009873060648,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,53052,53809.0,0.0,63.083333333333336,0.0,83.95390333333333,400.0,
53100,ReparkEvent,500,rideHailVehicle-4764237@GlobalRHM,Bay,1.0677009873060648,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,53052,53809.0,0.0,63.083333333333336,0.0,83.95390333333333,400.0,300.0
54480,ArrivalEvent,500,rideHailVehicle-3743482@GlobalRHM,,1.047040971168437,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,54449,55139.0,0.0,57.5,0.0,83.95390333333333,400.0,
54480,ReparkEvent,500,rideHailVehicle-3743482@GlobalRHM,Bay,1.047040971168437,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,54449,55139.0,0.0,57.5,0.0,83.95390333333333,400.0,300.0
54540,ReleaseEvent,500,rideHailVehicle-4764237@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,53052,53809.0,63.083333333333336,63.083333333333336,0.7514044115717312,83.95390333333333,400.0,
56220,ReleaseEvent,500,rideHailVehicle-3743482@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,54449,55139.0,57.49615598979185,57.5,0.6848538746496066,83.95390333333333,400.0,
66000,ArrivalEvent,500,rideHailVehicle-390357@GlobalRHM,,1.0390977443609024,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,65974,66665.0,0.0,57.583333333333336,0.0,83.95390333333333,400.0,
66000,ReparkEvent,500,rideHailVehicle-390357@GlobalRHM,Bay,1.0390977443609024,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,65974,66665.0,0.0,57.583333333333336,0.0,83.95390333333333,400.0,300.0
67440,ReleaseEvent,500,rideHailVehicle-390357@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,65974,66665.0,57.57953447726057,57.583333333333336,0.685847020699501,83.95390333333333,400.0,
68160,ArrivalEvent,500,rideHailVehicle-2135728@GlobalRHM,,1.017379679144385,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,68147,68908.0,0.0,63.416666666666664,0.0,83.95390333333333,400.0,
68160,ReparkEvent,500,rideHailVehicle-2135728@GlobalRHM,Bay,1.017379679144385,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,68147,68908.0,0.0,63.416666666666664,0.0,83.95390333333333,400.0,300.0
69720,ReleaseEvent,500,rideHailVehicle-2135728@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,68147,68908.0,63.41076095291995,63.416666666666664,0.755304499674682,83.95390333333333,400.0,
75540,ArrivalEvent,500,rideHailVehicle-2023178@GlobalRHM,,1.0131771595900438,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,75531,76223.0,0.0,57.666666666666664,0.0,83.95390333333333,400.0,
75540,ReparkEvent,500,rideHailVehicle-2023178@GlobalRHM,Bay,1.0131771595900438,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,75531,76223.0,0.0,57.666666666666664,0.0,83.95390333333333,400.0,300.0
75720,ArrivalEvent,500,rideHailVehicle-3973513@GlobalRHM,,1.0177430801987224,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,75695,77129.0,0.0,59.75,0.0,83.95390333333333,150.0,
75720,ReparkEvent,500,rideHailVehicle-3973513@GlobalRHM,Bay,1.0177430801987224,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,75695,77129.0,0.0,59.75,0.0,83.95390333333333,150.0,300.0
76320,ReleaseEvent,500,rideHailVehicle-2023178@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,75531,76223.0,57.666666666666664,57.666666666666664,0.6868848782135244,83.95390333333333,400.0,
78420,ReleaseEvent,500,rideHailVehicle-3973513@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,75695,77129.0,59.74413320983323,59.75,0.7116302022625817,83.95390333333333,150.0,
79440,ArrivalEvent,500,rideHailVehicle-3355974@GlobalRHM,,1.009575923392613,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,79433,80171.0,0.0,61.5,0.0,83.95390333333333,400.0,
79440,ReparkEvent,500,rideHailVehicle-3355974@GlobalRHM,Bay,1.009575923392613,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,79433,80171.0,0.0,61.5,0.0,83.95390333333333,400.0,300.0
80760,ArrivalEvent,500,rideHailVehicle-4436372@GlobalRHM,,1.0698365527488856,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,80713,81433.0,0.0,60.0,0.0,83.95390333333333,400.0,
80760,ReparkEvent,500,rideHailVehicle-4436372@GlobalRHM,Bay,1.0698365527488856,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,80713,81433.0,0.0,60.0,0.0,83.95390333333333,400.0,300.0
80820,ReleaseEvent,500,rideHailVehicle-3355974@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,79433,80171.0,61.5,61.5,0.7325448556670247,83.95390333333333,400.0,
82620,ReleaseEvent,500,rideHailVehicle-4436372@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,80713,81433.0,59.99659508275648,60.0,0.7146373509822889,83.95390333333333,400.0,
