time,ChargingStationID,Status,Iterations,OptimalValue,SetupTime,SolveTime,SolverName,sum_t1,sum_t2,T1,T2
60,726,optimal,30,9.946625905212685e-10,0.000424206,0.009551619,ECOS,"[3.34319078e-07 3.34229254e-07 3.34288096e-07 3.34295572e-07
 3.34326714e-07 3.34260410e-07 3.34282921e-07 3.34329032e-07
 3.34305086e-07 3.34293111e-07 3.34267998e-07 3.34305402e-07
 3.34319098e-07 3.34280952e-07 3.34280199e-07 3.34248318e-07
 3.34294396e-07 3.34269669e-07 3.34285551e-07 3.34314470e-07
 3.34326509e-07 3.34228552e-07 3.34232211e-07 3.34250695e-07
 3.34163895e-07 3.34280089e-07 3.34231632e-07 3.34226093e-07
 3.34290016e-07 3.34288706e-07]","[3.34319078e-07 3.34229254e-07 3.34288096e-07 3.34295572e-07
 3.34326714e-07 3.34260410e-07 3.34282921e-07 3.34329032e-07
 3.34305086e-07 3.34293111e-07 3.34267998e-07 3.34305402e-07
 3.34319098e-07 3.34280952e-07 3.34280199e-07 3.34248318e-07
 3.34294396e-07 3.34269669e-07 3.34285551e-07 3.34314470e-07
 3.34326509e-07 3.34228552e-07 3.34232211e-07 3.34250695e-07
 3.34163895e-07 3.34280089e-07 3.34231632e-07 3.34226093e-07
 3.34290016e-07 3.34288706e-07]","[[3.34319078e-07 3.34229254e-07 3.34288096e-07 3.34295572e-07
  3.34326714e-07 3.34260410e-07 3.34282921e-07 3.34329032e-07
  3.34305086e-07 3.34293111e-07 3.34267998e-07 3.34305402e-07
  3.34319098e-07 3.34280952e-07 3.34280199e-07 3.34248318e-07
  3.34294396e-07 3.34269669e-07 3.34285551e-07 3.34314470e-07
  3.34326509e-07 3.34228552e-07 3.34232211e-07 3.34250695e-07
  3.34163895e-07 3.34280089e-07 3.34231632e-07 3.34226093e-07
  3.34290016e-07 3.34288706e-07]]","[[3.34319078e-07 3.34229254e-07 3.34288096e-07 3.34295572e-07
  3.34326714e-07 3.34260410e-07 3.34282921e-07 3.34329032e-07
  3.34305086e-07 3.34293111e-07 3.34267998e-07 3.34305402e-07
  3.34319098e-07 3.34280952e-07 3.34280199e-07 3.34248318e-07
  3.34294396e-07 3.34269669e-07 3.34285551e-07 3.34314470e-07
  3.34326509e-07 3.34228552e-07 3.34232211e-07 3.34250695e-07
  3.34163895e-07 3.34280089e-07 3.34231632e-07 3.34226093e-07
  3.34290016e-07 3.34288706e-07]]"
120,726,optimal,30,9.903574597768173e-10,0.000419605,0.009802322,ECOS,"[3.34785487e-07 3.34732946e-07 3.34793104e-07 3.34747866e-07
 3.34759460e-07 3.34711814e-07 3.34780215e-07 3.34786827e-07
 3.34792235e-07 3.34786260e-07 3.34767820e-07 3.34786959e-07
 3.34768712e-07 3.34744907e-07 3.34808857e-07 3.34769802e-07
 3.34721841e-07 3.34802971e-07 3.34692689e-07 3.34769527e-07
 3.34800691e-07 3.34787294e-07 3.34796038e-07 3.34788245e-07
 3.34742964e-07 3.34722878e-07 3.34777402e-07 3.34725779e-07
 3.34730263e-07 3.34757589e-07]","[3.34785487e-07 3.34732946e-07 3.34793104e-07 3.34747866e-07
 3.34759460e-07 3.34711814e-07 3.34780215e-07 3.34786827e-07
 3.34792235e-07 3.34786260e-07 3.34767820e-07 3.34786959e-07
 3.34768712e-07 3.34744907e-07 3.34808857e-07 3.34769802e-07
 3.34721841e-07 3.34802971e-07 3.34692689e-07 3.34769527e-07
 3.34800691e-07 3.34787294e-07 3.34796038e-07 3.34788245e-07
 3.34742964e-07 3.34722878e-07 3.34777402e-07 3.34725779e-07
 3.34730263e-07 3.34757589e-07]","[[3.34785487e-07 3.34732946e-07 3.34793104e-07 3.34747866e-07
  3.34759460e-07 3.34711814e-07 3.34780215e-07 3.34786827e-07
  3.34792235e-07 3.34786260e-07 3.34767820e-07 3.34786959e-07
  3.34768712e-07 3.34744907e-07 3.34808857e-07 3.34769802e-07
  3.34721841e-07 3.34802971e-07 3.34692689e-07 3.34769527e-07
  3.34800691e-07 3.34787294e-07 3.34796038e-07 3.34788245e-07
  3.34742964e-07 3.34722878e-07 3.34777402e-07 3.34725779e-07
  3.34730263e-07 3.34757589e-07]]","[[3.34785487e-07 3.34732946e-07 3.34793104e-07 3.34747866e-07
  3.34759460e-07 3.34711814e-07 3.34780215e-07 3.34786827e-07
  3.34792235e-07 3.34786260e-07 3.34767820e-07 3.34786959e-07
  3.34768712e-07 3.34744907e-07 3.34808857e-07 3.34769802e-07
  3.34721841e-07 3.34802971e-07 3.34692689e-07 3.34769527e-07
  3.34800691e-07 3.34787294e-07 3.34796038e-07 3.34788245e-07
  3.34742964e-07 3.34722878e-07 3.34777402e-07 3.34725779e-07
  3.34730263e-07 3.34757589e-07]]"
180,726,optimal,30,1.0260139198873386e-09,0.000413205,0.009552019,ECOS,"[3.39543551e-07 3.39560844e-07 3.39520950e-07 3.39548674e-07
 3.39560584e-07 3.39615849e-07 3.39579636e-07 3.39541397e-07
 3.39587826e-07 3.39557002e-07 3.39571518e-07 3.39544049e-07
 3.39587070e-07 3.39600400e-07 3.39559667e-07 3.39614030e-07
 3.39568171e-07 3.39598927e-07 3.39549838e-07 3.39539802e-07
 3.39596425e-07 3.39595761e-07 3.39539134e-07 3.39594862e-07
 3.39571557e-07 3.39569758e-07 3.39582221e-07 3.39565002e-07
 3.39512592e-07 3.39539719e-07]","[3.39543551e-07 3.39560844e-07 3.39520950e-07 3.39548674e-07
 3.39560584e-07 3.39615849e-07 3.39579636e-07 3.39541397e-07
 3.39587826e-07 3.39557002e-07 3.39571518e-07 3.39544049e-07
 3.39587070e-07 3.39600400e-07 3.39559667e-07 3.39614030e-07
 3.39568171e-07 3.39598927e-07 3.39549838e-07 3.39539802e-07
 3.39596425e-07 3.39595761e-07 3.39539134e-07 3.39594862e-07
 3.39571557e-07 3.39569758e-07 3.39582221e-07 3.39565002e-07
 3.39512592e-07 3.39539719e-07]","[[3.39543551e-07 3.39560844e-07 3.39520950e-07 3.39548674e-07
  3.39560584e-07 3.39615849e-07 3.39579636e-07 3.39541397e-07
  3.39587826e-07 3.39557002e-07 3.39571518e-07 3.39544049e-07
  3.39587070e-07 3.39600400e-07 3.39559667e-07 3.39614030e-07
  3.39568171e-07 3.39598927e-07 3.39549838e-07 3.39539802e-07
  3.39596425e-07 3.39595761e-07 3.39539134e-07 3.39594862e-07
  3.39571557e-07 3.39569758e-07 3.39582221e-07 3.39565002e-07
  3.39512592e-07 3.39539719e-07]]","[[3.39543551e-07 3.39560844e-07 3.39520950e-07 3.39548674e-07
  3.39560584e-07 3.39615849e-07 3.39579636e-07 3.39541397e-07
  3.39587826e-07 3.39557002e-07 3.39571518e-07 3.39544049e-07
  3.39587070e-07 3.39600400e-07 3.39559667e-07 3.39614030e-07
  3.39568171e-07 3.39598927e-07 3.39549838e-07 3.39539802e-07
  3.39596425e-07 3.39595761e-07 3.39539134e-07 3.39594862e-07
  3.39571557e-07 3.39569758e-07 3.39582221e-07 3.39565002e-07
  3.39512592e-07 3.39539719e-07]]"
240,726,optimal,30,1.0474848332848364e-09,0.000416105,0.009525619,ECOS,"[3.42125352e-07 3.42124304e-07 3.42081875e-07 3.42145791e-07
 3.42122239e-07 3.42157011e-07 3.42157110e-07 3.42102441e-07
 3.42118019e-07 3.42111464e-07 3.42136814e-07 3.42108336e-07
 3.42110998e-07 3.42136860e-07 3.42139943e-07 3.42112196e-07
 3.42135566e-07 3.42066202e-07 3.42103055e-07 3.42113610e-07
 3.42082627e-07 3.42146266e-07 3.42085734e-07 3.42106452e-07
 3.42133554e-07 3.42092573e-07 3.42159711e-07 3.42077658e-07
 3.42046857e-07 3.42088014e-07]","[3.42125352e-07 3.42124304e-07 3.42081875e-07 3.42145791e-07
 3.42122239e-07 3.42157011e-07 3.42157110e-07 3.42102441e-07
 3.42118019e-07 3.42111464e-07 3.42136814e-07 3.42108336e-07
 3.42110998e-07 3.42136860e-07 3.42139943e-07 3.42112196e-07
 3.42135566e-07 3.42066202e-07 3.42103055e-07 3.42113610e-07
 3.42082627e-07 3.42146266e-07 3.42085734e-07 3.42106452e-07
 3.42133554e-07 3.42092573e-07 3.42159711e-07 3.42077658e-07
 3.42046857e-07 3.42088014e-07]","[[3.42125352e-07 3.42124304e-07 3.42081875e-07 3.42145791e-07
  3.42122239e-07 3.42157011e-07 3.42157110e-07 3.42102441e-07
  3.42118019e-07 3.42111464e-07 3.42136814e-07 3.42108336e-07
  3.42110998e-07 3.42136860e-07 3.42139943e-07 3.42112196e-07
  3.42135566e-07 3.42066202e-07 3.42103055e-07 3.42113610e-07
  3.42082627e-07 3.42146266e-07 3.42085734e-07 3.42106452e-07
  3.42133554e-07 3.42092573e-07 3.42159711e-07 3.42077658e-07
  3.42046857e-07 3.42088014e-07]]","[[3.42125352e-07 3.42124304e-07 3.42081875e-07 3.42145791e-07
  3.42122239e-07 3.42157011e-07 3.42157110e-07 3.42102441e-07
  3.42118019e-07 3.42111464e-07 3.42136814e-07 3.42108336e-07
  3.42110998e-07 3.42136860e-07 3.42139943e-07 3.42112196e-07
  3.42135566e-07 3.42066202e-07 3.42103055e-07 3.42113610e-07
  3.42082627e-07 3.42146266e-07 3.42085734e-07 3.42106452e-07
  3.42133554e-07 3.42092573e-07 3.42159711e-07 3.42077658e-07
  3.42046857e-07 3.42088014e-07]]"
300,726,optimal,30,1.1037824982732365e-09,0.000423505,0.009522019,ECOS,"[3.51483521e-07 3.51563731e-07 3.51523032e-07 3.51475705e-07
 3.51501533e-07 3.51513178e-07 3.51472772e-07 3.51527672e-07
 3.51476284e-07 3.51482529e-07 3.51477555e-07 3.51531697e-07
 3.51485170e-07 3.51512021e-07 3.51488698e-07 3.51554923e-07
 3.51497564e-07 3.51450425e-07 3.51497211e-07 3.51513468e-07
 3.51521441e-07 3.51465304e-07 3.51523998e-07 3.51507800e-07
 3.51488038e-07 3.51492255e-07 3.51494034e-07 3.51528946e-07
 3.51477145e-07 3.51488151e-07]","[3.51483521e-07 3.51563731e-07 3.51523032e-07 3.51475705e-07
 3.51501533e-07 3.51513178e-07 3.51472772e-07 3.51527672e-07
 3.51476284e-07 3.51482529e-07 3.51477555e-07 3.51531697e-07
 3.51485170e-07 3.51512021e-07 3.51488698e-07 3.51554923e-07
 3.51497564e-07 3.51450425e-07 3.51497211e-07 3.51513468e-07
 3.51521441e-07 3.51465304e-07 3.51523998e-07 3.51507800e-07
 3.51488038e-07 3.51492255e-07 3.51494034e-07 3.51528946e-07
 3.51477145e-07 3.51488151e-07]","[[3.51483521e-07 3.51563731e-07 3.51523032e-07 3.51475705e-07
  3.51501533e-07 3.51513178e-07 3.51472772e-07 3.51527672e-07
  3.51476284e-07 3.51482529e-07 3.51477555e-07 3.51531697e-07
  3.51485170e-07 3.51512021e-07 3.51488698e-07 3.51554923e-07
  3.51497564e-07 3.51450425e-07 3.51497211e-07 3.51513468e-07
  3.51521441e-07 3.51465304e-07 3.51523998e-07 3.51507800e-07
  3.51488038e-07 3.51492255e-07 3.51494034e-07 3.51528946e-07
  3.51477145e-07 3.51488151e-07]]","[[3.51483521e-07 3.51563731e-07 3.51523032e-07 3.51475705e-07
  3.51501533e-07 3.51513178e-07 3.51472772e-07 3.51527672e-07
  3.51476284e-07 3.51482529e-07 3.51477555e-07 3.51531697e-07
  3.51485170e-07 3.51512021e-07 3.51488698e-07 3.51554923e-07
  3.51497564e-07 3.51450425e-07 3.51497211e-07 3.51513468e-07
  3.51521441e-07 3.51465304e-07 3.51523998e-07 3.51507800e-07
  3.51488038e-07 3.51492255e-07 3.51494034e-07 3.51528946e-07
  3.51477145e-07 3.51488151e-07]]"
360,726,optimal,30,1.0874464441938064e-09,0.000424305,0.011804448,ECOS,"[3.47365504e-07 3.47362675e-07 3.47401634e-07 3.47390871e-07
 3.47350981e-07 3.47405850e-07 3.47344018e-07 3.47421712e-07
 3.47380209e-07 3.47372287e-07 3.47441367e-07 3.47456564e-07
 3.47365057e-07 3.47344965e-07 3.47441049e-07 3.47416713e-07
 3.47362649e-07 3.47365212e-07 3.47401517e-07 3.47409096e-07
 3.47403141e-07 3.47389116e-07 3.47412672e-07 3.47395633e-07
 3.47416217e-07 3.47349147e-07 3.47418548e-07 3.47345329e-07
 3.47363002e-07 3.47368568e-07]","[3.47365504e-07 3.47362675e-07 3.47401634e-07 3.47390871e-07
 3.47350981e-07 3.47405850e-07 3.47344018e-07 3.47421712e-07
 3.47380209e-07 3.47372287e-07 3.47441367e-07 3.47456564e-07
 3.47365057e-07 3.47344965e-07 3.47441049e-07 3.47416713e-07
 3.47362649e-07 3.47365212e-07 3.47401517e-07 3.47409096e-07
 3.47403141e-07 3.47389116e-07 3.47412672e-07 3.47395633e-07
 3.47416217e-07 3.47349147e-07 3.47418548e-07 3.47345329e-07
 3.47363002e-07 3.47368568e-07]","[[3.47365504e-07 3.47362675e-07 3.47401634e-07 3.47390871e-07
  3.47350981e-07 3.47405850e-07 3.47344018e-07 3.47421712e-07
  3.47380209e-07 3.47372287e-07 3.47441367e-07 3.47456564e-07
  3.47365057e-07 3.47344965e-07 3.47441049e-07 3.47416713e-07
  3.47362649e-07 3.47365212e-07 3.47401517e-07 3.47409096e-07
  3.47403141e-07 3.47389116e-07 3.47412672e-07 3.47395633e-07
  3.47416217e-07 3.47349147e-07 3.47418548e-07 3.47345329e-07
  3.47363002e-07 3.47368568e-07]]","[[3.47365504e-07 3.47362675e-07 3.47401634e-07 3.47390871e-07
  3.47350981e-07 3.47405850e-07 3.47344018e-07 3.47421712e-07
  3.47380209e-07 3.47372287e-07 3.47441367e-07 3.47456564e-07
  3.47365057e-07 3.47344965e-07 3.47441049e-07 3.47416713e-07
  3.47362649e-07 3.47365212e-07 3.47401517e-07 3.47409096e-07
  3.47403141e-07 3.47389116e-07 3.47412672e-07 3.47395633e-07
  3.47416217e-07 3.47349147e-07 3.47418548e-07 3.47345329e-07
  3.47363002e-07 3.47368568e-07]]"
420,726,optimal,30,1.0720595767220124e-09,0.000413805,0.009790222,ECOS,"[3.44489164e-07 3.44544909e-07 3.44531261e-07 3.44560543e-07
 3.44512437e-07 3.44525577e-07 3.44537349e-07 3.44546024e-07
 3.44481200e-07 3.44549510e-07 3.44528400e-07 3.44539142e-07
 3.44480403e-07 3.44519169e-07 3.44506044e-07 3.44578963e-07
 3.44460227e-07 3.44564852e-07 3.44474403e-07 3.44478529e-07
 3.44472226e-07 3.44489957e-07 3.44525475e-07 3.44535980e-07
 3.44518706e-07 3.44483519e-07 3.44464000e-07 3.44532357e-07
 3.44504626e-07 3.44500429e-07]","[3.44489164e-07 3.44544909e-07 3.44531261e-07 3.44560543e-07
 3.44512437e-07 3.44525577e-07 3.44537349e-07 3.44546024e-07
 3.44481200e-07 3.44549510e-07 3.44528400e-07 3.44539142e-07
 3.44480403e-07 3.44519169e-07 3.44506044e-07 3.44578963e-07
 3.44460227e-07 3.44564852e-07 3.44474403e-07 3.44478529e-07
 3.44472226e-07 3.44489957e-07 3.44525475e-07 3.44535980e-07
 3.44518706e-07 3.44483519e-07 3.44464000e-07 3.44532357e-07
 3.44504626e-07 3.44500429e-07]","[[3.44489164e-07 3.44544909e-07 3.44531261e-07 3.44560543e-07
  3.44512437e-07 3.44525577e-07 3.44537349e-07 3.44546024e-07
  3.44481200e-07 3.44549510e-07 3.44528400e-07 3.44539142e-07
  3.44480403e-07 3.44519169e-07 3.44506044e-07 3.44578963e-07
  3.44460227e-07 3.44564852e-07 3.44474403e-07 3.44478529e-07
  3.44472226e-07 3.44489957e-07 3.44525475e-07 3.44535980e-07
  3.44518706e-07 3.44483519e-07 3.44464000e-07 3.44532357e-07
  3.44504626e-07 3.44500429e-07]]","[[3.44489164e-07 3.44544909e-07 3.44531261e-07 3.44560543e-07
  3.44512437e-07 3.44525577e-07 3.44537349e-07 3.44546024e-07
  3.44481200e-07 3.44549510e-07 3.44528400e-07 3.44539142e-07
  3.44480403e-07 3.44519169e-07 3.44506044e-07 3.44578963e-07
  3.44460227e-07 3.44564852e-07 3.44474403e-07 3.44478529e-07
  3.44472226e-07 3.44489957e-07 3.44525475e-07 3.44535980e-07
  3.44518706e-07 3.44483519e-07 3.44464000e-07 3.44532357e-07
  3.44504626e-07 3.44500429e-07]]"
480,726,optimal,30,1.1075223729271555e-09,0.000412105,0.009804222,ECOS,"[3.48236255e-07 3.48180273e-07 3.48097563e-07 3.48147404e-07
 3.48164262e-07 3.48126857e-07 3.48153349e-07 3.48182106e-07
 3.48105697e-07 3.48143671e-07 3.48158202e-07 3.48185360e-07
 3.48157041e-07 3.48132373e-07 3.48211333e-07 3.48149719e-07
 3.48149118e-07 3.48182431e-07 3.48166976e-07 3.48186989e-07
 3.48151641e-07 3.48211412e-07 3.48167481e-07 3.48165141e-07
 3.48127024e-07 3.48182415e-07 3.48132502e-07 3.48187556e-07
 3.48172993e-07 3.48107094e-07]","[3.48236255e-07 3.48180273e-07 3.48097563e-07 3.48147404e-07
 3.48164262e-07 3.48126857e-07 3.48153349e-07 3.48182106e-07
 3.48105697e-07 3.48143671e-07 3.48158202e-07 3.48185360e-07
 3.48157041e-07 3.48132373e-07 3.48211333e-07 3.48149719e-07
 3.48149118e-07 3.48182431e-07 3.48166976e-07 3.48186989e-07
 3.48151641e-07 3.48211412e-07 3.48167481e-07 3.48165141e-07
 3.48127024e-07 3.48182415e-07 3.48132502e-07 3.48187556e-07
 3.48172993e-07 3.48107094e-07]","[[3.48236255e-07 3.48180273e-07 3.48097563e-07 3.48147404e-07
  3.48164262e-07 3.48126857e-07 3.48153349e-07 3.48182106e-07
  3.48105697e-07 3.48143671e-07 3.48158202e-07 3.48185360e-07
  3.48157041e-07 3.48132373e-07 3.48211333e-07 3.48149719e-07
  3.48149118e-07 3.48182431e-07 3.48166976e-07 3.48186989e-07
  3.48151641e-07 3.48211412e-07 3.48167481e-07 3.48165141e-07
  3.48127024e-07 3.48182415e-07 3.48132502e-07 3.48187556e-07
  3.48172993e-07 3.48107094e-07]]","[[3.48236255e-07 3.48180273e-07 3.48097563e-07 3.48147404e-07
  3.48164262e-07 3.48126857e-07 3.48153349e-07 3.48182106e-07
  3.48105697e-07 3.48143671e-07 3.48158202e-07 3.48185360e-07
  3.48157041e-07 3.48132373e-07 3.48211333e-07 3.48149719e-07
  3.48149118e-07 3.48182431e-07 3.48166976e-07 3.48186989e-07
  3.48151641e-07 3.48211412e-07 3.48167481e-07 3.48165141e-07
  3.48127024e-07 3.48182415e-07 3.48132502e-07 3.48187556e-07
  3.48172993e-07 3.48107094e-07]]"
540,726,optimal,30,1.1162460931482456e-09,0.000412505,0.009987825,ECOS,"[3.47894459e-07 3.47877547e-07 3.47928948e-07 3.47878698e-07
 3.47969778e-07 3.47938064e-07 3.47927825e-07 3.47909385e-07
 3.47946248e-07 3.47911125e-07 3.47879491e-07 3.47984927e-07
 3.47888230e-07 3.47944184e-07 3.47989969e-07 3.47844349e-07
 3.47938534e-07 3.47897616e-07 3.47964273e-07 3.47891798e-07
 3.47927262e-07 3.47916294e-07 3.47921037e-07 3.47908636e-07
 3.47937642e-07 3.47962503e-07 3.47927794e-07 3.47927576e-07
 3.47906671e-07 3.47878706e-07]","[3.47894459e-07 3.47877547e-07 3.47928948e-07 3.47878698e-07
 3.47969778e-07 3.47938064e-07 3.47927825e-07 3.47909385e-07
 3.47946248e-07 3.47911125e-07 3.47879491e-07 3.47984927e-07
 3.47888230e-07 3.47944184e-07 3.47989969e-07 3.47844349e-07
 3.47938534e-07 3.47897616e-07 3.47964273e-07 3.47891798e-07
 3.47927262e-07 3.47916294e-07 3.47921037e-07 3.47908636e-07
 3.47937642e-07 3.47962503e-07 3.47927794e-07 3.47927576e-07
 3.47906671e-07 3.47878706e-07]","[[3.47894459e-07 3.47877547e-07 3.47928948e-07 3.47878698e-07
  3.47969778e-07 3.47938064e-07 3.47927825e-07 3.47909385e-07
  3.47946248e-07 3.47911125e-07 3.47879491e-07 3.47984927e-07
  3.47888230e-07 3.47944184e-07 3.47989969e-07 3.47844349e-07
  3.47938534e-07 3.47897616e-07 3.47964273e-07 3.47891798e-07
  3.47927262e-07 3.47916294e-07 3.47921037e-07 3.47908636e-07
  3.47937642e-07 3.47962503e-07 3.47927794e-07 3.47927576e-07
  3.47906671e-07 3.47878706e-07]]","[[3.47894459e-07 3.47877547e-07 3.47928948e-07 3.47878698e-07
  3.47969778e-07 3.47938064e-07 3.47927825e-07 3.47909385e-07
  3.47946248e-07 3.47911125e-07 3.47879491e-07 3.47984927e-07
  3.47888230e-07 3.47944184e-07 3.47989969e-07 3.47844349e-07
  3.47938534e-07 3.47897616e-07 3.47964273e-07 3.47891798e-07
  3.47927262e-07 3.47916294e-07 3.47921037e-07 3.47908636e-07
  3.47937642e-07 3.47962503e-07 3.47927794e-07 3.47927576e-07
  3.47906671e-07 3.47878706e-07]]"
600,726,optimal,30,9.270719294835986e-10,0.000412105,0.009847923,ECOS,"[3.15883178e-07 3.15913479e-07 3.15851021e-07 3.15885509e-07
 3.15834881e-07 3.15883701e-07 3.15911810e-07 3.15917957e-07
 3.15870083e-07 3.15930717e-07 3.15833130e-07 3.15849763e-07
 3.15908312e-07 3.15968135e-07 3.15889745e-07 3.15914385e-07
 3.15846153e-07 3.15957466e-07 3.15936252e-07 3.15907456e-07
 3.15965763e-07 3.15930333e-07 3.15853180e-07 3.15884316e-07
 3.15907780e-07 3.15933800e-07 3.15906573e-07 3.15928248e-07
 3.15853597e-07 3.15891353e-07]","[3.15883178e-07 3.15913479e-07 3.15851021e-07 3.15885509e-07
 3.15834881e-07 3.15883701e-07 3.15911810e-07 3.15917957e-07
 3.15870083e-07 3.15930717e-07 3.15833130e-07 3.15849763e-07
 3.15908312e-07 3.15968135e-07 3.15889745e-07 3.15914385e-07
 3.15846153e-07 3.15957466e-07 3.15936252e-07 3.15907456e-07
 3.15965763e-07 3.15930333e-07 3.15853180e-07 3.15884316e-07
 3.15907780e-07 3.15933800e-07 3.15906573e-07 3.15928248e-07
 3.15853597e-07 3.15891353e-07]","[[3.15883178e-07 3.15913479e-07 3.15851021e-07 3.15885509e-07
  3.15834881e-07 3.15883701e-07 3.15911810e-07 3.15917957e-07
  3.15870083e-07 3.15930717e-07 3.15833130e-07 3.15849763e-07
  3.15908312e-07 3.15968135e-07 3.15889745e-07 3.15914385e-07
  3.15846153e-07 3.15957466e-07 3.15936252e-07 3.15907456e-07
  3.15965763e-07 3.15930333e-07 3.15853180e-07 3.15884316e-07
  3.15907780e-07 3.15933800e-07 3.15906573e-07 3.15928248e-07
  3.15853597e-07 3.15891353e-07]]","[[3.15883178e-07 3.15913479e-07 3.15851021e-07 3.15885509e-07
  3.15834881e-07 3.15883701e-07 3.15911810e-07 3.15917957e-07
  3.15870083e-07 3.15930717e-07 3.15833130e-07 3.15849763e-07
  3.15908312e-07 3.15968135e-07 3.15889745e-07 3.15914385e-07
  3.15846153e-07 3.15957466e-07 3.15936252e-07 3.15907456e-07
  3.15965763e-07 3.15930333e-07 3.15853180e-07 3.15884316e-07
  3.15907780e-07 3.15933800e-07 3.15906573e-07 3.15928248e-07
  3.15853597e-07 3.15891353e-07]]"
