time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
4080,ArrivalEvent,1287,rideHailVehicle-1819039@GlobalRHM,,1.0069252077562327,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,4075,4802.0,0.0,60.583333333333336,0.0,83.95390333333333,400.0,
4080,ReparkEvent,1287,rideHailVehicle-1819039@GlobalRHM,Bay,1.0069252077562327,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,4075,4802.0,0.0,60.583333333333336,0.0,83.95390333333333,400.0,300.0
4860,ArrivalEvent,1287,rideHailVehicle-2782657@GlobalRHM,,1.04274134119381,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,4802,6217.0,0.0,58.958333333333336,0.0,83.95390333333333,150.0,
4920,ReleaseEvent,1287,rideHailVehicle-1819039@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,4075,4802.0,60.583333333333336,60.583333333333336,0.721626165406405,83.95390333333333,400.0,
4920,ReparkEvent,1287,rideHailVehicle-2782657@GlobalRHM,Bay,1.04274134119381,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,4802,6217.0,0.0,58.958333333333336,0.0,83.95390333333333,150.0,300.0
6240,ArrivalEvent,1287,rideHailVehicle-3185584@GlobalRHM,,1.0165706051873198,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,6217,7628.0,0.0,58.791666666666664,0.0,83.95390333333333,150.0,
6360,ReleaseEvent,1287,rideHailVehicle-2782657@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,4802,6217.0,58.958333333333336,58.958333333333336,0.702270305398943,83.95390333333333,150.0,
6360,ReparkEvent,1287,rideHailVehicle-3185584@GlobalRHM,Bay,1.0625,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,6217,7628.0,0.0,58.791666666666664,0.0,83.95390333333333,150.0,300.0
7800,ReleaseEvent,1287,rideHailVehicle-3185584@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,6217,7628.0,58.791666666666664,58.791666666666664,0.7002850889879212,83.95390333333333,150.0,
41580,ArrivalEvent,1287,rideHailVehicle-5353424@GlobalRHM,,1.0866666666666667,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,41528,42180.0,0.0,54.333333333333336,0.0,83.95390333333333,400.0,
41580,ReparkEvent,1287,rideHailVehicle-5353424@GlobalRHM,Bay,1.0866666666666667,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,41528,42180.0,0.0,54.333333333333336,0.0,83.95390333333333,400.0,300.0
42240,ReleaseEvent,1287,rideHailVehicle-5353424@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,41528,42180.0,54.333333333333336,54.333333333333336,0.6471805499930895,83.95390333333333,400.0,
60060,ArrivalEvent,1287,rideHailVehicle-3863347@GlobalRHM,,1.0,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,60060,60726.0,0.0,55.5,0.0,83.95390333333333,400.0,
