,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c"
0,60.0,60,1.900291102964551,1.900291102964551,-7.930494488813734e-16,0.0,1.9002911156971052,1.273255382968539e-08,112.5568916001912
1,120.0,120,1.9019798870791735,1.9019798870791735,0.026920790593504045,0.0,1.9019798998116677,1.2732493974651637e-08,0.09863013698630137
2,180.0,180,1.9036680767125382,1.9036680767125382,0.05386550562863246,0.0,1.9036680894449725,1.2732434137860666e-08,0.04323985936321764
3,240.0,240,1.9053557362241638,1.9053557362241638,0.08083413668356723,0.0,1.905355748956538,1.273237432163197e-08,0.023148148148148147
4,300.0,300,1.9070429288281685,1.9070429288281685,0.10782667624825004,0.0,1.9070429415604833,1.273231452823786e-08,0.009341992564003648
5,360.0,360,1.9087297166239654,1.9087297166239654,0.1348431177081564,0.0,1.9087297293562202,1.2732254759899711e-08,0.12
6,420.0,420,1.9104161606226564,1.9104161606226564,0.16188345532850335,0.0,1.9104161733548513,1.2732195018793974e-08,0.0
7,480.0,480,1.9121023207713947,1.9121023207713947,0.1889476842388321,0.0,1.91210233350353,1.2732135307045593e-08,0.0
8,540.0,540,1.913788255991173,1.913788255991173,0.2160358004179343,0.0,1.9137882687232484,1.2732075626736663e-08,0.0
9,600.0,600,1.9154740241950108,1.9154740241950108,0.24314780067931738,0.0,1.9154740369270271,1.2732015979897772e-08,0.0
10,660.0,660,1.9171596823165526,1.9171596823165526,0.2702836826569214,0.0,1.917159695048509,1.2731956368516464e-08,0.0
11,720.0,720,1.918845286337411,1.918845286337411,0.2974434447912473,0.0,1.918845299069308,1.273189679453085e-08,0.0
12,780.0,780,1.9205308913110226,1.9205308913110226,0.3246270863158691,0.0,1.92053090404286,1.2731837259836934e-08,0.0
13,840.0,840,1.9222165513878278,1.9222165513878278,0.35183460724428367,0.0,1.9222165641196056,1.2731777766282042e-08,0.0
14,900.0,900,1.923902319838411,1.923902319838411,0.3790660083571201,0.0,1.9239023325701294,1.2731718315670075e-08,0.0
15,960.0,960,1.9255882490806073,1.9255882490806073,0.406321291189673,0.0,1.9255882618122662,1.2731658909759636e-08,0.0
16,1020.0,1020,1.9272743906964076,1.9272743906964076,0.4336004580198237,0.0,1.9272744034280074,1.273159955026478e-08,0.0
17,1080.0,1080,1.9289607954590167,1.9289607954590167,0.46090351185619843,0.0,1.9289608081905567,1.2731540238856333e-08,0.0
18,1140.0,1140,1.930647513355258,1.930647513355258,0.4882304564267105,0.0,1.930647526086739,1.2731480977161697e-08,0.0
19,1200.0,1200,1.9323345936057035,1.9323345936057035,0.5155812961674192,0.0,1.932334606337125,1.2731421766764289e-08,0.0
20,1260.0,1260,1.9340220846833287,1.9340220846833287,0.5429560362116762,0.0,1.9340220974146913,1.2731362609204113e-08,0.0
21,1320.0,1320,1.9357100343403395,1.9357100343403395,0.570354682379533,0.0,1.9357100470716433,1.2731303505979436e-08,0.0
22,1380.0,1380,1.9373984896190752,1.9373984896190752,0.5977772411675308,0.0,1.9373985023503197,1.2731244458546805e-08,0.0
23,1440.0,1440,1.939087496884512,1.939087496884512,0.6252237197386444,0.0,1.9390875096156972,1.2731185468320092e-08,0.0
24,1500.0,1500,1.9407771018308586,1.9407771018308586,0.6526941259126853,0.0,1.9407771145619852,1.2731126536671634e-08,0.0
25,1560.0,1560,1.9424673495074245,1.9424673495074245,0.6801884681567995,0.0,1.942467362238492,1.2731067664934102e-08,0.0
26,1620.0,1620,1.9441582843372334,1.9441582843372334,0.7077067555763317,0.0,1.944158297068242,1.273100885439788e-08,0.0
27,1680.0,1680,1.9458499501299846,1.9458499501299846,0.735248997905953,0.0,1.9458499628609347,1.2730950106314252e-08,0.0
28,1740.0,1740,1.9475423901059425,1.9475423901059425,0.7628152055009716,0.0,1.9475424028368342,1.2730891421892774e-08,0.0
29,1800.0,1800,1.9492356469091636,1.9492356469091636,0.7904053893289832,0.0,1.9492356596399965,1.2730832802306538e-08,0.0
30,1860.0,1860,1.9509297626242548,1.9509297626242548,0.8180195609617074,0.0,1.950929775355029,1.2730774248686345e-08,0.0
31,1920.0,1920,1.9526247787962907,1.9526247787962907,0.8456577325670617,0.0,1.9526247915270067,1.2730715762124457e-08,0.0
32,1980.0,1980,1.9543207364419775,1.9543207364419775,0.8733199169015204,0.0,1.9543207491726347,1.2730657343678372e-08,0.0
33,2040.0,2040,1.9560176760732164,1.9560176760732164,0.9010061273026265,0.0,1.9560176888038152,1.2730598994363285e-08,0.0
34,2100.0,2100,1.9577156376989624,1.9577156376989624,0.9287163776818419,0.0,1.9577156504295028,1.2730540715158499e-08,0.0
35,2160.0,2160,1.9594146608556315,1.9594146608556315,0.956450682517422,0.0,1.959414673586114,1.2730482507006659e-08,0.0
36,2220.0,2220,1.9611147846121897,1.9611147846121897,0.984209056847722,0.0,1.9611147973426144,1.2730424370810939e-08,0.0
37,2280.0,2280,1.9628160475881464,1.9628160475881464,1.0119915162645734,0.0,1.9628160603185132,1.2730366307442554e-08,0.0
38,2340.0,2340,1.964518487966175,1.964518487966175,1.0397980769069175,0.0,1.9645185006964834,1.273030831773288e-08,0.0
39,2400.0,2400,1.966222143506741,1.966222143506741,1.067628755454617,0.0,1.966222156236992,1.2730250402477195e-08,0.0
40,2460.0,2460,1.9679270515627425,1.9679270515627425,1.0954835691224747,0.0,1.967927064292935,1.2730192562438263e-08,0.0
