time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,4.257492165165233e-06,0.8,179.99999994749945,0.0,4.257492165165233e-06,525.0,0,0.0,0.0,0.0,0.0
120,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,6.7192118253302725e-06,0.8000000002680644,180.00000000781392,0.0,6.7192118253302725e-06,525.0,0,0.0,750.0,0.0,0.0
180,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,8.244486217737063e-06,0.8000000006911258,180.00000010300275,0.0,8.244486217737063e-06,525.0,0,0.0,750.0,0.0,0.0
240,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,9.35164797931891e-06,0.8000000012102231,180.00000021979963,0.0,9.35164797931891e-06,525.0,0,0.0,750.0,0.0,0.0
300,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.0241164417495116e-05,0.8000000017990305,180.00000035228132,0.0,1.0241164417495116e-05,525.0,0,0.0,750.0,0.0,0.0
360,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.0996733604704144e-05,0.8000000024438446,180.00000049736448,0.0,1.0996733604704144e-05,525.0,0,0.0,750.0,0.0,0.0
420,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.1541363710335002e-05,0.8000000031362315,180.00000065315155,0.0,1.1541363710335002e-05,525.0,0,0.0,750.0,0.0,0.0
480,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.2174105393025544e-05,0.80000000386291,180.0000008166542,0.0,1.2174105393025544e-05,525.0,0,0.0,750.0,0.0,0.0
540,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.2575628617859512e-05,0.8000000046294278,180.00000098912068,0.0,1.2575628617859512e-05,525.0,0,0.0,750.0,0.0,0.0
600,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3022316936333404e-05,0.8000000054212266,180.00000116727543,0.0,1.3022316936333404e-05,525.0,0,0.0,750.0,0.0,0.0
660,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3311015643114876e-05,0.8000000062411502,180.00000135175824,0.0,1.3311015643114876e-05,525.0,0,0.0,750.0,0.0,0.0
720,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3541424521451544e-05,0.8000000070792512,180.00000154033097,0.0,1.3541424521451544e-05,525.0,0,0.0,750.0,0.0,0.0
780,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.382141433937716e-05,0.8000000079318594,180.00000173216782,0.0,1.382141433937716e-05,525.0,0,0.0,750.0,0.0,0.0
840,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3965522937375268e-05,0.8000000088020967,180.0000019279712,0.0,1.3965522937375268e-05,525.0,0,0.0,750.0,0.0,0.0
900,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4099235404791619e-05,0.8000000096814074,180.0000021258161,0.0,1.4099235404791619e-05,525.0,0,0.0,750.0,0.0,0.0
960,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4212631217684501e-05,0.800000010569137,180.00000232555527,0.0,1.4212631217684501e-05,525.0,0,0.0,750.0,0.0,0.0
1020,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4243936913244289e-05,0.8000000114640065,180.0000025269009,0.0,1.4243936913244289e-05,525.0,0,0.0,750.0,0.0,0.0
1080,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.428280057340998e-05,0.800000012360847,180.00000272869,0.0,1.428280057340998e-05,525.0,0,0.0,750.0,0.0,0.0
1140,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4283030956217345e-05,0.8000000132601343,180.00000293102966,0.0,1.4283030956217345e-05,525.0,0,0.0,750.0,0.0,0.0
1200,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4772544282027968e-05,0.8000000141594362,180.0000031333726,0.0,1.4772544282027968e-05,525.0,0,0.0,750.0,0.0,0.0
1260,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4708878783570917e-05,0.8000000150895594,180.0000033426503,0.0,1.4708878783570917e-05,525.0,0,0.0,750.0,0.0,0.0
1320,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4599280430224557e-05,0.8000000160156739,180.00000355102608,0.0,1.4599280430224557e-05,525.0,0,0.0,750.0,0.0,0.0
1380,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4492958489146352e-05,0.8000000169348879,180.0000037578492,0.0,1.4492958489146352e-05,525.0,0,0.0,750.0,0.0,0.0
1440,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.434372644461402e-05,0.8000000178474076,180.00000396316614,0.0,1.434372644461402e-05,525.0,0,0.0,750.0,0.0,0.0
1500,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4358454837191215e-05,0.8000000187505311,180.00000416636894,0.0,1.4358454837191215e-05,525.0,0,0.0,750.0,0.0,0.0
1560,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4252338284936754e-05,0.800000019654582,180.00000436978038,0.0,1.4252338284936754e-05,525.0,0,0.0,750.0,0.0,0.0
1620,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4109673000182274e-05,0.8000000205519515,180.00000457168852,0.0,1.4109673000182274e-05,525.0,0,0.0,750.0,0.0,0.0
1680,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.4006680578553408e-05,0.8000000214403383,180.00000477157556,0.0,1.4006680578553408e-05,525.0,0,0.0,750.0,0.0,0.0
1740,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3789435528936566e-05,0.8000000223222404,180.00000497000354,0.0,1.3789435528936566e-05,525.0,0,0.0,750.0,0.0,0.0
1800,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3701700250526775e-05,0.8000000231904641,180.00000516535388,0.0,1.3701700250526775e-05,525.0,0,0.0,750.0,0.0,0.0
1860,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3527329126660817e-05,0.8000000240531638,180.0000053594613,0.0,1.3527329126660817e-05,525.0,0,0.0,750.0,0.0,0.0
1920,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3314643994476588e-05,0.8000000249048845,180.00000555109847,0.0,1.3314643994476588e-05,525.0,0,0.0,750.0,0.0,0.0
1980,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.3160653925147871e-05,0.8000000257432139,180.00000573972258,0.0,1.3160653925147871e-05,525.0,0,0.0,750.0,0.0,0.0
2040,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.2996741920502248e-05,0.8000000265718478,180.0000059261652,0.0,1.2996741920502248e-05,525.0,0,0.0,750.0,0.0,0.0
2100,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.285644052239657e-05,0.8000000273901612,180.0000061102857,0.0,1.285644052239657e-05,525.0,0,0.0,750.0,0.0,0.0
2160,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.274943513940272e-05,0.8000000281996408,180.00000629241862,0.0,1.274943513940272e-05,525.0,0,0.0,750.0,0.0,0.0
2220,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.2551986286532455e-05,0.8000000290023831,180.00000647303563,0.0,1.2551986286532455e-05,525.0,0,0.0,750.0,0.0,0.0
2280,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.244181288933046e-05,0.8000000297926932,180.00000665085543,0.0,1.244181288933046e-05,525.0,0,0.0,750.0,0.0,0.0
2340,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.2321689043378855e-05,0.8000000305760667,180.00000682711445,0.0,1.2321689043378855e-05,525.0,0,0.0,750.0,0.0,0.0
2400,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.2096862019735072e-05,0.8000000313518768,180.00000700167172,0.0,1.2096862019735072e-05,525.0,0,0.0,750.0,0.0,0.0
2460,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.1888678723081495e-05,0.8000000321135311,180.00000717304394,0.0,1.1888678723081495e-05,525.0,0,0.0,750.0,0.0,0.0
2520,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.176842978488354e-05,0.8000000328620775,180.0000073414669,0.0,1.176842978488354e-05,525.0,0,0.0,750.0,0.0,0.0
2580,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.1647008739579971e-05,0.8000000336030528,180.00000750818631,0.0,1.1647008739579971e-05,525.0,0,0.0,750.0,0.0,0.0
2640,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.1476349179191681e-05,0.8000000343363829,180.0000076731856,0.0,1.1476349179191681e-05,525.0,0,0.0,750.0,0.0,0.0
2700,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.1260483710393528e-05,0.8000000350589679,180.0000078357672,0.0,1.1260483710393528e-05,525.0,0,0.0,750.0,0.0,0.0
2760,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.1141591899131164e-05,0.8000000357679613,180.00000799529073,0.0,1.1141591899131164e-05,525.0,0,0.0,750.0,0.0,0.0
2820,1251,[],"[0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan]",0,[],[],0,1.0936383659364308e-05,0.8000000364694689,180.00000815312995,0.0,1.0936383659364308e-05,525.0,0,0.0,750.0,0.0,0.0
