,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,c"
0,60.0,60,40.06080557177675,40.06080557177675,3.213493576419535e-13,0.0,40.060805940825794,3.6904904177037165e-07,255.556426992399
1,120.0,120,40.0608055718878,40.0608055718878,0.5675280780113249,0.0,40.06080594093674,3.690489411967493e-07,0.19726027397260273
2,180.0,180,40.06080557210989,40.06080557210989,1.1350561560239094,0.0,40.060805941158634,3.6904874004954494e-07,0.03397260273972603
3,240.0,240,40.060805572443016,40.060805572443016,1.7025842340396335,0.0,40.06080594149146,3.690484383288997e-07,0.023148148148148147
4,300.0,300,40.06080557288716,40.06080557288716,2.270112312060078,0.0,40.06080594193521,3.69048036034862e-07,0.12
5,360.0,360,40.06080557344232,40.06080557344232,2.8376403900868152,0.0,40.06080594248987,3.690475331676295e-07,0.0
6,420.0,420,40.060805574108485,40.060805574108485,3.4051684681214183,0.0,40.06080594315542,3.690469297274482e-07,0.0
7,480.0,480,40.060805574885606,40.060805574885606,3.9726965461654604,0.0,40.06080594393184,3.690462257145037e-07,0.0
8,540.0,540,40.060805575773685,40.060805575773685,4.540224624220514,0.0,40.0608059448191,3.69045421129163e-07,0.0
9,600.0,600,40.060805576772665,40.060805576772665,5.107752702288151,0.0,40.06080594581719,3.6904451597171254e-07,0.0
10,660.0,660,40.06080557788253,40.06080557788254,5.675280780369941,0.0,40.060805946926045,3.6904351024256366e-07,0.0
11,720.0,720,40.06080557910325,40.06080557910325,6.242808858467458,0.0,40.06080594814566,3.6904240394213183e-07,0.0
12,780.0,780,40.060805580434774,40.060805580434774,6.810336936582271,0.0,40.06080594947597,3.690411970709051e-07,0.0
13,840.0,840,40.060805581877055,40.060805581877055,7.377865014715949,0.0,40.060805950916944,3.6903988962933123e-07,0.0
14,900.0,900,40.06080558343005,40.06080558343006,7.945393092870064,0.0,40.06080595246854,3.6903848161807573e-07,0.0
15,960.0,960,40.06080558509371,40.06080558509372,8.512921171046182,0.0,40.060805954130686,3.690369730376468e-07,0.0
16,1020.0,1020,40.060805586867986,40.060805586867986,9.080449249245875,0.0,40.06080595590335,3.6903536388871e-07,0.0
17,1080.0,1080,40.0608055887528,40.0608055887528,9.647977327470706,0.0,40.06080595778645,3.6903365417197107e-07,0.0
18,1140.0,1140,40.0608055907481,40.0608055907481,10.215505405722244,0.0,40.06080595977995,3.6903184388814007e-07,0.0
19,1200.0,1200,40.06080559285383,40.06080559285383,10.783033484002052,0.0,40.06080596188376,3.690299330379954e-07,0.0
20,1260.0,1260,40.0608055950699,40.0608055950699,11.350561562311693,0.0,40.06080596409783,3.6902792162235983e-07,0.0
21,1320.0,1320,40.060805597396254,40.060805597396254,11.918089640652736,0.0,40.060805966422066,3.6902580964212886e-07,0.0
22,1380.0,1380,40.060805599832804,40.060805599832804,12.485617719026743,0.0,40.06080596885641,3.690235970981374e-07,0.0
23,1440.0,1440,40.060805602379475,40.06080560237948,13.05314579743527,0.0,40.06080597140077,3.6902128399141003e-07,0.0
24,1500.0,1500,40.06080560503618,40.06080560503618,13.620673875879882,0.0,40.06080597405505,3.69018870322955e-07,0.0
25,1560.0,1560,40.06080560780282,40.060805607802834,14.188201954362137,0.0,40.06080597681919,3.69016356093817e-07,0.0
26,1620.0,1620,40.060805610679324,40.060805610679324,14.75573003288359,0.0,40.06080597969307,3.690137413050247e-07,0.0
27,1680.0,1680,40.060805613665586,40.060805613665586,15.323258111445803,0.0,40.06080598267661,3.690110259578324e-07,0.0
28,1740.0,1740,40.06080561676149,40.06080561676149,15.890786190050328,0.0,40.060805985769704,3.6900821005332105e-07,0.0
29,1800.0,1800,40.060805619966956,40.060805619966956,16.458314268698718,0.0,40.060805988972255,3.690052935928097e-07,0.0
30,1860.0,1860,40.060805623281865,40.060805623281865,17.025842347392526,0.0,40.060805992284145,3.690022765775648e-07,0.0
31,1920.0,1920,40.06080562670609,40.060805626706106,17.5933704261333,0.0,40.06080599570526,3.689991590089093e-07,0.0
32,1980.0,1980,40.06080563023956,40.06080563023956,18.160898504922596,0.0,40.0608059992355,3.6899594088823085e-07,0.0
33,2040.0,2040,40.0608056338821,40.060805633882104,18.728426583761955,0.0,40.06080600287473,3.6899262221700964e-07,0.0
34,2100.0,2100,40.06080563763363,40.06080563763363,19.295954662652928,0.0,40.06080600662283,3.6898920299668963e-07,0.0
35,2160.0,2160,40.060805641494,40.060805641494,19.86348274159705,0.0,40.06080601047968,3.6898568322877945e-07,0.0
36,2220.0,2220,40.060805645463084,40.060805645463084,20.431010820595873,0.0,40.06080601444515,3.689820629149771e-07,0.0
37,2280.0,2280,40.06080564954075,40.060805649540754,20.99853889965093,0.0,40.060806018519095,3.689783420568275e-07,0.0
38,2340.0,2340,40.06080565372686,40.06080565372686,21.566066978763768,0.0,40.060806022701385,3.6897452065606094e-07,0.0
39,2400.0,2400,40.06080565802126,40.060805658021266,22.133595057935917,0.0,40.06080602699187,3.689705987144239e-07,0.0
40,2460.0,2460,40.06080566242382,40.06080566242382,22.701123137168914,0.0,40.06080603139039,3.689665762337033e-07,0.0
41,2520.0,2520,40.06080566693437,40.06080566693438,23.268651216464296,0.0,40.06080603589683,3.689624532157787e-07,0.0
42,2580.0,2580,40.06080567155278,40.06080567155278,23.836179295823577,0.0,40.060806040511004,3.6895822966254586e-07,0.0
43,2640.0,2640,40.060805676278854,40.06080567627887,24.403707375248306,0.0,40.060806045232766,3.6895390557597315e-07,0.0
