,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c"
0,60.0,60,34.864128996081014,34.864128996081035,2.5624346770828326e-12,0.0,34.8641311897703,2.1936892387097352e-06,392.65736909037776
1,120.0,120,34.86412876725889,34.86412876725892,0.49390848863085535,0.0,34.86413096134682,2.194087877915472e-06,0.2958904109589041
2,180.0,180,34.86412853831917,34.86412853831919,0.9878169740163336,0.0,34.864130732806316,2.1944870996722356e-06,0.04323985936321764
3,240.0,240,34.864128309275436,34.86412830927546,1.4817254561576043,0.0,34.86413050416238,2.194886899200007e-06,0.023148148148148147
4,300.0,300,34.864128080141334,34.86412808014136,1.9756339350531036,0.0,34.86413027542866,2.195287271757245e-06,0.009341992564003648
5,360.0,360,34.86412785093057,34.8641278509306,2.469542410701386,0.0,34.86413004661884,2.1956882126386993e-06,0.12
6,420.0,420,34.86412762165691,34.86412762165694,2.9634508831015585,0.0,34.86412981774668,2.1960897171719522e-06,0.0
7,480.0,480,34.86412739233417,34.8641273923342,3.457359352252769,0.0,34.864129588825996,2.1964917807150185e-06,0.0
8,540.0,540,34.8641271629762,34.864127162976224,3.95126781815414,0.0,34.864129359870645,2.1968943986524126e-06,0.0
9,600.0,600,34.864126933596935,34.86412693359696,4.445176280805394,0.0,34.86412913089455,2.1972975663926764e-06,0.0
10,660.0,660,34.86412670421033,34.86412670421035,4.939084740205983,0.0,34.864128901911656,2.1977012793647657e-06,0.0
11,720.0,720,34.8641264748304,34.86412647483042,5.432993196355845,0.0,34.86412867293598,2.198105533014748e-06,0.0
12,780.0,780,34.86412624547122,34.86412624547124,5.9269016492553,0.0,34.864128443981585,2.198510322802064e-06,0.0
13,840.0,840,34.86412601614689,34.86412601614691,6.420810098904481,0.0,34.86412821506258,2.1989156441962823e-06,0.0
14,900.0,900,34.86412578687156,34.86412578687158,6.914718545303822,0.0,34.864127986193104,2.1993214926739916e-06,0.0
15,960.0,960,34.86412555765944,34.86412555765946,7.40862698845417,0.0,34.86412775738735,2.199727863714004e-06,0.0
16,1020.0,1020,34.864125328524764,34.864125328524786,7.902535428356155,0.0,34.864127528659566,2.2001347527948673e-06,0.0
17,1080.0,1080,34.86412509948182,34.86412509948184,8.396443865011125,0.0,34.864127300024016,2.200542155389784e-06,0.0
18,1140.0,1140,34.864124870544906,34.864124870544934,8.890352298420364,0.0,34.86412707149502,2.2009500669648625e-06,0.0
19,1200.0,1200,34.86412464172842,34.86412464172844,9.384260728585376,0.0,34.86412684308694,2.2013584829727527e-06,0.0
20,1260.0,1260,34.864124413046724,34.864124413046746,9.878169155507559,0.0,34.86412661481417,2.2017673988507187e-06,0.0
21,1320.0,1320,34.864124184514274,34.864124184514296,10.372077579189304,0.0,34.864126386691126,2.2021768100157716e-06,0.0
22,1380.0,1380,34.864123956145534,34.864123956145555,10.865985999632372,0.0,34.86412615873229,2.2025867118613695e-06,0.0
23,1440.0,1440,34.864123727955004,34.86412372795503,11.359894416839182,0.0,34.864125930952156,2.202997099752162e-06,0.0
24,1500.0,1500,34.86412349995724,34.86412349995726,11.85380283081233,0.0,34.864125703365254,2.2034079690216404e-06,0.0
25,1560.0,1560,34.86412327216679,34.86412327216682,12.347711241554466,0.0,34.86412547598616,2.2038193149672535e-06,0.0
26,1620.0,1620,34.86412304459827,34.8641230445983,12.84161964906846,0.0,34.86412524882946,2.204231132845856e-06,0.0
27,1680.0,1680,34.86412281726633,34.86412281726635,13.335528053357486,0.0,34.864125021909786,2.2046434178706714e-06,0.0
28,1740.0,1740,34.864122590185595,34.864122590185616,13.829436454425117,0.0,34.8641247952418,2.2050561652068132e-06,0.0
29,1800.0,1800,34.864122363370775,34.8641223633708,14.323344852274655,0.0,34.86412456884019,2.205469369966663e-06,0.0
30,1860.0,1860,34.864122136836585,34.864122136836606,14.817253246909923,0.0,34.86412434271966,2.2058830272069385e-06,0.0
31,1920.0,1920,34.864121910597774,34.864121910597795,15.311161638334966,0.0,34.864124116894956,2.2062971319232645e-06,0.0
32,1980.0,1980,34.86412168466911,34.86412168466913,15.805070026553944,0.0,34.864123891380835,2.206711679047345e-06,0.0
33,2040.0,2040,34.86412145906538,34.8641214590654,16.298978411571266,0.0,34.864123666192086,2.2071266634420104e-06,0.0
34,2100.0,2100,34.864121233801406,34.86412123380143,16.792886793391474,0.0,34.86412344134353,2.2075420798973335e-06,0.0
35,2160.0,2160,34.86412100889203,34.86412100889205,17.286795172019357,0.0,34.86412321685,2.207957923126959e-06,0.0
36,2220.0,2220,34.86412078435211,34.86412078435213,17.78070354745996,0.0,34.864122992726344,2.208374187763643e-06,0.0
37,2280.0,2280,34.86412056019653,34.864120560196554,18.274611919718687,0.0,34.86412276898745,2.2087908683555995e-06,0.0
38,2340.0,2340,34.8641203364402,34.86412033644022,18.76852028880077,0.0,34.86412254564821,2.2092079593620356e-06,0.0
39,2400.0,2400,34.86412011309803,34.86412011309806,19.262428654711865,0.0,34.86412232272354,2.209625455149943e-06,0.0
40,2460.0,2460,34.86411989018497,34.864119890184995,19.756337017457888,0.0,34.86412210022837,2.2100433499889097e-06,0.0
41,2520.0,2520,34.864119667715975,34.864119667716,20.25024537704504,0.0,34.864121878177656,2.2104616380489143e-06,0.0
42,2580.0,2580,34.86411944570601,34.86411944570603,20.74415373347941,0.0,34.86412165658637,2.2108803133947702e-06,0.0
43,2640.0,2640,34.86411922417007,34.86411922417009,21.238062086767574,0.0,34.864121435469485,2.211299369983619e-06,0.0
44,2700.0,2700,34.86411900312316,34.86411900312318,21.731970436916328,0.0,34.864121214842,2.2117188016601854e-06,0.0
45,2760.0,2760,34.86411878258029,34.86411878258031,22.22587878393241,0.0,34.86412099471894,2.2121386021539017e-06,0.0
46,2820.0,2820,34.8641185625565,34.86411856255653,22.71978712782317,0.0,34.86412077511531,2.2125587650742315e-06,0.0
47,2880.0,2880,34.864118343066835,34.864118343066856,23.213695468595937,0.0,34.86412055604617,2.2129792839077073e-06,0.0
48,2940.0,2940,34.86411812412634,34.864118124126364,23.707603806258213,0.0,34.864120337526536,2.2134001520144885e-06,0.0
49,3000.0,3000,34.864117905750085,34.86411790575011,24.20151214081768,0.0,34.864120119571496,2.213821362624111e-06,0.0
50,3060.0,3060,34.86411768795315,34.86411768795317,24.695420472282485,0.0,34.8641199021961,2.214242908832294e-06,0.0
51,3120.0,3120,34.86411747075061,34.86411747075063,25.189328800660782,0.0,34.86411968541543,2.2146647835979748e-06,0.0
