,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c"
217,13080.0,13080,37.85526449843913,37.85526449843913,123.55319717986357,0.0,37.855264804420536,-3.0598140659442444e-07,0.0
218,13140.0,13140,37.821998392660674,37.821998392660674,124.08948009282574,0.0,37.82199869864325,-3.0598257110389547e-07,0.0
219,13200.0,13200,37.78921000474718,37.78921000474718,124.62529173595604,0.0,37.7892103107309,-3.059837200134485e-07,0.0
220,13260.0,13260,37.756895143518875,37.756895143518875,125.16063887692425,0.0,37.75689544950374,-3.05984853369476e-07,0.0
221,13320.0,13320,37.72504970795849,37.72504970795849,125.69552822402504,0.0,37.72505001394446,-3.0598597121741403e-07,0.0
222,13380.0,13380,37.69366968537553,37.69366968537553,126.22996642745538,0.0,37.693669991362604,-3.059870736016121e-07,0.0
223,13440.0,13440,37.662751149615616,37.662751149615616,126.76396008056581,0.0,37.662751455603775,-3.059881605654181e-07,0.0
224,13500.0,13500,37.632290259337566,37.632290259337566,127.29751572108628,0.0,37.6322905653268,-3.059892321512174e-07,0.0
225,13560.0,13560,37.602283256329144,37.602283256329144,127.83063983232783,0.0,37.602283562319435,-3.0599028840040496e-07,0.0
226,13620.0,13620,37.57272646386854,37.57272646386854,128.3633388443601,0.0,37.57272676985987,-3.059913293533738e-07,0.0
227,13680.0,13680,37.543616285149206,37.543616285149206,128.89561913516582,0.0,37.54361659114156,-3.0599235504962207e-07,0.0
228,13740.0,13740,37.5149492017285,37.5149492017285,129.427487031773,0.0,37.514949507721866,-3.0599336552767435e-07,0.0
229,13800.0,13800,37.486721772042515,37.486721772042515,129.95894881136508,0.0,37.48672207803687,-3.0599436082516027e-07,0.0
230,13860.0,13860,37.45893062994621,37.45893062994621,130.49001070236994,0.0,37.45893093594155,-3.0599534097873026e-07,0.0
231,13920.0,13920,37.43157248330562,37.43157248330562,131.0206788855284,0.0,37.43157278930193,-3.059963060242523e-07,0.0
232,13980.0,13980,37.40464411262526,37.40464411262526,131.55095949494282,0.0,37.404644418622524,-3.059972559965758e-07,0.0
233,14040.0,14040,37.37814236972104,37.37814236972104,132.08085861910592,0.0,37.378142675719225,-3.059981909297452e-07,0.0
234,14100.0,14100,37.35206417642085,37.35206417642085,132.61038230191122,0.0,37.35206448241996,-3.0599911085698343e-07,0.0
235,14160.0,14160,37.32640652331207,37.32640652331207,133.13953654364477,0.0,37.32640682931209,-3.0600001581054527e-07,0.0
236,14220.0,14220,37.301166468521274,37.301166468521274,133.66832730195924,0.0,37.30116677452218,-3.060009058219144e-07,0.0
237,14280.0,14280,37.27634113652554,37.27634113652554,134.19676049283086,0.0,37.27634144252731,-3.060017809217417e-07,0.0
238,14340.0,14340,37.251927717003035,37.251927717003035,134.7248419914992,0.0,37.251928023005675,-3.0600264113987866e-07,0.0
239,14400.0,14400,37.22792346371163,37.22792346371163,135.25257763339096,0.0,37.22792376971512,-3.06003486505299e-07,0.0
240,14460.0,14460,37.2043256934042,37.2043256934042,135.77997321502778,0.0,37.20432599940852,-3.0600431704619946e-07,0.0
241,14520.0,14520,37.181131784771765,37.181131784771765,136.30703449491855,0.0,37.18113209077689,-3.060051327900004e-07,0.0
242,14580.0,14580,37.158339177411925,37.158339177411925,136.83376719443703,0.0,37.158339483417855,-3.06005933763351e-07,0.0
243,14640.0,14640,37.13594537084263,37.13594537084263,137.36017699868458,0.0,37.135945676849346,-3.060067199920787e-07,0.0
244,14700.0,14700,37.11394792352304,37.11394792352304,137.88626955733906,0.0,37.11394822953054,-3.060074915012849e-07,0.0
245,14760.0,14760,37.092344451920205,37.092344451920205,138.41205048548986,0.0,37.09234475792845,-3.0600824831527754e-07,0.0
246,14820.0,14820,37.071132629590196,37.071132629590196,138.93752536445962,0.0,37.071132935599195,-3.060089904576272e-07,0.0
247,14880.0,14880,37.05031018629609,37.05031018629609,139.46269974261304,0.0,37.050310492305805,-3.060097179512235e-07,0.0
248,14940.0,14940,37.02987490714223,37.02987490714223,139.9875791361531,0.0,37.02987521315266,-3.06010430818123e-07,0.0
249,15000.0,15000,37.009824631738425,37.009824631738425,140.51216902990515,0.0,37.00982493774955,-3.0601112907970145e-07,0.0
250,15060.0,15060,36.99015725338605,36.99015725338605,141.03647487808897,0.0,36.99015755939786,-3.06011812756597e-07,0.0
251,15120.0,15120,36.970870718293824,36.970870718293824,141.56050210507948,0.0,36.970871024306305,-3.060124818687953e-07,0.0
252,15180.0,15180,36.951963024802886,36.951963024802886,142.08425610615618,0.0,36.95196333081602,-3.0601313643549947e-07,0.0
