time,VehicleId,ChargingStationId,QueueOrBay,ChargingPower,possiblePower,ChargingDesire,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,EnergyLag,TimeLag
49020,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.0846560846560847,49587.0,0.0,51.25,0.0,-4.0,0.0
49080,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.0946745562130178,49587.0,5.0,51.25,0.059556492330652404,-4.0,0.0
49140,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.1073825503355705,49587.0,10.0,51.25,0.11911298466130481,-4.0,0.0
49200,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.124031007751938,49587.0,15.0,51.25,0.17866947699195723,-4.0,0.0
49260,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.146788990825688,49587.0,20.0,51.25,0.23822596932260962,-4.0,0.0
49320,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.1797752808988764,49587.0,25.0,51.25,0.29778246165326205,-4.0,0.0
49380,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.2318840579710144,49587.0,30.0,51.25,0.35733895398391446,-4.0,0.0
49440,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.3265306122448979,49587.0,35.0,51.25,0.4168954463145669,-4.0,0.0
49500,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,400.0,1.5517241379310345,49587.0,40.0,51.25,0.47645193864521923,-4.0,0.0
49560,rideHailVehicle-5261536@GlobalRHM,1056,Bay,300.0,375.0,2.7777777777777777,49587.0,45.0,51.25,0.5360084309758717,-4.0,0.0
49620,rideHailVehicle-5261536@GlobalRHM,1056,Bay,75.0,75.0,inf,49587.0,50.0,51.25,0.5955649233065241,-1.25,33.0
49680,rideHailVehicle-5261536@GlobalRHM,1056,Bay,0.0,0.0,inf,49587.0,51.25,51.25,0.6104540463891872,0.0,93.0
50760,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0417007358953394,51983.0,0.0,53.083333333333336,0.0,-2.1250000000000004,0.0
50820,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0438521066208082,51983.0,2.5,53.083333333333336,0.029778246165326202,-2.125000000000001,0.0
50880,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0462375339981869,51983.0,5.0,53.083333333333336,0.059556492330652404,-2.125000000000001,0.0
50940,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0488974113135188,51983.0,7.5,53.083333333333336,0.08933473849597862,-2.1250000000000018,0.0
51000,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.051881993896236,51983.0,10.0,53.083333333333336,0.11911298466130481,-2.1250000000000018,0.0
51060,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0552546045503792,51983.0,12.5,53.083333333333336,0.14889123082663103,-2.1250000000000018,0.0
51120,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.05909617612978,51983.0,15.0,53.083333333333336,0.17866947699195723,-2.1250000000000036,0.0
51180,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0635118306351183,51983.0,17.5,53.083333333333336,0.20844772315728344,-2.1250000000000036,0.0
51240,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0686406460296098,51983.0,20.0,53.083333333333336,0.23822596932260962,-2.1250000000000036,0.0
51300,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.074670571010249,51983.0,22.5,53.083333333333336,0.26800421548793585,-2.1250000000000036,0.0
51360,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0818619582664528,51983.0,25.0,53.083333333333336,0.29778246165326205,-2.1250000000000036,0.0
51420,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.0905861456483128,51983.0,27.5,53.083333333333336,0.32756070781858826,-2.1250000000000036,0.0
51480,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.1013916500994037,51983.0,30.0,53.083333333333336,0.35733895398391446,-2.125000000000007,0.0
51540,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.1151241534988716,51983.0,32.5,53.083333333333336,0.38711720014924067,-2.125000000000007,0.0
51600,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.133159268929504,51983.0,35.0,53.083333333333336,0.4168954463145669,-2.125000000000007,0.0
51660,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.1578947368421053,51983.0,37.5,53.083333333333336,0.4466736924798931,-2.125000000000007,0.0
51720,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.1939163498098861,51983.0,40.0,53.083333333333336,0.47645193864521923,-2.125000000000007,0.0
51780,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.2512315270935963,51983.0,42.5,53.083333333333336,0.5062301848105455,-2.125000000000007,0.0
51840,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.3566433566433571,51983.0,45.0,53.083333333333336,0.5360084309758717,-2.125000000000007,0.0
51900,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,1.6144578313253017,51983.0,47.5,53.083333333333336,0.5657866771411979,-2.125000000000007,0.0
51960,rideHailVehicle-5379207@GlobalRHM,1056,Bay,150.0,150.0,3.2173913043478284,51983.0,50.0,53.083333333333336,0.5955649233065241,-2.125000000000007,0.0
52020,rideHailVehicle-5379207@GlobalRHM,1056,Bay,35.00000000000014,35.00000000000014,inf,51983.0,52.5,53.083333333333336,0.6253431694718503,-0.5833333333333357,37.0
52080,rideHailVehicle-5379207@GlobalRHM,1056,Bay,0.0,0.0,inf,51983.0,53.083333333333336,53.083333333333336,0.6322914269104264,0.0,97.0
58560,rideHailVehicle-2586268@GlobalRHM,1056,Bay,210.0,400.0,1.0505415162454874,59114.0,0.0,48.5,0.0,-2.333333333333333,0.0
58620,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.0931174089068827,59114.0,3.5,48.5,0.04168954463145669,-3.833333333333333,0.0
58680,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.1059907834101383,59114.0,8.5,48.5,0.1012460369621091,-3.833333333333332,0.0
58740,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.1229946524064172,59114.0,13.5,48.5,0.1608025292927615,-3.833333333333332,0.0
58800,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.1464968152866242,59114.0,18.5,48.5,0.22035902162341392,-3.833333333333332,0.0
58860,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.1811023622047243,59114.0,23.5,48.5,0.27991551395406633,-3.833333333333332,0.0
58920,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.2371134020618555,59114.0,28.5,48.5,0.33947200628471874,-3.8333333333333286,0.0
58980,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.3432835820895523,59114.0,33.5,48.5,0.39902849861537115,-3.8333333333333286,0.0
59040,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,400.0,1.6216216216216215,59114.0,38.5,48.5,0.45858499094602356,-3.8333333333333286,0.0
59100,rideHailVehicle-2586268@GlobalRHM,1056,Bay,300.0,300.0,4.285714285714286,59114.0,43.5,48.5,0.518141483276676,-3.8333333333333286,0.0
59160,rideHailVehicle-2586268@GlobalRHM,1056,Bay,0.0,0.0,4.285714285714286,59114.0,48.5,48.5,0.5776979756073284,0.0,46.0
60300,rideHailVehicle-5448695@GlobalRHM,1056,Bay,300.0,400.0,1.0893470790378008,60882.0,0.0,52.833333333333336,0.0,-4.333333333333334,0.0
60360,rideHailVehicle-5448695@GlobalRHM,1056,Bay,300.0,400.0,1.0996168582375478,60882.0,5.0,52.833333333333336,0.059556492330652404,-4.333333333333334,0.0
