time,ChargingStationID,Status,Iterations,OptimalValue,SetupTime,SolveTime,SolverName,sum_t1,sum_t2,T1,T2
60,1371,optimal,21,187.5000001304529,0.0008409,0.0091997,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
120,1371,optimal,21,187.5000001304529,0.0003692,0.0062544,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
180,1371,optimal,21,187.5000001304529,0.0003769,0.0084622,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
240,1371,optimal,21,187.5000001304529,0.0007758,0.0108729,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
300,1371,optimal,21,187.5000001304529,0.0013101,0.0102218,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
360,1371,optimal,21,187.5000001304529,0.00055,0.0141019,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
420,1371,optimal,21,187.5000001304529,0.0005705,0.0137505,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
480,1371,optimal,21,187.5000001304529,0.0013735,0.0197061,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
540,1371,optimal,21,187.5000001304529,0.0005899,0.0146895,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
600,1371,optimal,21,187.5000001304529,0.000396,0.0120271,ECOS,"[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
 4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
 4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
 4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
 4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
 3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
 4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
 4.81785749e-06 4.76867138e-06]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]","[[4.87889333e-06 4.89279278e-06 4.90564108e-06 4.91201415e-06
  4.90863033e-06 4.89492414e-06 4.87318412e-06 4.84789391e-06
  4.82488715e-06 4.81016931e-06 4.80885001e-06 4.82400308e-06
  4.85554398e-06 4.89923828e-06 4.94573990e-06 4.98012097e-06
  4.98042787e-06 4.91401188e-06 4.73065438e-06 4.36222709e-06
  3.77643299e-06 3.18997343e-06 3.29064839e-06 4.37459922e-06
  4.73984860e-06 4.56164497e-06 4.46981844e-06 4.76312609e-06
  4.81785749e-06 4.76867138e-06]]"
