time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,6.078709172488336e-06,0.8,240.00000068863574,0.0,6.078709172488336e-06,735.0,0,0.0,0.0,0.0,0.0
120,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,9.350638196861098e-06,0.8000000002870502,240.0000007747508,0.0,9.350638196861098e-06,735.0,0,0.0,1050.0,0.0,0.0
180,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.1469845659463416e-05,0.800000000728608,240.00000090721815,0.0,1.1469845659463416e-05,735.0,0,0.0,1050.0,0.0,0.0
240,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.3235242992104808e-05,0.8000000012702396,240.00000106970762,0.0,1.3235242992104808e-05,735.0,0,0.0,1050.0,0.0,0.0
300,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.464682031283153e-05,0.8000000018952371,240.0000012572069,0.0,1.464682031283153e-05,735.0,0,0.0,1050.0,0.0,0.0
360,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.5814661121125108e-05,0.8000000025868925,240.0000014647035,0.0,1.5814661121125108e-05,735.0,0,0.0,1050.0,0.0,0.0
420,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.699784017466522e-05,0.800000003333696,240.00000168874453,0.0,1.699784017466522e-05,735.0,0,0.0,1050.0,0.0,0.0
480,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.796545320780897e-05,0.8000000041363717,240.00000192954727,0.0,1.796545320780897e-05,735.0,0,0.0,1050.0,0.0,0.0
540,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.8716608857614318e-05,0.8000000049847403,240.00000218405785,0.0,1.8716608857614318e-05,735.0,0,0.0,1050.0,0.0,0.0
600,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,1.9449260253036152e-05,0.8000000058685802,240.0000024492098,0.0,1.9449260253036152e-05,735.0,0,0.0,1050.0,0.0,0.0
660,745,[],"[0, 0, 0, 0, 0, 0, 0]",0.0,"[nan, nan, nan, nan, nan, nan, nan]",0,[],[],0,2.006678702244933e-05,0.8000000067870175,240.000002724741,0.0,2.006678702244933e-05,735.0,0,0.0,1050.0,0.0,0.0
