time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,71,[],[0],0.0,[nan],0,[],[],0,2.3282910105672664e-06,0.7999999999999999,134.92172408883502,0.0,2.3282910105672664e-06,105.0,0,0.0,0.0,0.0,0.0
120,71,[],[0],0.0,[nan],0,[],[],0,3.663041449145301e-06,0.8000000001955749,134.92172412181915,0.0,3.663041449145301e-06,105.0,0,0.0,150.0,0.0,0.0
180,71,[],[0],0.0,[nan],0,[],[],0,4.609947480956226e-06,0.8000000005032679,134.92172417371225,0.0,4.609947480956226e-06,105.0,0,0.0,150.0,0.0,0.0
240,71,[],[0],0.0,[nan],0,[],[],0,5.341106442172711e-06,0.8000000008905005,134.92172423901985,0.0,5.341106442172711e-06,105.0,0,0.0,150.0,0.0,0.0
300,71,[],[0],0.0,[nan],0,[],[],0,5.987569718244918e-06,0.8000000013391497,134.92172431468552,0.0,5.987569718244918e-06,105.0,0,0.0,150.0,0.0,0.0
360,71,[],[0],0.0,[nan],0,[],[],0,6.488047529518447e-06,0.8000000018421016,134.92172439950943,0.0,6.488047529518447e-06,105.0,0,0.0,150.0,0.0,0.0
420,71,[],[0],0.0,[nan],0,[],[],0,6.961331202123016e-06,0.8000000023870932,134.92172449142345,0.0,6.961331202123016e-06,105.0,0,0.0,150.0,0.0,0.0
480,71,[],[0],0.0,[nan],0,[],[],0,7.363940397937323e-06,0.8000000029718404,134.92172459004232,0.0,7.363940397937323e-06,105.0,0,0.0,150.0,0.0,0.0
540,71,[],[0],0.0,[nan],0,[],[],0,7.77411217035328e-06,0.8000000035904064,134.9217246943648,0.0,7.77411217035328e-06,105.0,0,0.0,150.0,0.0,0.0
600,71,[],[0],0.0,[nan],0,[],[],0,8.088228191814993e-06,0.8000000042434264,134.92172480449804,0.0,8.088228191814993e-06,105.0,0,0.0,150.0,0.0,0.0
660,71,[],[0],0.0,[nan],0,[],[],0,8.381373871462765e-06,0.8000000049228321,134.92172491908127,0.0,8.381373871462765e-06,105.0,0,0.0,150.0,0.0,0.0
720,71,[],[0],0.0,[nan],0,[],[],0,8.648784668149505e-06,0.8000000056268618,134.9217250378174,0.0,8.648784668149505e-06,105.0,0,0.0,150.0,0.0,0.0
780,71,[],[0],0.0,[nan],0,[],[],0,8.906436763399731e-06,0.8000000063533539,134.92172516034185,0.0,8.906436763399731e-06,105.0,0,0.0,150.0,0.0,0.0
840,71,[],[0],0.0,[nan],0,[],[],0,9.12756922857187e-06,0.8000000071014884,134.92172528651636,0.0,9.12756922857187e-06,105.0,0,0.0,150.0,0.0,0.0
900,71,[],[0],0.0,[nan],0,[],[],0,9.388726163458177e-06,0.8000000078681981,134.9217254158236,0.0,9.388726163458177e-06,105.0,0,0.0,150.0,0.0,0.0
960,71,[],[0],0.0,[nan],0,[],[],0,9.599811708528304e-06,0.8000000086568447,134.92172554883055,0.0,9.599811708528304e-06,105.0,0,0.0,150.0,0.0,0.0
1020,71,[],[0],0.0,[nan],0,[],[],0,9.800154951004423e-06,0.8000000094632225,134.9217256848279,0.0,9.800154951004423e-06,105.0,0,0.0,150.0,0.0,0.0
1080,71,[],[0],0.0,[nan],0,[],[],0,9.96381254992081e-06,0.8000000102864289,134.92172582366342,0.0,9.96381254992081e-06,105.0,0,0.0,150.0,0.0,0.0
1140,71,[],[0],0.0,[nan],0,[],[],0,1.0128622817154805e-05,0.8000000111233824,134.92172596481743,0.0,1.0128622817154805e-05,105.0,0,0.0,150.0,0.0,0.0
1200,71,[],[0],0.0,[nan],0,[],[],0,1.0288995617934373e-05,0.8000000119741797,134.92172610830625,0.0,1.0288995617934373e-05,105.0,0,0.0,150.0,0.0,0.0
1260,71,[],[0],0.0,[nan],0,[],[],0,1.043424868037959e-05,0.8000000128384483,134.921726254067,0.0,1.043424868037959e-05,105.0,0,0.0,150.0,0.0,0.0
1320,71,[],[0],0.0,[nan],0,[],[],0,1.0570607748397672e-05,0.8000000137149181,134.92172640188554,0.0,1.0570607748397672e-05,105.0,0,0.0,150.0,0.0,0.0
1380,71,[],[0],0.0,[nan],0,[],[],0,1.0687375666409934e-05,0.800000014602842,134.9217265516358,0.0,1.0687375666409934e-05,105.0,0,0.0,150.0,0.0,0.0
1440,71,[],[0],0.0,[nan],0,[],[],0,1.0793402383962964e-05,0.8000000155005743,134.9217267030403,0.0,1.0793402383962964e-05,105.0,0,0.0,150.0,0.0,0.0
1500,71,[],[0],0.0,[nan],0,[],[],0,1.0895767654873758e-05,0.8000000164072127,134.92172685594682,0.0,1.0895767654873758e-05,105.0,0,0.0,150.0,0.0,0.0
1560,71,[],[0],0.0,[nan],0,[],[],0,1.0980350724739644e-05,0.8000000173224499,134.92172701030353,0.0,1.0980350724739644e-05,105.0,0,0.0,150.0,0.0,0.0
1620,71,[],[0],0.0,[nan],0,[],[],0,1.106950371487448e-05,0.8000000182447919,134.9217271658585,0.0,1.106950371487448e-05,105.0,0,0.0,150.0,0.0,0.0
1680,71,[],[0],0.0,[nan],0,[],[],0,1.116334207600939e-05,0.8000000191746227,134.92172732267647,0.0,1.116334207600939e-05,105.0,0,0.0,150.0,0.0,0.0
1740,71,[],[0],0.0,[nan],0,[],[],0,1.123590409783581e-05,0.8000000201123358,134.92172748082382,0.0,1.123590409783581e-05,105.0,0,0.0,150.0,0.0,0.0
1800,71,[],[0],0.0,[nan],0,[],[],0,1.1302977506461454e-05,0.8000000210561442,134.92172763999912,0.0,1.1302977506461454e-05,105.0,0,0.0,150.0,0.0,0.0
1860,71,[],[0],0.0,[nan],0,[],[],0,1.1361259326575927e-05,0.8000000220055866,134.92172780012464,0.0,1.1361259326575927e-05,105.0,0,0.0,150.0,0.0,0.0
1920,71,[],[0],0.0,[nan],0,[],[],0,1.1406620283831469e-05,0.8000000229599248,134.92172796107582,0.0,1.1406620283831469e-05,105.0,0,0.0,150.0,0.0,0.0
