,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c"
62,3780.0,3780,28.045526345073416,28.045526345073448,24.633318166870833,0.0,28.045526625606815,2.805333397965391e-07,0.0
63,3840.0,3840,28.04552646046127,28.0455264604613,25.030629789393043,0.0,28.0455267409874,2.8052606933880796e-07,0.0
64,3900.0,3900,28.045526577066358,28.045526577066386,25.42794141355002,0.0,28.045526857585173,2.805187576227793e-07,0.0
65,3960.0,3960,28.045526694883463,28.045526694883495,25.825253039358817,0.0,28.045526975394928,2.805114048663643e-07,0.0
66,4020.0,4020,28.045526813907347,28.045526813907376,26.222564666836803,0.0,28.045527094411415,2.805040112764226e-07,0.0
67,4080.0,4080,28.04552693413272,28.04552693413275,26.61987629600102,0.0,28.045527214629352,2.8049657704886155e-07,0.0
68,4140.0,4140,28.045527055554267,28.04552705555429,27.017187926868463,0.0,28.045527336043424,2.804891023688459e-07,0.0
69,4200.0,4200,28.04552717816663,28.045527178166658,27.414499559455844,0.0,28.045527458648277,2.8048158741085097e-07,0.0
70,4260.0,4260,28.045527301964423,28.04552730196445,27.81181119378039,0.0,28.04552758243851,2.8047403233906786e-07,0.0
71,4320.0,4320,28.045527426942222,28.04552742694225,28.20912282985881,0.0,28.045527707408716,2.8046643730729303e-07,0.0
72,4380.0,4380,28.045527553094573,28.045527553094605,28.60643446770761,0.0,28.045527833553432,2.8045880245929796e-07,0.0
73,4440.0,4440,28.04552768041599,28.04552768041602,29.003746107343723,0.0,28.045527960867176,2.804511279288718e-07,0.0
74,4500.0,4500,28.045527808900953,28.04552780890098,29.401057748783582,0.0,28.045528089344423,2.8044341383992775e-07,0.0
75,4560.0,4560,28.045527938543913,28.04552793854394,29.798369392043643,0.0,28.04552821897963,2.804356603068585e-07,0.0
76,4620.0,4620,28.045528069339287,28.04552806933932,30.195681037140265,0.0,28.045528349767213,2.8042786743442247e-07,0.0
77,4680.0,4680,28.045528201281474,28.045528201281503,30.59299268408991,0.0,28.045528481701567,2.804200353180316e-07,0.0
78,4740.0,4740,28.045528334364832,28.04552833436486,30.99030433290875,0.0,28.04552861477705,2.804121640438861e-07,0.0
79,4800.0,4800,28.045528468583697,28.045528468583726,31.387615983612854,0.0,28.04552874898801,2.80404253689007e-07,0.0
80,4860.0,4860,28.04552860393238,28.045528603932407,31.78492763621849,0.0,28.04552888432874,2.803963043214806e-07,0.0
81,4920.0,4920,28.04552874040516,28.04552874040519,32.182239290741485,0.0,28.04552902079353,2.8038831600046594e-07,0.0
82,4980.0,4980,28.0455288779963,28.04552887799633,32.579550947197916,0.0,28.045529158376645,2.803802887764541e-07,0.0
83,5040.0,5040,28.045529016700037,28.045529016700062,32.97686260560363,0.0,28.045529297072314,2.803722226912256e-07,0.0
84,5100.0,5100,28.04552915651057,28.0455291565106,33.37417426597435,0.0,28.045529436874745,2.8036411777805266e-07,0.0
85,5160.0,5160,28.045529297422103,28.04552929742213,33.771485928325745,0.0,28.045529577778133,2.803559740617599e-07,0.0
86,5220.0,5220,28.045529439428798,28.04552943942883,34.16879759267333,0.0,28.045529719776646,2.8034779155890535e-07,0.0
87,5280.0,5280,28.045529582524804,28.045529582524832,34.566109259032686,0.0,28.045529862864427,2.8033957027781586e-07,0.0
88,5340.0,5340,28.045529726704245,28.045529726704274,34.963420927419286,0.0,28.045530007035612,2.803313102186372e-07,0.0
89,5400.0,5400,28.04559880897175,-121.95440119102821,35.36073259784854,150.0,2.7685197156443994e-07,121.95440146788015,0.0
90,5460.0,5460,28.045598808976397,-121.95440119102355,33.32815924397433,150.0,2.76850003494395e-07,121.95440146787352,0.0
91,5520.0,5520,28.045598808980444,-121.95440119101953,31.295585890100178,150.0,2.768481139670564e-07,121.9544014678676,0.0
92,5580.0,5580,28.0455988089839,-121.95440119101605,29.263012536226057,150.0,2.7684630326717503e-07,121.95440146786231,0.0
93,5640.0,5640,28.045598808986778,-121.95440119101316,27.23043918235207,150.0,2.7684457161439926e-07,121.95440146785769,0.0
94,5700.0,5700,28.045598808989094,-121.95440119101083,25.19786582847811,150.0,2.7684291916414555e-07,121.95440146785373,0.0
95,5760.0,5760,28.04559880899086,-121.9544011910091,23.165292474604108,150.0,2.7684134600849716e-07,121.95440146785042,0.0
96,5820.0,5820,28.045598808992086,-121.95440119100786,21.132719120730243,150.0,2.76839852177348e-07,121.95440146784767,0.0
97,5880.0,5880,28.045598808992782,-121.95440119100716,19.100145766856297,150.0,2.7683843763981653e-07,121.95440146784557,0.0
98,5940.0,5940,28.045598808992963,-121.954401191007,17.067572412982354,150.0,2.7683710230570235e-07,121.95440146784406,0.0
99,6000.0,6000,28.045598808992626,-121.95440119100732,15.03499905910852,150.0,2.768358460269497e-07,121.95440146784314,0.0
100,6060.0,6060,28.04559880899179,-121.95440119100817,13.0024257052346,150.0,2.768346685993242e-07,121.95440146784281,0.0
101,6120.0,6120,28.045598808990466,-121.95440119100948,10.969852351360768,150.0,2.7683356976401525e-07,121.95440146784304,0.0
102,6180.0,6180,28.045598808988657,-121.9544011910113,8.937278997486699,150.0,2.768325492093551e-07,121.95440146784382,0.0
103,6240.0,6240,28.04559880898637,-121.95440119101357,6.904705643612703,150.0,2.768316065724531e-07,121.95440146784516,0.0
104,6300.0,6300,28.045598808983613,-121.95440119101633,4.872132289738727,150.0,2.768307414408548e-07,121.95440146784705,0.0
105,6360.0,6360,28.045598808980394,-121.95440119101956,2.8395589358647144,150.0,2.7682995335434645e-07,121.95440146784946,0.0
106,6420.0,6420,28.045598808976717,-121.95440119102324,0.8069855819906506,150.0,2.768292418064649e-07,121.95440146785245,0.0
107,6480.0,6480,28.04559880897259,-121.95440119102737,-1.2255877718834474,150.0,2.7682860624616725e-07,121.95440146785596,0.0
108,6540.0,6540,28.045598808968016,-121.95440119103195,-3.258161125757763,150.0,2.7682804607945426e-07,121.95440146785997,0.0
109,6600.0,6600,28.045598808963007,-121.95440119103695,-5.290734479632029,150.0,2.768275606709156e-07,121.95440146786447,0.0
