,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost",E_Shift,P_Shift
0,60.0,60,19.145152908871,19.14515311205387,65.7028408707028,0.0,19.145153418132015,3.060781484226937e-07,227.9970611364943,-1.9764510894863516e-15,2.0318287060973604e-07
1,120.0,120,19.145152910912426,19.145152929029866,65.97406387235841,0.0,19.145153235442784,3.064129208743443e-07,0.4931506849315068,3.386361870912122e-09,1.811744039420302e-08
2,180.0,180,19.145152910920146,19.14515291274257,66.24528687142033,0.0,19.1451532191932,3.0645063056274916e-07,0.04323985936321764,3.6883002488661007e-09,1.8224252887313194e-09
3,240.0,240,19.145152910754096,19.145152910939526,66.51650987025144,0.0,19.14515321739814,3.064586156080097e-07,0.023148148148148147,3.7186547441422238e-09,1.8543050885192736e-10
4,300.0,300,19.14515291057487,19.145152910594494,66.78773286905697,0.0,19.145153217057725,3.064632311089777e-07,0.009341992564003648,3.7217259244272486e-09,1.9623659051447643e-11
5,360.0,360,19.145152910397893,19.14515291040071,67.05895586785759,0.0,19.145153216867975,3.064672601793174e-07,0.12,3.7220336198385834e-09,2.8180031167748117e-12
6,420.0,420,19.14515291022453,19.145152910225665,67.33017886665547,0.0,19.145153216696706,3.064710391138154e-07,20.0,3.7220611858636478e-09,1.1369513789174778e-12
7,480.0,480,19.14515291005455,19.145152910055547,67.60140186545085,0.0,19.145153216530243,3.0647469709881e-07,0.0,3.7220606982355515e-09,9.976360057994726e-13
8,540.0,540,19.145152909887496,19.145152909888516,67.87262486424382,0.0,19.14515321636685,3.064783367723898e-07,0.0,3.722057851579937e-09,1.0115733086559457e-12
9,600.0,600,19.14515290972295,19.14515290972398,68.14384786303441,0.0,19.14515321620601,3.064820249722704e-07,0.0,3.722055199400473e-09,1.033815292483831e-12
10,660.0,660,19.14515290956054,19.145152909561588,68.41507086182266,0.0,19.145153216047376,3.064857880482731e-07,0.0,3.7220528795921106e-09,1.0501971545545292e-12
11,720.0,720,19.145152909400004,19.145152909401062,68.6862938606086,0.0,19.145153215890684,3.0648961972227657e-07,0.0,3.722050794083379e-09,1.0614529842965159e-12
12,780.0,780,19.145152909241133,19.145152909242206,68.95751685939226,0.0,19.1451532157357,3.064934936289226e-07,0.0,3.7220488571119695e-09,1.0696823970633248e-12
13,840.0,840,19.145152909083773,19.145152909084857,69.22873985817365,0.0,19.145153215582233,3.064973751732906e-07,0.0,3.7220470179705156e-09,1.0764517839574837e-12
14,900.0,900,19.145152908927802,19.14515290892889,69.49996285695282,0.0,19.145153215430117,3.065012305360586e-07,0.0,3.722045252116068e-09,1.0827121016055704e-12
15,960.0,960,19.14515290877312,19.145152908774207,69.77118585572975,0.0,19.145153215279244,3.0650503242845493e-07,0.0,3.7220435509119157e-09,1.0890165259869082e-12
16,1020.0,1020,19.14515290861965,19.145152908620748,70.0424088545045,0.0,19.145153215129508,3.0650876289153857e-07,0.0,3.7220419149935675e-09,1.0956784126536808e-12
17,1080.0,1080,19.14515290846734,19.145152908468447,70.31363185327706,0.0,19.14515321498086,3.065124136974387e-07,0.0,3.7220403502651492e-09,1.1028336470179577e-12
18,1140.0,1140,19.145152908316145,19.145152908317254,70.58485485204744,0.0,19.145153214833243,3.0651598505566125e-07,0.0,3.722038864935522e-09,1.110460741137143e-12
19,1200.0,1200,19.145152908166022,19.14515290816714,70.85607785081568,0.0,19.145153214686626,3.0651948337970745e-07,0.0,3.722037466889704e-09,1.1184052797833015e-12
20,1260.0,1260,19.145152908016943,19.145152908018073,71.12730084958179,0.0,19.145153214540986,3.0652291879924135e-07,0.0,3.7220361614678295e-09,1.126424767954843e-12
21,1320.0,1320,19.145152907868876,19.14515290787001,71.39852384834576,0.0,19.145153214396313,3.0652630292235573e-07,0.0,3.722034949994374e-09,1.1342469800200778e-12
22,1380.0,1380,19.145152907721798,19.145152907722938,71.66974684710765,0.0,19.145153214252584,3.06529647128778e-07,0.0,3.7220338292780753e-09,1.1416247090436341e-12
23,1440.0,1440,19.145152907575678,19.14515290757683,71.94096984586743,0.0,19.14515321410979,3.06532961472077e-07,0.0,3.722032792025765e-09,1.1483741513019395e-12
24,1500.0,1500,19.145152907430507,19.14515290743166,72.21219284462514,0.0,19.145153213967916,3.065362541292744e-07,0.0,3.7220318278946193e-09,1.1543908564260998e-12
25,1560.0,1560,19.145152907286267,19.145152907287432,72.48341584338078,0.0,19.14515321382696,3.0653953126618686e-07,0.0,3.722030924811645e-09,1.159646669047966e-12
26,1620.0,1620,19.14515290714295,19.145152907144116,72.75463884213437,0.0,19.14515321368691,3.065427971724373e-07,0.0,3.722030070242023e-09,1.1641745521813374e-12
27,1680.0,1680,19.145152907000544,19.145152907001716,73.02586184088592,0.0,19.14515321354777,3.065460545400232e-07,0.0,3.722029252205185e-09,1.1680487629482654e-12
28,1740.0,1740,19.145152906859053,19.145152906860226,73.29708483963545,0.0,19.145153213409532,3.0654930479233084e-07,0.0,3.7220284599608694e-09,1.1713656687362443e-12
29,1800.0,1800,19.145152906718472,19.145152906719648,73.56830783838298,0.0,19.145153213272195,3.065525484045016e-07,0.0,3.7220276843768598e-09,1.1742284906561027e-12
30,1860.0,1860,19.145152906578808,19.145152906579984,73.83953083712848,0.0,19.145153213135774,3.065557851830645e-07,0.0,3.722026918042142e-09,1.1767366134740726e-12
31,1920.0,1920,19.145152906440057,19.145152906441233,74.11075383587202,0.0,19.14515321300025,3.0655901449339265e-07,0.0,3.722026155203402e-09,1.1789793787244768e-12
32,1980.0,1980,19.14515290630223,19.14515290630341,74.38197683461358,0.0,19.14515321286564,3.0656223543337257e-07,0.0,3.722025391597288e-09,1.1810330959251678e-12
33,2040.0,2040,19.14515290616532,19.1451529061665,74.65319983335317,0.0,19.145153212731948,3.0656544696090337e-07,0.0,3.7220246242336037e-09,1.18296055297464e-12
34,2100.0,2100,19.145152906029335,19.145152906030518,74.92442283209081,0.0,19.14515321259917,3.06568647982381e-07,0.0,3.7220238511703625e-09,1.1848118821831704e-12
35,2160.0,2160,19.145152905894278,19.14515290589546,75.19564583082654,0.0,19.1451532124673,3.0657183741170197e-07,0.0,3.7220230713031025e-09,1.1866258903049446e-12
36,2220.0,2220,19.14515290576015,19.145152905761343,75.46686882956033,0.0,19.145153212336353,3.0657501420716065e-07,0.0,3.72202228417671e-09,1.1884320018801484e-12
37,2280.0,2280,19.14515290562696,19.14515290562815,75.7380918282922,0.0,19.145153212206328,3.0657817739287113e-07,0.0,3.722021489828606e-09,1.190251762005595e-12
38,2340.0,2340,19.1451529054947,19.145152905495895,76.00931482702218,0.0,19.14515321207722,3.065813260693049e-07,0.0,3.7220206886592576e-09,1.1921004912574706e-12
39,2400.0,2400,19.14515290536338,19.14515290536457,76.2805378257503,0.0,19.14515321194903,3.065844594169252e-07,0.0,3.7220198813262694e-09,1.1939883844002119e-12
40,2460.0,2460,19.145152905232983,19.14515290523418,76.55176082447653,0.0,19.145153211821757,3.065875766951377e-07,0.0,3.7220190686609875e-09,1.1959216497952116e-12
41,2520.0,2520,19.14515290510353,19.14515290510473,76.82298382320091,0.0,19.14515321169541,3.065906772389605e-07,0.0,3.7220182516006067e-09,1.1979032679162896e-12
42,2580.0,2580,19.145152904975006,19.145152904976207,77.09420682192346,0.0,19.145153211569966,3.065937604537437e-07,0.0,3.7220174311356034e-09,1.1999337526965994e-12
43,2640.0,2640,19.145152904847414,19.145152904848615,77.36542982064418,0.0,19.14515321144544,3.065968258095888e-07,0.0,3.7220166082673225e-09,1.202011657737271e-12
44,2700.0,2700,19.145152904720753,19.145152904721954,77.63665281936306,0.0,19.14515321132183,3.065998728354335e-07,0.0,3.722015783976499e-09,1.2041340022608554e-12
45,2760.0,2760,19.14515290459502,19.145152904596223,77.90787581808017,0.0,19.145153211199126,3.0660290111350903e-07,0.0,3.7220149591961697e-09,1.2062967753752803e-12
46,2820.0,2820,19.14515290447021,19.14515290447142,78.17909881679549,0.0,19.14515321107733,3.0660591027387e-07,0.0,3.722014134795161e-09,1.2084952079697358e-12
47,2880.0,2880,19.145152904346325,19.145152904347533,78.45032181550901,0.0,19.145153210956433,3.0660889998953946e-07,0.0,3.7220133115652603e-09,1.2107239733897827e-12
48,2940.0,2940,19.14515290422336,19.14515290422457,78.72154481422078,0.0,19.14515321083644,3.0661186997193983e-07,0.0,3.7220124902115905e-09,1.212977666254289e-12
49,3000.0,3000,19.14515290410131,19.145152904102524,78.99276781293078,0.0,19.145153210717346,3.0661481996706453e-07,0.0,3.722011671351425e-09,1.2152508043875323e-12
50,3060.0,3060,19.145152903980176,19.145152903981398,79.26399081163906,0.0,19.145153210599144,3.0661774975169554e-07,0.0,3.7220108555122848e-09,1.2175380057818543e-12
51,3120.0,3120,19.14515290385996,19.145152903861174,79.53521381034562,0.0,19.145153210481833,3.0662065913027476e-07,0.0,3.7220100431337806e-09,1.2198343155833316e-12
52,3180.0,3180,19.145152903740644,19.145152903741867,79.80643680905048,0.0,19.145153210365415,3.0662354793204523e-07,0.0,3.7220092345745033e-09,1.2221350451490844e-12
53,3240.0,3240,19.145152903622243,19.145152903623465,80.07765980775362,0.0,19.14515321024988,3.066264160084282e-07,0.0,3.7220084301164785e-09,1.2244360514233792e-12
54,3300.0,3300,19.14515290350474,19.145152903505963,80.3488828064551,0.0,19.145153210135227,3.0662926323086355e-07,0.0,3.722007629974255e-09,1.226733607671883e-12
55,3360.0,3360,19.14515290338814,19.14515290338937,80.62010580515489,0.0,19.14515321002146,3.0663208948850645e-07,0.0,3.7220068343006656e-09,1.229024547788316e-12
56,3420.0,3420,19.145152903272436,19.145152903273672,80.89132880385303,0.0,19.145153209908568,3.066348946866114e-07,0.0,3.722006043197936e-09,1.2313061774604533e-12
57,3480.0,3480,19.145152903157634,19.14515290315887,81.16255180254953,0.0,19.14515320979655,3.0663767874468124e-07,0.0,3.7220052567236832e-09,1.2335762716738413e-12
58,3540.0,3540,19.145152903043726,19.14515290304496,81.43377480124438,0.0,19.1451532096854,3.066404415949232e-07,0.0,3.722004474899588e-09,1.2358330740337001e-12
59,3600.0,3600,19.145152902930704,19.145152902931944,81.70499779993763,0.0,19.14515320957513,3.066431831810671e-07,0.0,3.7220036977188783e-09,1.2380751397512148e-12
60,3660.0,3660,19.145152902818577,19.145152902819817,81.97622079862924,0.0,19.145153209465725,3.066459034567344e-07,0.0,3.7220029251515584e-09,1.24030144773639e-12
61,3720.0,3720,19.145152902707334,19.145152902708578,82.24744379731929,0.0,19.14515320935718,3.066486023846359e-07,0.0,3.7220021571511183e-09,1.2425111996759653e-12
62,3780.0,3780,19.145152902596983,19.145152902598227,82.51866679600774,0.0,19.145153209249507,3.0665127993536296e-07,0.0,3.722001393658397e-09,1.2447038906172582e-12
63,3840.0,3840,19.14515290248751,19.145152902488753,82.78988979469462,0.0,19.14515320914269,3.06653936086422e-07,0.0,3.7220006346068086e-09,1.2468791286259597e-12
64,3900.0,3900,19.145152902378918,19.14515290238017,83.06111279337995,0.0,19.14515320903674,3.0665657082151594e-07,0.0,3.7219998799230545e-09,1.2490367977195988e-12
65,3960.0,3960,19.145152902271207,19.145152902272457,83.33233579206373,0.0,19.145153208931642,3.066591841296886e-07,0.0,3.721999129532649e-09,1.251176760079248e-12
66,4020.0,4020,19.145152902164376,19.145152902165627,83.60355879074596,0.0,19.14515320882741,3.0666177600475885e-07,0.0,3.7219983833592644e-09,1.253299048881134e-12
67,4080.0,4080,19.14515290205842,19.145152902059674,83.87478178942669,0.0,19.145153208724025,3.0666434644462063e-07,0.0,3.721997641327524e-09,1.255403693508832e-12
68,4140.0,4140,19.145152901953338,19.145152901954596,84.14600478810593,0.0,19.14515320862149,3.0666689545084005e-07,0.0,3.721996903362941e-09,1.257490842371028e-12
