time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,6.559859020226398e-06,0.8,67.17333444649697,0.0,6.559859020226398e-06,210.0,0,0.0,0.0,0.0,0.0
120,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,9.531975606734946e-06,0.8000000011067646,67.1733345394283,0.0,9.531975606734946e-06,210.0,0,0.0,300.0,0.0,0.0
180,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1148404556917389e-05,0.800000002714978,67.17333467446461,0.0,1.1148404556917389e-05,210.0,0,0.0,300.0,0.0,0.0
240,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.2255609893427801e-05,0.8000000045959116,67.17333483240034,0.0,1.2255609893427801e-05,210.0,0,0.0,300.0,0.0,0.0
300,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.2734125193720342e-05,0.8000000066636505,67.17333500602149,0.0,1.2734125193720342e-05,210.0,0,0.0,300.0,0.0,0.0
360,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.3136900344063026e-05,0.8000000088121233,67.1733351864216,0.0,1.3136900344063026e-05,210.0,0,0.0,300.0,0.0,0.0
420,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1290039818293889e-05,0.8000000110285516,67.17333537252769,0.0,1.1290039818293889e-05,210.0,0,0.0,300.0,0.0,0.0
480,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.1777527930586103e-05,0.8000000129333816,67.17333553246992,0.0,1.1777527930586103e-05,210.0,0,0.0,300.0,0.0,0.0
540,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.2165978106181806e-05,0.8000000149204595,67.17333569931823,0.0,1.2165978106181806e-05,210.0,0,0.0,300.0,0.0,0.0
600,1087,[],"[0, 0]",0.0,"[nan, nan]",0,[],[],0,1.2293755659507841e-05,0.8000000169730759,67.1733358716696,0.0,1.2293755659507841e-05,210.0,0,0.0,300.0,0.0,0.0
