,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,c"
0,60.0,60,3.774145463916908e-09,3.7741454660449345e-09,-2.0531311916186567e-15,0.0,2.105272432123602e-08,1.7278578852026802e-08,1.5850140514232145e-08
1,120.0,120,3.7741490374030715e-09,3.774149039578588e-09,1.0270753605295886e-11,0.0,2.1052724272826796e-08,1.727857523010884e-08,0.0
2,180.0,180,3.77415618435176e-09,3.774156186560072e-09,2.0543600729620567e-11,0.0,2.1052724176019135e-08,1.7278567986286828e-08,0.03397260273972603
3,240.0,240,3.774166904899339e-09,3.774166907087135e-09,3.0816569044269336e-11,0.0,2.105272403083462e-08,1.7278557120594274e-08,0.023148148148148147
4,300.0,300,3.7741811988438516e-09,3.774181201038605e-09,4.10897164136278e-11,0.0,2.1052723837304484e-08,1.7278542633070928e-08,0.12
5,360.0,360,3.7741990663254245e-09,3.7741990684937e-09,5.1363102522110074e-11,0.0,2.105272359547643e-08,1.7278524523782952e-08,0.0
6,420.0,420,3.774220507309701e-09,3.7742205094620044e-09,6.163678705323349e-11,0.0,2.1052723305403554e-08,1.7278502792800762e-08,0.0
7,480.0,480,3.774245521566543e-09,3.774245523756327e-09,7.191082969111431e-11,0.0,2.1052722967148894e-08,1.7278477440219766e-08,0.0
8,540.0,540,3.774274109295848e-09,3.774274111430193e-09,8.21852901184336e-11,0.0,2.1052722580795928e-08,1.7278448466141896e-08,0.0
9,600.0,600,3.774306270328812e-09,3.774306272561472e-09,9.246022801747197e-11,0.0,2.1052722146428423e-08,1.7278415870687832e-08,0.0
10,660.0,660,3.774342004734006e-09,3.774342006953037e-09,1.027357030698035e-10,0.0,2.1052721664141213e-08,1.727837965399642e-08,0.0
11,720.0,720,3.774381312480197e-09,3.774381314652093e-09,1.130117749562026e-10,0.0,2.1052721134050717e-08,1.7278339816215883e-08,0.0
12,780.0,780,3.774424193414835e-09,3.774424195565009e-09,1.2328850335632228e-10,0.0,2.1052720556277612e-08,1.7278296357511477e-08,0.0
13,840.0,840,3.774470647508887e-09,3.77447064967269e-09,1.335659479487541e-10,0.0,2.1052719930949388e-08,1.727824927806691e-08,0.0
14,900.0,900,3.774520674764979e-09,3.774520676959022e-09,1.4384416841092497e-10,0.0,2.105271925821114e-08,1.7278198578076406e-08,0.0
15,960.0,960,3.7745742751019734e-09,3.774574277277561e-09,1.541232244193324e-10,0.0,2.1052718538215352e-08,1.727814425775065e-08,0.0
16,1020.0,1020,3.7746314484488145e-09,3.774631450642006e-09,1.6440317564868587e-10,0.0,2.105271777112841e-08,1.7278086317316798e-08,0.0
17,1080.0,1080,3.774692194738277e-09,3.774692196953333e-09,1.7468408177258792e-10,0.0,2.1052716957124945e-08,1.7278024757017054e-08,0.0
18,1140.0,1140,3.774756513864734e-09,3.77475651605537e-09,1.8496600246301509e-10,0.0,2.1052716096391786e-08,1.7277959577106967e-08,0.0
19,1200.0,1200,3.7748244058817084e-09,3.774824408050126e-09,1.9524899738991858e-10,0.0,2.1052715189126283e-08,1.727789077785771e-08,0.0
20,1260.0,1260,3.774895870618905e-09,3.77489587284113e-09,2.0553312622245763e-10,0.0,2.1052714235535992e-08,1.727781835955805e-08,0.0
21,1320.0,1320,3.774970907982337e-09,3.7749709101459986e-09,2.1581844862683894e-10,0.0,2.1052713235842396e-08,1.7277742322507555e-08,0.0
22,1380.0,1380,3.7750495178870346e-09,3.775049520062054e-09,2.261050242681644e-10,0.0,2.1052712190276056e-08,1.7277662667021395e-08,0.0
23,1440.0,1440,3.775131700317168e-09,3.775131702473163e-09,2.363929128094486e-10,0.0,2.1052711099078894e-08,1.7277579393435203e-08,0.0
