time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
38640,ArrivalEvent,1057,rideHailVehicle-259377@GlobalRHM,,1.0392953929539295,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,38582,40116.0,0.0,63.916666666666664,0.0,83.95390333333333,150.0,
38640,ReparkEvent,1057,rideHailVehicle-259377@GlobalRHM,Bay,1.0392953929539295,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,38582,40116.0,0.0,63.916666666666664,0.0,83.95390333333333,150.0,300.0
40140,ArrivalEvent,1057,rideHailVehicle-801431@GlobalRHM,,1.032520325203252,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,40116,40878.0,0.0,63.5,0.0,83.95390333333333,400.0,
40260,ReleaseEvent,1057,rideHailVehicle-259377@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,38582,40116.0,63.9166666617735,63.916666666666664,0.761330493568556,83.95390333333333,150.0,
40260,ReparkEvent,1057,rideHailVehicle-801431@GlobalRHM,Bay,1.1238938053097345,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,40116,40878.0,0.0,63.5,0.0,83.95390333333333,400.0,300.0
41040,ReleaseEvent,1057,rideHailVehicle-801431@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,40116,40878.0,63.499999999386056,63.5,0.7563674525919727,83.95390333333333,400.0,
41700,ArrivalEvent,1057,rideHailVehicle-2781616@GlobalRHM,,1.0,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41700,43151.0,0.0,60.458333333333336,0.0,83.95390333333333,150.0,
41700,ReparkEvent,1057,rideHailVehicle-2781616@GlobalRHM,Bay,1.0,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41700,43151.0,0.0,60.458333333333336,0.0,83.95390333333333,150.0,300.0
43260,ReleaseEvent,1057,rideHailVehicle-2781616@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,41700,43151.0,60.45833333258902,60.458333333333336,0.720137253089273,83.95390333333333,150.0,
44280,ArrivalEvent,1057,rideHailVehicle-7179397@GlobalRHM,,1.0299145299145298,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,44259,44982.0,0.0,60.25,0.0,83.95390333333333,400.0,
