time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
3420,ArrivalEvent,1374,rideHailVehicle-2593340@GlobalRHM,,1.0439077936333698,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-200,3380,4331.0,0.0,52.833333333333336,0.0,83.95390333333333,200.0,
3420,ReparkEvent,1374,rideHailVehicle-2593340@GlobalRHM,Bay,1.0439077936333698,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-200,3380,4331.0,0.0,52.833333333333336,0.0,83.95390333333333,200.0,300.0
3720,ArrivalEvent,1374,rideHailVehicle-4237654@GlobalRHM,,1.0014134275618374,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,3718,5135.0,0.0,59.041666666666664,0.0,83.95390333333333,150.0,
3720,ReparkEvent,1374,rideHailVehicle-4237654@GlobalRHM,Bay,1.0014134275618374,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,3718,5135.0,0.0,59.041666666666664,0.0,83.95390333333333,150.0,300.0
4380,ReleaseEvent,1374,rideHailVehicle-2593340@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-200,3380,4331.0,52.833333333333336,52.833333333333336,0.6293136022938938,83.95390333333333,200.0,
5160,ReleaseEvent,1374,rideHailVehicle-4237654@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,3718,5135.0,59.04166666666666,59.041666666666664,0.7032629136044537,83.95390333333333,150.0,
5400,ArrivalEvent,1374,rideHailVehicle-4053238@GlobalRHM,,1.069078947368421,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,5358,6008.0,0.0,54.166666666666664,0.0,83.95390333333333,300.0,
5400,ReparkEvent,1374,rideHailVehicle-4053238@GlobalRHM,Bay,1.069078947368421,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,5358,6008.0,0.0,54.166666666666664,0.0,83.95390333333333,300.0,300.0
5640,ArrivalEvent,1374,rideHailVehicle-2577848@GlobalRHM,,1.0377049180327869,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,5617,6250.0,0.0,52.75,0.0,83.95390333333333,300.0,
5640,ReparkEvent,1374,rideHailVehicle-2577848@GlobalRHM,Bay,1.0377049180327869,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,5617,6250.0,0.0,52.75,0.0,83.95390333333333,300.0,300.0
6060,ReleaseEvent,1374,rideHailVehicle-4053238@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,5358,6008.0,54.166666666666664,54.166666666666664,0.6451953335820677,83.95390333333333,300.0,
6300,ReleaseEvent,1374,rideHailVehicle-2577848@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,5617,6250.0,52.75,52.75,0.6283209940883829,83.95390333333333,300.0,
6360,ArrivalEvent,1374,rideHailVehicle-6344947@GlobalRHM,,1.0398671096345515,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6336,6962.0,0.0,52.166666666666664,0.0,83.95390333333333,400.0,
6360,ReparkEvent,1374,rideHailVehicle-6344947@GlobalRHM,Bay,1.0398671096345515,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6336,6962.0,0.0,52.166666666666664,0.0,83.95390333333333,400.0,300.0
6480,ArrivalEvent,1374,rideHailVehicle-3631741@GlobalRHM,,1.0808080808080809,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,6432,7074.0,0.0,53.5,0.0,83.95390333333333,300.0,
6480,ReparkEvent,1374,rideHailVehicle-3631741@GlobalRHM,Bay,1.0808080808080809,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,6432,7074.0,0.0,53.5,0.0,83.95390333333333,300.0,300.0
7320,ReleaseEvent,1374,rideHailVehicle-6344947@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,6336,6962.0,52.166666508574764,52.166666666666664,0.6213727347667269,83.95390333333333,400.0,
8160,ReleaseEvent,1374,rideHailVehicle-3631741@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,6432,7074.0,53.5,53.5,0.6372544679379808,83.95390333333333,300.0,
31020,ArrivalEvent,1374,rideHailVehicle-5065594@GlobalRHM,,1.0928196147110332,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,30967,31591.0,0.0,52.0,0.0,83.95390333333333,300.0,
31020,ReparkEvent,1374,rideHailVehicle-5065594@GlobalRHM,Bay,1.0928196147110332,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,30967,31591.0,0.0,52.0,0.0,83.95390333333333,300.0,300.0
31680,ReleaseEvent,1374,rideHailVehicle-5065594@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,30967,31591.0,52.0,52.0,0.6193875202387851,83.95390333333333,300.0,
37380,ArrivalEvent,1374,rideHailVehicle-4576210@GlobalRHM,,1.0230061349693251,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,37365,38032.0,0.0,55.583333333333336,0.0,83.95390333333333,400.0,
37380,ReparkEvent,1374,rideHailVehicle-4576210@GlobalRHM,Bay,1.0230061349693251,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,37365,38032.0,0.0,55.583333333333336,0.0,83.95390333333333,400.0,300.0
38100,ReleaseEvent,1374,rideHailVehicle-4576210@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,37365,38032.0,55.583333333333336,55.583333333333336,0.6620696730757526,83.95390333333333,400.0,
40980,ArrivalEvent,1374,rideHailVehicle-3493818@GlobalRHM,,1.0130718954248366,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,40972,41592.0,0.0,51.666666666666664,0.0,83.95390333333333,300.0,
40980,ReparkEvent,1374,rideHailVehicle-3493818@GlobalRHM,Bay,1.0130718954248366,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,40972,41592.0,0.0,51.666666666666664,0.0,83.95390333333333,300.0,300.0
41640,ReleaseEvent,1374,rideHailVehicle-3493818@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-300,40972,41592.0,51.666666666666664,51.666666666666664,0.6154170874167415,83.95390333333333,300.0,
54660,ArrivalEvent,1374,rideHailVehicle-1586378@GlobalRHM,,1.0931372549019607,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,54603,55272.0,0.0,55.75,0.0,83.95390333333333,300.0,
54660,ReparkEvent,1374,rideHailVehicle-1586378@GlobalRHM,Bay,1.0931372549019607,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,54603,55272.0,0.0,55.75,0.0,83.95390333333333,300.0,300.0
55380,ReleaseEvent,1374,rideHailVehicle-1586378@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-300,54603,55272.0,55.75,55.75,0.6640548894867744,83.95390333333333,300.0,
64680,ArrivalEvent,1374,rideHailVehicle-2900889@GlobalRHM,,1.0143084260731319,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,64662,65938.0,0.0,53.166666666666664,0.0,83.95390333333333,150.0,
64680,ReparkEvent,1374,rideHailVehicle-2900889@GlobalRHM,Bay,1.0143084260731319,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,64662,65938.0,0.0,53.166666666666664,0.0,83.95390333333333,150.0,300.0
66000,ReleaseEvent,1374,rideHailVehicle-2900889@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,64662,65938.0,53.166666666666664,53.166666666666664,0.6332840351159372,83.95390333333333,150.0,
73080,ArrivalEvent,1374,rideHailVehicle-806248@GlobalRHM,,1.0849909584086799,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,73033,73633.0,0.0,50.0,0.0,83.95390333333333,400.0,
73080,ReparkEvent,1374,rideHailVehicle-806248@GlobalRHM,Bay,1.0849909584086799,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,73033,73633.0,0.0,50.0,0.0,83.95390333333333,400.0,300.0
73680,ReleaseEvent,1374,rideHailVehicle-806248@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,73033,73633.0,50.0,50.0,0.5955649233065241,83.95390333333333,400.0,
76260,ArrivalEvent,1374,rideHailVehicle-4978704@GlobalRHM,,1.0340356564019448,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,76239,76877.0,0.0,53.166666666666664,0.0,83.95390333333333,400.0,
76260,ReparkEvent,1374,rideHailVehicle-4978704@GlobalRHM,Bay,1.0340356564019448,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,76239,76877.0,0.0,53.166666666666664,0.0,83.95390333333333,400.0,300.0
76920,ReleaseEvent,1374,rideHailVehicle-4978704@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,76239,76877.0,53.166666666666664,53.166666666666664,0.6332840351159372,83.95390333333333,400.0,
78660,ArrivalEvent,1374,rideHailVehicle-1202940@GlobalRHM,,1.0975177304964538,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,78605,79224.0,0.0,51.583333333333336,0.0,83.95390333333333,400.0,
78660,ReparkEvent,1374,rideHailVehicle-1202940@GlobalRHM,Bay,1.0975177304964538,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,78605,79224.0,0.0,51.583333333333336,0.0,83.95390333333333,400.0,300.0
79320,ReleaseEvent,1374,rideHailVehicle-1202940@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,78605,79224.0,51.583333333333336,51.583333333333336,0.6144244792112307,83.95390333333333,400.0,
81420,ArrivalEvent,1374,rideHailVehicle-6903852@GlobalRHM,,1.065123010130246,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,81375,82111.0,0.0,61.333333333333336,0.0,83.95390333333333,400.0,
81420,ReparkEvent,1374,rideHailVehicle-6903852@GlobalRHM,Bay,1.065123010130246,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,81375,82111.0,0.0,61.333333333333336,0.0,83.95390333333333,400.0,300.0
82200,ReleaseEvent,1374,rideHailVehicle-6903852@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,81375,82111.0,61.333333333333336,61.333333333333336,0.7305596392560029,83.95390333333333,400.0,
