,btms_size,cost_a,cost_b_sys,cost_b_cap,cost_b_loan,cost_b,cost_c,cost_total,share_cost_a,share_cost_b_sys,share_cost_b_cap,share_cost_b_loan,share_cost_b,share_cost_c,E_Charge,c_rate,cycles_day,btms_ratio,load_factor,btms_peak_to_grid_ratio,grid_peak_to_charge_peak_ratio
276,30.00000754242276,24.65752940918247,6.485980177401718,5.475669859322831,2.2098384190972493,11.96165003672455,4.215863374625994,40.83504282053302,0.6038325836353468,0.15883368130424447,0.13409242359284385,0.05411622632084225,0.29292610489708837,0.10324131146756477,584.7500000000001,4.999999724214852,6.713889749840066,0.34444932558220914,0.1723091914938204,1.000000392440281,0.49999990190842236
290,33.26867363550825,31.463783312722953,11.181625190130154,7.065735356018366,2.851547637102093,18.24736054614852,5.461129784257014,55.172273643128484,0.5702825211851978,0.2026674713907279,0.12806677864540714,0.05168443221221577,0.33073425003613505,0.09898322877866714,1008.2500000000001,7.772937418969779,7.807054629132277,0.2576051103507916,0.2295510944730826,1.3510396701026688,0.4253437373756992
299,105.6481319709068,4.543446463694419,23.667799718320524,9.29144205879554,3.74978516927638,32.95924177711606,7.178038537537398,44.68072677834788,0.10168694180454013,0.5297093719117804,0.2079519007129969,0.0839239967576694,0.7376612726247772,0.16065178557068255,393.875,5.180978503528332,3.233122088909423,0.8672124636678048,0.6844229077740736,19.803711169592578,0.04806834664488297
303,92.37500022337956,24.65753425039874,19.4579367124422,8.04498096271176,3.2467457807080105,27.50291767515396,6.2351812842521275,58.39563320980483,0.4222496254438877,0.33320876310277164,0.13776682468375015,0.05559911935611772,0.47097558778652177,0.10677478676959049,767.1666666666667,4.871447890539205,3.1998195706515844,0.3852922010259149,0.22769326214734922,2.9999999993797593,0.25000000003876505
307,43.825713477958864,40.74100029327713,15.227301953033447,5.4778761145398045,2.21072880651396,20.70517806757325,4.24690656306986,65.69308492392024,0.6201718238755214,0.23179459406828473,0.08338588636663635,0.0336523822724146,0.31518048043492103,0.06464769568955761,886.2500000000001,8.035440542453705,4.592129691710635,0.22708418631598065,0.15505254115354944,1.420906121016558,0.4130684751957265
324,56.85000270555447,24.65753351624523,19.457936905555766,6.834427341882995,2.758197718386459,26.292364247438762,5.304669986668059,56.25456775035205,0.4383205578197856,0.34589079044934967,0.12149106490717322,0.049030644598085954,0.46738185535652294,0.0942975868236915,624.4583333333333,7.915566983761547,4.415860439749538,0.40201509780013966,0.18586905805717494,3.0000001184757776,0.24999999259526415
327,74.30185791601644,2.4495287587745036,12.327627694832259,4.970459606105671,2.005948656572524,17.29808730093793,3.855215978035396,23.60283203774783,0.10378113757099108,0.522294429546284,0.2105874243462163,0.08498762578000917,0.7328818538925003,0.1633370085365086,197.25000000000003,3.8370332592899135,2.4575032211602794,0.9257138411498291,0.6418237579331827,19.132471732164102,0.04967099983070521
328,181.92386146490088,7.095693288939122,24.07744687354952,9.646465360096602,3.8930633710390494,33.72391223364612,7.479326727750954,48.29893225033619,0.1469120114739127,0.4985088852224456,0.19972419493868743,0.08060350797945334,0.698233080161133,0.15485490836495444,439.41666666666663,3.060810868945407,1.9480654047863402,0.806522846557746,0.48465927948064635,12.900000038057957,0.07194244584618832
351,58.956947356746,24.657534481065,19.45793665176724,8.306894771955397,3.3524474049893316,27.76483142372264,6.439609118106827,58.86197502289447,0.41890430063677625,0.3305688714012576,0.14112497531257515,0.056954381902499726,0.4716938467138328,0.10940185264939088,725.5277777777778,7.632688236902627,5.176564569807156,0.4206516334435856,0.21659240574992003,2.9999999619605764,0.25000000237746456
359,111.9166671369472,24.65753424744346,19.4579367132245,10.191993484272832,4.113224381193846,29.64993019749733,7.92529413351074,62.23275857845153,0.3962147076665389,0.31266389531319805,0.1637721630389348,0.06609419982578235,0.4764360583521329,0.1273492339813283,768.7916666666666,4.020848828925446,3.3440059493853482,0.4868028842768385,0.2320599817697098,2.999999999859932,0.2500000000088018
