time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
28080,ArrivalEvent,999,rideHailVehicle-543270@GlobalRHM,,1.027538726333907,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,28064,28661.0,0.0,49.75,0.0,83.95390333333333,400.0,
28080,ReparkEvent,999,rideHailVehicle-543270@GlobalRHM,Bay,1.027538726333907,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,28064,28661.0,0.0,49.75,0.0,83.95390333333333,400.0,300.0
28740,ReleaseEvent,999,rideHailVehicle-543270@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,28064,28661.0,49.75,49.75,0.5925870986899915,83.95390333333333,400.0,
46680,ArrivalEvent,999,rideHailVehicle-408262@GlobalRHM,,1.022328548644338,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,46652,47934.0,0.0,53.416666666666664,0.0,83.95390333333333,150.0,
46680,ReparkEvent,999,rideHailVehicle-408262@GlobalRHM,Bay,1.022328548644338,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,46652,47934.0,0.0,53.416666666666664,0.0,83.95390333333333,150.0,300.0
48000,ReleaseEvent,999,rideHailVehicle-408262@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,46652,47934.0,53.416666666666664,53.416666666666664,0.6362618597324698,83.95390333333333,150.0,
53880,ArrivalEvent,999,rideHailVehicle-4965791@GlobalRHM,,1.0032840722495895,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,53876,55098.0,0.0,50.916666666666664,0.0,83.95390333333333,150.0,
53880,ReparkEvent,999,rideHailVehicle-4965791@GlobalRHM,Bay,1.0032840722495895,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,53876,55098.0,0.0,50.916666666666664,0.0,83.95390333333333,150.0,300.0
55140,ReleaseEvent,999,rideHailVehicle-4965791@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,53876,55098.0,50.916666666666664,50.916666666666664,0.6064836135671436,83.95390333333333,150.0,
57000,ArrivalEvent,999,rideHailVehicle-5234408@GlobalRHM,,1.0806754221388368,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,56957,57533.0,0.0,48.0,0.0,83.95390333333333,400.0,
57000,ReparkEvent,999,rideHailVehicle-5234408@GlobalRHM,Bay,1.0806754221388368,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,56957,57533.0,0.0,48.0,0.0,83.95390333333333,400.0,300.0
57600,ReleaseEvent,999,rideHailVehicle-5234408@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,56957,57533.0,48.0,48.0,0.5717423263742631,83.95390333333333,400.0,
61740,ArrivalEvent,999,rideHailVehicle-970287@GlobalRHM,,1.0859813084112149,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,61694,62275.0,0.0,48.416666666666664,0.0,83.95390333333333,400.0,
