time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,1.0942783362129863e-05,0.8,180.0000000552363,0.0,1.0942783362129863e-05,420.0,0,0.0,0.0,0.0,0.0
120,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,1.6158775407104184e-05,0.8000000006889901,180.0000002102591,0.0,1.6158775407104184e-05,420.0,0,0.0,600.0,0.0,0.0
180,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,1.914143703477359e-05,0.8000000017063945,180.00000043917507,0.0,1.914143703477359e-05,420.0,0,0.0,600.0,0.0,0.0
240,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.136119863601111e-05,0.8000000029115961,180.00000071034543,0.0,2.136119863601111e-05,420.0,0,0.0,600.0,0.0,0.0
300,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.2595951682179503e-05,0.8000000042565605,180.0000010129624,0.0,2.2595951682179503e-05,420.0,0,0.0,600.0,0.0,0.0
360,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.3394695580022315e-05,0.8000000056792685,180.0000013330717,0.0,2.3394695580022315e-05,420.0,0,0.0,600.0,0.0,0.0
420,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.386633918257494e-05,0.8000000071522678,180.00000166449655,0.0,2.386633918257494e-05,420.0,0,0.0,600.0,0.0,0.0
480,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.4114567748717438e-05,0.8000000086549632,180.00000200260303,0.0,2.4114567748717438e-05,420.0,0,0.0,600.0,0.0,0.0
540,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.4250023702714474e-05,0.8000000101732878,180.00000234422606,0.0,2.4250023702714474e-05,420.0,0,0.0,600.0,0.0,0.0
600,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.4067123514496965e-05,0.8000000117001412,180.00000268776807,0.0,2.4067123514496965e-05,420.0,0,0.0,600.0,0.0,0.0
660,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.3925831524504138e-05,0.8000000132154786,180.000003028719,0.0,2.3925831524504138e-05,420.0,0,0.0,600.0,0.0,0.0
720,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.3617981375875042e-05,0.80000001472192,180.00000336766828,0.0,2.3617981375875042e-05,420.0,0,0.0,600.0,0.0,0.0
780,1300,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,2.34825313751699e-05,0.800000016208978,180.00000370225635,0.0,2.34825313751699e-05,420.0,0,0.0,600.0,0.0,0.0
