time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
3120,ArrivalEvent,898,rideHailVehicle-5547619@GlobalRHM,,1.0429553264604812,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,3095,3702.0,0.0,50.583333333333336,0.0,83.95390333333333,400.0,
3120,ReparkEvent,898,rideHailVehicle-5547619@GlobalRHM,Bay,1.0429553264604812,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,3095,3702.0,0.0,50.583333333333336,0.0,83.95390333333333,400.0,300.0
3780,ReleaseEvent,898,rideHailVehicle-5547619@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,3095,3702.0,50.583333333333336,50.583333333333336,0.6025131807451002,83.95390333333333,400.0,
27240,ArrivalEvent,898,rideHailVehicle-5950841@GlobalRHM,,1.0287162162162162,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,27223,27832.0,0.0,50.75,0.0,83.95390333333333,300.0,
27240,ReparkEvent,898,rideHailVehicle-5950841@GlobalRHM,Bay,1.0287162162162162,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,27223,27832.0,0.0,50.75,0.0,83.95390333333333,300.0,300.0
27900,ReleaseEvent,898,rideHailVehicle-5950841@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,27223,27832.0,50.75,50.75,0.604498397156122,83.95390333333333,300.0,
32940,ArrivalEvent,898,rideHailVehicle-4102469@GlobalRHM,,1.0295527156549522,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,32903,34192.0,0.0,53.708333333333336,0.0,83.95390333333333,150.0,
32940,ReparkEvent,898,rideHailVehicle-4102469@GlobalRHM,Bay,1.0295527156549522,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,32903,34192.0,0.0,53.708333333333336,0.0,83.95390333333333,150.0,300.0
34260,ReleaseEvent,898,rideHailVehicle-4102469@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300-150,32903,34192.0,53.708333333333336,53.708333333333336,0.6397359884517579,83.95390333333333,150.0,
35700,ArrivalEvent,898,rideHailVehicle-1498065@GlobalRHM,,1.031905961376994,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,35662,36891.0,0.0,51.208333333333336,0.0,83.95390333333333,150.0,
35700,ReparkEvent,898,rideHailVehicle-1498065@GlobalRHM,Bay,1.031905961376994,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,35662,36891.0,0.0,51.208333333333336,0.0,83.95390333333333,150.0,300.0
36960,ReleaseEvent,898,rideHailVehicle-1498065@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,35662,36891.0,51.208333333333336,51.208333333333336,0.6099577422864317,83.95390333333333,150.0,
40560,ArrivalEvent,898,rideHailVehicle-792375@GlobalRHM,,1.008462623413258,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,40554,41269.0,0.0,59.583333333333336,0.0,83.95390333333333,400.0,
40560,ReparkEvent,898,rideHailVehicle-792375@GlobalRHM,Bay,1.008462623413258,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,40554,41269.0,0.0,59.583333333333336,0.0,83.95390333333333,400.0,300.0
41280,ReleaseEvent,898,rideHailVehicle-792375@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,40554,41269.0,59.583333333333336,59.583333333333336,0.7097148669402745,83.95390333333333,400.0,
48000,ArrivalEvent,898,rideHailVehicle-1550687@GlobalRHM,,1.1051693404634582,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,47941,48561.0,0.0,51.666666666666664,0.0,83.95390333333333,400.0,
48000,ReparkEvent,898,rideHailVehicle-1550687@GlobalRHM,Bay,1.1051693404634582,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,47941,48561.0,0.0,51.666666666666664,0.0,83.95390333333333,400.0,300.0
48660,ReleaseEvent,898,rideHailVehicle-1550687@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300_XFC-400,47941,48561.0,51.666666666666664,51.666666666666664,0.6154170874167415,83.95390333333333,400.0,
50760,ArrivalEvent,898,rideHailVehicle-6890322@GlobalRHM,,1.039291217257319,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,50709,52058.0,0.0,56.208333333333336,0.0,83.95390333333333,150.0,
50760,ReparkEvent,898,rideHailVehicle-6890322@GlobalRHM,Bay,1.039291217257319,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,50709,52058.0,0.0,56.208333333333336,0.0,83.95390333333333,150.0,300.0
52140,ReleaseEvent,898,rideHailVehicle-6890322@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300-150,50709,52058.0,56.208333333333336,56.208333333333336,0.6695142346170841,83.95390333333333,150.0,
55620,ArrivalEvent,898,rideHailVehicle-6214889@GlobalRHM,,1.035273368606702,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,55600,56187.0,0.0,48.916666666666664,0.0,83.95390333333333,400.0,
55620,ArrivalEvent,898,rideHailVehicle-163833@GlobalRHM,,1.027972027972028,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,55604,56192.0,0.0,49.0,0.0,83.95390333333333,300.0,
55620,ReparkEvent,898,rideHailVehicle-6214889@GlobalRHM,Bay,1.035273368606702,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,55600,56187.0,0.0,48.916666666666664,0.0,83.95390333333333,400.0,300.0
55620,ReparkEvent,898,rideHailVehicle-163833@GlobalRHM,Bay,1.027972027972028,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,55604,56192.0,0.0,49.0,0.0,83.95390333333333,300.0,300.0
56280,ReleaseEvent,898,rideHailVehicle-6214889@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,55600,56187.0,48.916666666666664,48.916666666666664,0.5826610166348827,83.95390333333333,400.0,
56280,ReleaseEvent,898,rideHailVehicle-163833@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-300,55604,56192.0,49.0,49.0,0.5836536248403936,83.95390333333333,300.0,
58740,ArrivalEvent,898,rideHailVehicle-6234976@GlobalRHM,,1.0799319727891157,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,58693,59328.0,0.0,52.916666666666664,0.0,83.95390333333333,400.0,
58740,ReparkEvent,898,rideHailVehicle-6234976@GlobalRHM,Bay,1.0799319727891157,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,58693,59328.0,0.0,52.916666666666664,0.0,83.95390333333333,400.0,300.0
59400,ReleaseEvent,898,rideHailVehicle-6234976@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,58693,59328.0,52.916666666666664,52.916666666666664,0.6303062104994046,83.95390333333333,400.0,
63720,ArrivalEvent,898,rideHailVehicle-2754455@GlobalRHM,,1.0782608695652174,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,63675,64295.0,0.0,51.666666666666664,0.0,83.95390333333333,400.0,
63720,ReparkEvent,898,rideHailVehicle-2754455@GlobalRHM,Bay,1.0782608695652174,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,63675,64295.0,0.0,51.666666666666664,0.0,83.95390333333333,400.0,300.0
