,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b,c"
0,60.0,60,49.42988549105221,49.42988549105221,9.755004385164615e-15,0.0,49.429885507008606,-1.5956400517815658e-08,425.63556616377844
1,120.0,120,49.429885491052275,49.429885491052275,0.7595725736917721,0.0,49.42988550700867,-1.5956400202394598e-08,0.39452054794520547
2,180.0,180,49.4298854910524,49.4298854910524,1.5191451473835356,0.0,49.429885507008805,-1.5956399571554915e-08,0.040740740740740744
3,240.0,240,49.429885491052595,49.429885491052595,2.2787177210753007,0.0,49.42988550700899,-1.595639862529718e-08,0.12
4,300.0,300,49.42988549105285,49.42988549105285,3.038290294767069,0.0,49.42988550700925,-1.5956397363628155e-08,0.0
5,360.0,360,49.42988549105318,49.42988549105318,3.7978628684588416,0.0,49.429885507009566,-1.5956395786549343e-08,0.0
6,420.0,420,49.42988549105356,49.42988549105356,4.557435442150619,0.0,49.42988550700995,-1.595639389406939e-08,0.0
7,480.0,480,49.42988549105401,49.42988549105401,5.3170080158424025,0.0,49.4298855070104,-1.595639168619656e-08,0.0
8,540.0,540,49.42988549105453,49.42988549105453,6.076580589534193,0.0,49.429885507010916,-1.5956389162941762e-08,0.0
9,600.0,600,49.4298854910551,49.4298854910551,6.83615316322599,0.0,49.42988550701149,-1.5956386324308935e-08,0.0
10,660.0,660,49.42988549105575,49.42988549105575,7.595725736917798,0.0,49.42988550701213,-1.595638317031706e-08,0.0
11,720.0,720,49.42988549105645,49.42988549105645,8.355298310609614,0.0,49.429885507012834,-1.5956379700974976e-08,0.0
12,780.0,780,49.42988549105723,49.42988549105723,9.114870884301443,0.0,49.4298855070136,-1.595637591629865e-08,0.0
13,840.0,840,49.429885491058066,49.429885491058066,9.874443457993282,0.0,49.42988550701443,-1.5956371816302744e-08,0.0
14,900.0,900,49.42988549105896,49.42988549105896,10.634016031685134,0.0,49.42988550701533,-1.5956367401004547e-08,0.0
15,960.0,960,49.42988549105992,49.42988549105992,11.393588605377,0.0,49.42988550701629,-1.5956362670421906e-08,0.0
16,1020.0,1020,49.42988549106096,49.42988549106096,12.15316117906888,0.0,49.42988550701731,-1.595635762457569e-08,0.0
17,1080.0,1080,49.429885491062045,49.429885491062045,12.912733752760778,0.0,49.429885507018405,-1.5956352263486943e-08,0.0
18,1140.0,1140,49.4298854910632,49.4298854910632,13.67230632645269,0.0,49.42988550701955,-1.5956346587174835e-08,0.0
19,1200.0,1200,49.429885491064425,49.429885491064425,14.431878900144621,0.0,49.429885507020764,-1.5956340595665858e-08,0.0
20,1260.0,1260,49.42988549106571,49.42988549106571,15.191451473836572,0.0,49.42988550702205,-1.5956334288983886e-08,0.0
21,1320.0,1320,49.42988549106706,49.42988549106706,15.951024047528541,0.0,49.42988550702339,-1.5956327667154472e-08,0.0
22,1380.0,1380,49.429885491068475,49.429885491068475,16.710596621220535,0.0,49.42988550702479,-1.5956320730204492e-08,0.0
23,1440.0,1440,49.429885491069946,49.429885491069946,17.470169194912547,0.0,49.42988550702626,-1.5956313478163828e-08,0.0
24,1500.0,1500,49.429885491071495,49.429885491071495,18.229741768604583,0.0,49.4298855070278,-1.5956305911063862e-08,0.0
25,1560.0,1560,49.429885491073094,49.429885491073094,18.989314342296638,0.0,49.4298855070294,-1.5956298028932028e-08,0.0
26,1620.0,1620,49.429885491074764,49.429885491074764,19.748886915988724,0.0,49.42988550703106,-1.595628983180235e-08,0.0
27,1680.0,1680,49.4298854910765,49.4298854910765,20.50845948968083,0.0,49.429885507032786,-1.595628131970977e-08,0.0
28,1740.0,1740,49.429885491078295,49.429885491078295,21.268032063372967,0.0,49.42988550703457,-1.5956272492690946e-08,0.0
29,1800.0,1800,49.429885491080164,49.429885491080164,22.027604637065135,0.0,49.429885507036424,-1.595626335077669e-08,0.0
30,1860.0,1860,49.42988549108209,49.42988549108209,22.787177210757328,0.0,49.42988550703834,-1.5956253894011355e-08,0.0
31,1920.0,1920,49.42988549108408,49.42988549108408,23.54674978444955,0.0,49.42988550704032,-1.5956244122430274e-08,0.0
32,1980.0,1980,49.42988549108613,49.42988549108613,24.306322358141802,0.0,49.429885507042364,-1.5956234036072532e-08,0.0
33,2040.0,2040,49.42988549108825,49.42988549108825,25.065894931834087,0.0,49.42988550704447,-1.595622363498229e-08,0.0
34,2100.0,2100,49.42988549109043,49.42988549109043,25.8254675055264,0.0,49.42988550704665,-1.5956212919202592e-08,0.0
35,2160.0,2160,49.429885491092676,49.429885491092676,26.58504007921875,0.0,49.42988550704888,-1.595620188877609e-08,0.0
36,2220.0,2220,49.429885491094986,49.429885491094986,27.344612652911135,0.0,49.429885507051175,-1.5956190543748266e-08,0.0
37,2280.0,2280,49.42988549109736,49.42988549109736,28.104185226603555,0.0,49.42988550705354,-1.5956178884169295e-08,0.0
38,2340.0,2340,49.429885491099796,49.429885491099796,28.863757800296014,0.0,49.42988550705596,-1.5956166910082964e-08,0.0
39,2400.0,2400,49.4298854911023,49.4298854911023,29.623330373988505,0.0,49.42988550705845,-1.5956154621540766e-08,0.0
40,2460.0,2460,49.429885491104855,49.429885491104855,30.382902947681043,0.0,49.429885507061,-1.5956142018593064e-08,0.0
41,2520.0,2520,49.429885491107484,49.429885491107484,31.14247552137361,0.0,49.42988550706362,-1.595612910129229e-08,0.0
42,2580.0,2580,49.42988549111018,49.42988549111018,31.90204809506622,0.0,49.429885507066295,-1.5956115869689376e-08,0.0
43,2640.0,2640,49.429885491112934,49.429885491112934,32.66162066875888,0.0,49.42988550706904,-1.5956102323843136e-08,0.0
44,2700.0,2700,49.429885491115755,49.429885491115755,33.42119324245157,0.0,49.429885507071845,-1.5956088463804318e-08,0.0
45,2760.0,2760,49.42988549111863,49.42988549111863,34.180765816144316,0.0,49.429885507074715,-1.5956074289635873e-08,0.0
46,2820.0,2820,49.42988549112158,49.42988549112158,34.940338389837095,0.0,49.429885507077636,-1.595605980138967e-08,0.0
47,2880.0,2880,49.42988549112459,49.42988549112459,35.69991096352992,0.0,49.429885507080634,-1.5956044999129414e-08,0.0
48,2940.0,2940,49.42988549112766,49.42988549112766,36.459483537222795,0.0,49.42988550708369,-1.5956029882916376e-08,0.0
49,3000.0,3000,49.4298854911308,49.4298854911308,37.21905611091572,0.0,49.429885507086816,-1.595601445281106e-08,0.0
50,3060.0,3060,49.429885491133994,49.429885491133994,37.978628684608694,0.0,49.42988550709,-1.595599870887812e-08,0.0
51,3120.0,3120,49.42988549113726,49.42988549113726,38.738201258301714,0.0,49.429885507093246,-1.59559826511822e-08,0.0
52,3180.0,3180,49.42988549114059,49.42988549114059,39.497773831994785,0.0,49.42988550709656,-1.595596627978795e-08,0.0
53,3240.0,3240,49.42988549114398,49.42988549114398,40.25734640568791,0.0,49.429885507099925,-1.5955949594764706e-08,0.0
54,3300.0,3300,49.42988549114743,49.42988549114743,41.01691897938108,0.0,49.42988550710336,-1.59559325961822e-08,0.0
55,3360.0,3360,49.429885665654986,-100.57011433434504,41.7764915530743,150.0,1.58601326578075e-08,-100.57011435020516,0.0
