,btms_size,cost_a,cost_b_sys,cost_b_cap,cost_b_loan,cost_b,cost_c,cost_total,share_cost_a,share_cost_b_sys,share_cost_b_cap,share_cost_b_loan,share_cost_b,share_cost_c,E_Charge,c_rate,cycles_day,btms_ratio,load_factor,btms_peak_to_grid_ratio,grid_peak_to_charge_peak_ratio
1201,162.5000041376957,45.20547809654903,14.052954649601338,4.955859418540193,2.0000563993259903,19.008814068141533,3.841172678182737,68.0554648428733,0.6642446451716933,0.20649267008971062,0.07282088852059564,0.029388622999544967,0.27931355861030627,0.05644179621800027,1036.4583333333335,1.9999999998190925,1.1205129226240358,0.17567841244244964,0.16200161289127546,1.181818247240943,0.458333319590011
1251,224.9999999343743,24.657534292427936,19.45793670138676,10.636020419331262,4.292422142456879,30.093957120718024,8.227129782954867,62.978621196100825,0.3915222947744456,0.30896098281985657,0.16888303073852887,0.0681568135493356,0.47784401355838546,0.13063369166716896,955.6666666666666,1.9999999993436235,1.7374074105385462,0.4090512737256585,0.28470495611396684,2.9999999925616936,0.2500000004648944
1287,75.00000043453726,24.65753413440976,6.485978934034527,5.89109766490212,2.3774943130272588,12.377076598936647,4.539449896636729,41.57406062998314,0.5930990083905057,0.15601023416406073,0.14170128141520705,0.05718696410695601,0.2977115155792677,0.10918947603022654,609.7083333333333,1.9999999975248848,2.8888889163973714,0.35536117540102413,0.1799964101230237,1.00000000910521,0.4999999977255313
1289,225.0000076242298,24.65753572918071,19.45793632346009,12.0122100349709,4.847816598794545,31.470146358430988,9.30129691770492,65.42897900531662,0.3768595522051031,0.29739018733394845,0.18359158613792237,0.07409280524460915,0.48098177347187077,0.14215867432302615,1090.1666666666665,1.9999998921438527,1.9618517818026409,0.4049075057604675,0.32458023741604874,2.999999759488532,0.2500000150319711
1300,225.00000006904537,49.315068486899946,19.45793671509213,4.210477387426945,1.6992395327915095,23.668414102519076,3.257114650100874,76.2405972395199,0.6468347609078946,0.255217527401608,0.05522618578392263,0.022287857051448905,0.31044371318553066,0.04272152590657466,1375.2916666666667,1.9999999995552649,0.6877777822452559,0.11252158709558853,0.1949178997815984,1.5000000003168776,0.39999999994929963
1304,150.0000005945882,49.31506834824556,12.971957847084122,2.8253980397314886,1.140257411028949,15.79735588681561,2.1868629844026417,67.2992872194638,0.7327725208653179,0.1927503006797443,0.04198258490491631,0.01694308302717316,0.23473288558466063,0.03249459355002163,1429.333333333333,1.9999999979492722,0.692222244676387,0.0726445921966268,0.20118932533566675,1.0000000058769112,0.4999999985308231
1326,74.99999958864761,24.65753443278381,6.485978855544802,9.284565363582049,3.747009913340648,15.770544219126851,7.131187062918011,47.55926571482867,0.5184591070146769,0.13637676608456376,0.19522095692674207,0.07878611784732317,0.33159772301130586,0.14994316997401735,866.0,1.9999999958790495,4.5555555563071195,0.39453425502205,0.2572415710546279,0.9999999849030385,0.5000000037758939
1332,74.99999941820144,24.657534561286667,6.485978821858657,9.165211720266406,3.698841876692296,15.651190542125063,7.0824577784409115,47.39118288185264,0.5202979343807158,0.1368604543597985,0.19339487142820425,0.07804915707450472,0.3302553257880027,0.14944673983128146,874.3333333333333,1.9999999900369065,4.492222232560939,0.38534121024990703,0.2594451154712088,0.9999999744978467,0.5000000063816463
1343,255.74583039832007,24.65753451993145,6.485978832816855,8.543422178337627,3.4479037351227046,15.029401011154482,6.609100817505944,46.29603634859187,0.5326057361427103,0.14009792942056326,0.1845389552144129,0.07447513884690424,0.32463688463497614,0.1427573792223136,689.7916666666666,0.5865198197326479,1.227781494889881,0.45520990341282286,0.20705142419871223,0.9999999778645514,0.5000000055430545
1350,234.99999954143092,21.369863169150477,20.322733859822335,10.314630071356644,4.162717328849074,30.63736393117898,7.9810423528882275,59.98826945321768,0.35623403315236374,0.3387784652743013,0.1719441178312468,0.06939218895279854,0.5107225831055481,0.13304338374208818,700.125,1.999999999878657,1.6131205682904965,0.5414509306317293,0.245886677937876,3.615384581810785,0.2166666682427757
1357,224.99999765491185,24.65753575168826,19.457936317539293,8.880041297588786,3.5837544860691617,28.33797761512808,6.874131980793277,59.86964534760962,0.41185371332206744,0.3250050372699624,0.1483229313624677,0.059859290384325754,0.47332796863243004,0.11481831804550244,837.2916666666666,1.9999999801514345,1.4503704634835806,0.3897487146644149,0.24866603064194692,2.999999755837253,0.2500000152601727
1374,299.999999712453,24.65753459441676,25.94391552643399,10.817543405618178,4.365680114422285,36.761458932052165,8.36314345406189,69.78213698053081,0.3533502363405151,0.37178448022697175,0.15501880386145625,0.06256157095963268,0.5268032840884279,0.11984647957105704,808.7083333333333,1.9999999948635672,1.3254167112888116,0.49167913401682595,0.24416989105184064,3.999999929465568,0.2000000028213804
1424,75.0000150080953,24.65753477186307,6.485978766827999,7.527393541352322,3.037860913952546,14.01337230818032,5.842007535696487,44.51291461573988,0.5539411423565623,0.14571004444032834,0.16910583380874855,0.06824673109314551,0.31481587824907686,0.13124297939436072,982.2916666666666,1.9999995573373779,3.6866659936770985,0.2814846284850395,0.28658097035003854,0.9999999574732473,0.5000000106516678
1430,225.00000035066736,24.657534132518638,19.457936743449686,8.873456855867438,3.5810971760672876,28.331393599317124,7.5000000525705355,60.48892778440629,0.4076371500649283,0.321677659964504,0.1466955553831947,0.05920252362268644,0.4683732153476987,0.12398963458737308,692.3333333333334,1.9999999999667128,1.4259259343793806,0.4634087661079244,0.2098216364872837,3.0000000185025333,0.24999999884359175
18,225.00000058681567,24.65753424235706,19.457936714558368,12.43113673126984,5.016884554323436,31.88907344582821,9.633012731329163,66.17962041951444,0.3725850055659472,0.2940170492247307,0.18783934770958977,0.07580709170770801,0.4818563969343205,0.14555859749973224,843.5416666666667,1.999999994897999,2.0299999978009455,0.541467029721648,0.25679409949106813,3.000000000684432,0.2499999999572313
189,224.99999980094265,24.65753448816995,19.45793664990006,8.760558514925348,3.5355343321274915,28.218495164825406,6.784734824173976,59.66076447716933,0.4132956509064809,0.32614293196571625,0.14683952831810917,0.059260627367261634,0.4729824602838254,0.11372188880969374,892.5416666666667,1.9999999952375795,1.4307407611620393,0.3606741096792785,0.26381684898837654,2.999999960808261,0.25000000244950094
203,375.0000002880829,24.6575345150043,32.42989445181416,10.37491328997157,4.187046073266579,42.80480774178572,8.028545352774024,75.49088760956406,0.3266292832922049,0.4295868743727099,0.13743265735104637,0.05546425808266846,0.5670195317237563,0.10635118498403874,917.0416666666666,1.9999999941096094,1.0167778912730834,0.4157844985454924,0.27350832538195874,4.999999934683702,0.16666666848104758
210,74.99991943462422,24.65756076004379,6.48597193032483,9.676823175585737,3.9053149984583935,16.16279510591057,7.824697378785631,48.645053244739984,0.5068873218410964,0.13333261036210628,0.1989271782045402,0.08028185268520961,0.3322597885666465,0.16085288959225716,898.6666666666669,1.9999999978764098,4.7044443828100535,0.39261826746523487,0.26792812834913254,0.9999978494670654,0.5000005376342213
216,150.00001098639453,49.31506614721941,12.97195842608444,4.409496721658156,1.7795585772602855,17.381455147742596,3.4288246805977165,70.12534597555972,0.7032416804675279,0.18498245171732147,0.06288021342803736,0.025376824206764015,0.24786266514535882,0.048895654387113324,1266.5,1.9999999486613926,1.079444716742975,0.1278458107940401,0.17999633087032457,1.000000095143602,0.4999999762148635
258,149.99999999351928,24.65753425623608,12.971957806424129,8.79455639442939,3.5492549950282974,21.76651420085352,6.82098031207867,53.245028769168265,0.463095519454656,0.24362758564111417,0.16517140844371017,0.06665889900098067,0.4087989940848244,0.12810548646051975,856.1666666666666,1.9999999996946183,2.153888891017691,0.3773603273957893,0.2537896230464515,1.9999999988246153,0.33333333346393224
268,225.00000627971343,24.65753489446783,19.457936543031167,10.073756244115486,4.065506895921635,29.531692787146653,7.812349205076837,62.00157688669132,0.3976920609540269,0.3138297043410815,0.16247580706738163,0.06557102415881133,0.4763055114084631,0.12600242763751002,878.0833333333331,1.9999999266639013,1.6448148861089638,0.42146724081254594,0.26217824005359813,2.9999998948984445,0.2500000065689099
276,75.00000127002669,24.657533839100193,6.485979011666995,5.480509345568027,2.2117915103003503,11.966488357235022,4.240959626401934,40.86498182273715,0.6033903048350512,0.15871728610578303,0.134112609405804,0.05412437279171176,0.292829895511587,0.10377979965336183,584.7500000000001,1.9999999991837176,2.685555601303945,0.3444492065130793,0.17236729408402007,1.0000000330509293,0.4999999917373095
290,128.75000101257532,31.643835288660554,11.134263872248013,6.994603286398637,2.822840577634666,18.12886715864665,5.410022483687357,55.18272493099456,0.5734373452603301,0.20177082386147654,0.12675349568447947,0.05115442525110168,0.328524319545956,0.0980383351937139,1008.2500000000001,1.9999999997579097,1.9967638000244923,0.2549797582693053,0.22815271029301118,1.337662361876653,0.4277777733467075
303,225.0000000461729,24.657534245668508,19.45793671368646,8.043667675829187,3.2462157721642217,27.50160438951565,6.228373003029556,58.38751163821371,0.4223083593363917,0.33325511171384714,0.1377634951403672,0.05559777563871423,0.4710186068542144,0.10667303380939398,767.1666666666667,1.9999999996140931,1.3137037118959312,0.38529220322038926,0.2276774913288034,3.0000000001471094,0.24999999999080572
307,150.00020071332668,49.315002509138296,12.971975165563414,2.023938304461672,0.8168090367002271,14.995913470025087,1.5719788200677822,65.88289479923117,0.7485251317419918,0.19689443223607098,0.0307202394586537,0.01239789233896503,0.22761467169472469,0.023860196563283476,886.2500000000001,1.9999999998405946,0.49556141190933345,0.08387510437481474,0.12499666808067549,1.0000026760218623,0.49999933099543
324,225.0000053244954,24.657532498086763,19.457937173374688,6.831573193212475,2.7570458579660957,26.289510366587162,5.289872229190049,56.23691509386397,0.4384581276716787,0.3459993696471048,0.1214784484854837,0.04902555293732529,0.4674778181325885,0.09406405419573288,624.4583333333333,1.9999999999451026,1.1157408330197285,0.4020151224984787,0.18583478785733187,3.0000002836437227,0.24999998227226858
351,225.0000058726169,24.65753441707908,19.45793666859893,8.304399434762106,3.3514403515803406,27.762336103361037,6.426672895315432,58.84654341575555,0.41901415080358456,0.33065555832442095,0.14111957903951736,0.05695220410657166,0.4717751373639384,0.10921071183247712,725.5277777777778,1.999999943189122,1.356419734022348,0.42065163797800154,0.21656244054245322,2.999999972340618,0.25000000172871845
359,224.99999978261403,24.657534768306967,19.457936576235227,10.191993951315544,4.113224569680178,29.649930527550772,7.92529449782538,62.232759793683115,0.396214708299178,0.31266388700650694,0.16377216734569552,0.06609420156387935,0.47643605435220254,0.12734923734861958,768.7916666666666,1.9999999878288004,1.6633334144142504,0.4868029065719421,0.23205997771160275,2.999999915367375,0.25000000528977895
390,150.00000010229647,49.315068489139726,12.97195781002341,7.35861476551425,2.969746174978619,20.33057257553766,6.322058841714281,75.96769990639167,0.6491583732284426,0.17075622700183912,0.0968650462575756,0.03909222180792595,0.2676212732594147,0.08322035351214264,1580.5416666666663,1.999999998799188,1.7680555600559875,0.16779585112019446,0.22699450875336386,1.0000000001629037,0.49999999995933336
401,225.00000455981265,24.65753436246465,19.45793668296862,9.218409712438017,3.720311207375099,28.676346395406636,7.168235392787921,60.502116150659205,0.4075482963449369,0.321607539057237,0.15236507909050348,0.06149059642989965,0.47397261814774044,0.1184790855073227,753.0833333333333,1.9999999563354929,1.5044444345663959,0.44948545486877134,0.22593985391327917,2.9999999812008746,0.25000000117498883
421,214.99999016500277,27.945208876925385,18.593138632503845,10.542542037516824,4.254696690631678,29.13568067002067,8.16254260146261,65.24343214840866,0.4283221767573273,0.28498100146249505,0.16158779037767046,0.06521264364133324,0.4465687918401655,0.12510903140250726,943.3333333333335,1.9999999953582954,1.8019378855686519,0.41068900460269187,0.24805323927290482,2.5294113356132932,0.28333336777993795
435,149.99999996241135,24.65753426724267,12.97195780353059,7.952414840351766,3.2093884931517316,20.924372643882357,6.155318478789866,51.7372253899149,0.4765917399205785,0.2507277440134856,0.15370779512080146,0.0620324818148701,0.4044355391342871,0.11897272094513436,940.7500000000001,1.9999999996632682,1.9483333367990003,0.31065639165199554,0.27575936617792207,1.9999999974857363,0.333333333612725
