time,VehicleId,ChargingStationId,QueueOrBay,ChargingPower,possiblePower,ChargingDesire,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,EnergyLag,TimeLag
18463,5270466,chargingStation-1,Bay,0,0,inf,18163,70.4392375763248,70.4392375763248,0.8390227824982781,0.0,0
18463,3256681,chargingStation-1,Bay,0,0,inf,18406,46.80339477999824,46.80339477999824,0.8362338066790386,0.0,0
18763,1545605,chargingStation-1,Bay,174.49967573105897,174.49999999999997,0.9561643835616437,18982,32.12307931765771,46.66474598432438,0.3826275854038041,-5.416666666666664,0
19063,4346132,chargingStation-1,Bay,0,0,inf,18980,75.30806927415388,75.30806927415388,0.8970168900324772,0.0,0
19063,3629343,chargingStation-1,Bay,0,0,inf,19055,12.28776259405236,12.28776259405236,0.8781792464322682,0.0,0
19363,2940186,chargingStation-1,Bay,151.5,151.5,3.08135593220339,19422,32.129617799830676,44.754617799830676,0.5740582008247226,-10.166666666666664,0
19363,3903138,chargingStation-1,Bay,150.0,150.0,1.2535046728971966,20219,22.436047049527364,67.1443803828607,0.2672424528070666,-9.041666666666668,0
19363,2594333,chargingStation-1,Bay,30.0,30.0,inf,19217,42.28262956668975,44.78262956668975,0.7554615310525123,-2.5,0
19363,1506474,chargingStation-1,Bay,66.0,66.0,79.2,19364,39.28741116660468,44.78741116660468,0.7019461205505237,-5.458333333333336,0
19363,1027506,chargingStation-1,Bay,150.0,150.0,1.205533596837945,19616,54.46485807993118,67.17319141326452,0.6487471805054986,-2.1666666666666643,0
19363,7032990,chargingStation-1,Bay,189.4152696102741,361.50000000000006,0.6398230088495576,20041,18.50252355253107,48.62752355253107,0.22038908041080643,-1.875,0
19363,62315,chargingStation-1,Bay,0,268.00000000000006,0.6256809338521402,19877,44.822462464257804,67.15579579759114,0.5338937283987051,-0.9166666666666643,0
19663,6882278,chargingStation-1,Bay,180.50000000000006,180.50000000000006,2.8880000000000012,19738,52.11397752207458,67.15564418874125,0.6207451405226453,-11.916666666666671,0
19663,3903138,chargingStation-1,Bay,150.0,150.0,1.390287769784173,20219,34.93604704952736,67.1443803828607,0.41613368363369757,-9.041666666666671,-556
19663,6770352,chargingStation-1,Bay,0,0,inf,19406,52.760457812678226,52.760457812678226,0.9426683403247441,0.0,0
19663,1336229,chargingStation-1,Bay,234.0,234.0,0.9818181818181818,19949,16.25843882553758,35.75843882553758,0.2904886761664531,-7.583333333333332,0
19663,1027506,chargingStation-1,Bay,2.499999999999943,2.499999999999943,inf,19616,66.96485807993119,67.17319141326452,0.7976384113321298,-0.2083333333333286,0
19663,7032990,chargingStation-1,Bay,82.50809112907723,172.08473038972596,0.5463007313959555,20041,34.28712935338724,48.62752355253107,0.4084042312750189,1.4096058008561698,-378
19663,62315,chargingStation-1,Bay,250.0,268.00000000000006,1.5028037383177573,19877,44.822462464257804,67.15579579759114,0.5338937283987051,-13.416666666666664,-214
19663,405329,chargingStation-1,Bay,150.0,150.0,1.2626582278481013,20295,11.51283076263723,44.76283076263723,0.20569914510573098,-6.916666666666666,0
19663,2921283,chargingStation-1,Bay,0,0,inf,19540,70.02702335894575,70.02702335894575,0.834112775923094,0.0,0
19963,2619613,chargingStation-1,Bay,250.0,277.00000000000006,1.2402985074626867,20231,44.068996129867706,67.15232946320104,0.5249189660056033,-11.916666666666664,0
19963,3903138,chargingStation-1,Bay,150.0,150.0,1.8476562500000009,20219,47.43604704952736,67.1443803828607,0.5650249144603285,-9.041666666666686,-256
19963,1856277,chargingStation-1,Bay,150.0,150.0,1.278745644599303,20824,21.29995263924293,67.17495263924293,0.2537100932004662,-10.0,0
19963,1968169,chargingStation-1,Bay,240.07551161213917,314.5,0.8859154929577465,20389,18.552268167456393,44.760601500789726,0.331472405049397,-8.458333333333332,0
19963,4366115,chargingStation-1,Bay,67.49999999999991,67.49999999999991,inf,19938,61.53107353352167,67.15607353352166,0.7329149817991986,-5.624999999999993,0
19963,7032990,chargingStation-1,Bay,89.57663926064876,89.57663926064876,1.3781021424715194,20041,41.16280361414368,48.62752355253107,0.4903024395507798,-4.214719938387397,-78
19963,62315,chargingStation-1,Bay,18.0,18.0,inf,19877,65.65579579759114,67.15579579759114,0.7820457797764234,-1.5,0
19963,405329,chargingStation-1,Bay,150.0,150.0,1.5,20295,24.01283076263723,44.76283076263723,0.42903599134567744,-6.916666666666664,-332
19963,3174094,chargingStation-1,Bay,0,0,inf,19812,52.84612056749181,52.84612056749181,0.9441988722847674,0.0,0
19963,5852787,chargingStation-1,Bay,0,400.0,0.6142144638403992,20765,32.94934358480697,67.15767691814031,0.3924694657017175,-0.7916666666666643,0
20263,2619613,chargingStation-1,Bay,27.0,27.0,inf,20231,64.90232946320104,67.15232946320104,0.7730710173833217,-2.25,0
20263,3903138,chargingStation-1,Bay,86.50000000000011,86.50000000000011,inf,20219,59.93604704952736,67.1443803828607,0.7139161452869596,-7.208333333333343,0
20263,1856277,chargingStation-1,Bay,150.0,150.0,1.427807486631016,20824,33.79995263924293,67.17495263924293,0.40260132402709725,-10.0,-561
20263,1968169,chargingStation-1,Bay,0,74.42448838786086,0.7088046513129606,20389,38.55856080180132,44.760601500789726,0.6889237892020424,-0.9520406989884052,-126
20263,7120897,chargingStation-1,Bay,0,0,inf,19986,68.36080070846864,68.36080070846864,0.8142659006222341,0.0,0
20263,1638187,chargingStation-1,Bay,150.0,150.0,1.2583892617449663,21157,20.285890388372902,67.1608903883729,0.24163129506711722,-9.625,0
