time,ChargingStationID,BaysVehicleIds,BaysChargingPower,TotalChargingPower,BaysChargingDesire,BaysNumberOfVehicles,QueueVehicleIds,QueueChargingDesire,QueueNumberOfVehicles,BtmsPower,BtmsSoc,BtmsEnergy,TotalChargingPowerDesire,GridPower,GridPowerUpper,GridPowerLower,PowerDesire,BtmsPowerDesire,EnergyLagSum,TimeLagSum
60,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.094725340555861e-06,0.8,26.6149389084066,0.0,5.094725340555861e-06,420.0,0,0.0,0.0,0.0,0.0
120,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.9010218433772774e-06,0.8000000021694665,26.614938980581876,0.0,5.9010218433772774e-06,420.0,0,0.0,399.2240792955825,0.0,0.0
180,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.9747361740386364e-06,0.8000000046822752,26.614939064179683,0.0,5.9747361740386364e-06,420.0,0,0.0,399.224074279714,0.0,0.0
240,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.744853028775352e-06,0.8000000072264732,26.61493914882178,0.0,5.744853028775352e-06,420.0,0,0.0,399.22406920118823,0.0,0.0
300,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.445089022938352e-06,0.8000000096727812,26.6149392302072,0.0,5.445089022938352e-06,420.0,0,0.0,399.2240643180631,0.0,0.0
360,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.462696074967418e-06,0.8000000119914417,26.61493930734596,0.0,5.462696074967418e-06,420.0,0,0.0,399.22405968973743,0.0,0.0
420,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.3723835189447434e-06,0.8000000143175997,26.614939384734154,0.0,5.3723835189447434e-06,420.0,0,0.0,399.2240550464458,0.0,0.0
480,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.149753929884499e-06,0.8000000166053004,26.61493946084292,0.0,5.149753929884499e-06,420.0,0,0.0,399.22405047991987,0.0,0.0
540,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,5.085416663988922e-06,0.8000000187981996,26.614939533797767,0.0,5.085416663988922e-06,420.0,0,0.0,399.224046102629,0.0,0.0
600,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.935959152615554e-06,0.8000000209637023,26.61493960584117,0.0,4.935959152615554e-06,420.0,0,0.0,399.2240417800249,0.0,0.0
660,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.811439496771241e-06,0.8000000230655621,26.614939675767257,0.0,4.811439496771241e-06,420.0,0,0.0,399.2240375844596,0.0,0.0
720,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.934066495052956e-06,0.8000000251143982,26.614939743929316,0.0,4.934066495052956e-06,420.0,0,0.0,399.22403349473603,0.0,0.0
780,290,[],"[0, 0, 0, 0]",0.0,"[nan, nan, nan, nan]",0,[],[],0,4.629568696520254e-06,0.800000027215452,26.61493981382859,0.0,4.629568696520254e-06,420.0,0,0.0,399.22402930077953,0.0,0.0
840,290,"['rideHailVehicle-4731077@GlobalRHM', 'rideHailVehicle-7008542@GlobalRHM']","[80.00000000000017, 300.0, 0, 0]",380.00000000000017,"[1.0227111426543647, 1.0382352941176471, nan, nan]",2,[],[],0,-188.59531855131826,0.8000000291868428,26.61493987941415,0.0,191.4046814486819,420.0,0,0.0,399.2240253656461,0.0,0.0
900,290,"['rideHailVehicle-4731077@GlobalRHM', 'rideHailVehicle-7008542@GlobalRHM']","[150.0, 230.00000000000017, 0, 0]",380.00000000000017,"[1.0444773906597478, 1.0419354838709678, nan, nan]",2,[],[],0,-188.5953185568297,0.6888459909137936,22.91699245683928,450.0,191.40468144317046,420.0,0,450.0,600.0,-4.666666666666664,0.0
960,290,"['rideHailVehicle-4731077@GlobalRHM', 'rideHailVehicle-7008542@GlobalRHM']","[150.0, 300.0, 0, 0]",450.0,"[1.0465477114041892, 1.0714285714285714, nan, nan]",2,[],[],0,-258.5953190778105,0.5776919526374961,19.219045034156345,450.0,191.40468092218953,420.0,0,450.0,600.0,-5.833333333333329,0.0
1020,290,"['rideHailVehicle-4731077@GlobalRHM', 'rideHailVehicle-7008542@GlobalRHM']","[150.0, 300.0, 0, 0]",450.0,"[1.0488201790073228, 1.08, nan, nan]",2,[],[],0,-258.59531855757564,0.42528141448203866,14.148548581650257,450.0,191.40468144242436,420.0,0,450.0,600.0,-5.833333333333329,0.0
1080,290,"['rideHailVehicle-4731077@GlobalRHM', 'rideHailVehicle-7008542@GlobalRHM']","[135.36636512153132, 300.0, 0, 0]",435.3663651215313,"[1.0513259195893925, 1.090909090909091, nan, nan]",2,[],[],0,-243.96168411212935,0.2728708766331966,9.078052139344852,450.0,191.40468100940197,420.0,0,450.0,600.0,-5.833333333333329,0.0
1140,290,"['rideHailVehicle-4731077@GlobalRHM', 'rideHailVehicle-7008542@GlobalRHM']","[132.1526577757562, 300.0, 0, 0]",432.1526577757562,"[1.0593809323276713, 1.1052631578947367, nan, nan]",2,[],[],0,-219.0189749944581,0.12908508925916728,4.294489705773688,450.0,213.13368278129812,420.0,0,450.0,600.0,-6.077227247974477,0.0
