time,VehicleId,ChargingStationId,QueueOrBay,ChargingPower,ChargingDesire,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,EnergyLag,TimeLag
19963,7032990,chargingStation-1,Bay,111.50000000000006,0.6398230088495576,20041,48.62752355253107,48.62752355253107,0.5792169467029873,3.25,-78
19963,62315,chargingStation-1,Bay,18.0,0.6256809338521402,19877,67.15579579759114,67.15579579759114,0.7999127274756191,0.0,0
19963,1336229,chargingStation-1,Bay,234.0,0.9818181818181818,19949,35.75843882553758,35.75843882553758,0.6388941563007696,0.0,0
19963,405329,chargingStation-1,Bay,150.0,1.2626582278481013,20295,24.01283076263723,44.76283076263723,0.42903599134567744,-6.916666666666664,-332
19963,2921283,chargingStation-1,Bay,0,inf,19540,70.02702335894575,70.02702335894575,0.834112775923094,0.0,0
19963,2619613,chargingStation-1,Bay,250.0,0.5852112676056339,20231,64.90232946320104,67.15232946320104,0.7730710173833217,8.916666666666671,-268
19963,213587,chargingStation-3,Bay,250.0,0.7326460481099655,20236,64.40288349983837,67.15288349983837,0.7671219674460048,8.625,-273
19963,2302294,chargingStation-3,Queue,0,inf,19833,62.4312133589833,67.1812133589833,0.7436368159215226,-4.75,0
19963,1856277,chargingStation-1,Queue,0,1.278745644599303,20824,21.29995263924293,67.17495263924293,0.2537100932004662,-10.0,0
19963,1968169,chargingStation-1,Queue,0,0.8859154929577465,20389,18.552268167456393,44.760601500789726,0.331472405049397,-8.458333333333332,0
19963,4366115,chargingStation-1,Queue,0,inf,19938,61.53107353352167,67.15607353352166,0.7329149817991986,-5.624999999999993,0
19963,3174094,chargingStation-1,Queue,0,inf,19812,52.84612056749181,52.84612056749181,0.9441988722847674,0.0,0
19963,3835185,chargingStation-3,Queue,0,inf,19957,10.52485413883158,12.108187472164914,0.18804701844016747,-1.583333333333334,0
19963,5852787,chargingStation-1,Queue,0,0.6142144638403992,20765,32.94934358480697,67.15767691814031,0.3924694657017175,-0.7916666666666643,0
20263,3903138,chargingStation-1,Bay,150.0,1.2535046728971966,20219,59.93604704952736,67.1443803828607,0.7139161452869596,-7.208333333333343,0
20263,1856277,chargingStation-1,Bay,150.0,1.278745644599303,20824,33.79995263924293,67.17495263924293,0.40260132402709725,-10.0,-561
20263,1968169,chargingStation-1,Bay,250.0,0.8859154929577465,20389,39.385601500789726,44.760601500789726,0.7037004821159745,-0.125,-126
20263,4366115,chargingStation-1,Bay,67.49999999999991,inf,19938,67.15607353352166,67.15607353352166,0.7999160356711824,0.0,0
20263,3174094,chargingStation-1,Bay,0,inf,19812,52.84612056749181,52.84612056749181,0.9441988722847674,0.0,0
20263,5852787,chargingStation-1,Bay,250.0,0.6142144638403992,20765,53.7826769181403,67.15767691814031,0.6406215170794357,7.541666666666657,-502
20263,405329,chargingStation-1,Bay,150.0,1.2626582278481013,20295,36.51283076263723,44.76283076263723,0.6523728375856239,-6.916666666666664,-32
20263,2619613,chargingStation-1,Bay,27.0,0.5852112676056339,20231,67.15232946320104,67.15232946320104,0.7998714389321153,0.0,0
20263,2302294,chargingStation-3,Bay,57.0,inf,19833,67.1812133589833,67.1812133589833,0.8002154836356424,0.0,0
20263,213587,chargingStation-3,Bay,33.0,0.7326460481099655,20236,67.15288349983837,67.15288349983837,0.7998780382278636,0.0,0
20263,3835185,chargingStation-3,Bay,19.000000000000007,inf,19957,12.108187472164914,12.108187472164914,0.21633635229722736,0.0,0
20263,7120897,chargingStation-1,Queue,0,inf,19986,68.36080070846864,68.36080070846864,0.8142659006222341,0.0,0
20263,1638187,chargingStation-1,Queue,0,1.2583892617449663,21157,20.285890388372902,67.1608903883729,0.24163129506711722,-9.625,0
20263,2460922,chargingStation-1,Queue,0,0.8556621880998081,20784,36.202175681357126,67.16050901469046,0.4312149196639353,-9.25,0
20263,5807186,chargingStation-1,Queue,0,inf,20044,45.98316900531511,45.98316900531511,0.8215788756612428,0.0,0
20263,3190479,chargingStation-3,Queue,0,1.3327205882352942,20807,36.93443851923457,67.1427718525679,0.4399371208815493,-7.541666666666664,0
20263,2089510,chargingStation-1,Queue,0,0.8104667609618105,20970,26.613530237340278,50.48853023734028,0.31700170189434845,-4.5398052691867115,0
20263,6330551,chargingStation-3,Queue,0,inf,20241,63.480523862765445,67.14719052943211,0.7561354665157175,-3.6666666666666643,0
20263,6887913,chargingStation-3,Queue,0,inf,20222,22.28223146329246,23.365564796625794,0.39811546417601973,-1.0833333333333321,0
20263,1574604,chargingStation-1,Queue,0,inf,20223,52.66580046495797,52.66580046495797,0.6273180682957878,0.0,0
20263,4700079,chargingStation-1,Queue,0,inf,20236,75.03716228277295,75.03716228277295,0.8937900360015775,0.0,0
20263,6506887,chargingStation-1,Queue,0,1.0454545454545456,20769,45.1086596867724,67.15032635343907,0.537302708936254,-0.9583333333333357,0
20263,1109671,chargingStation-1,Queue,0,0.6094405594405593,20835,24.266801671725958,48.475135005059286,0.289049117530322,-0.375,0
20563,3903138,chargingStation-1,Bay,86.50000000000011,1.2535046728971966,20219,67.1443803828607,67.1443803828607,0.7997767550636503,0.0,0
20563,1856277,chargingStation-1,Bay,150.0,1.278745644599303,20824,46.29995263924293,67.17495263924293,0.5514925548537283,-10.0,-261
20563,1968169,chargingStation-1,Bay,64.5,0.8859154929577465,20389,44.760601500789726,44.760601500789726,0.7997353259991515,0.0,0
20563,7120897,chargingStation-1,Bay,0,inf,19986,68.36080070846864,68.36080070846864,0.8142659006222341,0.0,0
20563,1638187,chargingStation-1,Bay,150.0,1.2583892617449663,21157,32.785890388372906,67.1608903883729,0.3905225258937483,-9.625,-594
20563,5852787,chargingStation-1,Bay,160.50000000000017,0.6142144638403992,20765,67.15767691814031,67.15767691814031,0.7999351340639311,8.416666666666671,-202
20563,2460922,chargingStation-1,Bay,250.0,0.8556621880998081,20784,57.03550901469046,67.16050901469046,0.6793669710416538,-0.9166666666666714,-221
20563,405329,chargingStation-1,Bay,99.0,1.2626582278481013,20295,44.76283076263723,44.76283076263723,0.7997751561039886,0.0,0
20563,5807186,chargingStation-1,Bay,0,inf,20044,45.98316900531511,45.98316900531511,0.8215788756612428,0.0,0
20563,2089510,chargingStation-1,Bay,150.0,0.8104667609618105,20970,39.11353023734028,50.48853023734028,0.4658929327209795,-0.2442726231386061,-407
20563,1574604,chargingStation-1,Bay,0,inf,20223,52.66580046495797,52.66580046495797,0.6273180682957878,0.0,0
20563,4700079,chargingStation-1,Bay,0,inf,20236,75.03716228277295,75.03716228277295,0.8937900360015775,0.0,0
20563,6506887,chargingStation-1,Bay,150.0,1.0454545454545456,20769,57.6086596867724,67.15032635343907,0.686193939762885,-0.9583333333333357,-206
20563,1109671,chargingStation-1,Bay,250.0,0.6094405594405593,20835,45.100135005059286,48.475135005059286,0.5372011689080403,7.958333333333329,-272
20563,3190479,chargingStation-3,Bay,150.0,1.3327205882352942,20807,49.43443851923457,67.1427718525679,0.5888283517081803,-7.541666666666664,-244
20563,6330551,chargingStation-3,Bay,43.99999999999997,inf,20241,67.14719052943211,67.14719052943211,0.7998102275581959,0.0,0
20563,6887913,chargingStation-3,Bay,12.999999999999986,inf,20222,23.365564796625794,23.365564796625794,0.41747132418348176,0.0,0
20563,5374507,chargingStation-1,Queue,0,inf,20311,82.56742902548548,82.56742902548548,0.9834852907036026,0.0,0
20563,2219095,chargingStation-1,Queue,0,7.729729729729728,20600,32.86361251789991,44.780279184566574,0.5871724460639515,-10.375,0
20563,2385192,chargingStation-3,Queue,0,inf,20474,13.386756007324186,18.97008934065752,0.23918046944475535,-5.583333333333334,0
20563,7032990,chargingStation-1,Queue,0,inf,20439,47.65780870096673,50.90780870096673,0.5676663836789649,-3.25,0
20563,881117,chargingStation-1,Queue,0,1.2040609137055835,21548,17.73824435484974,67.1549110215164,0.2112855227757694,-8.375,0
20563,3940494,chargingStation-1,Queue,0,1.0170000000000006,20763,53.02656656956392,67.15156656956393,0.6316152610442126,-5.791666666666671,0
20563,2606571,chargingStation-1,Queue,0,1.2967741935483872,20656,53.708962788517006,62.083962788517006,0.6397434860803217,-4.5,0
20563,1426795,chargingStation-1,Queue,0,inf,20477,77.7173029820176,77.7173029820176,0.9257139918015042,0.0,0
20563,5606104,chargingStation-1,Queue,0,inf,20490,72.43353537519951,72.43353537519951,0.8627774588110219,0.0,0
20863,5374507,chargingStation-1,Bay,0,inf,20311,82.56742902548548,82.56742902548548,0.9834852907036026,0.0,0
20863,1856277,chargingStation-1,Bay,150.0,1.278745644599303,20824,58.79995263924293,67.17495263924293,0.7003837856803593,-8.375,0
20863,2219095,chargingStation-1,Bay,142.99999999999997,7.729729729729728,20600,44.780279184566574,44.780279184566574,0.8000869061460337,0.0,0
20863,7032990,chargingStation-1,Bay,39.0,inf,20439,50.90780870096673,50.90780870096673,0.606378103693889,0.0,0
20863,1638187,chargingStation-1,Bay,150.0,1.2583892617449663,21157,45.285890388372906,67.1608903883729,0.5394137567203793,-9.625,-294
20863,881117,chargingStation-1,Bay,150.0,1.2040609137055835,21548,30.23824435484974,67.1549110215164,0.3601767536024004,-8.375,-685
20863,2460922,chargingStation-1,Bay,121.5,0.8556621880998081,20784,67.16050901469046,67.16050901469046,0.7999688680112249,0.0,0
20863,3940494,chargingStation-1,Bay,169.50000000000009,1.0170000000000006,20763,67.15156656956393,67.15156656956393,0.7998623518783057,0.0,0
20863,2606571,chargingStation-1,Bay,100.5,1.2967741935483872,20656,62.083962788517006,62.083962788517006,0.7395006107341645,0.0,0
20863,2089510,chargingStation-1,Bay,136.5,0.8104667609618105,20970,50.48853023734028,50.48853023734028,0.6013839527732137,2.92626002290951,-107
20863,1426795,chargingStation-1,Bay,0,inf,20477,77.7173029820176,77.7173029820176,0.9257139918015042,0.0,0
20863,5606104,chargingStation-1,Bay,0,inf,20490,72.43353537519951,72.43353537519951,0.8627774588110219,0.0,0
20863,6506887,chargingStation-1,Bay,114.50000000000006,1.0454545454545456,20769,67.15032635343907,67.15032635343907,0.7998475792938801,0.0,0
20863,1109671,chargingStation-1,Bay,40.5,0.6094405594405593,20835,48.475135005059286,48.475135005059286,0.5774018012312306,0.0,0
20863,3190479,chargingStation-3,Bay,150.0,1.3327205882352942,20807,61.93443851923457,67.1427718525679,0.7377195825348113,-5.208333333333336,0
20863,2385192,chargingStation-3,Bay,67.00000000000001,inf,20474,18.97008934065752,18.97008934065752,0.33893759409859814,0.0,0
20863,5496785,chargingStation-3,Queue,0,inf,20683,41.75905741760834,44.75905741760834,0.7461068948481193,-3.0,0
20863,1542391,chargingStation-1,Queue,0,2.6812499999999995,20927,32.86195053725083,44.77861720391749,0.5871427515426172,-9.25,0
20863,2917714,chargingStation-1,Queue,0,0.7440789473684211,21775,20.05801756493413,67.18301756493413,0.23891703385481816,-9.125,0
20863,2133939,chargingStation-1,Queue,0,inf,20760,63.13060343918905,67.17227010585572,0.7519674599111043,-4.041666666666664,0
20863,5917870,chargingStation-1,Queue,0,inf,20770,63.24067240042486,67.15733906709153,0.753278524160241,-3.9166666666666643,0
20863,4315476,chargingStation-1,Queue,0,inf,20679,47.51534782155656,47.51534782155656,0.8489542344368444,0.0,0
20863,4199174,chargingStation-1,Queue,0,inf,20770,36.194847443966054,39.694847443966054,0.43112763084113964,-3.5,0
20863,4090991,chargingStation-1,Queue,0,1.2718286655683693,21470,12.590693193692406,44.757359860359074,0.22495725678832176,-6.875,0
20863,5610241,chargingStation-3,Queue,0,inf,20781,2.989225423897831,5.614225423897832,0.4272666744791096,-2.625000000000001,0
20863,4700008,chargingStation-1,Queue,0,inf,20750,52.89716463338761,52.89716463338761,0.945110873940482,0.0,0
20863,3107335,chargingStation-1,Queue,0,inf,20761,81.71921449587099,81.71921449587099,0.9733819542780558,0.0,0
20863,5496733,chargingStation-3,Queue,0,inf,20792,45.91363171513033,45.91363171513033,0.8203364565343675,0.0,0
20863,4165602,chargingStation-1,Queue,0,1.6749999999999998,20943,0.0,5.583333333333333,0.0,-2.25,0
20863,5047981,chargingStation-1,Queue,0,1.791044776119403,20930,0.6071755624359695,5.60717556243597,0.0867869921461857,-2.208333333333333,0
20863,5630928,chargingStation-3,Queue,0,1.1147959183673473,21255,48.94946393902092,67.15779727235426,0.5830516747347693,-1.875,0
20863,1847453,chargingStation-1,Queue,0,1.0634920634920635,20989,0.0,5.583333333333333,0.0,-0.3333333333333333,0
20863,2165814,chargingStation-1,Queue,0,0.9947299077733861,21622,13.313254461304105,44.77158779463744,0.23786722116620454,0.16666666666666607,0
21163,1542391,chargingStation-1,Bay,142.99999999999997,2.6812499999999995,20927,44.77861720391749,44.77861720391749,0.8000572116246996,0.0,0
21163,1856277,chargingStation-1,Bay,100.5,1.278745644599303,20824,67.17495263924293,67.17495263924293,0.8001409103342021,0.0,0
21163,2917714,chargingStation-1,Bay,250.0,0.7440789473684211,21775,40.89135089826746,67.18301756493413,0.4870690852325365,-0.7916666666666714,-612
21163,2133939,chargingStation-1,Bay,48.49999999999997,inf,20760,67.17227010585572,67.17227010585572,0.8001089578783815,0.0,0
21163,1638187,chargingStation-1,Bay,150.0,1.2583892617449663,21157,57.785890388372906,67.1608903883729,0.6883049875470103,-9.375,0
21163,881117,chargingStation-1,Bay,150.0,1.2040609137055835,21548,42.73824435484974,67.1549110215164,0.5090679844290315,-8.374999999999993,-385
21163,5917870,chargingStation-1,Bay,46.99999999999997,inf,20770,67.15733906709153,67.15733906709153,0.799931109819252,0.0,0
21163,4315476,chargingStation-1,Bay,0,inf,20679,47.51534782155656,47.51534782155656,0.8489542344368444,0.0,0
21163,4199174,chargingStation-1,Bay,42.0,inf,20770,39.694847443966054,39.694847443966054,0.47281717547259633,0.0,0
21163,4090991,chargingStation-1,Bay,150.0,1.2718286655683693,21470,25.090693193692406,44.757359860359074,0.4482941030282683,-6.8750000000000036,-307
21163,4700008,chargingStation-1,Bay,0,inf,20750,52.89716463338761,52.89716463338761,0.945110873940482,0.0,0
21163,3107335,chargingStation-1,Bay,0,inf,20761,81.71921449587099,81.71921449587099,0.9733819542780558,0.0,0
21163,4165602,chargingStation-1,Bay,67.0,1.6749999999999998,20943,5.583333333333333,5.583333333333333,0.7980569972307422,0.0,0
21163,5047981,chargingStation-1,Bay,60.0,1.791044776119403,20930,5.60717556243597,5.60717556243597,0.8014649001140145,0.0,0
21163,1847453,chargingStation-1,Bay,67.0,1.0634920634920635,20989,5.583333333333333,5.583333333333333,0.7980569972307422,0.0,0
21163,2165814,chargingStation-1,Bay,150.0,0.9947299077733861,21622,25.813254461304105,44.77158779463744,0.46120406740615105,0.1666666666666643,-459
21163,3190479,chargingStation-3,Bay,62.50000000000003,1.3327205882352942,20807,67.1427718525679,67.1427718525679,0.799757595379241,0.0,0
21163,5496785,chargingStation-3,Bay,36.0,inf,20683,44.75905741760834,44.75905741760834,0.7997077379457065,0.0,0
21163,5610241,chargingStation-3,Bay,31.50000000000001,inf,20781,5.614225423897832,5.614225423897832,0.8024725761622199,0.0,0
21163,5496733,chargingStation-3,Bay,0,inf,20792,45.91363171513033,45.91363171513033,0.8203364565343675,0.0,0
21163,5630928,chargingStation-3,Bay,150.0,1.1147959183673473,21255,61.44946393902092,67.15779727235426,0.7319429055614003,-1.875,-92
21163,4186377,chargingStation-1,Queue,0,inf,20889,44.52825111660367,44.77825111660367,0.7955839338370112,-0.25,0
21163,154451,chargingStation-1,Queue,0,inf,20895,45.15218091628986,45.15218091628986,0.806731654935974,0.0,0
21163,6380476,chargingStation-1,Queue,0,inf,21051,0.7796114333229484,5.612944766656281,0.11143421363900904,-4.833333333333333,0
21163,1398698,chargingStation-1,Queue,0,inf,20944,69.84778534295347,69.84778534295347,0.8319778184181328,0.0,0
21163,4206169,chargingStation-1,Queue,0,0.7612648221343873,21922,27.041718189033933,67.16671818903393,0.3221019763865726,-8.499999999999996,0
21163,2562647,chargingStation-1,Queue,0,0.7116740088105726,22071,22.268073998066082,67.14307399806609,0.2652416756568446,-7.041666666666668,0
21163,2814360,chargingStation-1,Queue,0,inf,20998,74.72057310134518,74.72057310134518,0.8900190477704434,0.0,0
21163,221257,chargingStation-3,Queue,0,1.2746858168761221,21720,37.567421166614615,67.15075449994795,0.44747676611837445,-6.375,0
21163,619967,chargingStation-3,Queue,0,inf,21155,61.26686251852124,67.18352918518791,0.7297678855414892,-5.916666666666664,0
21163,2940186,chargingStation-1,Queue,0,inf,21088,41.92450055102948,44.75783388436282,0.7490628586601459,-2.8333333333333357,0
21163,6348499,chargingStation-1,Queue,0,inf,21021,51.056749763959125,51.056749763959125,0.9122282777235812,0.0,0
21163,1511753,chargingStation-1,Queue,0,inf,21027,73.76075792630611,73.76075792630611,0.8785864027482317,0.0,0
21163,2881024,chargingStation-3,Queue,0,inf,21124,23.24532492961547,25.953658262948803,0.41532300476825007,-2.708333333333332,0
21163,3784605,chargingStation-1,Queue,0,inf,21063,48.876445829590565,48.876445829590565,0.8732729013598675,0.0,0
21163,1538164,chargingStation-1,Queue,0,0.6836990595611286,21801,14.475567411903898,44.76723407857057,0.2586342058646689,-3.708333333333334,0
21163,5433839,chargingStation-1,Queue,0,2.76,21213,39.02350325110048,44.77350325110048,0.6972308916268064,-3.6666666666666643,0
21163,1206882,chargingStation-1,Queue,0,inf,21127,49.016277933699826,49.016277933699826,0.875771274250656,0.0,0
21163,3982963,chargingStation-1,Queue,0,1.1089494163424125,21420,10.972957502398605,22.847957502398607,0.1960532578008532,-1.166666666666666,0
21163,5806903,chargingStation-3,Queue,0,0.6149688149688148,22125,26.094370201232305,67.17770353456564,0.3108178317525793,-1.0,0
21163,7023173,chargingStation-1,Queue,0,0.9558823529411773,21299,61.73904489613133,67.155711562798,0.7353921907716501,0.25,0
21463,4186377,chargingStation-1,Bay,3.0,inf,20889,44.77825111660367,44.77825111660367,0.8000506707618101,0.0,0
21463,154451,chargingStation-1,Bay,0,inf,20895,45.15218091628986,45.15218091628986,0.806731654935974,0.0,0
21463,2917714,chargingStation-1,Bay,250.0,0.7440789473684211,21775,61.72468423160079,67.18301756493413,0.7352211366102548,7.541666666666657,-312
21463,6380476,chargingStation-1,Bay,58.0,inf,21051,5.612944766656281,5.612944766656281,0.8022895246745768,0.0,0
21463,1638187,chargingStation-1,Bay,112.5,1.2583892617449663,21157,67.1608903883729,67.1608903883729,0.7999734106669836,0.0,0
21463,881117,chargingStation-1,Bay,150.0,1.2040609137055835,21548,55.23824435484974,67.1549110215164,0.6579592152556625,-8.374999999999993,-85
21463,1398698,chargingStation-1,Bay,0,inf,20944,69.84778534295347,69.84778534295347,0.8319778184181328,0.0,0
21463,4206169,chargingStation-1,Bay,250.0,0.7612648221343873,21922,47.875051522367265,67.16671818903393,0.570254027764291,-0.1666666666666643,-459
21463,2562647,chargingStation-1,Bay,250.0,0.7116740088105726,22071,43.101407331399415,67.14307399806609,0.513393727034563,1.2916666666666714,-608
21463,4090991,chargingStation-1,Bay,150.0,1.2718286655683693,21470,37.5906931936924,44.757359860359074,0.6716309492682148,-6.875000000000007,-7
21463,2814360,chargingStation-1,Bay,0,inf,20998,74.72057310134518,74.72057310134518,0.8900190477704434,0.0,0
21463,2940186,chargingStation-1,Bay,34.00000000000003,inf,21088,44.75783388436282,44.75783388436282,0.7996858771412005,0.0,0
21463,6348499,chargingStation-1,Bay,0,inf,21021,51.056749763959125,51.056749763959125,0.9122282777235812,0.0,0
21463,1511753,chargingStation-1,Bay,0,inf,21027,73.76075792630611,73.76075792630611,0.8785864027482317,0.0,0
21463,3784605,chargingStation-1,Bay,0,inf,21063,48.876445829590565,48.876445829590565,0.8732729013598675,0.0,0
21463,2165814,chargingStation-1,Bay,150.0,0.9947299077733861,21622,38.313254461304105,44.77158779463744,0.6845409136460976,0.1666666666666643,-159
21463,1538164,chargingStation-1,Bay,250.0,0.6836990595611286,21801,35.30890074523723,44.76723407857057,0.6308622829312465,4.625,-338
21463,5433839,chargingStation-1,Bay,69.0,2.76,21213,44.77350325110048,44.77350325110048,0.7999658408971818,0.0,0
21463,1206882,chargingStation-1,Bay,0,inf,21127,49.016277933699826,49.016277933699826,0.875771274250656,0.0,0
21463,3982963,chargingStation-1,Bay,142.50000000000003,1.1089494163424125,21420,22.847957502398607,22.847957502398607,0.4082232617288024,0.0,0
21463,7023173,chargingStation-1,Bay,65.00000000000006,0.9558823529411773,21299,67.155711562798,67.155711562798,0.7999117241298569,0.0,0
21463,221257,chargingStation-3,Bay,150.0,1.2746858168761221,21720,50.067421166614615,67.15075449994795,0.5963679969450054,-6.375000000000007,-257
21463,619967,chargingStation-3,Bay,70.99999999999997,inf,21155,67.18352918518791,67.18352918518791,0.8002430681327611,0.0,0
21463,2881024,chargingStation-3,Bay,32.499999999999986,inf,21124,25.953658262948803,25.953658262948803,0.4637126547869051,0.0,0
21463,5806903,chargingStation-3,Bay,250.0,0.6149688149688148,22125,46.92770353456564,67.17770353456564,0.5589698831302976,7.333333333333329,-662
21463,5630928,chargingStation-3,Bay,68.50000000000003,1.1147959183673473,21255,67.15779727235426,67.15779727235426,0.7999365676388951,0.0,0
21463,3484793,chargingStation-3,Queue,0,inf,21223,14.081207977628432,15.997874644295099,0.25158820647778474,-1.916666666666666,0
21463,598932,chargingStation-3,Queue,0,inf,21214,36.83567499537358,37.419008328706916,0.6581410786069113,-0.5833333333333357,0
21463,5234827,chargingStation-1,Queue,0,inf,21391,59.627323490245445,67.16899015691212,0.7102388468288265,-7.541666666666671,0
21463,1552689,chargingStation-1,Queue,0,3.9681818181818183,21507,32.661894516205365,44.786894516205365,0.5835683610776887,-10.291666666666664,0
21463,5559259,chargingStation-1,Queue,0,1.5522041763341066,21894,16.905210467313243,44.78021046731324,0.3020445112633818,-9.916666666666668,0
21463,1134564,chargingStation-1,Queue,0,1.3431085043988271,22145,29.006656855013578,67.17332352168025,0.34550694730469644,-9.750000000000004,0
21463,2214935,chargingStation-3,Queue,0,inf,21435,41.38457048053463,49.46790381386796,0.4929439708862609,-8.083333333333336,0
21463,669894,chargingStation-1,Queue,0,inf,21336,49.23814707761977,52.48814707761977,0.5864902657607595,-3.25,0
21463,728087,chargingStation-1,Queue,0,inf,21323,64.98571362266516,67.15238028933183,0.7740642309940462,-2.1666666666666714,0
