time,Event,ChargingStationId,VehicleId,QueueOrBay,ChargingDesire,VehicleType,VehicleArrival,VehicleDesiredEnd,VehicleEnergy,VehicleDesiredEnergy,VehicleSoc,VehicleMaxEnergy,VehicleMaxPower,ChargingBayMaxPower
35040,ArrivalEvent,1100,rideHailVehicle-2827921@GlobalRHM,,1.0803571428571428,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,34986,35712.0,0.0,60.5,0.0,83.95390333333333,400.0,
35040,ReparkEvent,1100,rideHailVehicle-2827921@GlobalRHM,Bay,1.0803571428571428,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,34986,35712.0,0.0,60.5,0.0,83.95390333333333,400.0,300.0
37440,ReleaseEvent,1100,rideHailVehicle-2827921@GlobalRHM,,,ev-L5-0-to-50000-LowTech-2040-Midsize-BEV_300_XFC-400,34986,35712.0,60.49460841355104,60.5,0.7205693364054946,83.95390333333333,400.0,
60660,ArrivalEvent,1100,rideHailVehicle-345914@GlobalRHM,,1.0182529335071708,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,60646,61427.0,0.0,65.08333333333333,0.0,83.95390333333333,400.0,
60660,ReparkEvent,1100,rideHailVehicle-345914@GlobalRHM,Bay,1.0182529335071708,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,60646,61427.0,0.0,65.08333333333333,0.0,83.95390333333333,400.0,300.0
62220,ArrivalEvent,1100,rideHailVehicle-5759441@GlobalRHM,,1.0360054347826086,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,62167,63692.0,0.0,63.541666666666664,0.0,83.95390333333333,150.0,
62220,ReparkEvent,1100,rideHailVehicle-5759441@GlobalRHM,Bay,1.0360054347826086,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,62167,63692.0,0.0,63.541666666666664,0.0,83.95390333333333,150.0,300.0
62280,ReleaseEvent,1100,rideHailVehicle-345914@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,60646,61427.0,65.08333333333333,65.08333333333333,0.7752270085039921,83.95390333333333,400.0,
64620,ReleaseEvent,1100,rideHailVehicle-5759441@GlobalRHM,,,ev-L5-50000-to-100000-LowTech-2040-Midsize-BEV_300-150,62167,63692.0,63.536126753996925,63.541666666666664,0.7567977691487554,83.95390333333333,150.0,
69540,ArrivalEvent,1100,rideHailVehicle-5014900@GlobalRHM,,1.0382081686429514,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,69511,70299.0,0.0,65.66666666666667,0.0,83.95390333333333,400.0,
69540,ReparkEvent,1100,rideHailVehicle-5014900@GlobalRHM,Bay,1.0382081686429514,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,69511,70299.0,0.0,65.66666666666667,0.0,83.95390333333333,400.0,300.0
72240,ReleaseEvent,1100,rideHailVehicle-5014900@GlobalRHM,,,ev-L5-100000-to-100000000-LowTech-2040-Midsize-BEV_300_XFC-400,69511,70299.0,65.66062885657959,65.66666666666667,0.7821033477845393,83.95390333333333,400.0,
