,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,42.61509881228999,42.615098812290015,10.866856138346643,0.0,42.615099231124496,4.1883445436946006e-07,414.14571048838866
1,120.0,120,42.61509625284695,42.61509625284698,11.470570037141039,0.0,42.615096671680945,4.1883394391005835e-07,0.3287671232876712
2,180.0,180,42.61509368558908,42.61509368558911,12.07428389967645,0.0,42.61509410442262,4.1883348363572807e-07,0.04323985936321764
3,240.0,240,42.61509112102914,42.61509112102916,12.67799772584255,0.0,42.615091539862256,4.188330695999796e-07,0.023148148148148147
4,300.0,300,42.6150885698481,42.61508856984812,13.281711515677445,0.0,42.615088988680846,4.188326976186379e-07,0.009341992564003648
5,360.0,360,42.615086042730304,42.615086042730326,13.885425269370357,0.0,42.61508646156271,4.1883236334152347e-07,0.12
6,420.0,420,42.61508355021694,42.61508355021696,14.489138987262596,0.0,42.615083969049046,4.18832062320101e-07,0.0
7,480.0,480,42.6150811025728,42.61508110257283,15.092852669844133,0.0,42.61508152140463,4.1883179006910257e-07,0.0
8,540.0,540,42.61507870966083,42.61507870966086,15.696566317750703,0.0,42.61507912849242,4.188315421223137e-07,0.0
9,600.0,600,42.615076380818685,42.61507638081871,16.30027993175783,0.0,42.61507679965005,4.188313140821192e-07,0.0
10,660.0,660,42.61507412473265,42.61507412473268,16.903993512772868,0.0,42.61507454356381,4.1883110166495376e-07,0.0
11,720.0,720,42.61507194930463,42.61507194930466,17.507707061826697,0.0,42.615072368135586,4.1883090074383737e-07,0.0
12,780.0,780,42.61506986150922,42.61506986150924,18.11142058006191,0.0,42.61507028033998,4.188307073907507e-07,0.0
13,840.0,840,42.615067867239155,42.615067867239176,18.71513406871998,0.0,42.61506828606973,4.188305179205728e-07,0.0
14,900.0,900,42.61506597113827,42.61506597113829,19.318847529126167,0.0,42.615066389968646,4.1883032893946073e-07,0.0
15,960.0,960,42.615064176422614,42.615064176422635,19.922560962670786,0.0,42.615064595252804,4.188301373991987e-07,0.0
16,1020.0,1020,42.615062484691364,42.615062484691386,20.52627437079022,0.0,42.61506290352135,4.1882994065948095e-07,0.0
17,1080.0,1080,42.61506089573057,42.61506089573059,21.12998775494361,0.0,42.61506131456035,4.1882973655894036e-07,0.0
18,1140.0,1140,42.61505940731394,42.615059407313964,21.733701116586673,0.0,42.615059826143515,4.1882952349507584e-07,0.0
19,1200.0,1200,42.61505801500639,42.61505801500641,22.33741445714382,0.0,42.615058433835735,4.188293005122311e-07,0.0
20,1260.0,1260,42.61505671197757,42.615056711977594,22.941127777976515,0.0,42.61505713080669,4.1882906739514754e-07,0.0
21,1320.0,1320,42.61505548883411,42.61505548883413,23.54484108034975,0.0,42.61505590766298,4.1882882476511964e-07,0.0
22,1380.0,1380,42.61505433348058,42.6150543334806,24.14855436539515,0.0,42.6150547523092,4.18828574173187e-07,0.0
23,1440.0,1440,42.61505323102087,42.615053231020894,24.752267634072922,0.0,42.615053649849244,4.1882831818449673e-07,0.0
24,1500.0,1500,42.615052163712114,42.61505216371214,25.35598088713255,0.0,42.61505258254023,4.188280604462919e-07,0.0
25,1560.0,1560,42.61505111098392,42.61505111098395,25.95969412507204,0.0,42.61505152981178,4.188278057318423e-07,0.0
26,1620.0,1620,42.615050049535256,42.61505004953528,26.56340734809782,0.0,42.61505046836286,4.1882755995139734e-07,0.0
